"review_clean_id","review_batch","place_name","place_id","cid","category","address","stars","rating","text","text_translated","original_language","published_at","reviewer_name","reviewer_total_reviews","is_local_guide","review_url","source_url","review_usable","aspect_product","aspect_taste","aspect_price","aspect_packaging","aspect_service","aspect_queue","aspect_parking","aspect_tourism_context","aspect_count"
"OOREV2-20260609-0062","batch2_remaining12","Bubunasnack","ChIJ5yvOWL7haC4ReScIJzK9vuM","16410762115285526393","Toko makanan grosir","Jl. Kolonel Masturi No.61, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","4",,"Jualan kue nya lumayan banyak pilihan nya. harga lumayan murah..","","id","2024-12-15T09:26:38.718Z","Wankur Channel","69","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2eDdfM05nEAE!2m1!1s0x0:0xe3bebd3227082779!3m1!1s2@1:CIHM0ogKEICAgICvx7_3Ng%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bubunasnack&query_place_id=ChIJ5yvOWL7haC4ReScIJzK9vuM","True","True","False","True","False","False","False","False","False","2"
"OOREV2-20260609-0063","batch2_remaining12","Bubunasnack","ChIJ5yvOWL7haC4ReScIJzK9vuM","16410762115285526393","Toko makanan grosir","Jl. Kolonel Masturi No.61, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","1",,"Harganya lumayan murah dari yang lain, tp pelayanannya kurang.. saya pernah complain pembelian pun banyak basa basinya! Saya complain karna sya membeli nugget tp setelah saya goreng rasa nuggetnya sudah asam tidak enak d makan.. emg harganya tidak seberapa cuma sya complain boleh d kembalikan ga dgn d tuker tp tidak ada jawaban! Pdhl kalo tidak bisa jg saya tidak masalah!!!","","id","2024-05-12T04:22:43.648Z","Fitriani","1","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNUbk8yQXhnRRAB!2m1!1s0x0:0xe3bebd3227082779!3m1!1s2@1:CIHM0ogKEICAgICTnO2AxgE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bubunasnack&query_place_id=ChIJ5yvOWL7haC4ReScIJzK9vuM","True","True","True","True","True","True","False","False","False","5"
"OOREV2-20260609-0064","batch2_remaining12","Bubunasnack","ChIJ5yvOWL7haC4ReScIJzK9vuM","16410762115285526393","Toko makanan grosir","Jl. Kolonel Masturi No.61, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Suka banget kalo belanja di bubuna bikin kalap bangettt harga murce bangett sukaaaa","","id","2024-04-27T11:57:31.232Z","Naon Bebas","2","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqN18zLVZ3EAE!2m1!1s0x0:0xe3bebd3227082779!3m1!1s2@1:CIHM0ogKEICAgICj7_3-Vw%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bubunasnack&query_place_id=ChIJ5yvOWL7haC4ReScIJzK9vuM","True","False","False","True","False","False","False","False","False","1"
"OOREV2-20260609-0065","batch2_remaining12","Bubunasnack","ChIJ5yvOWL7haC4ReScIJzK9vuM","16410762115285526393","Toko makanan grosir","Jl. Kolonel Masturi No.61, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","4",,"Harganya lbh murah drpda tmpat yg lain, tp mgkin coba lbh perbaiki layanan ke pelanggannya.. Mungkin bs lbh ramah ke pelanggan ya.. Biar mkin maju usahanya. Terima ksih","","id","2023-08-29T15:00:08.198Z","Shahia Official","3","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwNjllZFhnEAE!2m1!1s0x0:0xe3bebd3227082779!3m1!1s2@1:CIHM0ogKEICAgIDp69edXg%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bubunasnack&query_place_id=ChIJ5yvOWL7haC4ReScIJzK9vuM","True","False","False","True","False","True","False","False","False","2"
"OOREV2-20260609-0066","batch2_remaining12","Bubunasnack","ChIJ5yvOWL7haC4ReScIJzK9vuM","16410762115285526393","Toko makanan grosir","Jl. Kolonel Masturi No.61, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Mantap","","id","2023-04-22T04:02:30.451Z","kiki sudrajat","2","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSOHJLQVpnEAE!2m1!1s0x0:0xe3bebd3227082779!3m1!1s2@1:CIHM0ogKEICAgIDR8rKAZg%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bubunasnack&query_place_id=ChIJ5yvOWL7haC4ReScIJzK9vuM","True","False","True","False","False","False","False","False","False","1"
"OOREV2-20260609-0067","batch2_remaining12","Bubunasnack","ChIJ5yvOWL7haC4ReScIJzK9vuM","16410762115285526393","Toko makanan grosir","Jl. Kolonel Masturi No.61, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Pelayan nya bagus sekali...dan ramah juga","","id","2023-02-06T13:55:54.290Z","Ari Budiman","3","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNodE9uZ01nEAE!2m1!1s0x0:0xe3bebd3227082779!3m1!1s2@1:CIHM0ogKEICAgIChtOngMg%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bubunasnack&query_place_id=ChIJ5yvOWL7haC4ReScIJzK9vuM","True","False","False","False","False","True","False","False","False","1"
"OOREV2-20260609-0068","batch2_remaining12","Bubunasnack","ChIJ5yvOWL7haC4ReScIJzK9vuM","16410762115285526393","Toko makanan grosir","Jl. Kolonel Masturi No.61, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Snack nya banyak pilihan ,murah juga","","id","2023-01-10T00:10:00.696Z","Dini Supartini","15","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCc05mcWtRRRAB!2m1!1s0x0:0xe3bebd3227082779!3m1!1s2@1:CIHM0ogKEICAgIDBsNfqkQE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bubunasnack&query_place_id=ChIJ5yvOWL7haC4ReScIJzK9vuM","True","True","False","True","False","False","False","False","False","2"
"OOREV2-20260609-0069","batch2_remaining12","Bubunasnack","ChIJ5yvOWL7haC4ReScIJzK9vuM","16410762115285526393","Toko makanan grosir","Jl. Kolonel Masturi No.61, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Snack murah dan lengkap","","id","2022-12-10T01:16:12.857Z","Aa Uzhul","2","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtNi1yeGJBEAE!2m1!1s0x0:0xe3bebd3227082779!3m1!1s2@1:CIHM0ogKEICAgID-6-rxbA%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Bubunasnack&query_place_id=ChIJ5yvOWL7haC4ReScIJzK9vuM","True","True","False","True","False","False","False","False","False","2"
"OOREV2-20260609-0070","batch2_remaining12","Kangsule Kampoeng Susu Lembang","ChIJn8-LjJ3haC4RZZp464sDaqE","11631112887123614309","Toko Makanan","Jl. Raya Lembang No.KM. 12, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Pelayanan nya sangat ramah cepat dan sangat memuaskan","","id","2025-11-12T06:27:10.678Z","Andi Andriyanto","1","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21Gb1VYTk9TbU5SYWxKbWF6RjNkRFJLUVhaNlFVRRAB!2m1!1s0x0:0xa16a038beb789a65!3m1!1s2@1:CAIQACodChtycF9oOmFoUXNOSmNRalJmazF3dDRKQXZ6QUE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Kangsule%20Kampoeng%20Susu%20Lembang&query_place_id=ChIJn8-LjJ3haC4RZZp464sDaqE","True","False","False","False","False","True","False","False","False","1"
"OOREV2-20260609-0071","batch2_remaining12","Kangsule Kampoeng Susu Lembang","ChIJn8-LjJ3haC4RZZp464sDaqE","11631112887123614309","Toko Makanan","Jl. Raya Lembang No.KM. 12, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","1",,"Harganya mahal anjir, kemaren kesana sama rombongan bis, kebetulan ada rombongan lain juga, sumpek banget toko nya, beli bolu juga nyampe rumah udah apek,buat kalian mending jangan ke oleh oleh ini deh RUGI,GA REKOMEN!!!!!","","id","2025-11-02T05:58:36.147Z","Rian Permana","1","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wNlNtVjFUVlkxTFhGNGVucHlRVTU2ZUhCUGJXYxAB!2m1!1s0x0:0xa16a038beb789a65!3m1!1s2@1:CAIQACodChtycF9oOmp6SmV1TVY1LXF4enpyQU56eHBPbWc%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Kangsule%20Kampoeng%20Susu%20Lembang&query_place_id=ChIJn8-LjJ3haC4RZZp464sDaqE","True","True","False","True","True","False","False","False","False","3"
"OOREV2-20260609-0072","batch2_remaining12","Kangsule Kampoeng Susu Lembang","ChIJn8-LjJ3haC4RZZp464sDaqE","11631112887123614309","Toko Makanan","Jl. Raya Lembang No.KM. 12, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","3",,"Sebenarnya kue baloknya rasanya enak, sayangnya di kue baloknya ada pecahan kulit kulit telur. Jadi ganggu rasanya","","id","2025-10-30T13:43:23.319Z","Chusna Ziya","15","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tobU1IaHJORTlZYm1NNFJEbGlZVmgzUlU1MVVWRRAB!2m1!1s0x0:0xa16a038beb789a65!3m1!1s2@1:CAIQACodChtycF9oOkhmMHhrNE9YbmM4RDliYVh3RU51UVE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Kangsule%20Kampoeng%20Susu%20Lembang&query_place_id=ChIJn8-LjJ3haC4RZZp464sDaqE","True","True","True","False","False","False","False","False","False","2"
"OOREV2-20260609-0073","batch2_remaining12","Kangsule Kampoeng Susu Lembang","ChIJn8-LjJ3haC4RZZp464sDaqE","11631112887123614309","Toko Makanan","Jl. Raya Lembang No.KM. 12, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","3",,"Coba teliti kembali soal kualitas makanan, expired nya. Beberapa kali beli disini baunya tengik. Lebih ramah melayani pembeli.","","id","2025-08-04T03:01:11.862Z","andrean tirtayasa","554","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psUFZuZE9RVTh4WW5wQlNrSnFaM1pNUldZeWEyYxAB!2m1!1s0x0:0xa16a038beb789a65!3m1!1s2@1:CAIQACodChtycF9oOjlPVndOQU8xYnpBSkJqZ3ZMRWYya2c%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Kangsule%20Kampoeng%20Susu%20Lembang&query_place_id=ChIJn8-LjJ3haC4RZZp464sDaqE","True","False","False","False","False","True","False","False","False","1"
"OOREV2-20260609-0074","batch2_remaining12","Kangsule Kampoeng Susu Lembang","ChIJn8-LjJ3haC4RZZp464sDaqE","11631112887123614309","Toko Makanan","Jl. Raya Lembang No.KM. 12, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Oleh2 khas Bandung, pelayanan ramah tempat parkir luas banyak jajajan diluar tokonya Ada toilet luar, sekali masuk bayar 2.000","","id","2025-05-04T14:10:28.194Z","Wulandari","51","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNZM3VUeURnEAE!2m1!1s0x0:0xa16a038beb789a65!3m1!1s2@1:CIHM0ogKEICAgMCY3uTyDg%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Kangsule%20Kampoeng%20Susu%20Lembang&query_place_id=ChIJn8-LjJ3haC4RZZp464sDaqE","True","True","False","True","True","True","False","True","False","5"
"OOREV2-20260609-0075","batch2_remaining12","Kangsule Kampoeng Susu Lembang","ChIJn8-LjJ3haC4RZZp464sDaqE","11631112887123614309","Toko Makanan","Jl. Raya Lembang No.KM. 12, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","2",,"Beli olehÂ² untuk orangtua, karena buruÂ² belinya waktunya juga mepet tuk ke bus ga ngecek kualitasnya, orangtua bilang bolen nya ternyata bau tengik. kecewa sih, sengaja ga beli olehÂ² diabangÂ² pinggir jalan, ternyata di toko sama aja kualitasnya.","","id","2025-05-01T11:18:42.458Z","fitri sari","28","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNZeEtuUTN3RRAB!2m1!1s0x0:0xa16a038beb789a65!3m1!1s2@1:CIHM0ogKEICAgMCYxKnQ3wE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Kangsule%20Kampoeng%20Susu%20Lembang&query_place_id=ChIJn8-LjJ3haC4RZZp464sDaqE","True","True","False","False","True","False","False","False","False","2"
"OOREV2-20260609-0076","batch2_remaining12","Kangsule Kampoeng Susu Lembang","ChIJn8-LjJ3haC4RZZp464sDaqE","11631112887123614309","Toko Makanan","Jl. Raya Lembang No.KM. 12, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","2",,"Makaroninya melempem jir malah expire lagi, tpi makanan yng lainny ok. Mahal, gw beli 3 barang 80rb-an jing","","id","2024-11-16T16:32:02.704Z","rikoiggs the2nd (RiKO!!!!)","2","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzdWVUTFZ3EAE!2m1!1s0x0:0xa16a038beb789a65!3m1!1s2@1:CIHM0ogKEICAgID3ueTLVw%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Kangsule%20Kampoeng%20Susu%20Lembang&query_place_id=ChIJn8-LjJ3haC4RZZp464sDaqE","True","False","False","True","False","False","False","False","False","1"
"OOREV2-20260609-0077","batch2_remaining12","Kangsule Kampoeng Susu Lembang","ChIJn8-LjJ3haC4RZZp464sDaqE","11631112887123614309","Toko Makanan","Jl. Raya Lembang No.KM. 12, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Rasanya enak banyak varian rasanya.. bisa tester rasa juga Parkir luas.. tersedia toilet di luar.. Varian Bolu susu lembang Bolen Pie susu Dodol Permen dll","","id","2024-09-29T03:22:52.686Z","Reno Azka","79","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNuX1ptalRnEAE!2m1!1s0x0:0xa16a038beb789a65!3m1!1s2@1:CIHM0ogKEICAgICn_ZmjTg%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Kangsule%20Kampoeng%20Susu%20Lembang&query_place_id=ChIJn8-LjJ3haC4RZZp464sDaqE","True","True","True","False","False","False","False","True","False","3"
"OOREV2-20260609-0078","batch2_remaining12","Kangsule Kampoeng Susu Lembang","ChIJn8-LjJ3haC4RZZp464sDaqE","11631112887123614309","Toko Makanan","Jl. Raya Lembang No.KM. 12, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Makanan dan pelayanan nya ramah..","","id","2024-09-18T09:34:57.633Z","Eca Gapuak","2","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURINWRUc0J3EAE!2m1!1s0x0:0xa16a038beb789a65!3m1!1s2@1:CIHM0ogKEICAgIDH5dTsBw%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Kangsule%20Kampoeng%20Susu%20Lembang&query_place_id=ChIJn8-LjJ3haC4RZZp464sDaqE","True","False","False","False","False","True","False","False","False","1"
"OOREV2-20260609-0079","batch2_remaining12","Kangsule Kampoeng Susu Lembang","ChIJn8-LjJ3haC4RZZp464sDaqE","11631112887123614309","Toko Makanan","Jl. Raya Lembang No.KM. 12, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","3",,"Swmoga","","el","2024-06-30T11:44:52.443Z","Anto Purbantoro","222","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURMNC0yTHl3RRAB!2m1!1s0x0:0xa16a038beb789a65!3m1!1s2@1:CIHM0ogKEICAgIDL4-2LywE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Kangsule%20Kampoeng%20Susu%20Lembang&query_place_id=ChIJn8-LjJ3haC4RZZp464sDaqE","True","False","False","False","False","False","False","False","False","0"
"OOREV2-20260609-0080","batch2_remaining12","Kangsule Kampoeng Susu Lembang","ChIJn8-LjJ3haC4RZZp464sDaqE","11631112887123614309","Toko Makanan","Jl. Raya Lembang No.KM. 12, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Rekomendasi banget bagi kalian jika ingin beli oleh oleh khsususnya roti. Enak banget","","id","2024-06-19T04:23:50.725Z","William Smith","2","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNManF5Y2V3EAE!2m1!1s0x0:0xa16a038beb789a65!3m1!1s2@1:CIHM0ogKEICAgICLjqycew%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Kangsule%20Kampoeng%20Susu%20Lembang&query_place_id=ChIJn8-LjJ3haC4RZZp464sDaqE","True","True","True","False","True","False","False","False","False","3"
"OOREV2-20260609-0081","batch2_remaining12","Kangsule Kampoeng Susu Lembang","ChIJn8-LjJ3haC4RZZp464sDaqE","11631112887123614309","Toko Makanan","Jl. Raya Lembang No.KM. 12, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Terlalu ramai kalo buat makannya enak dan lembut","","id","2024-05-29T14:59:31.048Z","Riski Ramadhan","3","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURUXy15cUxnEAE!2m1!1s0x0:0xa16a038beb789a65!3m1!1s2@1:CIHM0ogKEICAgIDT_-yqLg%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Kangsule%20Kampoeng%20Susu%20Lembang&query_place_id=ChIJn8-LjJ3haC4RZZp464sDaqE","True","False","True","False","False","False","True","False","False","2"
"OOREV2-20260609-0082","batch2_remaining12","Barokah Fresh Milk","ChIJkSGDig3haC4Rrpv2DcARgnU","8467349765975612334","Toko Olahan Susu","Jl. Kolonel Masturi No.31, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"enak","","id","2026-05-28T03:26:33.469Z","TEUKU ALBAN ALTAIR","11","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xaaE1ITmxUVVJOVEZGUk0xUlhlbFJPYmpWR1VuYxAB!2m1!1s0x0:0x758211c00df69bae!3m1!1s2@1:CAIQACodChtycF9oOlZhMHNlTURNTFFRM1RXelRObjVGUnc%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Barokah%20Fresh%20Milk&query_place_id=ChIJkSGDig3haC4Rrpv2DcARgnU","True","False","True","False","False","False","False","False","False","1"
"OOREV2-20260609-0083","batch2_remaining12","Barokah Fresh Milk","ChIJkSGDig3haC4Rrpv2DcARgnU","8467349765975612334","Toko Olahan Susu","Jl. Kolonel Masturi No.31, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Ada jual tahu susu juga","","id","2026-03-11T00:25:24.227Z","bona pardede","40","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsU1FXaGpaMHAxY0RORU1VRndZWGw0ZGtoeVpWRRAB!2m1!1s0x0:0x758211c00df69bae!3m1!1s2@1:CAIQACodChtycF9oOklSQWhjZ0p1cDNEMUFwYXl4dkhyZVE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Barokah%20Fresh%20Milk&query_place_id=ChIJkSGDig3haC4Rrpv2DcARgnU","True","True","False","False","False","False","False","False","False","1"
"OOREV2-20260609-0084","batch2_remaining12","Barokah Fresh Milk","ChIJkSGDig3haC4Rrpv2DcARgnU","8467349765975612334","Toko Olahan Susu","Jl. Kolonel Masturi No.31, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","3",,"Susunya enakk . saran saya susunya harus full susu ya. jangan di campur air. biar mantaappppppppppp","","id","2025-10-02T07:21:24.782Z","Ega Arisa","6","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21odVpFaFFOakpuTVZwa1F6aFZjbU42YlcxUU1uYxAB!2m1!1s0x0:0x758211c00df69bae!3m1!1s2@1:CAIQACodChtycF9oOmhuZEhQNjJnMVpkQzhVcmN6bW1QMnc%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Barokah%20Fresh%20Milk&query_place_id=ChIJkSGDig3haC4Rrpv2DcARgnU","True","True","True","False","False","False","False","False","False","2"
"OOREV2-20260609-0085","batch2_remaining12","Barokah Fresh Milk","ChIJkSGDig3haC4Rrpv2DcARgnU","8467349765975612334","Toko Olahan Susu","Jl. Kolonel Masturi No.31, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Selalu fresh dan murah, 10rb per liter untuk susu sapi","","id","2025-08-18T15:14:57.926Z","Bekti Suroso","69","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w4eWVUaGFkVEJaYUVGMFVWZDZhazUzUW0xWlUyYxAB!2m1!1s0x0:0x758211c00df69bae!3m1!1s2@1:CAIQACodChtycF9oOl8yeThadTBZaEF0UVd6ak53Qm1ZU2c%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Barokah%20Fresh%20Milk&query_place_id=ChIJkSGDig3haC4Rrpv2DcARgnU","True","True","True","True","False","False","False","False","False","3"
"OOREV2-20260609-0086","batch2_remaining12","Barokah Fresh Milk","ChIJkSGDig3haC4Rrpv2DcARgnU","8467349765975612334","Toko Olahan Susu","Jl. Kolonel Masturi No.31, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Cari susu alternatif selain ke kpsbu dengan kualitas yang sama","","id","2025-06-27T18:23:25.008Z","robi rahmat hidayat","103","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkQ2RGWkxOMnRhV0UxSmVrSm5jelEzZHkxRVpVRRAB!2m1!1s0x0:0x758211c00df69bae!3m1!1s2@1:CAIQACodChtycF9oOkdCdFZLN2taWE1JekJnczQ3dy1EZUE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Barokah%20Fresh%20Milk&query_place_id=ChIJkSGDig3haC4Rrpv2DcARgnU","True","True","False","False","False","False","False","False","False","1"
"OOREV2-20260609-0087","batch2_remaining12","Barokah Fresh Milk","ChIJkSGDig3haC4Rrpv2DcARgnU","8467349765975612334","Toko Olahan Susu","Jl. Kolonel Masturi No.31, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","1",,"jgn beli disini mnding di peternak aj langsung, beli susu MURNI tp rasa AIR PUTIH. namanya ""BAROKAH FRESH MILK"" klo gt jualannya gaakan berkah pak/bu. mnding tutup aj!","","id","2024-12-20T04:33:13.416Z","edaleda s","4","False","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR2cHMtTDZRRRAB!2m1!1s0x0:0x758211c00df69bae!3m1!1s2@1:CIHM0ogKEICAgIDvps-L6QE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Barokah%20Fresh%20Milk&query_place_id=ChIJkSGDig3haC4Rrpv2DcARgnU","True","True","True","False","False","False","False","False","False","2"
"OOREV2-20260609-0088","batch2_remaining12","Barokah Fresh Milk","ChIJkSGDig3haC4Rrpv2DcARgnU","8467349765975612334","Toko Olahan Susu","Jl. Kolonel Masturi No.31, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Menjual berbagai macam rasa yoghurt. Ada yg di botol, ada juga yg di plastik biar lebih enak buat dibekuin ðŸ˜ Ada telur asin bakarnya juga","","id","2024-01-01T13:05:51.098Z","Tewi Yuliani","425","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxdVplZ0xnEAE!2m1!1s0x0:0x758211c00df69bae!3m1!1s2@1:CIHM0ogKEICAgIC1uZegLg%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Barokah%20Fresh%20Milk&query_place_id=ChIJkSGDig3haC4Rrpv2DcARgnU","True","False","True","False","False","False","False","False","False","1"
"OOREV2-20260609-0089","batch2_remaining12","Barokah Fresh Milk","ChIJkSGDig3haC4Rrpv2DcARgnU","8467349765975612334","Toko Olahan Susu","Jl. Kolonel Masturi No.31, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","5",,"Enak bangett & rasa bervariasi","","id","2023-06-06T03:47:37.742Z","Riandiarso Kartiko Laksono","21","True","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR4cXJtU29RRRAB!2m1!1s0x0:0x758211c00df69bae!3m1!1s2@1:CIHM0ogKEICAgIDxqrmSoQE%7C%7C?hl=id","https://www.google.com/maps/search/?api=1&query=Barokah%20Fresh%20Milk&query_place_id=ChIJkSGDig3haC4Rrpv2DcARgnU","True","False","True","False","False","False","False","False","False","1"
