"oleh_oleh_raw_id","name","category","address","latitude","longitude","rating","reviews","url","website","phone","search_query","place_id","cid","image_url","initial_status","hold_reason","has_product_signal","has_store_signal","has_noise_category","wisata_overlap_score","wisata_overlap_id","wisata_overlap_name","manual_decision","manual_note"
"OORAW-20260609-0058","LEMBANG Wonderland","Taman bermain","Jl. Raya Lembang No.177, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8172979","107.6121455","4.3","3180","https://www.google.com/maps/search/?api=1&query=LEMBANG%20Wonderland&query_place_id=ChIJo8DfYCnhaC4RwZWDkG319Kg","","+62 813-8888-0168","oleh-oleh lembang","ChIJo8DfYCnhaC4RwZWDkG319Kg","12174625543614076353","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfV_nlMOm1Ovj1KNPZgF38zA63KRm8JiV0NEQtHhTYpXEhnzm1TCHLX6ylQ8-MwzDXgbIyqHBZ0wa82GBcl1yxEmj9DGxcYQFWsFXoK5UBBeGD4X_2jJ-V779IVf4lHqjs0LXr=w408-h306-k-no","held_wisata_overlap","nama sangat mirip dengan dataset wisata aktif","False","False","True","1","LOC-054","Lembang Wonderland","",""
"OORAW-20260609-0059","PLN Lembang","Perusahaan Listrik","Jl. Cijeruk, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.818327","107.622015","4.2","403","https://www.google.com/maps/search/?api=1&query=PLN%20Lembang&query_place_id=ChIJEfoTc-LgaC4RJ2-iE6eJG9s","","+62 22 2787118","oleh-oleh lembang","ChIJEfoTc-LgaC4RJ2-iE6eJG9s","15788364269359361831","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSfZi0mIw7TIRsRuxEYoGg16BUar0sIHryF2QP6uJstGQSiWWpj3JzCBvACHG4rnAOP-xl-EUEPq6_em-rFR258gWKW1UwEEWOkVn203eclchf3dqtVkcuNovTUHgBHnSy45Xc=w426-h240-k-no","needs_review","sinyal belum cukup kuat","False","False","False","0.333","LOC-054","Lembang Wonderland","",""
"OORAW-20260609-0060","Donatsu - Donat Susu Lembang","Toko Donat","Jl. Raya Lembang No.410, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.812799","107.6190347","5","527","https://www.google.com/maps/search/?api=1&query=Donatsu%20-%20Donat%20Susu%20Lembang&query_place_id=ChIJi7Sm-CHhaC4RXfVvX8XFJlE","","","oleh-oleh lembang","ChIJi7Sm-CHhaC4RXfVvX8XFJlE","5847578617687569757","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGm6wlSlAVDFdUMh5Le0038p5c2nPj1oDkau_2goSAEuSd-y0CblAUKh54y-Jdy2TfR5TY9PbUDoTnSXiyRBH_pX2SY_kkTD8RuqesZj78fyqcy2Zx1Dxx1H7KuAJjAVmY6a0s=w408-h884-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.333","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0061","pasar lembang","Restoran Indonesia","5JJF+R72, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8179805","107.6231493","4.1","194","https://www.google.com/maps/search/?api=1&query=pasar%20lembang&query_place_id=ChIJG_hXFwDhaC4RK-GB8ACARTE","","","oleh-oleh lembang","ChIJG_hXFwDhaC4RK-GB8ACARTE","3550384622774903083","https://lh3.googleusercontent.com/gps-cs-s/APNQkAETeZ5M-5wlUxQMRZBVsLZPfJSDObqpwF026bRUy6437OekvCtU37eNkJbIO9a2PYqD-T3FwxIRvIL2JoNbwybOrxZtaKO1QxqE9Cpf791tBJIw2q_Zw7fXHW85TN2hCwn1Tkbo=w426-h240-k-no","held_noise","kategori umum tanpa sinyal produk oleh-oleh","False","True","True","0.333","LOC-054","Lembang Wonderland","",""
"OORAW-20260609-0062","Rumah Sosis","Restoran Tahu","Jl. Raya Lembang No.177, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8168542","107.6126524","4","1166","https://www.google.com/maps/search/?api=1&query=Rumah%20Sosis&query_place_id=ChIJ2XBneSfnaC4RcbiHRbrTS2M","","+62 22 2789008","oleh-oleh lembang","ChIJ2XBneSfnaC4RcbiHRbrTS2M","7155045229992065137","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE2mANpfcWgZOtAjgJoz1syAmnVlhd5Hjp8ZHxlGLOwdsPQOf113h9X-FTdEoOBk8Ic1RD8ZNj5XFifTRVQQbsHN86BCxZsIbVMgKZ0RWy-brB9TPiNtescvfNX6I8XX6PczVJk=w408-h306-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.333","LOC-120","Rumah Guguk","",""
"OORAW-20260609-0063","Cemilan Nyakreuk 19, Warung dan Kedai","Kedai Kopi","Jl. Sukawana, Cihideung, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559, Indonesia","-6.7852756","107.5862428","4.5","2","https://www.google.com/maps/search/?api=1&query=Cemilan%20Nyakreuk%2019%2C%20Warung%20dan%20Kedai&query_place_id=ChIJxxnR24jhaC4RioGI7DTlF9Q","","+62 895-2353-0920","snack oleh-oleh","ChIJxxnR24jhaC4RioGI7DTlF9Q","15282935875974496650","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFasRjDUJxxuJ6KBzgCVqFJxNajYHWgdbqiDyvpfqkVk1RFdnn1-BdaGWMyp-0elZNAxc4kyFc82Ck7WzBxZ_YGl41LRHCioa4MHDbuq0eQjEgTC8NGEROVXf8YmbTalJCZROk=w500-h240-k-no","needs_review","ada produk, tapi kategori masih restoran/mall/kafe","True","False","True","0.125","LOC-053","Lembang Park & Zoo","",""
"OORAW-20260609-0064","Float Market Lembang, West Bandung, West Java","Pasar Apung","Jl. Mutiara 1 No.7, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8197283","107.618335","4.6","286","https://www.google.com/maps/search/?api=1&query=Float%20Market%20Lembang%2C%20West%20Bandung%2C%20West%20Java&query_place_id=ChIJ95JPKhzhaC4RftYg8MFZbmc","","","oleh-oleh lembang","ChIJ95JPKhzhaC4RftYg8MFZbmc","7452993122836993662","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJB4y63XGCNz4Jolyqt-8yX7Xc4lkyadxYzHbtiX_1TxBEoxu1TXI2x82kfVmgvhs1BbmN-f3r6kc1EnHwCdeGW-3spGeVhLL78Lbemp5_ZDfRMp11xSn3aYb8Y9xXSPb2w1k=w408-h408-k-no","held_noise","kategori lebih cocok wisata/tempat umum","False","True","True","0.286","LOC-031","Floating Market Lembang","",""
"OORAW-20260609-0065","Toserba Griya Lembang","Toko Swalayan","Jl. Panorama No.14, RT.02/RW.03, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8152982","107.6227451","4.4","601","https://www.google.com/maps/search/?api=1&query=Toserba%20Griya%20Lembang&query_place_id=ChIJ3xvC9OLgaC4RcE-EocFYRc8","","+62 22 2784478","pusat oleh-oleh","ChIJ3xvC9OLgaC4RcE-EocFYRc8","14935441327905853296","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEruhFg50jKPOgacn4zcTo_vixwMhAYoCw3AJVih4B6u0LxDcUUk07rsUZjZb7Wft8T7i6qZG4Vx3u-DgQMQNC8I_0XWuqsMjT4x_BjmLZdBXb4EA_zDxMrKcYG3wPlNk9Pwz6j=w408-h306-k-no","needs_review","sinyal belum cukup kuat","False","True","False","0.25","LOC-054","Lembang Wonderland","",""
"OORAW-20260609-0066","Yogya Lembang","Pusat Perbelanjaan","Jl. Raya Lembang No.416, Kayuambon, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8133424","107.6198547","4.4","2665","https://www.google.com/maps/search/?api=1&query=Yogya%20Lembang&query_place_id=ChIJP93VwALhaC4RQET6tLd5rDA","https://www.yogyagroup.com/","+62 22 27611986","pusat oleh-oleh","ChIJP93VwALhaC4RQET6tLd5rDA","3507312039737050176","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHk2J2gS8X6WOk1y-59hiXS5HHNteb7CEZaStwC6LDWHDw00LPxXLEtaK8WNGigV8eV2-P06hLOO_wd0aQmO5ly2rPhc2YSDzJR6P-MXXYI1bS-jtf3jsnOihZIaLSClz6BwUCIJ8C1_7FP=w426-h240-k-no","held_noise","kategori umum tanpa sinyal produk oleh-oleh","False","True","True","0.333","LOC-054","Lembang Wonderland","",""
"OORAW-20260609-0067","Dusun Bambu Lembang","Taman","6H6H+4M7, Dusun Bambu Lembang, Kertawangi, Kec. Cisarua, Kabupaten Bandung Barat, Jawa Barat 40551, Indonesia","-6.7897147","107.5791627","4.2","592","https://www.google.com/maps/search/?api=1&query=Dusun%20Bambu%20Lembang&query_place_id=ChIJSQmAAFHhaC4Rqx4awJrVcos","","","oleh-oleh lembang","ChIJSQmAAFHhaC4Rqx4awJrVcos","10048328579241615019","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWL_wxROyklOk8LauV-7c3LOpuOjneemoEx4Z2tyOZZomYPcbbQhFJWdGBLOngBinvKNFITsk6gxSKJryhw_TN-I_Y6f260RtBKRxm2t-I3X73-xpQ5K17y9_rw2cDuByrz0Qz=w408-h306-k-no","held_noise","kategori lebih cocok wisata/tempat umum","False","False","True","0.667","LOC-029","Dusun Bambu","",""
"OORAW-20260609-0068","Pusat Kerupuk Kemplang Asli Palembang","Toko","5JJ8+77H, Jl. Baruajak, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8192907","107.6155536","5","6","https://www.google.com/maps/search/?api=1&query=Pusat%20Kerupuk%20Kemplang%20Asli%20Palembang&query_place_id=ChIJSw19CADhaC4RcN6bXqlpp-E","https://www.tiktok.com/@kerupukpalembang.lembang?_r=1&_t=ZS-946q2SBAvqv","+62 819-1987-9456","pusat oleh-oleh","ChIJSw19CADhaC4RcN6bXqlpp-E","16260081155802127984","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwHQnrzgkhl4IgFHLc214x9SlgHOpolElCzo55TPNuiT8is9u_mc9tdNXEnDtrwZ3umruquZFGs8eu84pLb4wZyf1h-Xib2HhtnPtrP0_4rhiIiXvmDG6a9e4XabTmKSsXPPyGu-giENnQ=w408-h408-k-no","needs_review","sinyal belum cukup kuat","False","True","False","0","","","",""
"OORAW-20260609-0069","Mochi Lembang","Toko Kue","Jl. Raya Lembang - Bandung No.160, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8217836","107.6098566","4.5","43","https://www.google.com/maps/search/?api=1&query=Mochi%20Lembang&query_place_id=ChIJh-xKYBfhaC4RKOeIWaZMq5A","","+62 812-1444-8433","bolu susu oleh-oleh","ChIJh-xKYBfhaC4RKOeIWaZMq5A","10424510039829571368","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_ISF-qD2FrRnOmC2Sdz9H-1hGKIiF8WoaNoKYrXe2LGF7VmEfKNHUW94VBaPobl40iT0A_E1cwlj95Tt5Kvf1yq6c2LPfsGG2fPVvnmGnJLE96lr265LKijOclwN-c6q-iKA=w408-h725-k-no","held_noise","tempat terlihat tutup sementara/permanen dari raw scraper","True","True","False","0.333","LOC-054","Lembang Wonderland","",""
"OORAW-20260609-0070","Pusat oleh oleh bandung","Toko Kue","Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat, Indonesia","-6.8129353","107.6154561","","","https://www.google.com/maps/search/?api=1&query=Pusat%20oleh%20oleh%20bandung&query_place_id=ChIJN-wlnQThaC4RGy1UD84zNLA","","","pusat oleh-oleh","ChIJN-wlnQThaC4RGy1UD84zNLA","12696830209577725211","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3CDYQTXyRXxw-enYl-LiPsD6f6k4uKUkZ_zhrkqSyLLQ1p0JGDH8ZDCOXqG-VSnAx9aUlsOjmKCKpFU2dgRWcUUID7amMhTru65tz0Tu-VZXkNYTATHA9ls5XpB42lydeCiTVaz9-d20q=w408-h544-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.25","LOC-016","Chinatown Bandung","",""
"OORAW-20260609-0071","Kangsule Kampoeng Susu Lembang","Toko Makanan","Jl. Raya Lembang No.KM. 12, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8349336","107.6018056","4.2","48","https://www.google.com/maps/search/?api=1&query=Kangsule%20Kampoeng%20Susu%20Lembang&query_place_id=ChIJn8-LjJ3haC4RZZp464sDaqE","","+62 813-2260-9090","bolu susu oleh-oleh","ChIJn8-LjJ3haC4RZZp464sDaqE","11631112887123614309","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkkxE88q59RSrQPMWwT2ark4qQ98w1lO_i5xa2_C4BFM26ttc8IC0lRl5GHRJYppstmMYFb4PhzYYyiMyrrxrB3tUMiLGs-2A_-99uGcUfevaA6iXzhFmkNy4fV7OaEdBi9EDUKw=w408-h544-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.333","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0072","Siliwangi Bolu Kukus Lembang, Bandung","Toko Roti","5J94+87F, Jl. Raya Lembang, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8316781","107.6056819","4.8","26","https://www.google.com/maps/search/?api=1&query=Siliwangi%20Bolu%20Kukus%20Lembang%2C%20Bandung&query_place_id=ChIJE6oUkijhaC4RtPPSSK9EJ5Y","","","bolu susu oleh-oleh","ChIJE6oUkijhaC4RtPPSSK9EJ5Y","10819692149412656052","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGaAtEASHuYg8ACmGuW-fVSe-t1UeEC1df1sKwRGdGfgqvFcMtqkYH0J0_jf750Aj30-rCqYL84NKdVs4_pQ2dwIEx22ojA0CCzWsJND3XzUoEo4ghlUJW8e54g7qyffg456NiNlw=w408-h723-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.25","LOC-134","Bukit Bintang Bandung (Patahan Lembang)","",""
"OORAW-20260609-0073","Bolu Susu Madu","Toko Roti","Jl. Raya Lembang No.285 B, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8120442","107.6176923","4.8","4","https://www.google.com/maps/search/?api=1&query=Bolu%20Susu%20Madu&query_place_id=ChIJI_Lsy2nhaC4RByJRImSnuzs","","+62 895-6193-94599","bolu susu oleh-oleh","ChIJI_Lsy2nhaC4RByJRImSnuzs","4304217917396951559","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvMJn-4cTWT5kbu7zY6fv3VayiQaojW5EuuGUDlHPUg2gc2fDf-BNFaMNO0Vbbdb3ew3K5_V6rubi8xq3It7spMQYd-qj9mTFE5K8eDEN05tpq2cjbH_7I6q8p22IQJJO00JZG=w493-h240-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.167","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0074","Diah Afifa Bolu Susu Lembang","Toko Kue","5JVC+F3C, Jl. Jayagiri, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8063147","107.6201386","5","2","https://www.google.com/maps/search/?api=1&query=Diah%20Afifa%20Bolu%20Susu%20Lembang&query_place_id=ChIJnWvXPgDhaC4RhnwO6hW1gM0","","+62 838-2131-8831","bolu susu oleh-oleh","ChIJnWvXPgDhaC4RhnwO6hW1gM0","14808034680519949446","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0qZILjuqnPgxx8I5CO3tVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.601166&pitch=0&thumbfov=100","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.286","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0075","Terminal Oleh - Oleh Tiramisu Bolu Susu Lembang","","Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat, Indonesia","-6.8167903","107.6131642","","","https://www.google.com/maps/search/?api=1&query=Terminal%20Oleh%20-%20Oleh%20Tiramisu%20Bolu%20Susu%20Lembang&query_place_id=ChIJjVElGxvhaC4RC6nfNbQdBYE","","","bolu susu oleh-oleh","ChIJjVElGxvhaC4RC6nfNbQdBYE","9296869665611426059","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pdDuiH9biC2HgBLNwjgQSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=129.3814&pitch=0&thumbfov=100","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.25","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0076","OLEH-OLEH VIRAL TIRAMISU BOLU SUSU LEMBANG","Toko Roti","Jl. Raya Tangkuban Parahu No.23-25, Cikole, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.7875216","107.6541207","","","https://www.google.com/maps/search/?api=1&query=OLEH-OLEH%20VIRAL%20TIRAMISU%20BOLU%20SUSU%20LEMBANG&query_place_id=ChIJ5aErFQDhaC4RrrnvlE0zwxU","","+62 882-0017-27687","bolu susu oleh-oleh","ChIJ5aErFQDhaC4RrrnvlE0zwxU","1568153503559301550","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFWGGqMgD07q6Jmjwp-48cHP8JBMKUErLBZkABczdupvDaqWTWYns6S4N_yibZbOgD4bY4w_gna6WjfE3QDwh9XuZxKzX6-yInIeRLrCxxfvKvQlWW6VJAzvZa-HSsuPwWVDJ6RNYdcDwtC=w408-h725-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.25","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0077","Central Snack","Toko Kue Kering","Jl. Grand Hotel, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40791, Indonesia","-6.8162715","107.6194314","4.5","58","https://www.google.com/maps/search/?api=1&query=Central%20Snack&query_place_id=ChIJFX2RQR3haC4RZ8Po3YWrz3c","","+62 851-7313-1899","snack oleh-oleh","ChIJFX2RQR3haC4RZ8Po3YWrz3c","8633307602134549351","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgbsoBpsmTB08JSZCMYYgnMsujvERb3NzRxWw8ssh0ka4KE4PtNEQmoI_fjOml-fnwoJeH9gRboenhAZOui5aCopjbPVlEU3xAV4iL-brqL-YenrNEfQX3dmkVlu59UAck3gUjHUIELzEJ=w408-h311-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0","","","",""
"OORAW-20260609-0078","Bumi Snack","Toko","5HMW+W2V, Cihideung, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559, Indonesia","-6.8151716","107.5950355","5","2","https://www.google.com/maps/search/?api=1&query=Bumi%20Snack&query_place_id=ChIJvbn7JgDhaC4ROpC_B2JE7UQ","","+62 896-5636-3444","snack oleh-oleh","ChIJvbn7JgDhaC4ROpC_B2JE7UQ","4966701151887003706","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGhOOz-7IymRHJTQPePjIhzh-KCf3Dsm2qoPEXcHmHtsDIHTi2s4l2-kTuN4qxrdBo-klLAYyRlDQ3idoNl9pgAeXLHWfMVcRilfepNWeVtZdDWYQklwJVl2Iojr79SP0Lu5fCXBYS959s=w408-h725-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.167","LOC-014","Bumi Perkemahan Ranca Upas Bandung","",""
"OORAW-20260609-0079","Lembang snack","Produsen makanan","indomart, Kp.andir rt02 rw06 Ds.Gudang Kahuripan Gg,Notaris sebrang, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8305855","107.6059203","","","https://www.google.com/maps/search/?api=1&query=Lembang%20snack&query_place_id=ChIJD5swzfThaC4R9y5mx9sHH2E","","+62 878-3725-6209","snack oleh-oleh","ChIJD5swzfThaC4R9y5mx9sHH2E","6998320986481635063","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B0sY3BNQkkMM_5OLaObWHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.18362&pitch=0&thumbfov=100","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.333","LOC-054","Lembang Wonderland","",""
"OORAW-20260609-0080","Ibad Garden","Toko Bunga","Jl. Kebon Hui, Cigugur Girang, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559, Indonesia","-6.8248273","107.5900267","4.8","42","https://www.google.com/maps/search/?api=1&query=Ibad%20Garden&query_place_id=ChIJ539C0YrhaC4R0id6Tzie5cw","https://www.tanamanhiasbandung.com/","+62 813-2021-0838","toko oleh-oleh khas","ChIJ539C0YrhaC4R0id6Tzie5cw","14764380918092802002","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3czfBC2SdTDhEDi7SuAebb6hR7IT9Ka6jtxrb3DaWQfa7jp_ZjvZIZm3ZXS1jAbjcURMVhzoNH0WGLDRVXYQU3oN7RPqs6R-Ahw19bLrAdTxSCAwrHRl3svKuh9S-QZL1Hh19=w408-h306-k-no","needs_review","sinyal belum cukup kuat","False","True","False","0.25","LOC-083","Stone Garden Citatah","",""
"OORAW-20260609-0081","Mekar Rasa Oleh oleh khas Priangan Bah Engkos","Pusat Perbelanjaan","5J5M+7P8, Jl. Dago Giri, Mekarwangi, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8418251","107.6343214","5","1","https://www.google.com/maps/search/?api=1&query=Mekar%20Rasa%20Oleh%20oleh%20khas%20Priangan%20Bah%20Engkos&query_place_id=ChIJIx3rXL7haC4RtdT9qrgLPpI","","","pusat oleh-oleh","ChIJIx3rXL7haC4RtdT9qrgLPpI","10537873065864189109","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-HJTibRqG1nuEUNXXlNDzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.93582&pitch=0&thumbfov=100","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","True","0","","","",""
"OORAW-20260609-0082","Kue Balok Lembang","Toko Kue Kering","5JF5+VMQ, Jalan Raya, Gudangkahuripan, Lembang, West Bandung Regency, West Java 40391, Indonesia","-6.8252859","107.6092408","4.9","7","https://www.google.com/maps/search/?api=1&query=Kue%20Balok%20Lembang&query_place_id=ChIJC17D_RfhaC4RMxKNcyNXwNM","","","oleh-oleh lembang","ChIJC17D_RfhaC4RMxKNcyNXwNM","15258291347305337395","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGcoAE7xDkRCOZjQrekJwJMDJbCDVDmD4DnUaUmw1gyOFEGN-0yRJjfyvtbtL5QwFSNGRlDgvgqMnddHDxV17R9UWGksJyOhIzOJ0Soq_ymGkIoH_pYcz98W0EtwUf4nkxHOoorg=w408-h306-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.25","LOC-054","Lembang Wonderland","",""
"OORAW-20260609-0083","Bolu susu lembang","Toko Roti","5JPF+553, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8146006","107.6229326","","","https://www.google.com/maps/search/?api=1&query=Bolu%20susu%20lembang&query_place_id=ChIJMb5WdwDhaC4RkrOQj9JyHGo","","","oleh-oleh lembang","ChIJMb5WdwDhaC4RkrOQj9JyHGo","7646112516045583250","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xYeuSPhIo6247CjAI-5new&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.04019&pitch=0&thumbfov=100","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.4","LOC-030","Farm House Susu Lembang","",""
"OORAW-20260609-0084","Keripik Tempe Tembul","Toko Makanan","Jl. Raya Lembang No.276, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8116821","107.6164561","4.4","83","https://www.google.com/maps/search/?api=1&query=Keripik%20Tempe%20Tembul&query_place_id=ChIJfQAemwPhaC4R3GLivxb57Bc","","+62 817-0772-639","oleh-oleh lembang","ChIJfQAemwPhaC4R3GLivxb57Bc","1724026633479938780","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEv2DJ7Mygs2exRBv-XTABN5o-303KOa2Mt9mW39Fyx9Mpun7UEqK3RRv2CCCcNUjeizX4i-zTXN6doTI9DMj2kEs2cBH0Svk6GInj21cl_vlNwHXhPiZk2LpATxmV9g-dyJi6g=w408-h544-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0","","","",""
"OORAW-20260609-0085","Pabrik Tahu Sibungsu","Pasokan Pabrik Makanan","5MW4+WJ6, Jl. Cikareumbi, Cikole, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8027231","107.6565152","4.4","27","https://www.google.com/maps/search/?api=1&query=Pabrik%20Tahu%20Sibungsu&query_place_id=ChIJKenfeGPgaC4Ra7R3pKaHocQ","","+62 813-2076-4548","tahu susu oleh-oleh","ChIJKenfeGPgaC4Ra7R3pKaHocQ","14168755052477920363","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWZ3S4J7XTc-BJMAmHeouWw3dOBeqbz0GppdyintjPKVJjG5jq9SoXuNLCzO8qIYyeeWVFOk2J1YBWMNmC3-_lJBuu4oR2U8b5L0cb-BZq8FB8YhWyEqNeWz9aKszvQQvAaqhoZEU5Dpo3=w408-h725-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0","","","",""
"OORAW-20260609-0086","Bika Ambon Lembang","Toko Roti","Jl. Raya Lembang No.177, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","-6.8168098","107.6127002","4.4","12","https://www.google.com/maps/search/?api=1&query=Bika%20Ambon%20Lembang&query_place_id=ChIJ-VU-knzhaC4R9Mym25icxaQ","https://instagram.com/bikaambonlembang?utm_medium=copy_link","+62 818-0625-6789","oleh-oleh lembang","ChIJ-VU-knzhaC4R9Mym25icxaQ","11873068172966284532","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvFuqkIfCJjlKzLz1z_LCmuqIvWwxSdo4nzaxkbX76s9-WlvuvOSrla7rqM2hQHR0dljAuMbPyaJ0fQhev61gBV4Y7AK6mETd-mjRXX30h4YBzWb4jPfhJMwL3gVKBJwRmanOAgQ=w408-h544-k-no","candidate","nama/kategori punya sinyal produk atau toko oleh-oleh","True","True","False","0.25","LOC-054","Lembang Wonderland","",""
