location_name,user_id,reviewer_name,rating,review_text,review_date,likes,reviewer_total_reviews,is_local_guide
Penangkaran Rusa Ranca Upas,110750679180199574048,Mr Travel,5,"Pemandangan bagus, lokasi camping yang pas, banyak spot untuk berfoto, ada penangkaran rusa, warung warga yang buka 24 jam jadi tidak khawatir kehabisan logistik. Orangnya ramah ramah. Pokok nya sangat recomend sekali camping disini.",2019-06-12,1,31,true
Penangkaran Rusa Ranca Upas,109536953924220896913,Diki,5,"Tempatnya oke ,sayang serasa di.rampok sama jasa tukang poto . 150rb sekali potret hati hati buat para pengunjung agar tidak menjadi korban seperti sayan",2025-11-16,0,2,false
Penangkaran Rusa Ranca Upas,117346905375384956585,Mrs.N,4,"First time kesana dan kebetulan banget si rusa lagi banyak yang ""birahi"" dibulan ini sesuai dengan info yang ditulis disana. Enaknya didsan kita bisa terjun langsung ke penangkarannya, foto langsung dan kasih makan mereka. Ets.. Tapi kalau lagbirahi gini jangan coba2 nenteng2 wortel didepan mereka, karena kita bsa dikejar2.. Biaya masuknya free hanya aja kita wajib beli wortel atau kangkung buat makan rusa dengan harga 10.000 aja",2019-03-10,0,664,true
Penangkaran Rusa Ranca Upas,111749432682601278748,RnB Journey,5,"penangkaran rusa rancaupas ini cukup mengasyikkan bila membawa anak"". krn bisa berinteraksi langsung dgn rusa, jual makanan rusa juga dari harga Rp5.000-Rp10.000 biaya masuk per orang 10rb motor 5rb. kemudian ada tempat outbound untuk anak"" tapi sayang nya terlalu kecil dan seperti kurang terawat. ada juga pemandian air hangat dengan seluncuran. tp saat saya kesana seluncurannya tdk bisa di naiki. air cukup hangat. kolam dewasa bagus bersih. kolam anak"" kurang terawat. disana juga bisa sewa lapak untuk berkemah.",2019-08-15,0,29,true
Penangkaran Rusa Ranca Upas,103150527977867377395,viar putra,5,Tempat yang bagus untuk preweed dengan tema yang tematik gitu. Rusanya sudah biasa berinteraksi dengan manusia. Sejingga gak usah khawatir dekat dekat dengan rusanya. Tempatnya dingin banget kangen sama airnya. Banyak tempat foto spot bagus disana.,2019-05-01,0,35,true
Penangkaran Rusa Ranca Upas,100532749263017755892,rahadian munawir,5,Kesininya weekday di pagi hari. Enak ga akan seramai weekend. Bisa leluasa interaksi sama rusanya langsung,2025-07-29,0,18,true
Penangkaran Rusa Ranca Upas,115906678913727165569,Ayu Wijayanti,5,"Tahun lalu kesini pas lagi musim ujan, jadi ga bisa maksimal main sama rusanya, tapi cukup puas buat foto² dan merefresh otak setelah lihat pemandangannya yg masih cukup asri. Disini disediakan wortel buat dikasih ke rusa, biayanya ada yg 10 ribu, ada juga yg 20ribuan.. Rusanya sehat dan gemoy semua, walopun udah jinak, tetap harus berhati-hati, jangan ngegodain mereka kelewatan ya.. Kesini pas hari kerja, jadi nggak terlalu rame..",2023-11-03,0,259,true
Penangkaran Rusa Ranca Upas,116175521033083827430,N,5,"Part favorit ke Bandung adalah ke penangkaran rusa di ciwidey. Tempatnya mudah ditemukan. Apalagi kalau kesana pagi-pagi bener bener suasananya hangat, nyaman, indah, seru pokoknya!",2023-05-13,5,29,true
Penangkaran Rusa Ranca Upas,116718757708003571818,mohammad wildan,5,"Dulunya ranca upas merupakan hutan belantara dengan rawa yang luas. Setelah hutan tersebut bebas dari hewan buas, Ranca Upas dijadikan hutan lindung oleh pihak Perhutani dan kemudian membuka lahan tersebut untuk menjadi sebuah Camping Ground. Pada saat dibangun sebuah penangkaran rusa di Ranca Upas oleh pihak Perhutani, hanya seorang juru kunci yang dapat melakukan pemanggilan terhadap rusa-rusa tersebut dan memberikan makanan secara langsung, dia adalah Abah Taji. Namun sekarang setiap orang dapat berinteraksi dan menikmati keindahan dari makhluk yang bertanduk indah ini.",2019-08-12,0,110,true
Penangkaran Rusa Ranca Upas,117953672505120953762,Nura Zie,5,"Aku sama suami ke sini dengan menggunakan mobil. Sampe sini sekitar jam 1an. Untuk masuk ke area wisata ranca upas ini dikenakan tarif 15rb/org dan mobil 10rb. Jadi aku, suami, dan mobil totalnya 40rb. Untuk masuk ke penangkaran rusanya gak perlu byr lagi. Paling beli pakan untuk rusanya. Pakannya sayur kangkung dan wortel. Harganya 5rb/iket. Seru bgt di sini loh. Kita bisa kasih makan rusa yg lucu2 ini. Sekalinya kita turun bawa kangkung untuk kasih makan rusa. Rusanya langsung deketin kita gaess, dan yg deketin bukan cuma 1. Langsung 3. Aku rada panik pas 3 rusa pada deketin aku. 😂 Pengunjung yg lain pun begitu. Lucu",2019-10-15,0,27,true
Penangkaran Rusa Ranca Upas,106714314065993230057,asha febrianur,5,"Tempat yang asik untuk camping stafnya banyak membantu, toiletnya banyak tetapi untuk kebersihannya kurang, banyak pedagang stroberry, luasnya lahan parkir, banyaknya toko penjual kayu bakar harganya 15k, luasnya lahan untuk mendirikan tenda, saran saya agar membawa selimut tebal karena suhu disini sangat dingin dan bawa juga makanan yang cukup jika ingin camping.",2019-02-14,0,64,true
Penangkaran Rusa Ranca Upas,103238683662284895502,EL OFFICIAL,4,"Kampung rancaiopas ini cocok banget buat yg mau camping,berhubung kita sampai disini uda agak siang ,jd kita gk begitu lama disini jd kita cuma punya spot fhoto pas anak anak mail flying fox di arena kids ground ,disini juga tersedia kolam renang air hangat 2 kolam,arena camping ,peternakan rusa,atau memberi makan rusa,dan satu lagi kalo mau kesini jangan lupa bawa jaket tebal ya,kaos kaki kupluk dan perlengkapan kemah jika mau kemping,lumayan seru,tapi karna waktu kita pas dtg terbatas jd kurang puas ,next time insyaallah pasti balik lagi kesini buat camping,,",2019-07-14,2,84,true
Penangkaran Rusa Ranca Upas,104533052287326528564,ayu pratiwi,5,"Tempat wisata yg bagus dimana qta bisa memberikan makanan langsung dengan rusa, viewe nya kyk di savana hehe",2023-07-13,0,263,true
Penangkaran Rusa Ranca Upas,103402245967003922179,Nyai Puspita,3,"Nyampe pas udh jam4 mn ujan pula.sementara penangkaran tutup jam set6😄dpt ptoannya dgn rusa2 dikandangin,ga bs lbh dkt ato touching..ya mo gmn lg ya weeiii becek2an jg dahh kita",2024-04-13,0,60,true
Penangkaran Rusa Ranca Upas,108821655996314353876,Saskia Hutasuhut,4,"Waktu terbaik untuk datang ke sini saat cuacanya setengah mendung karena mataharinya terik sekali. Kalau tidak kuat dengan bau kotoran binatang, saya sarankan utk memakai masker. Wortel dan sayuran utk memberi makan rusa dijual di dekat pintu masuk dengan kisaran harga Rp 5.000,- /ikat.",2020-01-26,0,16,true
Penangkaran Rusa Ranca Upas,100790391993979487978,Putri Dwi Ningsih,5,Tempatnya sejuk dan bisa ngasih makan rusa jg,2025-06-08,0,17,true
Penangkaran Rusa Ranca Upas,101959417338818799075,Travelling with Adv160,5,"Tempat yang cocok untuk camping ceria bersama keluarga, bisa berinteraksi dng rusa, tempat parkir dan penitipan helm 5rb untuk kunjungan, biaya masuk 25k utk kunjungan, mushola ada. Ngasih makan rusa pake beli wortel 10rb per ikat.",2023-02-21,0,81,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,110857365470933597184,Dimas Bramantyo,5,"Bad service,harus ditingkatin lagi speedity nya.Pelayanan dari air minum harusnya sih di dahulukan jadi sambil nunggu makanan disambut dulu dengan air teh hangat minimal,untuk makanannya padahal enak,semoga kedepannya bisa lebih baik nuhun 🙏🙏",2026-01-10,0,2,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,113287403954851450268,Kimi Yansa,5,"tempat parkir cukup luas untuk bis, suasana sekitar resto sangat asri dengan pemandangan gunung serta terdapat kolam ikan, konsep makan prasmanan dan lesehan di gubuk-gubuk, terdapat toilet berbayar dengan tarif Rp2.000 dan musholla, rasa makanan nikmat terutama nasi liwet dan tahu susu goreng",2025-01-30,0,86,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,104931583628444598778,Monita Purwandani,4,"Lumayan enak rasanya, harganya lumayan terjangkau. Pesen paket nasi liwet dan nasi tutug oncom, udang tepung udangnya fresh, suka banget menu bandrek susunya, untuk jus strawberry nya terlalu encer dengan harga segitu, mungkin bisa diperbaiki kedepannya 😊",2026-01-25,0,4,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,115441748530456252816,Puji Pangestuti,5,"Kedua kalinya mampir kesini, tempatnya bersih & nyaman. Parkiran luas, makanannya enak, harga terjangkau, Nasi yg di sajikan di tutupi mangkok kecil jadi kebersihannya terjaga. Cuma sambelnya kurang pedes ☺😁",2025-06-01,0,8,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,102012967373314221645,Dic Emotion,5,"Mantap nasi liwetnya, berasa kembali ke kampung sendiri, wanginya nampol. Harga sangat bersahabat, parkir sangat luas. Recomended bgt buat kalian cari menu murah tapi gak murahan. Asli enak dan murah.. wajib kembali lagi ke sini ini mah. Good luck dan sukses terus, semoga makin banyak cabangnya😀👍",2022-12-19,1,146,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,116932975033631324962,Heni Mulyani,2,"Tempat makan nya lumayan enak suasana nya tapi pas saya kesana penyajiannya agak lama padahal waktu itu sepi, terus gelas buat minum nya bau sabun, dan porsi nasi liwet dikit sama saya pesen lemon tea tapi lebih kaya rasa lemon manis beda sama yang lainnya.",2021-08-01,7,73,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,114931077459742190885,Iwan Setiawan Dasuki,4,"Ketika pertama kali kesini, saya langsung suka dengan makanan nya. Rasanya seperti ceu Anah anak uwa saya yang di Kuningan yang masak. Berbeda dengan masakan rumah makan lainnya yang seperti makanan instan, sama semua. Makan disini seperti makan waktu saya kecil di sawah rame rame. Tapi terakhir saya makan disini, kok jadi béda. Rasa istimewa nya seperti ada yang hilang. Entah kenapa. Atau lidah saya yang salah ya. Atau gimana, ga ngerti saya. Tapi yang pasti makanan ceu Anah anak uwa saya tetap enak.",2021-09-20,6,231,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,114645770359673876681,Monggo Kerso,2,"Penyajiannya lama sekali sudah 1 jam makan yang dipesan tidak keluar, pelayanan ramah cuma yang kebelet makan ga rekomend, Mushola juga dekil... pembayaran bisa tunai & transfer overall kuciwa sih... Oh y ga sampai 5 menit kita duduk disajikan otak"" dgn harga bijian dgn rasa yg flat, mohon bisa diperbaiki",2024-05-10,0,32,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,114938554194083586372,Benny SUHUD,4,1/1/26 maksi... Murmer tapi harus super sabar nunggu hidangannya.. sampai 3x nanyain..apalagi kalo bawa bocil musti bawa ganjel perut.. bumbu ikan goreng kurang meresap,2026-01-01,0,101,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,116645264372050806800,Zakaria Zamrudioko,4,"Restoran sunda yg cocok buat keluarga.. berada di antara soreang dan ciwidey sehingga cocok menjadi tempat istirahat saat berwisata ke kawah putih dan sekitarnya.. menyediakan berbagai menu sunda seperi nasi liwet, tutug oncom, karedok, gurame, dll..banyak pilihan saung lesehan untuk keluarga.. dilengkapi toilet dan mushola, namun sayang agak kurang bersih dan terawat.. rasa makanannya lumayan enak, harganya juga relatif terjangkau..",2018-09-01,2,489,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,107893354824600243848,Billy Juti,4,Tempat agak gersang dan panas Harga termurah dan paket ter enak. Kwalitas makanan bintang lima. Pondokan ala kadar nya. Parkiran luas. Tapi masakan nya enak pool cocok buat keluarga sederhana. Sangat rekomended tempat nya.,2023-09-13,0,348,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,104016388294870527695,Rudi Muliyono,5,"Tempatnya cukup memadai untuk sekitar 50 orang. Ada fasilitas mushola juga. Sirkulasi udara baik, cukup bersih dan harga makanan murah. Soal rasa, lumayan enak 😊",2022-09-18,1,458,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,113919192668181022928,yunie clive,1,Kalo mau ksinii mending cari tempat makan yang lain aja ..nama tempat makan ga sesuai dengan namanya ..sangu liwet kaya bukan liwet ...pesen ayam bakar asem kaya mau basi ..pesen es jeruk datengnya nutri sari jeruk ..kalo niat jual makanan tlong di siapkan matang² biar pengunjung tidak kecewa ..sekian terima kasih..review dari saya ..pecinta kuliner sampe ga nafsu makan karna makan dsini ...wkwkwk,2023-06-19,1,35,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,104259137757660988486,Resty Septinah,5,"Enak paketan nasi liwet udh lengkap ayam bakar tahu tempe lalapan sambal ,sayur asamnya jga sedep,makanan murah-murah bgt the best lah🫶🏻",2025-09-29,0,5,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,109104102054934843426,Puji Hanuri,5,"Kalau ke ciwedey,pulangnya pasti mampir ke sini.Enak dan harga nya recomended. Tempat parki lega",2023-11-15,0,216,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,106187737676811843329,Hadi Purwiyanto,4,"Makan siang disini, sambil nunggu lalulintas cair. Harga bersahabat rasa lumayan enak, yg agak lama nunggu pesanan makan datang",2018-12-30,0,188,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,110967121117633712246,Ibrahima Musa,1,"Nggak tau apa yang ada dipikiran pelayan dan jurumasaknya. Kami pesan paket makan nasi liwet, di menu tertulis lengkap nasi, lauk, lalap, sambal & tahu tempe. Pesanlah kami 12 paket, dengan harapan makanan datang perpaket/orang. TAPI, dantangnya malah dengan kuali nasi. Lauk dan lain-lain digabubg jadi 1. Semuanya kacau. Nasi kurang, ayam kurang, lalapan nggak dapet, sambel juga kurang. Penyajian makanannya lama juga. Mungkin karena pesanannya banyak. Tapi nggak habis pikir aja pesennya paket nasi datengnya semua paket disatuin. Zonk bgt pelayanan nya. Tapi saya akuin masakannya enak. Nasi liwet dan ayam bakarnya enak. Sop iga rasanya kebanyakan perasa, tapi masih ok. Tempat so so aja. Nggak bagus bagus bgt, toilet juga kotor, tapi parkir lumayan luas. Sedikit saran, kalo di menu tertulis paket, sajikan dalam bentuk paket per/org. Kalo ada kelengkapan yang kosong(misal tahu tempe kosong) tinggal BILANG /KONFIRMASI kalo itu kosong. Jangan ngide digabungin jadi 1.",2025-04-02,0,24,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,116196046005241661773,Solihat Mahyudin,5,Parkiran luas...terdapat saung2 tradisional untuk tempat makan ...harga makanan standar👍👍👍👍👍,2021-03-29,1,62,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,115399778286572060731,Rina Mariana,4,"enak makanannya, suasana nyaman, tempat bersih",2023-04-17,1,106,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,109372562318666946081,Herman Wahyudin,5,"Cocok untuk yang ingin makan bersama keluarga,pilihan menu lengkap,khas sunda",2025-12-14,0,47,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,117420276642857652546,dwi putro,5,"Nasi liwet oke, nasi tutug oncom oke, udang goreng tepung oke, belut ngg ada rasanya, bandrex oke, jeruk panas oke....harga very kompetitif .. Tahu goreng nya....juara..",2024-06-08,0,106,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,117369668010053824139,Agnes octavianti christy,4,"Kekurangan nya cuma banyak lalat.. Wajin pesen sambal dadak nya.. Untuk sayur asem kembali selera, yg disini kemanisan..",2024-12-07,0,19,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,114542374101306200577,yusuf,3,Tempat tidak begitu besar setelah maghrib tampak nyaman tp sepi pengunjung mungkin efek masa pandemi covid 19. Atau mungkin karena bukan weekend. (Dan akhirnya kita bungkus). 😁 Overal is ok. 👍,2020-09-04,0,149,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,107700225717486553895,Lady Sitanggang,5,"Enaaakk..belum sempet foto udah kalap 😅 nasi liwet, jengkol goreng, karedok, sambel, ayam goreng enak bangett..entah udh berapa kali sambil makan sambil bilang enaaakk 😅😅 adanya foto pas semua udh abis, maap..",2022-11-17,0,15,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,102885345900728912808,Devy Siswanty,5,Ketika pesan makanan nasi liwet dengan ikan gurame bakar dan karedok. Nasi liwetnya tidak terlalu istimewa tapi karedoknya juara dan ikan gurame bakarnya lumayan enak. Lokasi berdekatan dengan salah satu tempat wisata di Ciwidey. Jadi bisa sekalian jalan kesana,2020-12-07,2,208,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,112240912122288212754,wicay sukatempe,1,"alamak najisnye, barusan pesen makanan d sfood. di fotooo wuihh menggodaaa sekaliee eehh pas dateng lebih layak di bikin makanan buat ayam 😋😂 gepuknyaaa bassiii, cumii nyaa bau.. GUE LAGI LAPER BANGET malah di kasih makanan beginian 😇 pesan buat lo semua yang bersangkutan sama resto ini tolong kalo ga bisa ngasih makanan yang layak mending gausah jualan makanan deh. bikin orang keracunan 🤢",2025-06-03,0,3,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,114466532497623248094,Ariq Fadilah,5,"Tempat makan yang sangat top, menunya sedap, tapi sayang kamar mandi nya terbatas. Kalau dengan rombongan jangan khawatir, parkirannya dapat menampung 3 bus.",2017-03-05,0,57,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,117515621659673608566,st zero,5,"Makan terjangkau, parkir luas, ada mushola.",2023-10-26,0,108,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,103659432808383888668,Hari Anggoro,4,"Tempat strategis, nyaman, makanannya juga enak. Saya selalu mampir kesini kalo liburan ke ciwidey.",2020-08-09,1,5,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,108498946270980540940,MAS'UD HUSIN,2,"Gurame Bakar nya Kerring, Alot.",2025-11-16,0,254,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,100072225578633319585,D,5,Ikan nila bakarnya enak banget. Yg lain2 juga ok. Cuma untuk pelayannya lebih teliti ya. Tadi saya pesen minum 3 dan baru sadar pas udh nyampe rumah kalau dibayar cuma 1. :(,2019-01-26,0,7,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,109260718822406079360,Anisa Sulistiawati,5,"Makanan di sini terhitung murah, nasi liwetnya enak gurih.. Karedok juga enak.. Area rumah makan luas kyk ada saung2 di luar, ada kolam ikan.. Cuma untuk sambal dadak kurang pedes aja.. Ayam juicy empuk bumbu meresap, tahu juga lembut tahu sutera kali yaa.. Tumis oncom leunca juga enak.. Mantul 🥰👍🥳",2025-01-14,0,224,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,107411379780495908766,Yusup Hamdani,3,Suasana nya beuh...+ Parkiran luas cuman sepi ...sama kayanya jarang ada pengunjung yah,2023-08-05,0,15,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,102059572445532903845,Anton Perdiansyah,3,"Harga bersahabat,rasa liwetnya juara,knp ga dikasih bintang 5,biar selalu ada perbaikan dalam berbagai hal heheeh ,,,,terima kasih",2023-04-19,0,23,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,106337117222021452480,Denny Ramdhani,5,"Nasi liwetnya enak, makan di saung² gitu. Nasi timbel juga ada, harga 18k. Tempatnya lumayan luas.",2022-01-18,3,34,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,100206460131885569666,Amell,5,"recommended bgt buat yang mau ke ciwidey. lokasinya ada disebelah kiri klo dari arah bandung. tempatnya emg ga terlalu mencolok kalo dr jalan, tp tempatnya luas buat parkir, tempat makan di gazebo-gazebo gt super nyaman. di depan gazebo nya ada keran air buat cuci tangan. menunya banyak, murah-murah, rasa enak juga. pas kesini dapet suguhan teh tawar gratis. pelayanan ramah, lumayan cepet penyajiannya (waktu saya kesini katanya yg masak cuma 1).",2024-06-19,0,2,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,102199072503673200219,Terry Raqindy,3,"Saya langganan disini mau pun cabang Bu Ika yang di Soreang,maaf aja ya saya sedikit kecewa bukan karena makanannya tapi dari harga saya pernah beli ayam yang harganya 140 pas dikasir jadi 160 oke lah gpp,eh pas saya cabang bawah saya beli ayam yang harga 160 pas dikasir jadi 200 itu yang saya kecewa sama warung ini,buat yang mau ke warung ini makanan enak asli cuman kalian harus pastiin dlu harganya,untuk pelayan cabang yang ini ramah tapi beda sama cabang Soreang kurang enak pelayannanya",2025-01-28,0,7,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,105228743697710810576,DONNY FERRIANTO,5,Tempat yg asik wiskul bersama keluarga..,2018-09-09,1,101,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,118089181993624592460,Csf Knives,5,makan murmer ... tempat nyaman .... masakannya enak pisaaan..... harga sangat murah untuk tempat dan rasa yg mewah,2021-08-17,2,9,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,116053315466158491260,Toni Lesmana,1,"Pesen patin bakar yang dateng sushi patin, minta di bakar di matengin lagi malah di ganti patin yg lain yg masih mentah juga, sampe 3X Karena Udah terlalu laper, alhasil makan nasi pake sambel aja Tolong di improve",2024-08-31,0,4,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,105249843765395661052,Endang Kardiana,4,"Kami biasa mampir ke rmh makan ini kalau pas waktunya makan.., makan nasi liwet khas Sunda, tempatnya lesehan, parkir cukup luas, harga terjangkau..ada mushola juga",2024-04-29,0,156,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,107990376586442256098,Dede depri,4,Resto makanan Sunda dengan menu dan harga yang sangat bersahabat dengan tempat yang bagus,2021-10-20,0,196,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,109273905428271386021,Rita Amelia Amalia,5,Sangu liwet ibu ika memang cocok untuk makan keluarga khas sunda enak makanan nya harga nya standar,2018-08-30,2,1,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,108933946730525568132,Ridwan Syaiful Azis,5,"Pelayanan bagus, asal sebelumnya reservasi dulu, komunikasi juga bagus..",2024-05-20,0,12,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,109022371221570463420,Gezza,5,"Liwet nya enak, cuman sayang nya pesen ayam, kulitnya pada di ambil, jadi bagian daging saja. Tanpa kulit kalau pesan ayam disini, kalau perlu sewa sound system atau mau beli mobil bekas kunjungi/ follow Instagram sunda.prabu",2022-10-23,0,75,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,112928455008740391090,gyandhani FAMILY,5,Tempat sederhana tapi rasanya enak banget 😍😍😍 pesan gurame asam manis rasanya pas enak bumbu asam manis komplit ada nanasnya segerrrr harga 85k gede banget bisa sharing ber4 ngefilletnya juga oke ... Bajigurnya nyaman banget di perut harga sesuai gak mahal alhamdulillah pesan jam 7.30pm tetap dilayani dengan baik padahal di gmap tutup jam8 tapi rame tetep dilayani dengan baik❤️,2024-04-12,0,6,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,102723673444370256673,melisa maharani,5,"Kebetulan pas dateng masih sepi, jadi ga nunggu lama... Ikan nila goreng nya mantab sih... Yang lainnya standard.. masukan lalap nya banyakin variasinya ya, pas kesana cuman dikasi tespong, biasanya ada kol timun surawung standar resto Sunda...",2022-07-03,1,96,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,103419685408831610140,Ivan Winata,2,"Porsi lauknya seperti cumi, empal, bakwan jagung terlalu kecil, nasinya kurang berasa, otak""nya mahal tp kyk cilok.malah enakan cilok..gk worth it, harga jg menengah ke atas",2024-01-11,0,11,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,108561834876063605922,Martin Suwanto,3,Rasa lumayan.. ayamnya cm dapat pentung untuk pemesanan paha ayam..,2019-05-14,0,178,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,100471711555770303426,Jerry Syabani,4,"Enak!, tempat cozy, pet friendly, ramah disablitas, makanan raos pisan, pelayanan ramah, ......depan langsung empang, parkiran muat mobil, pohon ga terlalu rindang, bisa kasih makan ikan, asri, disini kita makan ayam bakar, lalapanyaa ueenakkk poollll, ga nyesel deh pokoknya.......🥰 bakal balik lagii soon",2023-09-04,1,4,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,111738647079043338004,Hendra,4,"Menunya enak, dan harga terjangkau. Pelayanannya ramah. Tempat parkir luas, toilet bersih. Cocok buat acara gathering, kumpul keluarga, reuni, dsb. Mungkin untuk bagian tempat makan indoor (lantai 2) saran saya, tolong dipasang kipas angin agar sirkulasi udara lebih lancar, karena khawatir bagi para perokok pasif seperti saya dan jg anak2. Hatur Nuhun.",2017-06-18,0,132,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,111500350411507600712,N F,1,"Makanan di sajikan sebelum tamu datang ke tempat alhasil di makan sama kucing duluan, harga gurame ukr kecil kira kira 4 ons yg bandrolnya Rp 45000 jadi di hargain Rp 65000 kemahalan ga sesuai daftar harga, rasanya standar banget, Harga Gak Sesuai Dengan Daftar Harga Nya",2021-05-01,1,1,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,114567936071020745976,Teguh Ramdani,5,"beli box gitu biar bisa makan di jalan, overall enak. biasanya saya agak skeptis kalo ngeliat tempat makan deket daerah wisata, tapi ini beda. ayamnya empuk, tempe & tahunya meresap dan makannya msh hangat semua",2022-06-19,0,6,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,106094354667972464518,Prayogo Wibowo,5,Makanannya mantap 👍🏻,2025-11-22,0,70,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,118106471277124329010,Linda Handayani,3,kalau k kawah putih ciwidey.mampir k sangu liwet ibu ika..mantap dan enak,2021-01-02,0,2,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,114726171349288345858,Kayana Al Ghozali,4,"Nasi liwet,tempat nyaman.",2019-03-30,0,280,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,102288201271557867543,Erika Hening Pratiwi,5,"Rasa makanan dan minuman standar, porsi lauk kecil, pelayanan lama sekali padahal waktu itu masih sepi karena masih pagi. Parkiran luas, suasana nyaman.",2023-06-20,0,25,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,105787318508105603020,mutiara jiwa,5,Harganya murah meriah. Mknan nya Enak aja. Mgkn perlu ditingkatkan lagi penerangan biar menarik pelanggan. Utk pelayanannya juara. Ramah dan cpt. Tks yah.,2023-04-26,0,72,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,103501913126522901035,hese Suka Kuliner,3,"Model saung lesehan. Beli paket nasi liwet. Pesen nya paha. Ternyata paha bawah doang. Kirain paha utuh. Kalo tau model gini minta nya paha atas. Secara harga emang wajar. Tapi secara rasa biasa aja. Karedok nya, jengkolnya, biasa aja juga. Oseng kangkung batang nya yg banyak. Daun nya dikit sekali. Overall ya biasa aja.",2022-10-05,0,506,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,116720083429292547401,A Hidayat Journey,5,"Nasi liwet bu ika murah banget. Ada paket an yang harganya 20K ( nasi, ayam, tahu, sambel dan lalaban) pasti nya disini enak juga. Kalo jalan jalan ke kawasan ciwidey wajib makan siang disini",2021-10-14,0,136,true
