location_name,user_id,reviewer_name,rating,review_text,review_date,likes,reviewer_total_reviews,is_local_guide,source_file
Taman Superhero,106435537111070802156,My Trip My Terkukur,4,"Mengajak jalan si kecil ketika isi dompet sedang menipis mungkin pas di bawa ke tempat ini, lingkungan lumayan bersih hanya saja ada beberapa properti sudah rusak dan mulai kurang terawat..",2018-12-25,0,126,True,dataset_cleaned_kotabandung.csv
Taman Superhero,110503678109904497410,Rudi Irawadi,5,"Sangat cocok utk bermain anak anak,udaranya sejuk terlindungi pohon""besar.",2024-10-08,0,39,True,dataset_cleaned_kotabandung.csv
Taman Superhero,117282088632547133635,Yonie Iskandar,4,"Cuman bayar parkir aja, lumayan bisa buat anak seneng.",2021-04-27,2,39,True,dataset_cleaned_kotabandung.csv
Taman Superhero,115872985062186150974,adhi ervi,5,"Liburan murah meriah, parkir aja sama cemilan gak sampai 10rb",2022-09-25,0,78,True,dataset_cleaned_kotabandung.csv
Taman Superhero,107982731552836221160,Moch Fathul Barry,5,"Cukup Cocok buat yg bawa anak kecil, Mayan banyak jajanan juga.",2023-05-04,0,36,True,dataset_cleaned_kotabandung.csv
Taman Superhero,101867536754551307305,Balon Gas helium bandung,5,Tmoat nya lumayan sayang cuma baru liat aja dan diam sejenak eh parkir liar jol menta duit,2023-05-02,0,151,True,dataset_cleaned_kotabandung.csv
Taman Superhero,116763347671422180075,Devi Supriadi,5,Tempat yg menyenangkan untuk anak2.. bersih tempatny sarana permainanny fungsi dengan baik,2022-07-11,0,63,True,dataset_cleaned_kotabandung.csv
Taman Superhero,105431264877100923612,Dedoy' Q,5,"Tempat menyenangkan anak2 banyak aneka mainan ayunan prosota dll,bisa juga foto2",2025-08-07,0,35,True,dataset_cleaned_kotabandung.csv
Taman Superhero,115418326326161064376,Chairunnisa Dyah,3,Tempat ny lumayan tp sayang banyak orang ngerokok sembarangan sambil jaga anak2nya main. Pdhal jelasw ini wilayah ramah anak,2019-06-20,0,82,True,dataset_cleaned_kotabandung.csv
Taman Superhero,100509549727103594329,Bang Monza,4,Tempat ngasuh bocil yg murmer ... 😁,2023-09-09,1,319,True,dataset_cleaned_kotabandung.csv
Taman Superhero,101629603182264825498,Emma Rismawati,5,Ada cuanky mie ayam deket aitu rasanya endolita,2025-09-18,0,196,True,dataset_cleaned_kotabandung.csv
Taman Superhero,114618898590009466211,Iwan Bachteriawan,3,"Kurang terawat. Terutama dari segi kebersihan. Yg jualan disekitarnya ,terkesan hare hare.",2023-04-15,0,34,True,dataset_cleaned_kotabandung.csv
Taman Superhero,101227311066036087307,Beben Iskandar,5,Bagus. Ada superhero yg tangannya buntung...,2019-04-14,0,5,True,dataset_cleaned_kotabandung.csv
Taman Superhero,113424161886956051182,Haerika Furi,4,"Tamannya kecil, tapi cukup menarik utk anak2.. Pas lewat dan mampir ke taman ini, lg psbb karena covid, jad msh ditutup.",2020-12-21,0,47,True,dataset_cleaned_kotabandung.csv
Taman Superhero,104789654453130927364,Cuv Kaito,4,Tamannya rame bangettttt krn masih musim liburan sekolah,2022-07-11,2,271,True,dataset_cleaned_kotabandung.csv
Taman Superhero,116008570500019802608,beny kristinah,4,"Letaknya di tengah kota Bandung, di jln bengawan, dekat dengan resto, maupun sekolahan,... dilengkapi dg wifi... tempat bermain yg asik dg putra putri yg msh kecil..",2018-01-19,2,358,True,dataset_cleaned_kotabandung.csv
Taman Superhero,104480987405142616046,Hariyanto KTM,5,"Banyak kegiatan yang dilakukan di Taman Super Hero yang berguna bagi perkembangan diri anak-anak, juga kuliner yang tersedia.",2022-05-24,0,1169,True,dataset_cleaned_kotabandung.csv
Taman Superhero,100565465990961013211,Muhammad Ridho,3,"Tamannya sih bagus, keren, sayangnya kurang nampak perawatan. Ramai saat hits di awal-awal, sekarang nampak kurang asyik untuk nongkrong. Semoga ada perbaikan.",2017-11-14,0,393,True,dataset_cleaned_kotabandung.csv
Taman Superhero,110469344070894960315,Bayu Mf,4,"Tempat bermain cocok untuk anak"", akan tetapi ada patung superhero yg sudah rusak dan jumlah patung masih sedikit",2018-12-27,0,1,False,dataset_cleaned_kotabandung.csv
Taman Superhero,116071856197821616361,mimostories,4,"Seruuuw, cukup terawat tamannya. Taman taman gini dibandung harus selalu dijaga kebersihannya bersama-sama. Biar kita nyaman sama-sama pakai fasilitasnya. ❤️",2020-02-23,1,585,True,dataset_cleaned_kotabandung.csv
Taman Superhero,111533002036005655034,Bap Ican,5,Taman bermain yang bagus buat anak cuman sayang ada sebagian patung sama wahana bermain anak yang rusak......,2021-08-10,0,19,True,dataset_cleaned_kotabandung.csv
Taman Superhero,110661767324887926267,Ilmi Anisa Mardiana,5,Cocok untuk dijadikan sebagai tempat bermain anak-anak,2020-09-14,1,9,True,dataset_cleaned_kotabandung.csv
Taman Superhero,114720083482519514025,Adhe Lazzka,4,Lumayan bisa maen bersama kluarga kecil,2022-07-03,2,9,True,dataset_cleaned_kotabandung.csv
Taman Superhero,105756133213247901657,Herry Suherly,5,Tempat maen anak-anak yang enakeun,2025-09-11,1,779,True,dataset_cleaned_kotabandung.csv
Taman Superhero,113342182838791390452,Black Swan,4,"Ok . Untuk mengajak main anak anak , lebih baik pedagang tetap di luar tamab",2022-09-22,4,21,True,dataset_cleaned_kotabandung.csv
Taman Superhero,105827583285069724378,Mang Adan Hamdani,5,Semoga kita jd warga yg bisa merawat aset kotanya dgn baik,2021-04-09,0,69,True,dataset_cleaned_kotabandung.csv
Taman Superhero,116478808319002406235,Catatan Si Gaptek,4,Tempatnya enak.. teduh dan bersih.. wifinya juga lumayan kencang..,2017-08-31,0,66,True,dataset_cleaned_kotabandung.csv
Taman Superhero,101941896083308802255,Tintin Tustini,4,Tempatnya menyenangkan khususnya but anak-anak.kalo bisa koleksi superhero diberbanyak biar anak makin seneng lagi,2020-06-10,0,2,False,dataset_cleaned_kotabandung.csv
Taman Superhero,105030798186811099842,ekky kurnia,5,pelayanan nya bagus baju wangi dan bersih the best pokok nya,2025-10-07,0,1,False,dataset_cleaned_kotabandung.csv
Taman Superhero,112060268474836979755,Susi Aryamitati,5,Tempat yg cocok buat bermain anak,2018-02-04,0,1,False,dataset_cleaned_kotabandung.csv
Taman Superhero,113581859151812310815,Sunu Selpa Prakosa,5,Ada dua superhero yg sibuk bertugas.,2019-04-20,0,265,True,dataset_cleaned_kotabandung.csv
Taman Superhero,108528695088206530320,DreeGoingOut_,5,Ademm ayemm seru kalau ketemu temen disini ! Ada playground juga.. mwheheh,2025-08-07,0,26,True,dataset_cleaned_kotabandung.csv
Taman Superhero,107045395246559586981,Abdul Rohman,5,Tempatny bagus..buat maen anak..ada sarana permainannya jg..,2020-01-04,0,78,True,dataset_cleaned_kotabandung.csv
Taman Superhero,118099736786806266131,Nur hamidah,5,"Anak anak kalau main kesini pasti ingin beli mainan 😌 tapi tempatnya sangat menyenangkan buat anak anakku, hiburan murah meriah kesini, dan aku suka kuliner nya.",2025-01-14,0,112,True,dataset_cleaned_kotabandung.csv
Taman Superhero,105648284624655770657,Windaa Indriani,4,"Bagus banyak permainan, sejuk, byk pedagang",2021-10-09,0,5,False,dataset_cleaned_kotabandung.csv
Taman Jomblo,111250417881755017341,Ali Hamzah,4,"Nama resminya taman pasupati tapi lebih dikenal dengan taman jomblo, letaknya persis ada di flyover pasupati. Awalnya dibangun taman ini sangat bagus dan banyak even diselenggarakan disana. Taman juga dilengkapi skatepark yang dapat di akses secara gratis. Tapi saat ini tamanya sedikit kurang terawat, ada banyak coretan grafiti dari orang tidak bertanggung jawab, selain itu banyak tuna wisma yang tiduran disini.",2025-11-10,0,950,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,114478385570397856858,Tria Meni,2,"Sekarang tempatnya terlihat kumuh, jauh dari sebelumnya yg keliatan rapih, sayang sekarang jadi tidak sedap dilihat. Kurang perawatan, terkesan dibiarkan tidak ada perawatan, banyak coretan dimana mana.",2025-10-17,0,367,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,100139506342913489564,Wahyu Winarto,4,"Salah satu taman tematik di kota Bandung. Dikenal juga sebagai Taman Pasupati l, taman ini terletak di kawasan Jalan Tamansari, Kota Bandung, Jawa Barat. Taman ini bercirikan kotak-kotak tempat duduk warna warni yang hanya cukup untuk satu orang. Oleh sebab itu waktu diresmikan tahun 2014 dikenal juga sebagai Taman Jomblo. Di belakangtaman terdapat area bermain skateboard. Kondisinya cukup bagus hanya perlu ditambah penerangan kalau malam.",2023-09-28,1,412,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,109305574541473627715,Anggie Irfhan Refhiansyah (GIE),3,"Dari awal taman ini diresmikan masih agak bingung sih kenapa taman ini dinamai 'taman jomblo', mungkin karena tata tempat duduknya yang social distancing kali ya wkwk. taman ini sekarang terkesan sudah tidak terawat, banyak coretan tembok yang tidak estetis, debu yang cukup mengganggu, tidak ada tempat sampah, cukup banyak tuna wisma yang pada tidur disini (mungkin menetap?), dan lain sebagainya.",2021-11-06,1,142,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,116848572950883712976,03Ngaingdays03,5,"Taman jomblo tuh sama aja tempatnya di taman pasupati juga, disitu ada tempat duduk warna warni, yang memberi kesan cukup untuk duduk sendiri, mungkin jadinya dinamakan taman jomblo, trus di belakangnya terdapat area lapang datar yang kadang digunakan untuk bermain skateboard, Cuman yang nyebelin itu, masih aja ada tangan² jahil vandalisme yang bikin kotor & kumuh taman itu... Dikiranya kerenz kikituan teh, rujit w nu aya mah",2025-04-01,0,1349,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,101080383569039141251,Karyadi,4,"Tempat nongkrong di deket kosan. Biasanya ke sini buat liat liat lalu lintas sama nyari WiFi gratis. Di sini ada WiFi Bandung Juara. Lumayan buat yang nyari WiFi gratis. Cuma pas terakhir saya ke sini, WiFi nya gak bisa. Semoga aja sekarang udah bisa di pakai. Owh ya tempat duduknya cuma bisa buat satu orang aja, maklum taman buat jomblo. Hehehe",2018-06-12,0,85,False,dataset_cleaned_kotabandung.csv
Taman Jomblo,104470014851947741830,Muhamad Rifki,5,"taman pasupati atau yang sering di sebut dengan taman jomlo itu terletak di bawah jembatan pasupati, bandung, jawa barat. taman itu di pungsikan atau di resmikan tanggal 4 januari 2014 dan langsung di resmikannya jga sama Ridwan Kamil. taman jomlo atau taman pasupati ini sangatlah cocok bagi kita yg sedang sendiri (jomblo) karena apa, bila kita ke taman pasupati dengan teman bukan pacar pastinya kamu akan senang-senang di sana karena di sana banyak tempat yg indah seperti banyak gambar, tempat berseketbor dan banyak lagi yg bisa kalian rasakan atau pun kalian liat.",2018-03-19,1,3,False,dataset_cleaned_kotabandung.csv
Taman Jomblo,107395600054957297770,Wahyu Deni,2,"Tempatnya lucu, bener-bener memanfaatkan lahan kosong untuk taman terbuka hijau. Walaupun nggak terlalu lengkap vasilitasnya tapi lumayan buat ngabisin waktu sore",2018-07-01,0,67,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,106413168782062986140,santi sulastri,4,"Tempat ini nama yang tertulis disananya sih Taman Pasupati karena berada persis dibawah jembatan layang pasupati, tapi lebih banyak dikenal dengan sebutan taman jomblo. awalnya sih tempat ini terlihat bagus namun karena banyaknya tangan tangan jahil jadi penuh corat coret, belum lagi banyak tuna wisma yang pada tidur di dekat situ jadi sekarang nampak kurang nyaman kelihatannya, entah ada atau tidak petugas yg mengontrol di taman ini, mudah2an selalu terjaga dan terawat.",2019-03-28,0,131,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,117539013416225253607,Desy Herliani,4,"Sebenernya sering kesini karena mau beli bubur mang jali kalo pagi2 hahaha, selebihnya agak sayang yaa krn skrg kurang terawat taman dan fasilitas lainnya, malahan terkesan kumuh, bener2 deh area kolong jembatan hehe .krn ada arena skateboard aja makanya masih suka rame sama anak2 latihan",2019-07-07,0,26,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,110917991918643092407,Alienda Sophia,4,Taman penyendiri di pusat kota bandung. Sebelahnya ada skate park. Sudah mulai sesekali ada yang datang saat pandemi ini,2021-03-08,0,150,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,100706002293107326003,MARWAN “SALAM” AKBAR,3,Bagi anda yg sedang berkunjung ke bandung terutama bagi remaja yg suka bermain skate board... Anda bisa berkunjung ke taman jomblo... Disana juga difasilitasi dengan free wifi... Gratis guy's...,2018-08-25,1,26,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,100586634665732016708,Fadhlul Razak,4,Kurang cocok untuk nongkrong tapi cocok untuk yang suka main skateboard karena tersedia arena skateboard,2019-12-09,0,36,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,100282666481316936722,Rohendi Rohendi,1,Ya bagus banget taman nya cukup bagus buat nongkrong,2025-10-26,0,1,False,dataset_cleaned_kotabandung.csv
Taman Jomblo,108742772746913245095,MOMO BILAN,5,"Area publik yang nyaman untuk masyarakat kota bandung, ada tempat bermain skate board bisa nonton penayangan film, ya walau terkadang berisik, ya maklum dekat jalan raya..",2019-01-11,0,41,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,116964744254027661195,izzuddin alqudsy,4,Wuih main ke sini wifi nya kencang banget Tapi sayangnya tempatnya terlalu berisik soalnya banyak kendaraan lewat,2019-03-23,0,10,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,109551750652503379564,JS STORY,3,Taman tidak terawat Beralih fungsi menjadi tempat tidurnya tuna wisma dan orang gila Bau pesing dimana2. banyak sampah karna banyak pedagang liar juga yg berjualan disini,2018-06-25,3,33,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,117971689941574745561,rais santoso,4,Susah kalo mau foto pake motor.. hehehhe,2019-05-29,1,382,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,112743841923060835118,Iqro Junio,4,Tempat sejuk berangin dan teduh Hanya saja karena letaknya di jalanan jadi suasana bising suara kendaraan,2018-02-15,0,54,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,113226016306635664137,Fajar Muttaqin (Fajar),5,Tempatnya sangat rileks. Apalagi untuk keluarga dan edukasi,2019-06-13,0,3,False,dataset_cleaned_kotabandung.csv
Taman Jomblo,116531739304258464183,Adang Muhtar,2,TK ISLAM ASHOFIAH Tk yang selalu memberikan inspirasi untuk lebih berkembang memenuhi kebutuhan masyarakat untuk pendidikan anak usia dini. ...,2024-08-03,0,1,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,117047003285281391039,Yuda Kusuma S,5,"Taman Jomblo adalah nama baru sekaligus nama yang sangat populer untuk Taman Pasupati. Kenapa demikian? Karena jelas sesuai dengan namanya lokasi teman ini letaknya persis berada di bawah jembatan layang Pasupati, Kota Bandung. Taman Jomblo sendiri diresmikan pertama kali untuk umum tepat pada tanggal 4 januari 2014 oleh walikota bandung Ridwan Kamil. Kenapa taman bandung ini diberikan penamaan dengan Taman Jomblo Bandung, mengambil istilah dari sang pemberi nama taman jomblo ini yaitu Kang Emil atau sapaan akrab walikota bandung yang pernah dinobatkan sebagai walikota terbaik di asia di acara yang diselenggarakan di Singapura tersebut adalah karena keberadaan tempat duduk di taman ini berbentuk kubus berukuran kecil yang berwarna-warni dan hanya muat duduk untuk satu orang. Kubus-kubus kecil ini sangat tampak unik dan lucu, dengan tinggi paling rendah 70 cm dan ada yang 1 meter, kubus- kubus ini akan sangat tampak indah mempesona mata setiap pengunjung yang berada di lokasi ini atau yang melewati ruas jalan pasupati karena jika malam hari tiba maka kubus-kubus ini akan menyala sesuai dengan warnanya, karena di bawahnya telah dipasangi lampu, dan tentunya warna merah tulisan Taman Jomblo nya sendiri yang cukup besar dan berwarna merah. Salah satu taman tematik yang ada di kota bandung ini memang disediakan sebagai tempat yang dirancang untuk memberi kenyamanan bagi setiap pengunjung untuk nyaman berkumpul dan berlama-lama tinggal di sini. Beberapa fasilitas pun di sediakan oleh pemkot bandung, untuk memberi ruang interaksi yang positif terutama bagi pengunjungnya yang memang didominasi oleh kaum muda bandung. Dengan area taman yang tidak terlalu luas, yaitu sekitar 30 m2 ini, taman ini telah dilengkapi dengan fasilitas berstandar internasional yaitu berupa adanya arena papan seluncur, sehingga keberadaan taman jomblo bandung ini benar-benar dimanfaatkan selain sebagai tempat berinteraksi, bertemu atau bercengkrama warga bandung, lokasi ini pun dengan fasilitas itu dijadikan tempat favorit untuk komunitas skate board yang ada di kota bandung. Fasilitas lainnya tidak ada, selain keunikan nama tempat dengan keberadaan tempat duduk yang unik berwarna warni setta suasananya yang nyaman. Yang jelas ketika anda berpikir anda tidak mempunyai tempat asyik di kota bandung yang murah apalagi gratis untuk berkumpul bersama kawan, sahabat atau bahkan pasangan seperti halnya tempat hang out cafe di bandung, maka taman ini bisa menjadi solusi tempat yang baik untuk bersosialisasi seperti mencari pacar juga.",2018-07-28,2,302,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,115614105549680626727,achmad maulana,4,"Home Tempat Wisata Di Bandung Taman Jomblo Bandung Yang Unik & Romantis Taman Jomblo Bandung Yang Unik & Romantis dian mardiana 29/05/2016 Tempat Wisata Di Bandung Taman Jomblo Bandung – Mencari sesuatu yang unik dan berbeda sehabis jalan-jalan mengunjungi berbagai Tempat Wisdata di Bandung dan sekitarnya ? Coba saja datang ke salah satu taman yang ada di kota Bandung yang terkenal namanya sangat ” Nyeleneh ” yaitu Taman Jomblo yang lokasinya tepat berada di bawah jembatan fly over Pasupati di daerah Tamansari, kota Bandung Jawa barat. Home Tempat Wisata Di Bandung Taman Jomblo Bandung Yang Unik & Romantis Taman Jomblo Bandung Yang Unik & Romantis dian mardiana 29/05/2016 Tempat Wisata Di Bandung Taman Jomblo Bandung – Mencari sesuatu yang unik dan berbeda sehabis jalan-jalan mengunjungi berbagai Tempat Wisdata di Bandung dan sekitarnya ? Coba saja datang ke salah satu taman yang ada di kota Bandung yang terkenal namanya sangat ” Nyeleneh ” yaitu Taman Jomblo yang lokasinya tepat berada di bawah jembatan fly over Pasupati di daerah Tamansari, kota Bandung Jawa barat. Daftar Isi Artikel Taman Jomblo Bandung Sejarah Taman Jomblo Bandung Fasilitas Taman Jomblo Bandung Alamat Taman Jomblo Bandung Peta Lokasi Taman Jomblo Bandung Rute Jalan ke Taman Jomblo Bandung Taman Jomblo Bandung Taman Jomblo Bandung Taman Jomblo Bandung Suasana di Bawah Jembatan Pasupati Halo sahabat traveler’s, jumpa lagi dengan saya penulis blog info Wisata Bandung, yang pada kesempatan kali ini akan berikan anda informasi berbeda, yaitu akan mereview beberapa tempat nongkrong di bandung yang wajib anda ketahui dan kunjungi, karena lokasi taman-taman di bandung ini telah menjadi lokasi favorit warga bandung dan sekitarnya khususnya anak muda kota bandung bahkan hingga wisatawan yang sedang liburan ke bandung. Nah, pada kesempatan kali ini saya akan mencoba membedah informasi untuk anda nama taman yang ada di kota bandung, seperti apa sih taman jomblo di bandung ini ? bagaimana sejarah awal berdirinya taman jomblo di pasupati ini ? serta daya tarik wisata apa yang di tawarkan taman yang mempunyai konotasi dibuatkan bagi siapa saja yang belum punya pasangan alias jomblo ini ? pastinya sangat menarik untuk kita bahas bersama. Baca Juga : Taman Film Bandung Sejarah Taman Jomblo Bandung Sahabat traveler’s, Taman Jomblo adalah nama baru sekaligus nama yang sangat populer untuk Taman Pasupati. Kenapa demikian ? karena jelas sesuai dengan namanya lokasi teman ini letaknya persis berada di bawah jempalatan layang Pasupati, Kota Bandung. Taman Jomblo sendiri diresmikan pertama kali untuk umum tepat pada tanggal 4 januari 2014 oleh walikota bandung Ridwan Kamil. Kenapa taman bandung ini diberikan penamaan dengan Taman Jomblo Bandung, mengambil istilah dari sang pemberi nama taman jomblo ini yaitu Kang Emil atau sapaan akrab walikota bandung yang pernah dinobatkan sebagai walikota terbaik di asia di acara yang diselenggarakan di Singapura tersebut adalah karena keberadaan tempat duduk di taman ini berbentuk kubus berukuran kecil yang berwarna-warni dan hanya muat duduk untuk satu orang. Kubus-kubus kecil ini sangat tampak unik dan lucu, dengan tinggi paling rendah 70 cm dan ada yang 1 meter, kubus- kubus ini akan sangat tampak indah mempesona mata setiap pengunjung yang berada di lokasi ini atau yang melewati ruas jalan pasupati karena jika malam hari tiba maka kubus-kubus ini akan menyala sesuai dengan warnanya, karena di bawahnya telah dipasangi lampu, dan tentunya warna merah tulisan Taman Jomblo nya sendiri yang cukup besar dan berwarna merah. salah satu taman terbaik di Kota Bandung",2018-09-04,0,696,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,117196361642017253772,GuruBKzamanNow TV,5,"Taman Jomblo adalah nama baru sekaligus nama yang sangat populer untuk Taman Pasupati. Kenapa demikian ? karena jelas sesuai dengan namanya lokasi teman ini letaknya persis berada di bawah jempalatan layang Pasupati, Kota Bandung. Taman Jomblo sendiri diresmikan pertama kali untuk umum tepat pada tanggal 4 januari 2014 oleh walikota bandung Ridwan Kamil. Kenapa taman bandung ini diberikan penamaan dengan Taman Jomblo Bandung, mengambil istilah dari sang pemberi nama taman jomblo ini yaitu Kang Emil atau sapaan akrab walikota bandung yang pernah dinobatkan sebagai walikota terbaik di asia di acara yang diselenggarakan di Singapura tersebut adalah karena keberadaan tempat duduk di taman ini berbentuk kubus berukuran kecil yang berwarna-warni dan hanya muat duduk untuk satu orang. Kubus-kubus kecil ini sangat tampak unik dan lucu, dengan tinggi paling rendah 70 cm dan ada yang 1 meter, kubus- kubus ini akan sangat tampak indah mempesona mata setiap pengunjung yang berada di lokasi ini atau yang melewati ruas jalan pasupati karena jika malam hari tiba maka kubus-kubus ini akan menyala sesuai dengan warnanya, karena di bawahnya telah dipasangi lampu, dan tentunya warna merah tulisan Taman Jomblo nya sendiri yang cukup besar dan berwarna merah. Fungsi dari kubus-kubus ini adalah selain peruntukan tempat duduk bagi setiap pengunjung yang datang, juga sebenarnya berfungsi juga untuk memajang hasil karya seni para seniman bandung khususnya anak-anak muda kreatif kota bandung. Namun demikian karena fungsi taman itu sendiri adalah sebagai tempat berkumpul atau bercengkrama warga kota bandung, maka di taman jomblo ini pun tersedia bangku panjang yang bisa ditempati banyak orang. Nah, perlu anda ketahui sebelum menjadi taman yang asyik dan menjadi salah satu tempat hang out warga bandung yang ramai dan populer seperti ini khususnya bagi anak-anak muda kota bandung, tempat yang berada di kolong jembatan layang pasupati ini adalah tempat yang sangat kotor, gelap, berbatu bahkan karena sepinya ada yang mengatakan bahwa lokasi taman jomblo bandung ini dulunya sangat angker.",2019-09-28,1,95,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,106005585343066901224,Iqbal Pratama Abdi Zay,3,"Ruang publik bertema jomblo, setiap kursi sengaja dibuat hanya cukup untuk satu orang. Tempat yang unik untuk ngobrol bersama teman. Dalam area yang sama terdapat juga fasilitas bermain skateboard sehingga tidak perlu lagi bermain skateboard di jalan atau di trotoar.",2018-02-06,0,763,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,113290370341959253777,F Nand,2,"Sudah sangat tidak terawat. Tidak seperti dulu. Sekarang banyak sampah berserakan, sisa-sisa makanan ada yang menempel di bagian tempat duduk. Tempat yang dulunya bisa untuk berekreasi sekarang hilang. Ditambah ada anak jalanan, pemulung, dan pengemis yang kadang membuat kita ekstra hati-hati terhadap barang bawaan.",2018-12-07,1,92,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,105684839011488911138,Jamaludin Arc,5,Bersih dan keren mudah d akses anak muda,2016-11-18,0,79,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,112461348512911514377,John Djunaedi,5,"Sekedar pemasukan saja.. lokasi taman jomblo kapan rencana mau di perbaiki terutama di lokasi tempat parkir mobil dan klo bisa orang yang jaga parkir khusus berpakaian seragam (resmi),punya tanggung jawab kalau ada yang kehilangan mobil/barang ... Selama ini saya perhatikan kelihatan bukan tukang parkir resmi alias LIAR,jadi tolong aparat dari pemerintah setempat perhatikan pemasukan ini...tks",2020-11-15,0,2,False,dataset_cleaned_kotabandung.csv
Taman Jomblo,109427486768120964892,Jeffry Santoso,3,"Taman ini berlokasi dibawah jembatan pasopati tepat nya ditengah ada ruang publik yg bisa di akses olh siapa saja, istimewanya disana ada wifi gratis dan tempat berteduh ada tempat duduk panjang berbentik lingkaran, kelihatan lokasi taman ini dirawat dsn dijaga lleh Oemda setempat ,kita jg bisa menikmati para pemain skate board latihan disana, sungguh nyaman utk bersantai sejenak ,tersedia juga para penjual kopi seduh dng harga bersahabat..",2019-03-21,1,80,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,108185494624591204381,ronald sukmanegara,5,"Taman yang asik buat bawa anak jalan jalan.. dan main main . Di taman ini bisa nongkrong, wifi gratis, main ato sekedar nonton yg bermain skate board, jajan jajan juga bisa di sini,, ga cuman buat para jomblowers ( hhehehe ) buat yang ga jomblo juga bisa main main ato nongkrong nongkrong di sini koq, silakan main sepuasnya, nongkrong se bosen nya, karena disini buat main main dan nongkrong nongkrong kan gratis, n buat yang masih jomblo siapa tau ketemu sama pasangan ya g masih jomblo juga, jadi kan bisa ga jomblo lagi. silakan main ke taman jomblo, gratis tidak dipungut biaya paling bayar parkir buat yang bawa kendaraan.",2018-08-06,1,73,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,102938833776936444487,Irvan Budi Wicaksono,4,"Salah satu taman ikonik di kota bandung, dirancang oleh walikota bandung saat era Ridwan Kamil, memanfaatkan salah satu sudut kolong jembatan agar tidak terlihat kumuh, terdapat tempat untuk latihan skateboard, dan tersedia taman sintetis dengan megatron untuk nobar, dengan konsep tempat duduk untuk satu orang, sehingga disebut taman jomblo, hanya kebersihan perlu dijaga dan ditingkatkan",2019-04-13,0,93,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,114564729982022137109,Moncils channel,5,"Bagus sih, jadi tertata. Tapi kan ini taman jomblo, tapi lebih dipake orang pacaran. Heheheh Parkirnya jg agak susah kalau yang enggak tau. Terus kalau malem harus lebih di perhatikan. Karna takutnya jadi tempat yang digunakan untuk perbuatan kurang baik / disalahgunakan.",2019-02-11,0,69,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,107642508641062321612,Achwat Nurul,3,"Sekarang ga kerawat lg. Banyak pemulung sampe orang gila yg tidur pagi"" disini. Tempat duduknya juga kotor dan banyak vandalisme. Pokoknya ga kerawat dan kerawat nya pas masih awal"" ini jadi aja. Soal wifi sih aman aja. Cuma emang mau wifi an di tempat kotor hehe",2018-05-19,0,19,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,115609793274379282972,Johannes Parnaek Purba,4,"Taman Yang yamaan untuk orang orang Yang ingin nongkrong dikota Dan meyukai kebisingan kota tapi sayang banyak vadalisme Yang terjadi disekitar taman Dan tempatnya Yang sedikit berdebu Dan agak Kotor karna biasanya dipakai tempay skating mungkin, but anyways it's a good place to be and have a meeting point atau sebagai penujuk jalan siapa sih Yang gak tau taman jomblo di bandung",2019-01-15,0,12,False,dataset_cleaned_kotabandung.csv
Taman Jomblo,107533423752353870348,Septarina Hadorie (Septa),4,"Nama aslinya adalah taman Pasupati, dikatakn taman Jomblo karena disini banyak bangku dengan berbentuk balok yang hanya muat diduduki satu orang. lokasinya kurang strategis karena terletak dibawah jalan layang, dan cenderung sepi. tidak ad atumbuhan apa pun di taman ini, hanya warna-warni dari bangku dan gambar mural di tiang jalan layang.",2018-02-14,1,398,True,dataset_cleaned_kotabandung.csv
Taman Jomblo,105843022395137350953,agus rochim,4,"Taman jomblo dinyatakan jomblo karena tempat duduk dari betonan hanya bisa diduduki oleh satu orang dengan jarak satu dan lainnya berjauhan, taman ini kurang nyaman di siang hari karena kiri kanan depannya jalur lalu lintas kenderaan roda 4 dan 2 jadi bising dan tidak banyak yg datang ke taman ini karena tanamannya nyaris tidak ada.",2019-06-13,0,18,True,dataset_cleaned_kotabandung.csv
