location_id,location_name,media_available,media_image_url,media_destination_url,media_website,media_source,media_match_title,media_match_score,media_match_method,media_audit_status,media_audit_note
LOC-001,23 Paskal Shopping Center,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHmnNbt2HObP8bIj8T5woz2_Gn4brOIG10tz3GJpIWh6ZgQIt7WBwx53tqe2CIplibjofUBDa5RONLBkTZR4J96dzdqzcI9Vo0WjbgR6_fFknEeTe-I4LVEnR10BNhRqem_aWKWYFCPppv8=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=23%20PASKAL%20Shopping%20Center&query_place_id=ChIJY5o-gCXnaC4Reo4OMevT_Ic,https://23paskal.id/,google_maps_extractor_2026_05_19,23 PASKAL Shopping Center,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-002,Alam Wisata Cimahi,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBukqrTnWIISJQsVMT1xA_l959VCV0ME4njBWfRviwqkeb-ZrpxjCqWI4F2ilKeAKUOTnImVJpBGGhclUHZGVcBAEnbu-1nVbHrWf0hB_TYsq0DmgUkfG2PL1OiQhFlO-AgSQ=w408-h273-k-no,https://www.google.com/maps/search/?api=1&query=Alam%20Wisata%20Cimahi&query_place_id=ChIJAbspL_PjaC4RGwfytELeq50,,google_maps_extractor_2026_05_19,Alam Wisata Cimahi,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-003,Alun-Alun Kota Bandung,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmlSKP7CsUFzyfybMkNCEvcp23MjtiITuvpxyK5NSXFZxvhpCQCWv4yOw_8pYuqzOjEL62rHLq1zk6s5Mor6us1Uj-uShSGYgpDwEL6sli4mH4WLXKqZyGd4qFsdIqwfNphGk3bQ=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Alun-alun%20Kota%20Bandung&query_place_id=ChIJMcIOvp3oaC4RZdAMyaoSdBc,,google_maps_extractor_2026_05_19,Alun-alun Kota Bandung,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-004,Alun-Alun Sumedang,False,,,,,Alun-Alun,0.6667,missing,missing,No reliable media match.
LOC-005,Amazing Artgames,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbvStL1vIqEnHrmIwBmjvnMMT-ADWetnpKSr5aoOa-F2CxJpvc-v8FrAOZsU-DH4-0A04uzI-aP3GQlKxqVSQF2tc1rxyQAo9UdCLha58UW5BC5bu_tOeRNSORcN6pOgWbKVw=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Amazing%20Artgames&query_place_id=ChIJJxuuu7fmaC4RJ3PO4pMZDwU,https://www.instagram.com/amazingartgames/,google_maps_extractor_2026_05_19,Amazing Artgames,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-006,Bandung Carnival Land,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYPN-M5Ope6ytOmb6U4Esfcd6xWPIuHkV3R7R3_HX6avqlq8pyn5Mlpyhhu2WWyhjl7YTc-zWGezFzxjHuxGR83ddKDLTEhjEo6eHqahxuIIkMkIrkZty7LzxfjwQFWZ7Bdpc=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Bandung%20Carnival%20Land&query_place_id=ChIJV5Cb-IzmaC4RmueQMGTE3VE,,google_maps_extractor_2026_05_19,Bandung Carnival Land,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-007,Bandung Indah Plaza,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHP3jwG2JH1BfrHIQJSA7WRAYIDnSpFiEqBbvbc9a8j5lGTXiaOru0eJmacOY83j_SQjQtGtELuqU94Vs7u0aqo-DTcLdOVM-3rrGdsPU0DI1m29bAeW2T3fSJahpMUypbsD2_Ff3A_o3El=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Bandung%20Indah%20Plaza&query_place_id=ChIJc27DwTfmaC4RjYWcrnohU5I,https://lokasi.lippomalls.com/bandung-indah-plaza-shopping-mall-kec-bandung-wetan-bandung-557252/Home?utm_source=locator&utm_medium=googleplaces,google_maps_extractor_2026_05_19,Bandung Indah Plaza,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-008,Bandung Science Center,False,,,,,Science Centre Soreang (SCS),0.5833,missing,missing,No reliable media match.
LOC-009,Bendungan Jatigede,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiNZFMzykBAJkrWsmEyeMz6rOMuVBD3A-HeSNWqpBUAMNizSGa0WOCrxD_GMB78kS97e00TVoSyewPRA03GpBT68AZPBurWQnAzmRKkHlroLvGnUS_hlUHP5YMc58lq8QT9RBJLQ=w408-h270-k-no,https://www.google.com/maps/search/?api=1&query=Bendungan%20Jatigede&query_place_id=ChIJlYDVNQ8tby4R022zvEUEPcM,https://www.youtube.com/@jatigedechanel,google_maps_extractor_2026_05_19,Bendungan Jatigede,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-010,Braga Citywalk,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGB1-jddHamy2JkHn63VEMJacY_amvg-QiehDm4viah4QQ4RhoKeO3dKmaiDMN3gr2wL22cwBKCC_UblnFgvZ3676NppumLjNERP_-TcHKRatkFO-UdOkE34dkQe95dmuF4lYkMyQ=w408-h307-k-no,https://www.google.com/maps/search/?api=1&query=Braga%20CityWalk&query_place_id=ChIJKx94lRjmaC4R-sOzyqFC7P0,http://www.bragacitywalk.co.id/,google_maps_extractor_2026_05_19,Braga CityWalk,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-011,Bukit Jamur Rancabolang Pasirjambu,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFoqSgw2dONM9MKC-nz1LXhI6T3wbDk7HN0NDAxlZCt1A5eqrcJ4CoTH0zYxzqMh2TbvUlLNDFAYlDOwdE55aimnwQ1w1HAJ0PeG004QFnnRn4IROfW1dW4eCii3eIjnapnkVvujQ=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Bukit%20Jamur%20Rancabolang%20Pasirjambu&query_place_id=ChIJYXiIOoiOaC4RIKbo7HeucVI,,google_maps_extractor_2026_05_19,Bukit Jamur Rancabolang Pasirjambu,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-012,Bukit Moko Bandung,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEeBL2-4uh8QGIID0uNtKsJWrpA9uA09zHqEg438JOEW0yHCOWGjU59pfwT95EJAIX0KsJkCTMeT4XY1DVJmwluQ-1hCU-Sh-2OqgvQAkkE4zpYlws2RzSbex1jF58zgYiEbDjmwQ=w533-h240-k-no,https://www.google.com/maps/search/?api=1&query=Bukit%20Moko%20Bandung&query_place_id=ChIJQ3R59v3daC4RKFb28zEu34Y,,google_maps_extractor_2026_05_19,Bukit Moko Bandung,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-013,Bukit Senyum,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGinKJcxvXRYIb6Wc83OlArNX-9SVkQwH28Lep1rpIPLAkiq8hB1Fg_aiL7XBkFH7UbPXwXJW6TWXvPMo42tC8d5N8QOhU6RZ0ZxspFxdlyTQyI2MbUc_gZFja2V-SMf6Dkizyi=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Bukit%20senyum&query_place_id=ChIJ26aRnXsdaS4RgBltN-WCsLM,,google_maps_extractor_2026_05_19,Bukit senyum,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-014,Bumi Perkemahan Ranca Upas Bandung,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVoCeBuJdkb2CXVzjlApFX5Yt990Hj-qACqFgnPKNk8RkEZjmp5y_l8UtLL1_npsxKYet51-2JffrgXPph03enAWLpv96JvKgnT3jW4IFjw0sliozY9X7X1bb4X-RI_S5nUIyw=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Bumi%20Perkemahan%20Ranca%20Upas%20Bandung&query_place_id=ChIJdf3YYNKNaC4RYQK0inVWkg4,https://www.rancaupas.id/,google_maps_extractor_2026_05_19,Bumi Perkemahan Ranca Upas Bandung,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-015,Cadas Pangeran Sumedang,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEypGGGy3re24nszoNFZQftlAeO00jjRHdKP72Tf_hV-z_u-XPZFQklPHblqX3JV1Tte-NCfqkR7wwHkBEXBSsdqgX4Fq216uySd_YXPEjsustDwMLKQ87Lj8qzKVy5ClOmYFaA=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Cadas%20Pangeran%20Sumedang&query_place_id=ChIJh6Pd8-PRaC4RT7XMpGjIQ98,,google_maps_extractor_2026_05_19,Cadas Pangeran Sumedang,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-016,Chinatown Bandung,False,,,,,Kebun Binatang Bandung,0.6667,missing,missing,No reliable media match.
LOC-017,Cihampelas Walk,False,,,,,Taman Maluku,0.5185,missing,missing,No reliable media match.
LOC-018,Cimahi Mall,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHI8-qhHY_QjZWhrF6vXu6DLpFUGIiWuP5Vzy0lZFAZCyebMoOxsln9OBnBkknbeYAgxuRz69q-j5VLchme9iKAt2wnUaqu_HDQ8ew7PQGp4A9iguDAcoySNW8SvBvD0aMJAaZPcXEBzkDa=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Cimahi%20Mall&query_place_id=ChIJYVoj2MflaC4RV6d342-reic,,google_maps_extractor_2026_05_19,Cimahi Mall,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-019,Cimahi Techno Park,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH83wilfS19dFUwaP1ZnUnquls-5PSTd2zux_2C2qDGaFUtgg_F_ZiUidoaTmWgeh5_x-5vRsaCFa9arN3O1-HFLkWEeKKg3HaKyo9Dudgi6loLcCc1ZOm3VvK9bURIrkfOBk2D=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Cimahi%20Techno%20Park&query_place_id=ChIJxSRe6BflaC4RFIkDdhFfap4,http://www.cimahitechnopark.id/,google_maps_extractor_2026_05_19,Cimahi Techno Park,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-020,Ciwidey Valley Resort,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-YTadvnvY2Cj5ZO2rF7hSw5rg9_r-xL4exJfLjlc1JfxO8bUQfS5GuG_UNAr69W5ts9pMBbAKiyaRZIgvrIOln8_R9xv65LWtKFO1RGeKnfk0TVF74SPQTt_w4GxUe-J1p2Pe9A=w408-h316-k-no,https://www.google.com/maps/search/?api=1&query=Ciwidey%20Valley%20Resort&query_place_id=ChIJXYvpDPGMaC4RsV7rS36ygoA,http://ciwideyvalleyresort.com/,google_maps_extractor_2026_05_19,Ciwidey Valley Resort,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-021,Curug Cipanas,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7bAKueHciHOa_wXE1KLIJ-Wybwnb50dAcQRWL9HQZvqe5_UkjPX63XhOmRheKnYcaVj-ydku4kMQ-uQ-BUYvQwAxkWlQnXMbpZ8Q2g5bLFYN0w2HhVZ0nk2eHplMkgfEVUXC2=w428-h240-k-no,https://www.google.com/maps/search/?api=1&query=Curug%20Cipanas&query_place_id=ChIJUZR7YpnhaC4RQs6M-vOT2rA,https://www.youtube.com/channel/UCMiyQ2_aFMr6HPMyqOz2m4Q?view_as=subscriber,google_maps_extractor_2026_05_19,Curug Cipanas,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-022,Curug Gorobog,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-NFhFVqaokzLReRq2zXB5Zzc1nmaj_WjNUMwQfO6CqY4bsx0_44TqjE6OjooZP9omPm7OtylHL7cdCVh2PRCV9OKdITYJh5a5EbyOA-6yjnOSdUqDcH_4tXO0uZS7KG0sgqvisQ=w427-h240-k-no,https://www.google.com/maps/search/?api=1&query=Curug%20Gorobog&query_place_id=ChIJewt2agfSaC4RZihBj03HWQw,,google_maps_extractor_2026_05_19,Curug Gorobog,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-023,Curug Malela,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkfKcrhZZ1TUTrulqqtUOkyvkWJ6sPiQoclk-6R3nSAbzFd48dNnTOMCcUSKtNrApMzWh5Gu3uFlhW8xEloFG3XsHVdVTEtG9VIQowfcoMQX9Lr2R7XBqvXGYcfgYygCP_PZCL=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Curug%20Malela&query_place_id=ChIJ5aofLVBZaC4R4lZOp5B_emM,,google_maps_extractor_2026_05_19,Curug Malela,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-024,Curug Maribaya,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFqmeWly6BlVQiDTodLC7X-0EsS-2lXtyuNquB-nJnOs6txjJNxiP9rxIPlQN5MgQobcM-dGFv9XeTHZq-Dw92Hp7dgLEhth0tyLhUFImtiXaKBknvc5Q9lvzKeVnRDtrAWkRSH01nJhpI=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Curug%20Maribaya&query_place_id=ChIJAxCGK6XgaC4RNltQlv39MKE,,google_maps_extractor_2026_05_19,Curug Maribaya,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-025,Curug Pelangi,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9K9iic3rvScufkk0ibUWB6GZ_2CpAcg7J8hRj_Y7MeOxHUIW_A9EM5xqANhTY3D2hkGPdqgUY9ZNira-mBsBPqQtvb61NeY7I7XjA1KRs9W7IQvOI6-TnitE7uRKRfhqrHLQ=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Curug%20Pelangi&query_place_id=ChIJc5yw4_fhaC4RhxOyVZWZifI,,google_maps_extractor_2026_05_19,Curug Pelangi,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-026,Curug Tilu Leuwi Opat,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_fwH2SFErBftyxXjVWV0wmDxMUQ5bWfn9wBXPKQEa9NnRR_2YbAN73Nc9sMZRGpsNN533n94-jmOIsNNhPflJBRTdELVJn0QqCRWmEZ_pwuL4wcWwimoxE-QEFs3fHJW-bxzo=w408-h273-k-no,https://www.google.com/maps/search/?api=1&query=Curug%20Tilu%20Leuwi%20Opat&query_place_id=ChIJBWTDg47haC4R8_hEkSFeJ3I,,google_maps_extractor_2026_05_19,Curug Tilu Leuwi Opat,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-027,Dago Dreampark,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFG5dzAlMLitbyIp5JNTLp7K7a4CFg8igifOrpd_Hn_eNKuiKP-c0E7-TWo0j-Dy_HSXXqKs-_Ha4Hto_xz5oeIm7UPzmRXsTesf8wnavowHqgrAFwz8HccbToACG9Vy0gjiRkrr80rd9uc=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Dago%20Dreampark&query_place_id=ChIJeUGDdCvnaC4RX24Dt0esfD4,https://www.dagodreampark.com/,google_maps_extractor_2026_05_19,Dago Dreampark,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-028,Danau Biru Situ Cilembang,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHI8Dpo8mvt-cGyUMAppcvAaA5XPHetc3sIbMviCx66mvoqZ1WHGgcVR-Miyyl5fw4eEnJUa0zQjcC2Pe6jZ6S72jH3FnvUvm6xiTppefH9d2-aHoG8sQ7bGvdTprMumZo30NI=w408-h360-k-no,https://www.google.com/maps/search/?api=1&query=Danau%20Biru%20Situ%20Cilembang&query_place_id=ChIJr7Ui1wMpaS4ReC3J1weOj6c,,google_maps_extractor_2026_05_19,Danau Biru Situ Cilembang,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-029,Dusun Bambu,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1J2NG3PCRYN7Kld4PMTBgu6EsaSeU3KKmNuyQp5VNjm1Zm8oa_MDSfld7Vmmk2rL8y9sDVCCShTrLbqTanq0Sxo02Ptrqji9DInCuW6toj16Zls9A_mwMN7GH-ALw_DRquKPN9A=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Dusun%20Bambu%20Lembang&query_place_id=ChIJb0cs8IvhaC4RTzpMGHCBpHQ,,google_maps_extractor_2026_05_19,Dusun Bambu Lembang,1.0,manual_override,accepted,Accepted by explicit title override.
LOC-030,Farm House Susu Lembang,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDBVHFzryr0EOoSqhDCZaC5J5NHtM70UyQhK9lXpMe4cMJC0Mrn8WVbS0X6PshAXjCaG9fAtpzP9eME9Efst1lBi9EsiMjAS9cma0N_ig6_i1ZQhdf16EC5usM02I2WoGEtByMiw=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Farm%20House%20Susu%20Lembang&query_place_id=ChIJia31vjvhaC4RcSMrAu3razU,"https://wa.me/6281312234583?text=Hallo,%20dengan%20Farmhouse%20susu%20lembang?",google_maps_extractor_2026_05_19,Farm House Susu Lembang,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-031,Floating Market Lembang,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_yJ3R0PM_Qb1fmShgLSPlt8LmBDj9OGOqiHC-polld51evtIMoupKClYZi5JX6koU3av4dHa1MwF3zcKc9RdkxyDuYBXmDgYtqyk7DzYxqMEaaExbg6RwX5ZxOuAtHxmCejIxw7-ohUv-=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Floating%20Market%20Lembang&query_place_id=ChIJ5SedShzhaC4RVU8QCM4azXs,,google_maps_extractor_2026_05_19,Floating Market Lembang,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-032,Gantolle Paralayang Singajaya Cihampelas,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHORgk-G9ceDzygngJRl-JOxiyboHyE9yjOdi0Qx0P1sOnrlz_2AyUIbG71lhXhk8Fih515jPHPku7Oe68rWHH6aaqKUJY66j5hUTD8_ECcr5zoXj231IHexB66bf14wf_7n0iq=w471-h240-k-no,https://www.google.com/maps/search/?api=1&query=Gantolle%20Paralayang%20Singajaya%20Cihampelas&query_place_id=ChIJSybkhSPwaC4RxsRybOEfmbw,,google_maps_extractor_2026_05_19,Gantolle Paralayang Singajaya Cihampelas,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-033,Gedung Merdeka,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1f35OZOJBadNWLoW_FDFiZG_umeOb1bEPKO1gXWky0L36jsqo6R0Uhd6MM039ciJ7Bjm95WPNbqKt0yx6RdKbFmv1F3Vd-hlZjogdrTr7jpBVCaR7iVC2bESxO4uQF6Dr4l-P=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Gedung%20Merdeka&query_place_id=ChIJEQaYcq3naC4RnFn8HGDTl7Y,,google_maps_extractor_2026_05_19,Gedung Merdeka,1.0,exact_normalized_title,accepted,Exact normalized title match.
