location_id,location_name,category,multi_labels,avg_sentimen_skor,total_ulasan,sentimen_label_lokasi,latitude,longitude,price_min,price_max,jam_buka,jam_tutup,estimasi_durasi_menit,deskripsi_google,price_type,subcategory,tags_sintetis,jam_buka_weekday,jam_tutup_weekday,jam_buka_weekend,jam_tutup_weekend,sumber_deskripsi,sumber_jam,status_deskripsi,status_jam,catatan_jam,avg_rating,ulasan_positif,ulasan_negatif,primary_intent,core_labels,secondary_labels,avoid_labels,label_confidence,needs_manual_review,review_reason,label_reason,label_scores_json,label_source,review_status,manual_primary_intent,manual_core_labels,manual_secondary_labels,manual_avoid_labels,sentiment_score,sentiment_model_source,sentiment_model_version,sentiment_available
LOC-184,Gunung Batu Lembang,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.9056603773584906,53.0,Sangat Positif,-6.8303443,107.6361831,15000,20000,00:00,23:59,120,Bukit batu andesit bagian dari sesar aktif patahan Lembang yang terbentuk dari lava Gunung Sunda purba dan menyajikan pemandangan alam 360 derajat.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.735849056603773,49.0,1.0,Alam,Alam;Spot Foto;Santai/Healing,Outdoor;Malam,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: pemandangan, bukit (+1.5) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: pemandangan (+0.75) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Malam: opening hours support night visit (+1.5)","{""Alam"": 11.9, ""Belanja"": -2.0, ""Budaya"": 0.75, ""Kuliner"": 0.25, ""Malam"": 1.5, ""Outdoor"": 7.9, ""Santai/Healing"": 4.3, ""Spot Foto"": 5.05}",auto_rule_v1,auto_approved,,,,,0.9056603773584906,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-185,Ciwangun Indah Camp,Tempat Camping,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing', 'Wahana Ekstrem']",0.8290816326530612,392.0,Sangat Positif,-6.786939,107.5837331,15000,45000,08:00,17:00,90,"Ciwangun Indah Camp adalah pelopor area outbound di Parongpong di ketinggian 1.100 mdpl yang menyuguhkan hutan pinus, air terjun Curug Tilu, flying fox, serta bumi perkemahan luas.",Per Orang,Camping ground,"Wisata, Umum, Menarik",07:00,18:00,07:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.540816326530612,347.0,22.0,Alam,Alam;Petualangan;Outdoor,,Belanja,0.809,False,,"Alam: category=Tempat Camping (+3.5) | subcategory keyword: camping (+1.2) | description keyword: curug, air terjun, hutan (+2.25) || Petualangan: category=Tempat Camping (+3.5) | subcategory keyword: camping (+1.2) | description keyword: outbound, flying fox (+1.5) || Outdoor: category=Tempat Camping (+2.5) | subcategory keyword: camping (+1.2) | description keyword: curug, hutan (+1.5)","{""Alam"": 7.95, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Outdoor"": 5.2, ""Petualangan"": 7.2, ""Ramah Anak"": 0.25, ""Santai/Healing"": 1.25, ""Spot Foto"": 0.25}",auto_rule_v1,auto_approved,,,,,0.8290816326530612,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-186,Indiana Camp Lembang,Tempat Camping,"['Alam', 'Ramah Anak', 'Spot Foto', 'Santai/Healing', 'Wahana Ekstrem']",0.6607142857142857,56.0,Sangat Positif,-6.8258247,107.4356112,10000,10000,08:00,17:00,90,Area berkemah unik di kawasan tebing kapur Gunung Masigit Cipatat yang mengusung tema suku Indian dengan wahana ekstrim hammocking di ketinggian.,Per Orang,Camping ground,"Wisata, Umum, Menarik",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.160714285714286,46.0,9.0,Alam,Alam;Petualangan;Outdoor,Spot Foto,Belanja;Kuliner,0.82,False,,"Alam: category=Tempat Camping (+3.5) | subcategory keyword: camping (+1.2) | description keyword: gunung, tebing (+1.5) || Petualangan: category=Tempat Camping (+3.5) | subcategory keyword: camping (+1.2) | old multi_labels=Wahana Ekstrem (+1) || Outdoor: category=Tempat Camping (+2.5) | subcategory keyword: camping (+1.2) | description keyword: gunung (+0.75) || Spot Foto: description keyword: tebing (+0.75) | old multi_labels=Spot Foto (+1)","{""Alam"": 7.2, ""Belanja"": -2.0, ""Keluarga"": 0.75, ""Kuliner"": -1.5, ""Outdoor"": 4.45, ""Petualangan"": 5.7, ""Ramah Anak"": 0.25, ""Santai/Healing"": 1.25, ""Spot Foto"": 1.75}",auto_rule_v1,auto_approved,,,,,0.6607142857142857,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-187,Curug Layung,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing', 'Wahana Ekstrem']",0.75,52.0,Sangat Positif,-6.7768125,107.5778125,5000,20000,00:00,23:59,120,Air terjun berundak alami di kaki Gunung Tangkuban Perahu Cisarua yang dikelilingi hutan pinus rindang dan memiliki camping ground luas.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.461538461538462,44.0,5.0,Alam,Alam;Santai/Healing;Spot Foto,Petualangan;Outdoor;Malam,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Spot Foto (+1) || Petualangan: description keyword: camping (+0.75) | old multi_labels=Wahana Ekstrem (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Malam: opening hours support night visit (+1.5)","{""Alam"": 11.9, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Malam"": 1.5, ""Outdoor"": 8.65, ""Petualangan"": 1.75, ""Ramah Anak"": 0.25, ""Santai/Healing"": 3.55, ""Spot Foto"": 3.55}",auto_rule_v1,auto_approved,,,,,0.75,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-188,Curug Bugbrug,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.8455284552845529,123.0,Sangat Positif,-6.7975673,107.5783554,10000,10000,08:00,17:00,120,Air terjun eksotis berketinggian 50 meter yang tersembunyi di dalam lembah asri Cisarua Bandung Barat dengan kolam air alami yang segar.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,17:00,08:00,00:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.577235772357724,110.0,6.0,Alam,Alam;Santai/Healing;Spot Foto,Outdoor;Malam,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Spot Foto (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Malam: opening hours support night visit (+1.5)","{""Alam"": 11.15, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Malam"": 1.5, ""Outdoor"": 6.4, ""Ramah Anak"": 0.25, ""Santai/Healing"": 3.55, ""Spot Foto"": 3.55}",auto_rule_v1,auto_approved,,,,,0.8455284552845529,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-189,Curug Aseupan,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.9333333333333332,150.0,Sangat Positif,-6.7875652,107.5822844,10000,15000,00:00,23:59,120,Air terjun indah berketinggian 20 meter di kawasan Curug Tilu Leuwi Opat Parongpong yang memiliki tebing batu berlumut eksotis menyerupai kerucut pengukus nasi.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.76,142.0,2.0,Alam,Alam;Spot Foto;Santai/Healing,Outdoor;Malam,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: tebing (+0.75) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Malam: opening hours support night visit (+1.5)","{""Alam"": 11.15, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Malam"": 1.5, ""Outdoor"": 7.15, ""Ramah Anak"": 0.25, ""Santai/Healing"": 3.55, ""Spot Foto"": 4.3}",auto_rule_v1,auto_approved,,,,,0.9333333333333332,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-190,Curug Anom,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Santai/Healing']",0.8703703703703703,162.0,Sangat Positif,-6.8111367,107.5616226,30000,35000,06:30,16:30,120,Curug Anom adalah air terjun setinggi 30 meter di kawasan wisata Natural Hill Lembang yang berciri khas dinding tebing batu cadas vertikal datar berlatar pepohonan asri.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",06:30,16:30,06:30,16:30,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.5,146.0,5.0,Alam,Alam;Spot Foto;Santai/Healing,Outdoor,Belanja;Indoor;Kuliner;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: tebing (+0.75) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1)","{""Alam"": 11.9, ""Belanja"": -2.0, ""Kuliner"": -1.5, ""Outdoor"": 7.15, ""Ramah Anak"": 0.25, ""Santai/Healing"": 3.55, ""Spot Foto"": 4.3}",auto_rule_v1,auto_approved,,,,,0.8703703703703703,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-191,Curug Panyandaan,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.8125,48.0,Sangat Positif,-7.0304477,107.3749802,10000,15000,08:00,17:00,120,"Air terjun berketinggian 10 meter yang asri di Sindangkerta Bandung Barat, dikenal pula sebagai Curug Orok karena cerita sejarah penemuan bayi setempat.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.104166666666667,42.0,3.0,Alam,Alam;Santai/Healing;Spot Foto,Outdoor,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Spot Foto (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1)","{""Alam"": 11.15, ""Belanja"": -2.0, ""Edukasi"": 0.75, ""Kuliner"": -1.25, ""Outdoor"": 7.15, ""Santai/Healing"": 3.55, ""Sejarah"": 0.75, ""Spot Foto"": 3.55}",auto_rule_v1,auto_approved,,,,,0.8125,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-192,Curug Ngebul Gununghalu,Wisata Alam,['Umum'],0.0,0.0,,-7.082535,107.2824445,10000,10000,07:00,17:00,120,Curug Ngebul Gununghalu adalah air terjun bertingkat yang asri di Sindangjaya Gununghalu yang dinamai karena jatuhan airnya memicu uap air mirip asap (ngebul) di atas kolam alami.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",06:00,17:00,06:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,Alam,Alam;Outdoor,Santai/Healing;Spot Foto,Belanja;Indoor;Kuliner;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05)","{""Alam"": 10.15, ""Belanja"": -2.0, ""Kuliner"": -1.5, ""Outdoor"": 7.15, ""Santai/Healing"": 2.55, ""Spot Foto"": 2.55}",auto_rule_v1,auto_approved,,,,,0.0,unavailable,,False
LOC-193,Sanghyang Poek,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.6666666666666666,18.0,Sangat Positif,-6.868449,107.3472266,25000,25000,07:00,17:00,120,Gua purba eksotis di kawasan karst PLTA Saguling Cipatat dengan stalaktit dan stalakmit indah di pinggir aliran Sungai Citarum Purba.,Per Orang,Gua dan sungai,"Alam, Outdoor, Pemandangan, Udara Segar",07:00,17:00,07:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.277777777777778,14.0,2.0,Alam,Alam;Santai/Healing;Spot Foto,Outdoor,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: sungai (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Spot Foto (+1) || Outdoor: category=Wisata Alam (+2.5) | tags keyword: outdoor, alam (+2.1)","{""Alam"": 9.05, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Outdoor"": 4.6, ""Santai/Healing"": 3.55, ""Spot Foto"": 3.55}",auto_rule_v1,auto_approved,,,,,0.6666666666666666,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-194,Sanghyang Tikoro,Wisata Alam,['Alam'],0.7692307692307693,52.0,Sangat Positif,-6.8638417,107.348877,5000,20000,00:00,23:59,120,Gua dan sungai bawah tanah misterius di Cipatat tempat 'ditelannya' aliran Sungai Citarum yang dipercaya sebagai titik bobolnya Danau Bandung Purba.,Per Orang,Gua dan sungai,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.269230769230769,44.0,4.0,Alam,Alam;Outdoor,Santai/Healing;Spot Foto;Malam,Belanja;Indoor;Kuliner;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: sungai (+1.2) | tags keyword: alam, pemandangan (+2.1) || Outdoor: category=Wisata Alam (+2.5) | tags keyword: outdoor, alam (+2.1) | description keyword: danau (+0.75) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Malam: opening hours support night visit (+1.5)","{""Alam"": 9.8, ""Belanja"": -2.0, ""Kuliner"": -1.5, ""Malam"": 1.5, ""Outdoor"": 5.35, ""Santai/Healing"": 2.55, ""Spot Foto"": 2.55}",auto_rule_v1,auto_approved,,,,,0.7692307692307693,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-195,Sungai Cikahuripan Green Canyon Saguling,Wisata Alam,['Umum'],0.0,0.0,,-6.901701,107.3572662,10000,10000,06:00,18:00,120,Destinasi ngarai eksotis dengan aliran sungai kehijauan jernih diapit tebing batu menjulang tinggi mirip Green Canyon.,Per Orang,Sungai dan tebing,"Alam, Outdoor, Pemandangan, Udara Segar",06:00,18:00,06:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,Alam,Alam;Spot Foto;Outdoor,Santai/Healing,Belanja;Indoor;Kuliner;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: tebing, sungai (+2.4) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | subcategory keyword: tebing (+1.2) | tags keyword: pemandangan (+1.05) || Outdoor: category=Wisata Alam (+2.5) | tags keyword: outdoor, alam (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05)","{""Alam"": 10.6, ""Belanja"": -2.0, ""Kuliner"": -1.5, ""Outdoor"": 4.6, ""Santai/Healing"": 2.55, ""Spot Foto"": 4.5}",auto_rule_v1,auto_approved,,,,,0.0,unavailable,,False
LOC-196,Curug Walanda Citatah,Wisata Alam,['Umum'],0.0,0.0,,-6.6510472,107.277045,8000,8000,08:00,18:00,120,Air terjun unik berketinggian 20 meter di Citatah Cipatat yang aliran airnya keluar dari mulut terowongan air tua peninggalan kolonial Belanda.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,18:00,08:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,Alam,Alam;Outdoor,Santai/Healing;Spot Foto,Belanja;Indoor;Kuliner;Religi,0.938,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05)","{""Alam"": 8.65, ""Belanja"": -2.0, ""Kuliner"": -1.5, ""Outdoor"": 6.4, ""Santai/Healing"": 2.55, ""Sejarah"": 0.75, ""Spot Foto"": 2.55}",auto_rule_v1,auto_approved,,,,,0.0,unavailable,,False
LOC-197,Curug Nyalangkadar,Wisata Alam,['Umum'],1.0,1.0,Sangat Positif,-7.1076,107.4492,22000,450000,07:00,17:00,120,Curug Nyalangkadar adalah destinasi air terjun tersembunyi yang alami dan asri di kawasan Rajamandala Cipatat dengan aliran air jernih serta jalur trekking yang menantang.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,5.0,1.0,0.0,Alam,Alam;Outdoor,Santai/Healing;Spot Foto,Belanja;Indoor;Kuliner;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05)","{""Alam"": 10.15, ""Belanja"": -2.0, ""Kuliner"": -1.5, ""Outdoor"": 7.15, ""Petualangan"": 0.75, ""Santai/Healing"": 2.55, ""Spot Foto"": 2.55}",auto_rule_v1,auto_approved,,,,,1.0,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-198,Tebing Gunung Hawu,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner']",0.8695652173913043,46.0,Sangat Positif,-6.8347221,107.4602778,10000,15000,07:00,17:00,120,"Tebing Gunung Hawu adalah kawasan karst tebing kapur purba di Padalarang yang populer untuk aktivitas ekstrem panjat tebing, hammocking di ketinggian, serta berburu sunrise.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",05:00,18:00,05:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.565217391304348,42.0,2.0,Alam,Alam;Spot Foto;Outdoor,Santai/Healing,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: sunrise, tebing (+1.5) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05)","{""Alam"": 11.0, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Outdoor"": 7.15, ""Petualangan"": 0.75, ""Santai/Healing"": 2.55, ""Spot Foto"": 5.65}",auto_rule_v1,auto_approved,,,,,0.8695652173913043,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-199,Taman Buru Gunung Masigit Kareumbi,Taman Kota,"['Alam', 'Ramah Anak', 'Santai/Healing']",0.8307692307692308,195.0,Sangat Positif,-6.9413427,107.9378767,5000,7000,09:00,17:00,60,"Taman Buru Gunung Masigit Kareumbi adalah kawasan konservasi hutan seluas 12.420 hektar di perbatasan Bandung-Sumedang yang menawarkan bumi perkemahan, penangkaran rusa, dan jalur jungle trekking.",Per Orang,Ruang publik kota,"Ruang Publik, Santai, Jalan-jalan",07:00,17:00,07:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.482051282051282,169.0,7.0,Santai/Healing,Santai/Healing;Alam;Outdoor,Keluarga;Ramah Anak,Belanja;Kuliner;Petualangan;Sejarah,1.0,False,,"Santai/Healing: category=Taman Kota (+3.5) | subcategory keyword: ruang publik (+1.2) | tags keyword: santai, ruang publik (+2.1) || Alam: description keyword: gunung, hutan (+1.5) | name keyword: gunung (+0.6) | old multi_labels=Alam (+1) || Outdoor: category=Taman Kota (+2) | description keyword: taman, gunung, hutan (+2.25) | name keyword: taman, gunung (+1.2) || Keluarga: category=Taman Kota (+2.5) || Ramah Anak: category=Taman Kota (+1.5) | old multi_labels=Ramah Anak (+0.25)","{""Alam"": 3.1, ""Belanja"": -2.0, ""Keluarga"": 2.5, ""Kuliner"": -1.5, ""Outdoor"": 5.45, ""Petualangan"": 0.75, ""Ramah Anak"": 1.75, ""Santai/Healing"": 9.15, ""Spot Foto"": 1.0}",auto_rule_v1,auto_approved,,,,,0.8307692307692308,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-200,Wisata Batu Kuda,Wisata Alam,"['Alam', 'Ramah Anak', 'Kuliner', 'Santai/Healing']",0.7450980392156863,51.0,Sangat Positif,-6.893123,107.74516,10000,15000,00:00,23:59,120,"Perkemahan pedesaan, tempat tidur gantung di pohon pinus & jalan setapak ke pos pengamatan pegunungan terjal.",Per Orang,Hutan pinus,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.529411764705882,43.0,5.0,Alam,Alam;Santai/Healing;Outdoor,Spot Foto;Malam,Belanja;Indoor;Religi,0.958,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: hutan (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: hutan (+1.2) | tags keyword: outdoor, alam (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Malam: opening hours support night visit (+1.5)","{""Alam"": 8.3, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Malam"": 1.5, ""Outdoor"": 5.8, ""Ramah Anak"": 0.25, ""Santai/Healing"": 3.55, ""Spot Foto"": 2.55}",auto_rule_v1,auto_approved,,,,,0.7450980392156863,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-201,Curug Batu Templek,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner', 'Belanja', 'Santai/Healing']",0.7755102040816326,49.0,Sangat Positif,-6.8716298,107.6845318,5000,30000,07:00,17:00,120,Curug Batu Templek adalah air terjun unik setinggi 50 meter di tebing cadas bekas area penambangan batu alam yang berbentuk lempengan batuan tipis yang tersusun rapi.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",06:00,18:00,06:00,21:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.469387755102041,41.0,3.0,Alam,Alam;Spot Foto;Santai/Healing,Outdoor;Malam,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: tebing (+0.75) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Malam: opening hours support night visit (+1.5)","{""Alam"": 11.9, ""Belanja"": -1.75, ""Kuliner"": -1.25, ""Malam"": 1.5, ""Outdoor"": 7.9, ""Santai/Healing"": 3.55, ""Spot Foto"": 4.3}",auto_rule_v1,auto_approved,,,,,0.7755102040816326,tfidf_linearsvc,run_nlp_pipeline_v2,True
