penginapan_id,name,property_type_final_after_p3,latitude,longitude,region_validation_label,price_lowest,price_display,overall_rating,reviews,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_sentiment_label,amenities,primary_image_url,link,data_quality_score,primary_dedupe_status,primary_dedupe_merged_from_ids,data_focus_manual_decision,data_focus_manual_note,data_focus_merge_target_id,completion_priority_order,completion_priority_data_focus,completion_flags_data_focus,completion_route_data_focus,completion_score_data_focus,review_completion_rating_reviews_filled,review_completion_sentiment_filled,review_completion_price_candidate_available,review_completion_note
LODGE-00761,Zann Villa Ciwidey,villa,-7.1199,107.4319,bandung_raya_valid,,,,,15,0.6776130109189228,Positif,Ranjang bayi; Penghangat; Dapur; Pemanggang luar ruang; Boleh bawa hewan peliharaan; TV Kabel; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzCqTyR7E2TICE8LoQXUrnt3G0k7Rn6qKE0-GTiz0f91ZhLBWNe8-9Wor2N3mwUxfab2YrrNcG8uqmGIOdr6_SkMNojhtuvGZF0H2LycB9g==.jpg,https://www.booking.com/hotel/id/zann-villa-ciwidey.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14504649&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14504649_grp-1_gendate-20260524,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,
LODGE-00762,datar pinus LUXURY,vacation_rental,-7.1837,107.5485,bandung_raya_valid,,,,,0,,Belum tersedia,Parkir gratis,https://pix8.agoda.net/hotelImages/63926959/0/469fd1abd68618f5892b4ea8a0f50af0.jpg?ce=0&s=312x,https://www.bluepillow.com/search/67a24305905c444f2d0c5bd1?dest=ago&cat=Vacation+rental+(other)&lat=-7.1837&lng=107.54849&language=en,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00763,family only,vacation_rental,-7.1229,107.424,bandung_raya_valid,,,,,0,,Belum tersedia,Balkon; Dapur; Pemanggang luar ruang; Boleh bawa hewan peliharaan; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/21607300/0/8086fdf426b0def4749429ce9812b582.jpg?ce=0,https://www.agoda.com/ciwidey-homestay-3-bedroom/hotel/bandung-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00765,villa arjuna 60,villa,-6.8119,107.1452,bandung_raya_valid,,,,,65,0.7105434854557474,Positif,Dapur; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/60568887/0/df415dbdc3690a3ee28ebfc53ce9fd88.jpg?ce=0&s=312x,https://www.bluepillow.com/search/67a23ff9905c444f2d097a17?dest=ago&cat=Vacation+rental+(other)&lat=-6.81187&lng=107.14523&language=en,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,
LODGE-00766,villa kota Bunga little indian,villa,-6.8139,107.1315,bandung_raya_valid,,,,,0,,Belum tersedia,Balkon; Kolam renang di dalam ruangan; Dapur; Microwave; Pemanggang luar ruang; Kompor; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/35773194/0/17dc0ea02b6973e47363e5e111cf2d37.jpg?ce=0,https://www.agoda.com/villa-kota-bunga-little-indian/hotel/puncak-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00768,"Bobocabin Pangalengan, Bandung",hotel,-7.1723,107.5274,bandung_raya_valid,,Rp 1.340.695,4.6,791.0,15,0.6362841210008696,Positif,Free parking; Free Wi-Fi,,https://www.google.com/aclk?sa=l&ai=DChsSEwiCmMPu8ueUAxVdaEgAHR2YCmsYACICCAEQDRoCY2U&co=1&gclid=EAIaIQobChMIgpjD7vLnlAMVXWhIAB0dmAprEA0YCSABEgIQk_D_BwE&cid=CAASugHkaK7UHtvfH3ycWdBucaEK9z3CzT0NFcDdXsBAnDJLik_UE_HYz3xbcSikwi8libV2J04md0Q2dYKhJBH6mmVAXHiZ9ftxNTxqDSXCaiqkStjmL9erPa_IF6RnyCSz-SMdeprFb8_dcq1Ke-0GtesfO6plNiRmPuq7NdR8eXzNK26KMrNQbIjk5hYD9Ed7IILQydChjBz8HaDMR3jlPKcOndJMxiiIl0Tj5DQsrbNnJHwO5RyNOCDdD6k&sig=AOD64_0CoXImdjB-X1VgtwFdTaSNZnwBZw&adurl=,0.6,unique_primary,,,,,1,P1_price_missing,missing_price|missing_image,scrape_or_manual_price,4,False,False,False,
LODGE-00769,"Bobocabin Ranca upas, Bandung",hotel,-7.1397,107.3909,bandung_raya_valid,,Rp 601.403,4.4,990.0,22,0.5518521590750312,Positif,Parking; Free Wi-Fi,,https://www.google.com/aclk?sa=l&ai=DChsSEwiYj-K84eeUAxV6J9QBHWbAAP0YACICCAEQAxoCb2E&co=1&ase=2&gclid=EAIaIQobChMImI_ivOHnlAMVeifUAR1mwAD9EA0YByABEgJ8qfD_BwE&cid=CAASugHkaKfySVnbk3Aml6u8tNYO2jxVkSCwnDHPjvmAL5OH-XmgXw2vmRw61qW42TFvqzP1zFYBBdMu4-3hwtcMwccX-swlPjfaUNVr-FEx3S3VJVLOAfIHH4xeQdsQlGJEpmIVUesMxuSos-wI4AJTosnKTs8lfblHgbM47Pv6rygq6OhjpIRn1rGZb6HufDn7ttE5F1sWkHCFKbMVUQdyUVdk32yCb5YlRfvSIPH9if9VbCAgmUisMkCZfK8&category=acrcp_v1_48&sig=AOD64_1Y6_BABvyPqWsGhkfcSEdXtmXBow&adurl=,0.6,unique_primary,,,,,1,P1_price_missing,missing_price|missing_image,scrape_or_manual_price,4,False,False,False,
LODGE-00770,Ciwidey Jungle Camp,hotel,-7.126,107.5147,bandung_raya_valid,,Rp 286.364,4.4,64.0,0,,Belum tersedia,Free Wi-Fi,,https://www.google.com/aclk?sa=l&ai=DChsSEwiYj-K84eeUAxV6J9QBHWbAAP0YACICCAEQCRoCb2E&co=1&ase=2&gclid=EAIaIQobChMImI_ivOHnlAMVeifUAR1mwAD9EA0YCCABEgLMLvD_BwE&cid=CAASugHkaKfySVnbk3Aml6u8tNYO2jxVkSCwnDHPjvmAL5OH-XmgXw2vmRw61qW42TFvqzP1zFYBBdMu4-3hwtcMwccX-swlPjfaUNVr-FEx3S3VJVLOAfIHH4xeQdsQlGJEpmIVUesMxuSos-wI4AJTosnKTs8lfblHgbM47Pv6rygq6OhjpIRn1rGZb6HufDn7ttE5F1sWkHCFKbMVUQdyUVdk32yCb5YlRfvSIPH9if9VbCAgmUisMkCZfK8&category=acrcp_v1_48&sig=AOD64_2tO4q2d6wjCXC1lbtv_uMLBkylmw&adurl=,0.6,unique_primary,,,,,1,P1_price_missing,missing_price|missing_sentiment|missing_image,scrape_or_manual_price,3,False,False,False,
LODGE-00771,Grand Sunshine Resort & Convention,hotel,-7.0253,107.5284,bandung_raya_valid,,Rp 801.478,4.8,16012.0,16,0.6829420110648814,Positif,Hot tub; Spa; Pool; Free parking; Parking; Fitness center; Free Wi-Fi; Outdoor pool; Free breakfast,,https://www.google.com/aclk?sa=l&ai=DChsSEwi45Leq3eeUAxWNhVoFHTg1BogYACICCAEQDRoCdnU&co=1&ase=2&gclid=EAIaIQobChMIuOS3qt3nlAMVjYVaBR04NQaIEA0YASABEgI--_D_BwE&cid=CAASugHkaBDuOMAIatyLAgffK9cK1AkUjQW9LH4orDZ0O9H0sQfncHsU8OSHv8_e018ioU6vazqdYUagu8GGTWzzR8mE4IIKo3req7BqnBtigUECn7743azfksMf0SspbaCP634pmulAhw01Dy3DHj_gLsNEQ2zV_Q9fgUOL_SpvEh08lieKOC4pYwq5XPs81eGR-kyPdR0YEkOMeWhX-yIYHZ3uIO9vrMSIZIpNz3fkNbkpGReNH99jid5R1Nw&category=acrcp_v1_48&sig=AOD64_3UFgeDMdgPR_64LI52rVPRMVbERA&adurl=,0.6,unique_primary,,,,,1,P1_price_missing,missing_price|missing_image,scrape_or_manual_price,4,False,False,False,
LODGE-00773,Hotel Pesona Ciwidey,hotel,-7.0978,107.473,bandung_raya_valid,,Rp 318.499,4.3,1593.0,25,0.6261750537481928,Positif,Pool; Free parking; Parking; Free Wi-Fi; Wi-Fi; Outdoor pool,,https://www.google.com/aclk?sa=l&ai=DChsSEwia_J6B3-eUAxWPMwgFHQf5EHAYACICCAEQARoCbWQ&co=1&gclid=EAIaIQobChMImvyegd_nlAMVjzMIBR0H-RBwEA0YAyABEgIR0_D_BwE&cid=CAASugHkaPA6wNkLCGFS_aY-fcjEWRS4-njKqT6i5bn8HzSsPhGkJBYoaNQbwAIUvOy9qnmLUYJuOvtpM1KWIcc-l1ck_aixWptMSIiZ1FdOtpAtNyvRo5uHTnyZza8rr7ruI3eKNq93awmmsLdxTWB2_rSSxU3rWZ3UGyP04T8d6vmICijx2RIyHzb8CBHp3TTi_KrX1vWUCKU4auY7NtQLywYeYKe2BzSPW8i_G1i3vSqzShD459iU39Jj_5Q&sig=AOD64_3IQcydMtVZ8xHuQRfQBUGUZ_xLkQ&adurl=,0.6,unique_primary,,,,,1,P1_price_missing,missing_price|missing_image,scrape_or_manual_price,4,False,False,False,
LODGE-00774,Hotel Soreang,hotel,-7.014,107.5311,bandung_raya_valid,,Rp 232.579,4.3,728.0,0,,Belum tersedia,Free parking; Parking; Free Wi-Fi; Wi-Fi,,https://www.google.com/aclk?sa=l&ai=DChsSEwi45Leq3eeUAxWNhVoFHTg1BogYACICCAEQBxoCdnU&co=1&ase=2&gclid=EAIaIQobChMIuOS3qt3nlAMVjYVaBR04NQaIEA0YAyABEgKecfD_BwE&cid=CAASugHkaBDuOMAIatyLAgffK9cK1AkUjQW9LH4orDZ0O9H0sQfncHsU8OSHv8_e018ioU6vazqdYUagu8GGTWzzR8mE4IIKo3req7BqnBtigUECn7743azfksMf0SspbaCP634pmulAhw01Dy3DHj_gLsNEQ2zV_Q9fgUOL_SpvEh08lieKOC4pYwq5XPs81eGR-kyPdR0YEkOMeWhX-yIYHZ3uIO9vrMSIZIpNz3fkNbkpGReNH99jid5R1Nw&category=acrcp_v1_48&sig=AOD64_1EPY3eKKw7k07wP2UYyUGo36qvGw&adurl=,0.6,unique_primary,,,,,1,P1_price_missing,missing_price|missing_sentiment|missing_image,scrape_or_manual_price,3,False,False,False,
LODGE-00776,LuxCamp Riverside Pangalengan by Horison,hotel,-7.1793,107.5473,bandung_raya_valid,,Rp 1.593.130,4.4,209.0,21,0.622129941702422,Positif,Free parking; Free Wi-Fi; Free breakfast,,https://www.google.com/aclk?sa=l&ai=DChsSEwiCmMPu8ueUAxVdaEgAHR2YCmsYACICCAEQCxoCY2U&co=1&gclid=EAIaIQobChMIgpjD7vLnlAMVXWhIAB0dmAprEA0YBiABEgK_tfD_BwE&cid=CAASugHkaK7UHtvfH3ycWdBucaEK9z3CzT0NFcDdXsBAnDJLik_UE_HYz3xbcSikwi8libV2J04md0Q2dYKhJBH6mmVAXHiZ9ftxNTxqDSXCaiqkStjmL9erPa_IF6RnyCSz-SMdeprFb8_dcq1Ke-0GtesfO6plNiRmPuq7NdR8eXzNK26KMrNQbIjk5hYD9Ed7IILQydChjBz8HaDMR3jlPKcOndJMxiiIl0Tj5DQsrbNnJHwO5RyNOCDdD6k&sig=AOD64_2XXwqEKK-PdMGnDgPCBajnkKqUtQ&adurl=,0.6,unique_primary,,,,,1,P1_price_missing,missing_price|missing_image,scrape_or_manual_price,4,False,False,False,
LODGE-00777,OYO 92217 Artana Bed and Breakfast.NearSitu Cileunca,hotel,-7.1931,107.545,bandung_raya_valid,,Rp 256.118,3.5,161.0,22,0.4362012277910039,Netral,Free parking; Free Wi-Fi; Free breakfast,,https://www.google.com/aclk?sa=l&ai=DChsSEwiCmMPu8ueUAxVdaEgAHR2YCmsYACICCAEQERoCY2U&co=1&gclid=EAIaIQobChMIgpjD7vLnlAMVXWhIAB0dmAprEA0YByABEgJHpfD_BwE&cid=CAASugHkaK7UHtvfH3ycWdBucaEK9z3CzT0NFcDdXsBAnDJLik_UE_HYz3xbcSikwi8libV2J04md0Q2dYKhJBH6mmVAXHiZ9ftxNTxqDSXCaiqkStjmL9erPa_IF6RnyCSz-SMdeprFb8_dcq1Ke-0GtesfO6plNiRmPuq7NdR8eXzNK26KMrNQbIjk5hYD9Ed7IILQydChjBz8HaDMR3jlPKcOndJMxiiIl0Tj5DQsrbNnJHwO5RyNOCDdD6k&sig=AOD64_3FOyf8WjZLwqIpNofV7TBnhmSDUg&adurl=,0.6,unique_primary,,,,,1,P1_price_missing,missing_price|missing_image,scrape_or_manual_price,4,False,False,False,
LODGE-00778,PURNAMA,hotel,-7.1069,107.4558,bandung_raya_valid,,Rp 134.920,3.6,134.0,0,,Belum tersedia,Free parking; Parking; Free Wi-Fi; Wi-Fi,,https://www.google.com/aclk?sa=l&ai=DChsSEwia_J6B3-eUAxWPMwgFHQf5EHAYACICCAEQCRoCbWQ&co=1&gclid=EAIaIQobChMImvyegd_nlAMVjzMIBR0H-RBwEA0YBiABEgJQJvD_BwE&cid=CAASugHkaPA6wNkLCGFS_aY-fcjEWRS4-njKqT6i5bn8HzSsPhGkJBYoaNQbwAIUvOy9qnmLUYJuOvtpM1KWIcc-l1ck_aixWptMSIiZ1FdOtpAtNyvRo5uHTnyZza8rr7ruI3eKNq93awmmsLdxTWB2_rSSxU3rWZ3UGyP04T8d6vmICijx2RIyHzb8CBHp3TTi_KrX1vWUCKU4auY7NtQLywYeYKe2BzSPW8i_G1i3vSqzShD459iU39Jj_5Q&sig=AOD64_3YU45vaU_JmOsiFtAa4bSfe28lpA&adurl=,0.6,unique_primary,,,,,1,P1_price_missing,missing_price|missing_sentiment|missing_image,scrape_or_manual_price,3,False,False,False,
LODGE-00781,RedDoorz Resort at Hajeka Pangalengan Bandung,hotel,-7.1974,107.5447,bandung_raya_valid,,,,,0,,Belum tersedia,Cocok untuk anak; Bebas asap rokok; Parkir gratis; Wi-Fi gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/799338474.jpg?k=c11cb4fc1a6c11a10c219c657aff9b588be7cc28bd90dd36937fd0f341065e84&o=&s=312x,https://www.bluepillow.com/search/695ea3d3ac408a6eb70d0f21?dest=bkng&cat=House&p_id=589de4257c00cb10c8d9309f&language=en,0.6,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00782,Regan Luxcamp,hotel,-7.1844,107.5469,bandung_raya_valid,,Rp 1.200.000,3.8,29.0,20,0.5637839210276538,Positif,Free breakfast,,https://www.google.com/aclk?sa=l&ai=DChsSEwiCmMPu8ueUAxVdaEgAHR2YCmsYACICCAEQAxoCY2U&co=1&gclid=EAIaIQobChMIgpjD7vLnlAMVXWhIAB0dmAprEA0YCCABEgKlMPD_BwE&cid=CAASugHkaK7UHtvfH3ycWdBucaEK9z3CzT0NFcDdXsBAnDJLik_UE_HYz3xbcSikwi8libV2J04md0Q2dYKhJBH6mmVAXHiZ9ftxNTxqDSXCaiqkStjmL9erPa_IF6RnyCSz-SMdeprFb8_dcq1Ke-0GtesfO6plNiRmPuq7NdR8eXzNK26KMrNQbIjk5hYD9Ed7IILQydChjBz8HaDMR3jlPKcOndJMxiiIl0Tj5DQsrbNnJHwO5RyNOCDdD6k&sig=AOD64_26s-mqbFoGIvD4OgooYCNgQn7UEw&adurl=,0.6,unique_primary,,,,,1,P1_price_missing,missing_price|missing_image,scrape_or_manual_price,4,False,False,False,
LODGE-00783,Seribu Pulau Pangalengan - Tent,vacation_rental,-7.1902,107.5504,bandung_raya_valid,,,,,27,0.6544165372867282,Positif,Cocok untuk anak; Boleh bawa hewan peliharaan; Bebas asap rokok,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/595671768.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/F2cjQQEAHXAHV1BVXlkEEggLD0tlRgQQ?lat=-7.19025&lng=107.55041&language=en,0.6,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,
LODGE-00786,Shine River Ciwidey,hotel,-7.0981,107.4823,bandung_raya_valid,729209.0,Rp 518.592,4.5,328.0,16,0.6401558224883569,Positif,Pool; Free parking; Parking; Free Wi-Fi; Wi-Fi; Outdoor pool; Free breakfast,https://media.vrbo.com/lodging/97000000/96140000/96137500/96137413/b8c06f03.jpg,https://www.google.com/aclk?sa=l&ai=DChsSEwia_J6B3-eUAxWPMwgFHQf5EHAYACICCAEQAxoCbWQ&co=1&gclid=EAIaIQobChMImvyegd_nlAMVjzMIBR0H-RBwEA0YAiABEgK-xfD_BwE&cid=CAASugHkaPA6wNkLCGFS_aY-fcjEWRS4-njKqT6i5bn8HzSsPhGkJBYoaNQbwAIUvOy9qnmLUYJuOvtpM1KWIcc-l1ck_aixWptMSIiZ1FdOtpAtNyvRo5uHTnyZza8rr7ruI3eKNq93awmmsLdxTWB2_rSSxU3rWZ3UGyP04T8d6vmICijx2RIyHzb8CBHp3TTi_KrX1vWUCKU4auY7NtQLywYeYKe2BzSPW8i_G1i3vSqzShD459iU39Jj_5Q&sig=AOD64_3CxRcmpi3veGFTiQUwPLi1ALaakQ&adurl=,0.6,keep_primary_deduped,LODGE-00626|LODGE-00801,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-00787,Sutan Raja Hotel and Convention Centre,hotel,-7.0238,107.5348,bandung_raya_valid,,Rp 496.653,4.4,6483.0,21,0.6230031489261252,Positif,Spa; Pool; Free parking; Parking; Fitness center; Free Wi-Fi; Outdoor pool; Tennis,,https://www.google.com/aclk?sa=l&ai=DChsSEwi45Leq3eeUAxWNhVoFHTg1BogYACICCAEQAxoCdnU&co=1&ase=2&gclid=EAIaIQobChMIuOS3qt3nlAMVjYVaBR04NQaIEA0YAiABEgKTDPD_BwE&cid=CAASugHkaBDuOMAIatyLAgffK9cK1AkUjQW9LH4orDZ0O9H0sQfncHsU8OSHv8_e018ioU6vazqdYUagu8GGTWzzR8mE4IIKo3req7BqnBtigUECn7743azfksMf0SspbaCP634pmulAhw01Dy3DHj_gLsNEQ2zV_Q9fgUOL_SpvEh08lieKOC4pYwq5XPs81eGR-kyPdR0YEkOMeWhX-yIYHZ3uIO9vrMSIZIpNz3fkNbkpGReNH99jid5R1Nw&category=acrcp_v1_48&sig=AOD64_2RMpkLsdA5Ogb_Uhl_8IFU2T88dg&adurl=,0.6,unique_primary,,,,,1,P1_price_missing,missing_price|missing_image,scrape_or_manual_price,4,False,False,False,
LODGE-00788,The kabayan villa pangalengan (sunrise view),villa,-7.1969,107.5408,bandung_raya_valid,,Rp 345.799,4.7,101.0,21,0.6628322092984702,Positif,Free Wi-Fi,,https://www.google.com/aclk?sa=l&ai=DChsSEwiCmMPu8ueUAxVdaEgAHR2YCmsYACICCAEQARoCY2U&co=1&gclid=EAIaIQobChMIgpjD7vLnlAMVXWhIAB0dmAprEA0YAyABEgLtsPD_BwE&cid=CAASugHkaK7UHtvfH3ycWdBucaEK9z3CzT0NFcDdXsBAnDJLik_UE_HYz3xbcSikwi8libV2J04md0Q2dYKhJBH6mmVAXHiZ9ftxNTxqDSXCaiqkStjmL9erPa_IF6RnyCSz-SMdeprFb8_dcq1Ke-0GtesfO6plNiRmPuq7NdR8eXzNK26KMrNQbIjk5hYD9Ed7IILQydChjBz8HaDMR3jlPKcOndJMxiiIl0Tj5DQsrbNnJHwO5RyNOCDdD6k&sig=AOD64_37By26TJ0Hv_LDZXEOql6vrA0njw&adurl=,0.6,unique_primary,,,,,1,P1_price_missing,missing_price|missing_image,scrape_or_manual_price,4,False,False,False,
LODGE-00793,Farmstay Manangel,vacation_rental,-6.7861,107.1329,bandung_raya_valid,,,,,24,0.6738757612860972,Positif,,https://media.staticontent.com/media/pictures/384a804f-e6d3-4414-93c6-88b8dc526ad1,https://www.us.despegar.com/hotels/h-6734904,0.55,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_amenities,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00794,Glamping Ciwidey Argapuri,vacation_rental,-7.1307,107.5138,bandung_raya_valid,,,,,0,,Belum tersedia,,https://media.staticontent.com/media/pictures/f4dc5d72-92de-4818-8d03-881cd9a32bc8,https://www.us.despegar.com/hotels/h-2449188,0.55,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment|missing_amenities,scrape_place_rating_reviews_and_price,2,False,False,False,
LODGE-00795,Glamping Taman Love,vacation_rental,-7.045,107.5039,bandung_raya_valid,,,,,0,,Belum tersedia,,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Zo6u8kxgky1JqHQuRWcAa0zTxqGXQOre94z_aFL_SvL-3Ql9-57bYGk_3fjF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csYWt6dZQ5HrU9YH_Mi1sOBJIp-_VR0o0tdfMtAxxDIiyYD4BSyNiZqAt1xXDKjOEhYqjEzXNlZvlZrgQo3or2gYtLaEuSisC4h7-DTktP9tNbouiPaQZ4OCFwEhjRY-A8ePJ9Uldy4T87SVhJaCmoaWk-_3XmyoPAZE8kPHeod_SAAmf4E-CeBPDhsV0zjwUDu5-t5UVY5R_5RRfFEiFjkRkZ1hssNTJxnW7sewgFzFDSxQd46RuwoZVyf5FhzZZlhNKrgWk2fnLY-viRyleQyASmlyOQz47NDBjMkZdL9mSJwXb3XG20t8RuMpKRG_D_ID4oEkvkaw_XbdLV0xkBcUhmBA_u04F2ZfjOl6xa,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D117454248%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.55,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment|missing_amenities,scrape_place_rating_reviews_and_price,2,False,False,False,
LODGE-00800,Rumah Azka,vacation_rental,-7.1217,107.4254,bandung_raya_valid,,,,,59,0.6824258934903288,Positif,Balkon; Papan setrika; Dapur; Boleh bawa hewan peliharaan; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/geo/poi/32542/2_32542_02.jpg?ca=6&ce=1,,0.55,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_source_link,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00804,Villa Ravani Bandung,villa,-6.9951,107.5191,bandung_raya_valid,,,,,22,0.6880470328846848,Positif,Ber-AC; Balkon; Dapur; Microwave; Pemanggang luar ruang; TV Kabel; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/37331163/0/77d4d26943bb9a8b87d74cdaa581ded3.jpg?ce=0,,0.55,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_source_link,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00807,villa Camsal Boock H 10 No3,villa,-6.813,107.1296,bandung_raya_valid,,,,,9,0.6443889019834241,Positif,Ber-AC; Balkon; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; TV Kabel; Mesin cuci; Parkir gratis,https://pix8.agoda.net/hotelImages/35717236/0/76e42475a9894c4e2791741c75f58b7f.jpg?ce=0,,0.55,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_source_link,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00809,Penginapan nuansa Riung gunung,vacation_rental,-7.1689,107.5249,bandung_raya_valid,,,,,14,0.664424581620906,Positif,,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/525361955.jpg?k=cef1afb0d679dfbb8fa7b4520eaf3794e4e48941db3245c33b56c91d4aed63f4&o=&s=312x,https://www.bluepillow.com/search/65e2335993553be8f557f880?dest=ago&cat=Vacation+rental+(other)&lat=-7.16887&lng=107.52486&language=en,0.5,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_amenities,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00810,RedDoorz near Situ Cileunca Pangalengan,hotel,-7.1872,107.5555,bandung_raya_valid,,,,,25,0.3107238458819872,Negatif,,https://dimg04.c-ctrip.com/images//1mc1j12000p6low0904D3_Mtrip_D.jpg,https://www.trip.com/hotels/detail/?hotelid=129102697&Allianceid=1318093&sid=269617419&utm_medium=vr&utm_campaign=vrwebsite&utm_source=googlevr&trip_sub1=googlevrwebsite,0.5,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_amenities,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00811,Villa Argapuri Resort K.10,villa,-7.1307,107.5121,bandung_raya_valid,,,,,0,,Belum tersedia,,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZpZSxgipz3SI-H0yDSsRVzBj-tnThG--O_VTyJ66lhY_hOFJU26z-J3TkfjF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csYWt6dZQ5HrU9YH_Mi1sOBJIp-_VR0o0tdfMtAxxDIiyYD4BSyNiZqAt1xXDKjOEhYqjEzXNlZvlZr2cv3Z2svP5qC0uSisC4h7-DTktP9tNbouiPaQZ4OCFwEhjRY-A8ePJ9Uldy4T87SVhJaCmoaWk-_3XmyoPAZE8kPHeod_SAAmf4E-CeBPDhsV0zjwUDu5-t5UVY5R_5RRfFEiFjkRkZ1hssNTJxnW7seAgnhVHoxBVsxDn-ovNTJpFPxoJyhNbugXoxJXGA_raG2mGX3imY2SCuwNbZNgSGkYBH8nOn6CzjXEe6t8RuMpKRG_D_ID4oEkvkaw_XbdLV0xns1kPMdy39FwbZn4PmY3AZ,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D117192633%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.5,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment|missing_amenities,scrape_place_rating_reviews_and_price,2,False,False,False,
