penginapan_id,name,normalized_name,property_token,property_type,raw_type,is_room_level_listing,is_apartment_listing,is_villa_listing,is_budget_chain_listing,latitude,longitude,region_bucket,region_validation_label,region_validation_reason,distance_from_bandung_center_km,overall_rating,reviews,location_rating,price_lowest,price_before_taxes_fees,price_display,check_in_time,check_out_time,amenities,nearby_place_names,primary_image_url,image_count,link,rating_sentiment_score,adjusted_rating_sentiment_score,rating_sentiment_label,adjusted_rating_sentiment_label,review_confidence_label,rating_sentiment_source,data_quality_score,data_quality_label,dedupe_key,dedupe_group_size,dedupe_source_files,dedupe_source_queries,dedupe_raw_master_ids,source_system,generated_at,is_parent_master,final_child_count,has_final_child_listing,excluded_child_listing_count,name_looks_detail_listing,parent_penginapan_id,hotel_review_count_analyzed,hotel_sentiment_score,hotel_sentiment_confidence_mean,positive_review_count,neutral_review_count,negative_review_count,review_target_count,hotel_adjusted_sentiment_score,hotel_sentiment_label,hotel_adjusted_sentiment_label,hotel_review_confidence,hotel_review_confidence_label,hotel_sentiment_model_source,hotel_sentiment_model_version,hotel_sentiment_prior_score,hotel_sentiment_review_count_p95,hotel_sentiment_available,amenities_text_available,has_wifi,has_parking,has_ac,has_pool,has_kitchen,has_breakfast,has_laundry,kid_friendly,pet_friendly,wheelchair_accessible,smoke_free,has_gym,has_hot_tub,has_balcony_or_terrace,has_elevator,has_airport_shuttle,has_cable_tv,has_iron,has_heater_or_fireplace,amenity_boolean_count,amenity_boolean_source,price_available,price_bucket_global,price_bucket_by_type,price_bucket_by_type_q33,price_bucket_by_type_q66,price_confidence,price_is_estimated,price_bucket_method,bedroom_count_estimated,capacity_min_estimated,capacity_max_estimated,capacity_confidence,capacity_estimation_reason,capacity_is_estimated,capacity_source,attention_score,attention_level,attention_reasons,recommended_data_action,property_type_hint,property_type_hint_reason,refined_detail_listing_group,refined_detail_listing_action,refined_detail_listing_priority,refined_price_status,refined_price_action,refined_price_note,refined_low_quality_status,refined_low_quality_action,refined_low_quality_note,refined_overall_data_action,listing_policy_status,listing_policy_action,listing_policy_reason,primary_ranking_allowed,secondary_ranking_allowed,manual_validation_needed,manual_validation_topic,validator_priority,validator_question,allowed_manual_decisions,suggested_default_decision,same_name_count_in_dataset,manual_decision,manual_note,property_type_final,ranking_tier_after_p1,primary_ranking_allowed_after_p1,secondary_ranking_allowed_after_p1,drop_from_dataset_after_p1,manual_validation_needed_after_p1,manual_validation_topic_after_p1,p1_validation_applied,ranking_tier_after_p2,primary_ranking_allowed_after_p2,secondary_ranking_allowed_after_p2,drop_from_dataset_after_p2,manual_validation_needed_after_p2,manual_validation_topic_after_p2,p2_validation_applied,p2_decision,p2_note,property_type_final_after_p3,ranking_tier_after_p3,primary_ranking_allowed_after_p3,secondary_ranking_allowed_after_p3,drop_from_dataset_after_p3,manual_validation_needed_after_p3,manual_validation_topic_after_p3,p3_validation_applied,p3_decision,p3_note,candidate_parent_name,same_name_count_p3,primary_dedupe_status,primary_dedupe_group_size,primary_dedupe_group_max_distance_km,primary_dedupe_keep_id,primary_dedupe_merged_from_ids,primary_dedupe_note,primary_ranking_allowed_after_dedupe,drop_from_dataset_after_dedupe,far_duplicate_manual_decision,far_duplicate_merge_target_id,far_duplicate_resolution_note,far_duplicate_merged_from_ids,primary_ranking_allowed_after_far_resolution,drop_from_dataset_after_far_resolution,data_focus_manual_decision,data_focus_manual_note,data_focus_merge_target_id,primary_ranking_allowed_data_focus,drop_from_dataset_data_focus
LODGE-00796,Kuleum Camp And Cabin By ARBA,kuleum camp and cabin arba,ChkQ77CvgavFssFBGg0vZy8xMXlscTlraG5zEAI,vacation_rental,vacation rental,False,False,False,False,-7.1414,107.3969,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,34.95,,,4.2,,,,14.0,12.0,,Bandar Udara Internasional Jawa Barat Kertajati; Tepi Sungai Resto Pasirjambu,https://media.staticontent.com/media/pictures/b69531ca-10ce-44d5-aacd-0e3d101505c3,8,https://www.us.despegar.com/hotels/h-6813851,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.55,medium,token::ChkQ77CvgavFssFBGg0vZy8xMXlscTlraG5zEAI,2,dataset_google-hotels-search-scraper_2026-06-02_04-45-15-161.json; dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json,"Gununghalu, Kabupaten Bandung Barat; Rongga, Kabupaten Bandung Barat",HRAW-01528; HRAW-01723,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,missing_amenities_text,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,9,high,missing_rating_and_price|missing_any_sentiment|missing_amenities|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,3,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1,drop_primary_exact_duplicate,3,0.1018,LODGE-00519,,Nama sama dan koordinat dekat; dikeluarkan dari primary agar tidak dobel.,False,True,,,,,False,True,,,,False,True
LODGE-00797,OZ Cabin by Farmstay Managel,oz cabin farmstay managel,ChkQlPPDvqSPkNJyGg0vZy8xMXl0cDg5anNoEAI,vacation_rental,vacation rental,False,False,False,False,-6.7861,107.1329,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,55.631,,,2.8,,,,14.0,12.0,,Bandar Udara Internasional Soekarno–Hatta,https://media.staticontent.com/media/pictures/b0ba278e-85dd-4d70-92b4-47a1e1fd4721,8,https://www.us.despegar.com/hotels/h-6932280,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.55,medium,token::ChkQlPPDvqSPkNJyGg0vZy8xMXl0cDg5anNoEAI,1,dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json,"Rongga, Kabupaten Bandung Barat",HRAW-01720,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,missing_amenities_text,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,9,high,missing_rating_and_price|missing_any_sentiment|missing_amenities|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,2,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1,drop_primary_exact_duplicate,2,0.0,LODGE-00621,,Nama sama dan koordinat dekat; dikeluarkan dari primary agar tidak dobel.,False,True,,,,,False,True,,,,False,True
LODGE-00799,Regan Luxcamp by Digihub Hospitality,regan luxcamp digihub hospitality,ChoQ_oqInOmz_ObPARoNL2cvMTF4ZDJjc2ZmMBAC,vacation_rental,vacation rental,False,False,False,False,-7.1844,107.5469,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,30.733,,,3.6,,,,14.0,12.0,,Bandar Udara Internasional Jawa Barat Kertajati; Rumah makan simpang leret,https://media.staticontent.com/media/pictures/f2a9eb86-561d-4a8d-9c07-7b096ebb017f,8,https://www.us.despegar.com/hotels/h-6501848,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.55,medium,token::ChoQ_oqInOmz_ObPARoNL2cvMTF4ZDJjc2ZmMBAC,1,dataset_google-hotels-search-scraper_2026-06-02_06-11-36-200 (1).json,"Pangalengan, Kabupaten Bandung",HRAW-02514,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,missing_amenities_text,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,9,high,missing_rating_and_price|missing_any_sentiment|missing_amenities|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,2,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1,drop_primary_exact_duplicate,2,0.0,LODGE-00541,,Nama sama dan koordinat dekat; dikeluarkan dari primary agar tidak dobel.,False,True,,,,,False,True,,,,False,True
LODGE-00801,Shine River Ciwidey,shine river ciwidey,ChkQg4mNvfbnufUtGg0vZy8xMXZ3aHQ3YnFjEAI,vacation_rental,vacation rental,False,False,False,False,-7.098,107.4822,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,25.127,,,2.7,,,,14.0,12.0,,Bandar Udara Internasional Jawa Barat Kertajati; Kantin Teh Nurul,https://media.staticontent.com/media/pictures/a69279ff-9321-496d-b4fe-22fe4fae8373,8,https://www.us.despegar.com/hotels/h-5117973,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.55,medium,token::ChkQg4mNvfbnufUtGg0vZy8xMXZ3aHQ3YnFjEAI,3,dataset_google-hotels-search-scraper_2026-06-02_04-27-50-180.json; dataset_google-hotels-search-scraper_2026-06-02_04-53-48-525.json; dataset_google-hotels-search-scraper_2026-06-02_06-13-36-364.json,"Cililin, Kabupaten Bandung Barat; Pasirjambu, Kabupaten Bandung; Sindangkerta, Kabupaten Bandung Barat",HRAW-01253; HRAW-01860; HRAW-02614,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,missing_amenities_text,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,9,high,missing_rating_and_price|missing_any_sentiment|missing_amenities|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,3,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1,drop_primary_exact_duplicate,3,0.0157,LODGE-00786,,Nama sama dan koordinat dekat; dikeluarkan dari primary agar tidak dobel.,False,True,,,,,False,True,,,,False,True
LODGE-00805,Villa Situ Patenggang BKSDA,villa situ patenggang bksda,ChoQj9LctYX0n6_VARoNL2cvMTF5bjI4bjl3NhAC,villa,vacation rental,False,False,True,False,-7.1637,107.3577,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,39.774,,,2.6,,,,13.0,11.3,,Bandar Udara Internasional Husein Sastranegara; Patenggang Pinisi,https://media.staticontent.com/media/pictures/4ff89254-63ef-4ed6-b470-b055445928c9,8,https://www.us.despegar.com/hotels/h-6849599,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.55,medium,token::ChoQj9LctYX0n6_VARoNL2cvMTF5bjI4bjl3NhAC,1,dataset_google-hotels-search-scraper_2026-06-02_04-45-15-161.json,"Gununghalu, Kabupaten Bandung Barat",HRAW-01521,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,missing_amenities_text,False,unknown,unknown,1224503.76,3226560.88,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,9,high,missing_rating_and_price|missing_any_sentiment|missing_amenities|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,3,,,villa,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,villa,primary_candidate,True,True,False,False,,False,,,,1,drop_primary_exact_duplicate,3,0.0,LODGE-00630,,Nama sama dan koordinat dekat; dikeluarkan dari primary agar tidak dobel.,False,True,,,,,False,True,,,,False,True
LODGE-00812,Villa Feridys,villa feridys,ChkQ5aOohsmUqJtIGg0vZy8xMW5qd3RfMjE4EAI,villa,vacation rental,False,False,True,False,-7.0896,107.5548,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,20.415,,,,,,,14.0,12.0,,,https://media.staticontent.com/media/pictures/3119c509-4757-4648-be98-ace852aded51,8,https://www.us.despegar.com/hotels/h-7024247,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.5,medium,token::ChkQ5aOohsmUqJtIGg0vZy8xMW5qd3RfMjE4EAI,1,dataset_google-hotels-search-scraper_2026-06-02_06-11-36-200 (1).json,"Pangalengan, Kabupaten Bandung",HRAW-02530,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,missing_amenities_text,False,unknown,unknown,1224503.76,3226560.88,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,9,high,missing_rating_and_price|missing_any_sentiment|missing_amenities|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,3,,,villa,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,villa,primary_candidate,True,True,False,False,,False,,,,1,drop_primary_exact_duplicate,3,0.0157,LODGE-00629,,Nama sama dan koordinat dekat; dikeluarkan dari primary agar tidak dobel.,False,True,,,,,False,True,,,,False,True
LODGE-00817,Villa Situ Patenggang Bksda,villa situ patenggang bksda,ChoQ9vSszaHZsfDAARoNL2cvMTFuYzRxc2RyZxAC,villa,vacation rental,False,False,True,False,-7.1637,107.3577,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,39.774,,,,,,,,,,,https://dimg04.c-ctrip.com/images//0223r12000pwktbxh749A_Mtrip_D.jpg,9,https://www.trip.com/hotels/detail/?hotelid=114557934&Allianceid=1318093&sid=269617419&utm_medium=vr&utm_campaign=vrwebsite&utm_source=googlevr&trip_sub1=googlevrwebsite,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.45,medium,token::ChoQ9vSszaHZsfDAARoNL2cvMTFuYzRxc2RyZxAC,2,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json; dataset_google-hotels-search-scraper_2026-06-02_04-45-15-161.json,"Gununghalu, Kabupaten Bandung Barat; Kabupaten Bandung",HRAW-00992; HRAW-01520,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,missing_amenities_text,False,unknown,unknown,1224503.76,3226560.88,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,9,high,missing_rating_and_price|missing_any_sentiment|missing_amenities|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,3,,,villa,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,villa,primary_candidate,True,True,False,False,,False,,,,1,drop_primary_exact_duplicate,3,0.0,LODGE-00630,,Nama sama dan koordinat dekat; dikeluarkan dari primary agar tidak dobel.,False,True,,,,,False,True,,,,False,True
LODGE-00847,Villa Refa-1 Cihanjawar - One-Bedroom Villa,villa refa 1 cihanjawar villa,ChoQltOar_SuzvGMARoNL2cvMTF6NGNtcG5fdxAC,villa,vacation rental,False,False,True,False,-6.7219,107.5313,kbb_utara_lembang_parongpong_cisarua,bandung_raya_valid,rough_coordinate_bucket,23.81,,,,,,,13.0,11.0,Dapur; Bebas asap rokok; TV Kabel; Parkir gratis,,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/q-xx.bstatic.com/xdata/images/hotel/max1024x683/482966127.jpg?k=77da1a8864058e892571b1c3c7bb740347955a23b26f45b3c603fc951d483bd8&o=&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,7,https://www.freecancellations.com/search/F2pyEQQGTyFSXlJUCA1QEVENWRlkQFVB?lat=-6.72188&lng=107.53131&language=en,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQltOar_SuzvGMARoNL2cvMTF6NGNtcG5fdxAC,2,dataset_google-hotels-search-scraper_2026-06-02_06-07-02-077.json; dataset_google-hotels-search-scraper_2026-06-02_06-09-56-864.json,"Cikalongwetan, Kabupaten Bandung Barat; Cipeundeuy, Kabupaten Bandung Barat",HRAW-02232; HRAW-02361,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,True,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,4,amenities_text_rule_v1,False,unknown,unknown,1224503.76,3226560.88,missing_price,False,missing_price,1.0,2,2,high_capacity_confidence,bedroom_count_name_pattern,True,name_and_property_type_rule_v1,9,high,missing_rating_and_price|missing_any_sentiment|looks_like_detail_or_unit_listing,review_parent_child_or_mark_secondary,,,villa_or_house_detail,review_parent_child_status,high_attention,,,,,,,review_parent_child_status,needs_parent_child_validation,hold_from_primary_until_parent_child_checked,"nama terlihat detail/unit, perlu cek apakah punya parent",False,False,True,parent_child_validation,P3,"Apakah listing ini properti utama, child/unit, atau duplikat parent?",accept_as_parent|hold_as_child|map_to_parent|drop_if_invalid,hold_as_child,2,,,villa,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,,,villa,dropped_duplicate_detail_listing,False,False,True,False,,True,drop_duplicate_detail_listing,Nama detail/unit duplikat; satu record terbaik dipertahankan.,Villa Refa-1 Cihanjawar,2,,1,0.0,,,,False,True,,,,,False,True,,,,False,True
LODGE-00919,Guest House Omah Ningrat Bandung,guest house omah ningrat bandung,ChoQ4t3f9d_Q6o-vARoNL2cvMTF3ODAzM3owaxAC,guest_house,vacation rental,False,False,False,False,-6.9274,107.6832,kota_bandung,bandung_raya_valid,rough_coordinate_bucket,7.159,4.25,6.0,2.7,1063636.0,957272.0,Rp 1.063.636,14.0,12.0,Ber-AC; Bebas asap rokok; TV Kabel,Alfamart Cisaranten Baru; Bandar Udara Internasional Jawa Barat Kertajati; Ampera Arcamanik,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzBWMMS4KXuwR1EQ6oNv0rGfVuUSyzlzXvo6ir-SxjwRO18TI-3snt1HMAtlbjTIHIJ5r8ASMzBU9Wd_3Xw3xLHhXVD8g4NdLKLzTb2xSJg==.jpg,9,https://www.booking.com/hotel/id/omah-ningrat.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-7598618&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-7598618_grp-2_gendate-20260524,0.625,0.6989,Sangat Positif,Sangat Positif,low_review_confidence,overall_rating_fallback,1.0,high,token::ChoQ4t3f9d_Q6o-vARoNL2cvMTF3ODAzM3owaxAC,1,dataset_google-hotels-search-scraper_2026-06-01_14-48-44-263.json,Kota Bandung,HRAW-00531,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3,amenities_text_rule_v1,True,premium_1m_3m,premium_by_type,206199.96,394935.0,high_price_confidence,True,global_idr_threshold_v1_and_property_type_quantile_v1,,1,2,low_capacity_confidence,guest_house_default_per_room,True,name_and_property_type_rule_v1,4,medium,property_type_maybe_needs_review|price_outlier_for_type,verify_price_source,vacation_rental,name_contains_other_property_type_keyword,,,,property_type_or_unit_size_review,review_type_or_capacity_before_ranking,"tipe terlihat seperti rumah/homestay/unit besar, bukan hotel reguler",,,,verify_price_or_type,needs_price_type_validation,hold_from_primary_until_checked,harga atau tipe properti perlu validasi sebelum masuk ranking utama,False,False,True,price_type_validation,P1,Apakah harga dan tipe properti ini benar dari sumber asli?,accept_high_price|fix_property_type|hold_from_primary|drop_if_invalid,hold_from_primary,2,drop_if_invalid,Duplikat Guest House Omah Ningrat Bandung; gunakan LODGE-01255.,guest_house,dropped_duplicate,False,False,True,False,,True,dropped_duplicate,False,False,True,False,,False,,,guest_house,dropped_duplicate,False,False,True,False,,False,,,,1,,1,0.0,,,,False,True,,,,,False,True,,,,False,True
LODGE-01241,Cozy Room @ Hallo Tidur by Tio,cozy hallo tidur tio,ChoQzMz6h7X9zo2ZARoNL2cvMTFuOWZuY3pfZBAC,vacation_rental,vacation rental,False,False,False,False,-6.892,107.6053,kota_bandung,bandung_raya_valid,rough_coordinate_bucket,3.216,2.5131,257.0,4.9,245533.0,226989.0,Rp 245.533,14.0,12.0,Ber-AC; Elevator; Dapur; Kolam renang luar; Bebas asap rokok; TV Kabel,Bandung Indomaret Cihampelas 198; Bandar Udara Internasional Jawa Barat Kertajati; Reveuse Resto,https://images.trvl-media.com/lodging/94000000/93480000/93473100/93473052/4467bdb8_z.jpg,9,,-0.2434,-0.0885,Negatif,Netral,high_review_confidence,overall_rating_fallback,0.9,high,token::ChoQzMz6h7X9zo2ZARoNL2cvMTFuOWZuY3pfZBAC,1,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,Kabupaten Bandung,HRAW-00631,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,6,amenities_text_rule_v1,True,standard_200k_500k,budget_by_type,523875.0,1259833.4,high_price_confidence,True,global_idr_threshold_v1_and_property_type_quantile_v1,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,2,low,missing_source_link|capacity_low_confidence_for_unit_property,no_action_or_low_priority,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,2,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1,drop_primary_exact_duplicate,2,0.0,LODGE-00896,,Nama sama dan koordinat dekat; dikeluarkan dari primary agar tidak dobel.,False,True,,,,,False,True,,,,False,True
LODGE-01311,Rehat at Villa Golf Island Dago Resort II,rehat villa golf island dago resort ii,ChoQtNrwhr-B1N6-ARoNL2cvMTF5bHBzZGdzcxAC,villa,vacation rental,False,False,True,False,-6.8656,107.6479,kota_bandung,bandung_raya_valid,rough_coordinate_bucket,6.584,4.85,5.0,3.4,3993788.0,3733455.0,Rp 3.993.788,14.0,11.3,Ber-AC; Balkon; Bebas asap rokok; Parkir gratis; Wi-Fi gratis,Bandar Udara Internasional Jawa Barat Kertajati; Bijan Restoran Nusantara,https://static.cupid.travel/hotels/ex_6bec1315_z.jpg,9,,0.925,0.7276,Sangat Positif,Sangat Positif,low_review_confidence,overall_rating_fallback,0.9,high,token::ChoQtNrwhr-B1N6-ARoNL2cvMTF5bHBzZGdzcxAC,1,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,Kabupaten Bandung,HRAW-00865,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,5,amenities_text_rule_v1,True,luxury_above_3m,premium_by_type,1224503.76,3226560.88,high_price_confidence,True,global_idr_threshold_v1_and_property_type_quantile_v1,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,4,medium,missing_source_link|property_type_maybe_needs_review|capacity_low_confidence_for_unit_property,verify_property_type,vacation_rental,name_contains_other_property_type_keyword,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,2,,,villa,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,villa,primary_candidate,True,True,False,False,,False,,,,1,drop_primary_exact_duplicate,2,0.0,LODGE-01178,,Nama sama dan koordinat dekat; dikeluarkan dari primary agar tidak dobel.,False,True,,,,,False,True,,,,False,True
LODGE-01315,Skara by Kozystay - Bandung,skara kozystay bandung,ChoQo_fWwMukmuOXARoNL2cvMTF4ZGxyeXl6NxAC,vacation_rental,vacation rental,False,False,False,False,-6.9093,107.6102,kota_bandung,bandung_raya_valid,rough_coordinate_bucket,1.34,4.94,17.0,4.8,951106.0,889410.0,Rp 951.106,15.0,11.0,Ber-AC; Papan setrika; Kolam renang luar; Bebas asap rokok; Wi-Fi gratis,Simpang Merdeka Aceh; Bandar Udara Internasional Jawa Barat Kertajati; Bijan Restoran Nusantara,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/images.trvl-media.com/lodging/115000000/114930000/114924800/114924769/8919e868.jpg?impolicy=ccrop&w=1000&h=666&q=medium&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,9,,0.97,0.7743,Sangat Positif,Sangat Positif,low_review_confidence,overall_rating_fallback,0.9,high,token::ChoQo_fWwMukmuOXARoNL2cvMTF4ZGxyeXl6NxAC,1,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,Kabupaten Bandung,HRAW-00877,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,5,amenities_text_rule_v1,True,comfort_500k_1m,mid_range_by_type,523875.0,1259833.4,high_price_confidence,True,global_idr_threshold_v1_and_property_type_quantile_v1,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,2,low,missing_source_link|capacity_low_confidence_for_unit_property,no_action_or_low_priority,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,2,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1,drop_primary_exact_duplicate,2,0.011,LODGE-01186,,Nama sama dan koordinat dekat; dikeluarkan dari primary agar tidak dobel.,False,True,,,,,False,True,,,,False,True
