review_target_id,penginapan_id,name,property_type,latitude,longitude,overall_rating,reviews_existing,review_confidence_label,review_scrape_priority,data_quality_score,has_final_child_listing,final_child_count,name_looks_detail_listing,target_review_note,google_maps_search_query,google_maps_search_url,source_dataset,flag_group,flag_reason,suggested_action,split_status,split_reason,manual_decision,manual_note,final_target_status,final_exclusion_group,final_exclusion_reason,parent_candidate_id,parent_candidate_name,parent_candidate_property_type,parent_candidate_distance_km,parent_candidate_name_ratio,parent_candidate_token_score,parent_candidate_score,audit_recommendation,audit_reason,decision_group,decision_status,decision_reason,review_group_for_claude,claude_decision,claude_evidence_url,claude_reason,final_decision,final_group,final_reason,final_decision_source
PHREV-20260605-1280,LODGE-01395,Sang Surya Guest House - Triple Room,guest_house,-6.8966,107.5971,,,missing_review_confidence,missing_rating_or_review,0.85,False,0,True,check_name_match_first,"Sang Surya Guest House - Triple Room -6.8966,107.5971",https://www.google.com/maps/search/?api=1&query=Sang%20Surya%20Guest%20House%20-%20Triple%20Room%20-6.8966%2C107.5971,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1288,LODGE-00838,Seruni Guest House Near Alun Alun Lembang Mitra RedDoorz - Standard Double Room,guest_house,-6.815,107.6238,,,missing_review_confidence,missing_rating_or_review,0.75,False,0,True,check_name_match_first,"Seruni Guest House Near Alun Alun Lembang Mitra RedDoorz - Standard Double Room -6.815,107.6238",https://www.google.com/maps/search/?api=1&query=Seruni%20Guest%20House%20Near%20Alun%20Alun%20Lembang%20Mitra%20RedDoorz%20-%20Standard%20Double%20Room%20-6.815%2C107.6238,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0619,LODGE-01061,Tulip Guest House - Deluxe Double Room,guest_house,-6.9047,107.5906,4.95,8,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Tulip Guest House - Deluxe Double Room -6.9047,107.5906",https://www.google.com/maps/search/?api=1&query=Tulip%20Guest%20House%20-%20Deluxe%20Double%20Room%20-6.9047%2C107.5906,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0620,LODGE-01062,Tulip Guest House - Superior Twin Room,guest_house,-6.9047,107.5906,4.95,8,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Tulip Guest House - Superior Twin Room -6.9047,107.5906",https://www.google.com/maps/search/?api=1&query=Tulip%20Guest%20House%20-%20Superior%20Twin%20Room%20-6.9047%2C107.5906,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1390,LODGE-00545,Vafa Guesthouse - Family Room,guest_house,-6.8406,107.2247,,,missing_review_confidence,missing_rating_or_review,0.85,False,0,True,check_name_match_first,"Vafa Guesthouse - Family Room -6.8406,107.2247",https://www.google.com/maps/search/?api=1&query=Vafa%20Guesthouse%20-%20Family%20Room%20-6.8406%2C107.2247,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0661,LODGE-00004,Wildan Homestay - Economy Twin Room,guest_house,-6.8018,107.0623,4.8846,13,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Wildan Homestay - Economy Twin Room -6.8018,107.0623",https://www.google.com/maps/search/?api=1&query=Wildan%20Homestay%20-%20Economy%20Twin%20Room%20-6.8018%2C107.0623,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1513,LODGE-00806,siadiw GuestHouse - Double Room With Terrace,guest_house,-6.8708,107.1283,,,missing_review_confidence,missing_rating_or_review,0.55,False,0,True,check_name_match_first,"siadiw GuestHouse - Double Room With Terrace -6.8708,107.1283",https://www.google.com/maps/search/?api=1&query=siadiw%20GuestHouse%20-%20Double%20Room%20With%20Terrace%20-6.8708%2C107.1283,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0343,LODGE-00432,1BR Grand Sofia Moslem Family,hotel,-6.8704521,107.5786926,1,1,low_review_confidence,low_review_confidence,0.44,False,0,True,check_name_match_first,"1BR Grand Sofia Moslem Family -6.8704521,107.5786926",https://www.google.com/maps/search/?api=1&query=1BR%20Grand%20Sofia%20Moslem%20Family%20-6.8704521%2C107.5786926,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0441,LODGE-01598,Hannah House - Female Room Only,hotel,-6.8977,107.6175,4.5,2,low_review_confidence,low_review_confidence,0.65,False,0,True,check_name_match_first,"Hannah House - Female Room Only -6.8977,107.6175",https://www.google.com/maps/search/?api=1&query=Hannah%20House%20-%20Female%20Room%20Only%20-6.8977%2C107.6175,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0496,LODGE-01169,RedDoorz @ Buah Batu 3 - Double Room,hotel,-6.9407,107.629,1.5,3,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"RedDoorz @ Buah Batu 3 - Double Room -6.9407,107.629",https://www.google.com/maps/search/?api=1&query=RedDoorz%20%40%20Buah%20Batu%203%20-%20Double%20Room%20-6.9407%2C107.629,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0613,LODGE-01170,RedDoorz @ Kiaracondong - Economy Room (RedDoorz),hotel,-6.9427,107.6416,3.55,8,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"RedDoorz @ Kiaracondong - Economy Room (RedDoorz) -6.9427,107.6416",https://www.google.com/maps/search/?api=1&query=RedDoorz%20%40%20Kiaracondong%20-%20Economy%20Room%20%28RedDoorz%29%20-6.9427%2C107.6416,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1244,LODGE-01548,RedDoorz Plus near IPDN - Double Room,hotel,-6.9408,107.7589,,,missing_review_confidence,missing_rating_or_review,0.75,False,0,True,check_name_match_first,"RedDoorz Plus near IPDN - Double Room -6.9408,107.7589",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20near%20IPDN%20-%20Double%20Room%20-6.9408%2C107.7589,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0386,LODGE-01175,RedDoorz Plus near Pasundan University - Economy Double Room,hotel,-6.9277,107.6129,1.5,1,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"RedDoorz Plus near Pasundan University - Economy Double Room -6.9277,107.6129",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Plus%20near%20Pasundan%20University%20-%20Economy%20Double%20Room%20-6.9277%2C107.6129,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0061,LODGE-00832,RedDoorz Resort Syariah near DCastello Ciater Subang - Double Room,hotel,-6.7328,107.6546,3.3908,341,high_review_confidence,high_review_confidence,0.85,False,0,True,check_name_match_first,"RedDoorz Resort Syariah near DCastello Ciater Subang - Double Room -6.7328,107.6546",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Resort%20Syariah%20near%20DCastello%20Ciater%20Subang%20-%20Double%20Room%20-6.7328%2C107.6546,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0387,LODGE-01002,RedDoorz near Farmhouse Lembang - Double Room,hotel,-6.8384,107.5952,4,1,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"RedDoorz near Farmhouse Lembang - Double Room -6.8384,107.5952",https://www.google.com/maps/search/?api=1&query=RedDoorz%20near%20Farmhouse%20Lembang%20-%20Double%20Room%20-6.8384%2C107.5952,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0614,LODGE-01003,RedDoorz near Gedung Sate 2 - RedDoorz Double Room,hotel,-6.8962,107.6197,4.05,8,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"RedDoorz near Gedung Sate 2 - RedDoorz Double Room -6.8962,107.6197",https://www.google.com/maps/search/?api=1&query=RedDoorz%20near%20Gedung%20Sate%202%20-%20RedDoorz%20Double%20Room%20-6.8962%2C107.6197,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0651,LODGE-00520,RedDoorz near Happy Farm Ciwidey - Double Room,hotel,-7.1313,107.4196,5,12,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"RedDoorz near Happy Farm Ciwidey - Double Room -7.1313,107.4196",https://www.google.com/maps/search/?api=1&query=RedDoorz%20near%20Happy%20Farm%20Ciwidey%20-%20Double%20Room%20-7.1313%2C107.4196,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0497,LODGE-01176,RedDoorz near IPDN 2 - Economy Room,hotel,-6.9288,107.7621,2.65,3,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"RedDoorz near IPDN 2 - Economy Room -6.9288,107.7621",https://www.google.com/maps/search/?api=1&query=RedDoorz%20near%20IPDN%202%20-%20Economy%20Room%20-6.9288%2C107.7621,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1247,LODGE-00498,RedDoorz near Situ Cileunca Pangalengan - Single Room,hotel,-7.1779,107.5684,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,True,check_name_match_first,"RedDoorz near Situ Cileunca Pangalengan - Single Room -7.1779,107.5684",https://www.google.com/maps/search/?api=1&query=RedDoorz%20near%20Situ%20Cileunca%20Pangalengan%20-%20Single%20Room%20-7.1779%2C107.5684,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_room_label,Nama terlihat seperti tipe kamar hotel/guest house.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0968,LODGE-00407,Asri Family House - Four-Bedroom House,vacation_rental,-6.8446,107.5439,,,missing_review_confidence,missing_rating_or_review,0.55,False,0,True,check_name_match_first,"Asri Family House - Four-Bedroom House -6.8446,107.5439",https://www.google.com/maps/search/?api=1&query=Asri%20Family%20House%20-%20Four-Bedroom%20House%20-6.8446%2C107.5439,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1007,LODGE-00223,Casa Indigo - KBP - Three-Bedroom House,vacation_rental,-6.8757,107.4727,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Casa Indigo - KBP - Three-Bedroom House -6.8757,107.4727",https://www.google.com/maps/search/?api=1&query=Casa%20Indigo%20-%20KBP%20-%20Three-Bedroom%20House%20-6.8757%2C107.4727,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0668,LODGE-00152,"Casa de Jingga - KBP with Aesthetic Pool, Fun for Family Friends, Near Whoosh High Speed Train - Three-Bedroom House",vacation_rental,-6.8731,107.4728,4.85,15,low_review_confidence,low_review_confidence,0.8,False,0,True,check_name_match_first,"Casa de Jingga - KBP with Aesthetic Pool, Fun for Family Friends, Near Whoosh High Speed Train - Three-Bedroom House -6.8731,107.4728",https://www.google.com/maps/search/?api=1&query=Casa%20de%20Jingga%20-%20KBP%20with%20Aesthetic%20Pool%2C%20Fun%20for%20Family%20Friends%2C%20Near%20Whoosh%20High%20Speed%20Train%20-%20Three-Bedroom%20House%20-6.8731%2C107.4728,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1059,LODGE-00228,Davion House near IKEA KBP by YourHome - Three-Bedroom House,vacation_rental,-6.857,107.4904,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Davion House near IKEA KBP by YourHome - Three-Bedroom House -6.857,107.4904",https://www.google.com/maps/search/?api=1&query=Davion%20House%20near%20IKEA%20KBP%20by%20YourHome%20-%20Three-Bedroom%20House%20-6.857%2C107.4904,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0450,LODGE-00108,"Imah Safina, Cozy Private Home Syariah in Padalarang - Three-Bedroom House",vacation_rental,-6.8497,107.5115,5,2,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Imah Safina, Cozy Private Home Syariah in Padalarang - Three-Bedroom House -6.8497,107.5115",https://www.google.com/maps/search/?api=1&query=Imah%20Safina%2C%20Cozy%20Private%20Home%20Syariah%20in%20Padalarang%20-%20Three-Bedroom%20House%20-6.8497%2C107.5115,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1153,LODGE-00111,"Kyoto House - KBP with Onsen style pool, Warm water, Near Parahyangan Golf - Three-Bedroom House",vacation_rental,-6.8735,107.4698,,,missing_review_confidence,missing_rating_or_review,0.85,False,0,True,check_name_match_first,"Kyoto House - KBP with Onsen style pool, Warm water, Near Parahyangan Golf - Three-Bedroom House -6.8735,107.4698",https://www.google.com/maps/search/?api=1&query=Kyoto%20House%20-%20KBP%20with%20Onsen%20style%20pool%2C%20Warm%20water%2C%20Near%20Parahyangan%20Golf%20-%20Three-Bedroom%20House%20-6.8735%2C107.4698,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1231,LODGE-00313,Pita Asri Mansion - Four-Bedroom House,vacation_rental,-6.8688,107.4747,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,True,check_name_match_first,"Pita Asri Mansion - Four-Bedroom House -6.8688,107.4747",https://www.google.com/maps/search/?api=1&query=Pita%20Asri%20Mansion%20-%20Four-Bedroom%20House%20-6.8688%2C107.4747,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1293,LODGE-00784,Shakilla House 1A Syariah - Four-Bedroom House,vacation_rental,-6.8282,107.132,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,True,check_name_match_first,"Shakilla House 1A Syariah - Four-Bedroom House -6.8282,107.132",https://www.google.com/maps/search/?api=1&query=Shakilla%20House%201A%20Syariah%20-%20Four-Bedroom%20House%20-6.8282%2C107.132,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1357,LODGE-00210,Tanara Home Syariah - Four-Bedroom House,vacation_rental,-6.8611,107.481,,,missing_review_confidence,missing_rating_or_review,0.75,False,0,True,check_name_match_first,"Tanara Home Syariah - Four-Bedroom House -6.8611,107.481",https://www.google.com/maps/search/?api=1&query=Tanara%20Home%20Syariah%20-%20Four-Bedroom%20House%20-6.8611%2C107.481,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0396,LODGE-00128,The Mansion Kotabaru Parahyangan - Four-Bedroom House,vacation_rental,-6.8681,107.4745,5,1,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"The Mansion Kotabaru Parahyangan - Four-Bedroom House -6.8681,107.4745",https://www.google.com/maps/search/?api=1&query=The%20Mansion%20Kotabaru%20Parahyangan%20-%20Four-Bedroom%20House%20-6.8681%2C107.4745,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1394,LODGE-00649,Vila Salma Ciwidey - Three-Bedroom House,vacation_rental,-7.1228,107.4659,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Vila Salma Ciwidey - Three-Bedroom House -7.1228,107.4659",https://www.google.com/maps/search/?api=1&query=Vila%20Salma%20Ciwidey%20-%20Three-Bedroom%20House%20-7.1228%2C107.4659,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0503,LODGE-00129,Vila murah di dekat kawasan wisata lembang - Three-Bedroom House,vacation_rental,-6.8466,107.5451,1.85,3,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Vila murah di dekat kawasan wisata lembang - Three-Bedroom House -6.8466,107.5451",https://www.google.com/maps/search/?api=1&query=Vila%20murah%20di%20dekat%20kawasan%20wisata%20lembang%20-%20Three-Bedroom%20House%20-6.8466%2C107.5451,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
