penginapan_id,name,normalized_name,property_token,property_type,raw_type,is_room_level_listing,is_apartment_listing,is_villa_listing,is_budget_chain_listing,latitude,longitude,region_bucket,region_validation_label,region_validation_reason,distance_from_bandung_center_km,overall_rating,reviews,location_rating,price_lowest,price_before_taxes_fees,price_display,check_in_time,check_out_time,amenities,nearby_place_names,primary_image_url,image_count,link,rating_sentiment_score,adjusted_rating_sentiment_score,rating_sentiment_label,adjusted_rating_sentiment_label,review_confidence_label,rating_sentiment_source,data_quality_score,data_quality_label,dedupe_key,dedupe_group_size,dedupe_source_files,dedupe_source_queries,dedupe_raw_master_ids,source_system,generated_at,is_parent_master,final_child_count,has_final_child_listing,excluded_child_listing_count,name_looks_detail_listing,parent_penginapan_id,hotel_review_count_analyzed,hotel_sentiment_score,hotel_sentiment_confidence_mean,positive_review_count,neutral_review_count,negative_review_count,review_target_count,hotel_adjusted_sentiment_score,hotel_sentiment_label,hotel_adjusted_sentiment_label,hotel_review_confidence,hotel_review_confidence_label,hotel_sentiment_model_source,hotel_sentiment_model_version,hotel_sentiment_prior_score,hotel_sentiment_review_count_p95,hotel_sentiment_available,amenities_text_available,has_wifi,has_parking,has_ac,has_pool,has_kitchen,has_breakfast,has_laundry,kid_friendly,pet_friendly,wheelchair_accessible,smoke_free,has_gym,has_hot_tub,has_balcony_or_terrace,has_elevator,has_airport_shuttle,has_cable_tv,has_iron,has_heater_or_fireplace,amenity_boolean_count,amenity_boolean_source,price_available,price_bucket_global,price_bucket_by_type,price_bucket_by_type_q33,price_bucket_by_type_q66,price_confidence,price_is_estimated,price_bucket_method,bedroom_count_estimated,capacity_min_estimated,capacity_max_estimated,capacity_confidence,capacity_estimation_reason,capacity_is_estimated,capacity_source,attention_score,attention_level,attention_reasons,recommended_data_action,property_type_hint,property_type_hint_reason,refined_detail_listing_group,refined_detail_listing_action,refined_detail_listing_priority,refined_price_status,refined_price_action,refined_price_note,refined_low_quality_status,refined_low_quality_action,refined_low_quality_note,refined_overall_data_action,listing_policy_status,listing_policy_action,listing_policy_reason,primary_ranking_allowed,secondary_ranking_allowed,manual_validation_needed,manual_validation_topic,validator_priority,validator_question,allowed_manual_decisions,suggested_default_decision,same_name_count_in_dataset,manual_decision,manual_note,property_type_final,ranking_tier_after_p1,primary_ranking_allowed_after_p1,secondary_ranking_allowed_after_p1,drop_from_dataset_after_p1,manual_validation_needed_after_p1,manual_validation_topic_after_p1,p1_validation_applied,ranking_tier_after_p2,primary_ranking_allowed_after_p2,secondary_ranking_allowed_after_p2,drop_from_dataset_after_p2,manual_validation_needed_after_p2,manual_validation_topic_after_p2,p2_validation_applied,p2_decision,p2_note,property_type_final_after_p3,ranking_tier_after_p3,primary_ranking_allowed_after_p3,secondary_ranking_allowed_after_p3,drop_from_dataset_after_p3,manual_validation_needed_after_p3,manual_validation_topic_after_p3,p3_validation_applied,p3_decision,p3_note,candidate_parent_name,same_name_count_p3
LODGE-00011,Rice Field View,rice field,ChkQk670-4PCx6AMGg0vZy8xMXNzZzlnN2J6EAI,vacation_rental,vacation rental,False,False,False,False,-6.837,107.085,bandung_raya_other,bandung_raya_valid,inside_broad_bandung_raya,59.639,,,2.3,1339800.0,1339800.0,Rp 1.339.800,16.0,11.0,Balkon; Dapur; Kompor; Boleh bawa hewan peliharaan; Mesin cuci; Parkir gratis,Bandar Udara Internasional Soekarno–Hatta; Rumah Makan Saung Awi 88,https://images.trvl-media.com/lodging/65000000/64740000/64738200/64738112/a0e85469_z.jpg,9,,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.75,high,token::ChkQk670-4PCx6AMGg0vZy8xMXNzZzlnN2J6EAI,1,dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json,"Rongga, Kabupaten Bandung Barat",HRAW-01581,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,5,amenities_text_rule_v1,True,premium_1m_3m,premium_by_type,523875.0,1259833.4,high_price_confidence,True,global_idr_threshold_v1_and_property_type_quantile_v1,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,6,medium,missing_rating_or_reviews|missing_any_sentiment|missing_source_link|capacity_low_confidence_for_unit_property,no_action_or_low_priority,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,2,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1
LODGE-00012,Villa Mang Oyan - Two-Bedroom Villa,villa mang oyan villa,ChoQwZGkyaWw9Mi6ARoNL2cvMTF5bjNzNm1qcxAC,villa,vacation rental,False,False,True,False,-6.6121,107.4684,bandung_raya_other,bandung_raya_valid,inside_broad_bandung_raya,37.814,,,3.0,,,,12.0,12.0,Cocok untuk anak; Bak air panas; Bebas asap rokok; Parkir gratis,Bandar Udara Internasional Soekarno–Hatta; Kampung Empang Resto & Cafe,https://static.cupid.travel/hotels/537079555.jpg,9,https://www.bluepillow.com/search/662646bb4338d48a8fc8f079?dest=bkng&cat=Villa&lat=-6.61207&lng=107.46839&language=en,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.7,medium,token::ChoQwZGkyaWw9Mi6ARoNL2cvMTF5bjNzNm1qcxAC,1,dataset_google-hotels-search-scraper_2026-06-02_06-09-56-864.json,"Cikalongwetan, Kabupaten Bandung Barat",HRAW-02421,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,True,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,4,amenities_text_rule_v1,False,unknown,unknown,1224503.76,3226560.88,missing_price,False,missing_price,2.0,2,4,high_capacity_confidence,bedroom_count_name_pattern,True,name_and_property_type_rule_v1,9,high,missing_rating_and_price|missing_any_sentiment|looks_like_detail_or_unit_listing,review_parent_child_or_mark_secondary,,,villa_or_house_detail,review_parent_child_status,high_attention,,,,,,,review_parent_child_status,needs_parent_child_validation,hold_from_primary_until_parent_child_checked,"nama terlihat detail/unit, perlu cek apakah punya parent",False,False,True,parent_child_validation,P3,"Apakah listing ini properti utama, child/unit, atau duplikat parent?",accept_as_parent|hold_as_child|map_to_parent|drop_if_invalid,hold_as_child,2,,,villa,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,,,villa,secondary_villa_unit,False,True,False,False,,True,secondary_villa_unit,"Villa/unit spesifik disimpan sebagai secondary, bukan parent utama.",Villa Mang Oyan,2
LODGE-00013,Cozy tropical houses with humble neighbourhood,cozy tropical houses humble neighbourhood,ChoQpIzlqp_VrpSfARoNL2cvMTF4Y3FqOGI3dxAC,vacation_rental,vacation rental,False,False,False,False,-6.57,107.4483,bandung_raya_other,bandung_raya_valid,inside_broad_bandung_raya,42.995,,,3.5,,,,,,Ber-AC; Papan setrika; Bebas asap rokok,Stasiun Kereta Api Purwakarta; Bandar Udara Internasional Soekarno–Hatta; Ghonam Restography,https://media.vrbo.com/lodging/100000000/99940000/99934400/99934347/95a0d4b0.jpg?impolicy=ccrop&w=1000&h=666&q=medium,6,https://www.bluepillow.com/search/65cb983c3e6d928972fdce0c?dest=bpex&cat=House&lat=-6.57004&lng=107.44831&language=en,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQpIzlqp_VrpSfARoNL2cvMTF4Y3FqOGI3dxAC,1,dataset_google-hotels-search-scraper_2026-06-02_06-07-02-077.json,"Cipeundeuy, Kabupaten Bandung Barat",HRAW-02205,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,7,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,1,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1
LODGE-00014,Desaku Indah Home-stay,desaku indah home stay,ChkQzsfD__vZwst5Gg0vZy8xMXg4eThkZ2IzEAI,vacation_rental,vacation rental,False,False,False,False,-6.8,107.0623,bandung_raya_other,bandung_raya_valid,inside_broad_bandung_raya,62.845,,,2.6,,,,,,Balkon; Bak air panas; Parkir gratis; Wi-Fi gratis,Bandar Udara Internasional Soekarno–Hatta; RM. Lembur Kuring,https://pix8.agoda.net/hotelImages/31669633/0/b125874824a51f84461f62300d9ca706.jpg?ca=29&ce=0,9,https://www.agoda.com/semi-queen-fit-3-or-more/hotel/puncak-id.html,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChkQzsfD__vZwst5Gg0vZy8xMXg4eThkZ2IzEAI,1,dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json,"Rongga, Kabupaten Bandung Barat",HRAW-01753,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,4,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,7,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,5,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1
LODGE-00015,Lavin Soka Homestay - Tent,lavin soka homestay tent,ChkQ9f3St-bXxrYEGg0vZy8xMXg2cHNuamR5EAI,guest_house,vacation rental,False,False,False,False,-6.7204,107.3809,bandung_raya_other,bandung_raya_valid,inside_broad_bandung_raya,34.234,,,3.4,,,,,,Ber-AC; Cocok untuk anak; Bebas asap rokok; Parkir gratis; Wi-Fi gratis,Cikadongdong; Bandar Udara Internasional Soekarno–Hatta; Rumah Makan Saung Bambu,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/487778069.jpg?k=72b7c75f11b8389dc0a280055383941f221b18824aefb58105fad540b1a822dd&o=&s=312x,5,https://www.bluepillow.com/search/68e3dd51f93025efadacb0e4?dest=nuit&cat=House&lat=-6.7204&lng=107.38087&language=en,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChkQ9f3St-bXxrYEGg0vZy8xMXg2cHNuamR5EAI,2,dataset_google-hotels-search-scraper_2026-06-02_06-07-02-077.json; dataset_google-hotels-search-scraper_2026-06-02_06-09-56-864.json,"Cikalongwetan, Kabupaten Bandung Barat; Cipeundeuy, Kabupaten Bandung Barat",HRAW-02132; HRAW-02411,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,5,amenities_text_rule_v1,False,unknown,unknown,206199.96,394935.0,missing_price,False,missing_price,,1,2,low_capacity_confidence,guest_house_default_per_room,True,name_and_property_type_rule_v1,8,high,missing_rating_and_price|missing_any_sentiment|property_type_maybe_needs_review,manual_or_source_completion,vacation_rental,name_contains_other_property_type_keyword,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,2,,,guest_house,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,guest_house,primary_candidate,True,True,False,False,,False,,,,1
LODGE-00016,Lavin Soka Homestay - Tent,lavin soka homestay tent,ChoQgY_40crRvZniARoNL2cvMTFuOWM5bWZicxAC,guest_house,vacation rental,False,False,False,False,-6.7204,107.3809,bandung_raya_other,bandung_raya_valid,inside_broad_bandung_raya,34.234,,,3.4,,,,,,Ber-AC; Cocok untuk anak; Bebas asap rokok,Cikadongdong; Bandar Udara Internasional Soekarno–Hatta; Rumah Makan Saung Bambu,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/487778069.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,5,https://www.freecancellations.com/search/F2cjQQEBG3IHV1BVXlkEEggLD00zRQBG?lat=-6.7204&lng=107.38087&language=en,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQgY_40crRvZniARoNL2cvMTFuOWM5bWZicxAC,4,dataset_google-hotels-search-scraper_2026-06-02_06-04-48-982.json; dataset_google-hotels-search-scraper_2026-06-02_06-07-02-077.json; dataset_google-hotels-search-scraper_2026-06-02_06-09-56-864.json,"Cikalongwetan, Kabupaten Bandung Barat; Cipatat, Kabupaten Bandung Barat; Cipeundeuy, Kabupaten Bandung Barat",HRAW-02032; HRAW-02071; HRAW-02220; HRAW-02339,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,3,amenities_text_rule_v1,False,unknown,unknown,206199.96,394935.0,missing_price,False,missing_price,,1,2,low_capacity_confidence,guest_house_default_per_room,True,name_and_property_type_rule_v1,8,high,missing_rating_and_price|missing_any_sentiment|property_type_maybe_needs_review,manual_or_source_completion,vacation_rental,name_contains_other_property_type_keyword,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,2,,,guest_house,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,guest_house,primary_candidate,True,True,False,False,,False,,,,1
LODGE-00017,Paddies Homestay (Full Room),paddies homestay full,ChkQy7TcnI6PprI4Gg0vZy8xMXoxNDJ5dGRuEAI,guest_house,vacation rental,False,False,False,False,-6.8399,107.083,bandung_raya_other,bandung_raya_valid,inside_broad_bandung_raya,59.81,,,2.3,,,,,,Balkon; Pemanggang luar ruang,Bandar Udara Internasional Soekarno–Hatta; Dapur Kedai Tutut dan Seafood,https://pix8.agoda.net/hotelImages/21773557/0/93d2878fcb800dfcab9acfce06a6f7c9.jpg?ca=16&ce=1,9,https://www.agoda.com/paddies-homestay-full-room/hotel/puncak-id.html,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChkQy7TcnI6PprI4Gg0vZy8xMXoxNDJ5dGRuEAI,1,dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json,"Rongga, Kabupaten Bandung Barat",HRAW-01708,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,True,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,amenities_text_rule_v1,False,unknown,unknown,206199.96,394935.0,missing_price,False,missing_price,,1,2,low_capacity_confidence,guest_house_default_per_room,True,name_and_property_type_rule_v1,11,high,missing_rating_and_price|missing_any_sentiment|looks_like_detail_or_unit_listing|property_type_maybe_needs_review,review_parent_child_or_mark_secondary,vacation_rental,name_contains_other_property_type_keyword,other_detail_listing,review_parent_child_status,high_attention,,,,,,,review_parent_child_status,needs_parent_child_validation,hold_from_primary_until_parent_child_checked,"nama terlihat detail/unit, perlu cek apakah punya parent",False,False,True,parent_child_validation,P3,"Apakah listing ini properti utama, child/unit, atau duplikat parent?",accept_as_parent|hold_as_child|map_to_parent|drop_if_invalid,hold_as_child,2,,,guest_house,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,,,guest_house,held_room_level_child,False,False,False,False,,True,hold_room_level_child,"Nama terlihat sebagai kamar/unit kecil, bukan properti utama.",Paddies Homestay (Full Room),2
LODGE-00018,Porlak Jahe GTK ( Giri Tirta Kahuripan ),porlak jahe gtk giri tirta kahuripan,ChkQ97O69MyB-LEZGg0vZy8xMXg5MDRoczZnEAI,vacation_rental,vacation rental,False,False,False,False,-6.6329,107.5352,bandung_raya_other,bandung_raya_valid,inside_broad_bandung_raya,32.971,,,2.3,,,,,,Cocok untuk anak; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,Bandar Udara Internasional Soekarno–Hatta; Dapoer Wanayasa 88A,https://pix8.agoda.net/hotelImages/35725434/0/5903369f14bd744d3d872e85f510c200.jpg?ce=0&s=312x,7,https://www.bluepillow.com/search/639a1ba8df5d94a879fee477?dest=ago&cat=Vacation+rental+(other)&lat=-6.63288&lng=107.53522&language=en,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChkQ97O69MyB-LEZGg0vZy8xMXg5MDRoczZnEAI,2,dataset_google-hotels-search-scraper_2026-06-02_06-07-02-077.json; dataset_google-hotels-search-scraper_2026-06-02_06-09-56-864.json,"Cikalongwetan, Kabupaten Bandung Barat; Cipeundeuy, Kabupaten Bandung Barat",HRAW-02138; HRAW-02308,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,5,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,7,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,1,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1
LODGE-00019,Villa Mang Oyan - Two-Bedroom Villa,villa mang oyan villa,ChkQpPad_5uvyoRHGg0vZy8xMXo0Y205bnp3EAI,villa,vacation rental,False,False,True,False,-6.6121,107.4684,bandung_raya_other,bandung_raya_valid,inside_broad_bandung_raya,37.814,,,,,,,12.0,12.0,Cocok untuk anak; Bebas asap rokok; Parkir gratis,,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/537079508.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,9,https://www.freecancellations.com/search/F2cjQQEGHXoHV1BVXlkEEggLD08zFwdG?lat=-6.61207&lng=107.46838&language=en,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChkQpPad_5uvyoRHGg0vZy8xMXo0Y205bnp3EAI,4,dataset_google-hotels-search-scraper_2026-06-02_06-07-02-077.json; dataset_google-hotels-search-scraper_2026-06-02_06-09-56-864.json,"Cikalongwetan, Kabupaten Bandung Barat; Cipeundeuy, Kabupaten Bandung Barat",HRAW-02196; HRAW-02241; HRAW-02377; HRAW-02381,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,True,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,3,amenities_text_rule_v1,False,unknown,unknown,1224503.76,3226560.88,missing_price,False,missing_price,2.0,2,4,high_capacity_confidence,bedroom_count_name_pattern,True,name_and_property_type_rule_v1,9,high,missing_rating_and_price|missing_any_sentiment|looks_like_detail_or_unit_listing,review_parent_child_or_mark_secondary,,,villa_or_house_detail,review_parent_child_status,high_attention,,,,,,,review_parent_child_status,needs_parent_child_validation,hold_from_primary_until_parent_child_checked,"nama terlihat detail/unit, perlu cek apakah punya parent",False,False,True,parent_child_validation,P3,"Apakah listing ini properti utama, child/unit, atau duplikat parent?",accept_as_parent|hold_as_child|map_to_parent|drop_if_invalid,hold_as_child,2,,,villa,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,,,villa,dropped_duplicate_detail_listing,False,False,True,False,,True,drop_duplicate_detail_listing,Nama detail/unit duplikat; satu record terbaik dipertahankan.,Villa Mang Oyan,2
LODGE-00020,Villa Niscala 2 - Two-Bedroom Villa,villa niscala 2 villa,ChkQx8KVvJX9_MNhGg0vZy8xMW5ibXE2MDh3EAI,villa,vacation rental,False,False,True,False,-6.6163,107.5002,bandung_raya_other,bandung_raya_valid,inside_broad_bandung_raya,35.97,,,,,,,14.0,12.0,Dapur; Boleh bawa hewan peliharaan; TV Kabel; Parkir gratis; Wi-Fi gratis,,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/512334922.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,9,https://www.freecancellations.com/search/F2cjQQEEGCYHV1BVXlkEEggLDxlkFgBB?lat=-6.61629&lng=107.50022&language=en,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChkQx8KVvJX9_MNhGg0vZy8xMW5ibXE2MDh3EAI,2,dataset_google-hotels-search-scraper_2026-06-02_06-07-02-077.json; dataset_google-hotels-search-scraper_2026-06-02_06-09-56-864.json,"Cikalongwetan, Kabupaten Bandung Barat; Cipeundeuy, Kabupaten Bandung Barat",HRAW-02204; HRAW-02387,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,True,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,5,amenities_text_rule_v1,False,unknown,unknown,1224503.76,3226560.88,missing_price,False,missing_price,2.0,2,4,high_capacity_confidence,bedroom_count_name_pattern,True,name_and_property_type_rule_v1,9,high,missing_rating_and_price|missing_any_sentiment|looks_like_detail_or_unit_listing,review_parent_child_or_mark_secondary,,,villa_or_house_detail,review_parent_child_status,high_attention,,,,,,,review_parent_child_status,needs_parent_child_validation,hold_from_primary_until_parent_child_checked,"nama terlihat detail/unit, perlu cek apakah punya parent",False,False,True,parent_child_validation,P3,"Apakah listing ini properti utama, child/unit, atau duplikat parent?",accept_as_parent|hold_as_child|map_to_parent|drop_if_invalid,hold_as_child,2,,,villa,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,,,villa,secondary_villa_unit,False,True,False,False,,True,secondary_villa_unit,"Villa/unit spesifik disimpan sebagai secondary, bukan parent utama.",Villa Niscala 2,2
