penginapan_id,name,property_type,property_type_final_after_p3,latitude,longitude,region_bucket,overall_rating,reviews,price_lowest,price_display,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_adjusted_sentiment_label,hotel_review_confidence_label,amenities,primary_image_url,link,data_quality_score,data_quality_label,completion_score,completion_priority,completion_flags,recommended_completion_actions,completion_route,scrape_ready,manual_check_needed,completion_note,primary_exact_name_duplicate_count,primary_exact_name_duplicate_flag
LODGE-00371,OYO 3463 Cimahi Guest House,guest_house,guest_house,-6.8982,107.5613,cimahi_baros_pasteur,3.7,323.0,,Rp 139.286,0,,Belum tersedia,missing_review_confidence,Free parking; Parking; Free Wi-Fi,,https://www.google.com/aclk?sa=l&ai=DChsSEwi316if4ueUAxVEicIIHT_8KpEYACICCAEQBRoCamY&co=1&ase=2&gclid=EAIaIQobChMIt9eon-LnlAMVRInCCB0__CqREA0YCCABEgLcUfD_BwE&cid=CAASugHkaEZtj3GSb4cBhFvRxJBK4rwP45OmHgh5g1CEFiMS-KByhPcxpNzell3JsrRiFm-yAYHqthBWYbPZgQTCK2U4rT2xZV7p3BcXE7KS68ETBXbNJiZtsQ5gN5wEh_z3qOIPc3LffvreUzX54dAZEYqY5shRm53fDj81KFGBxwAWCd5qJ7b8d1uV83G6m-IpqaLwO2bqYXFHw2MEcA5oufoNf18Ylp-NIsEQ_WAS1Movy88A54aqtsrNyxg&category=acrcp_v1_48&sig=AOD64_198Qgo9U-N69j84uTI0Cq3nnS7og&adurl=,0.6,medium,0.571,P1_price_missing,missing_price|missing_sentiment|missing_image,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_primary_image,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,2,True
LODGE-00621,OZ Cabin by Farmstay Managel,vacation_rental,vacation_rental,-6.7861,107.1329,kbb_tengah_barat,,,450173.0,Rp 450.173,0,,Belum tersedia,missing_review_confidence,Jemputan bandara; Sarapan gratis; Pemanggang luar ruang; Kolam renang luar; Boleh bawa hewan peliharaan; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://images.trvl-media.com/lodging/124000000/123820000/123814000/123813940/255afb68_z.jpg,,0.75,high,0.571,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment|missing_source_link,scrape_or_verify_place_rating|scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_place_profile,True,True,Rating/review kosong; perlu profile tempat dulu.,2,True
LODGE-00797,OZ Cabin by Farmstay Managel,vacation_rental,vacation_rental,-6.7861,107.1329,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,,https://media.staticontent.com/media/pictures/b0ba278e-85dd-4d70-92b4-47a1e1fd4721,https://www.us.despegar.com/hotels/h-6932280,0.55,medium,0.429,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment|missing_amenities,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00170,Pakuhaji Highland Eco-Resort,hotel,hotel,-6.8274,107.5404,cimahi_baros_pasteur,4.6,310.0,920379.0,Rp 920.379,17,0.6076713234211134,Positif,high_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEMZg2p1pv27AF1zsWcFHl2V5FecGzAoG5J106r0GMqJODtqQjaP5TF24xzQ4PQqpOurH5HjrOTdsRN696jqQ-s-yV-qdiUo-yB_5mMzbNc5MWuRUeNz88ciuHX8GI_wgJPoRpcFlUHLJtx=s10000,http://pakuhajihighland.com/,0.8,high,0.857,P3_content_missing,missing_amenities,complete_amenities,manual_content_completion,True,False,"Data ranking cukup, tetapi tampilan/filter fasilitas belum lengkap.",2,True
LODGE-00411,Pakuhaji Highland Eco-Resort,vacation_rental,vacation_rental,-6.8274,107.5405,cimahi_baros_pasteur,,,,,0,,Belum tersedia,missing_review_confidence,Ber-AC; Jemputan bandara; Balkon; Cocok untuk anak; Ranjang bayi; Elevator; Dapur; Kolam renang luar; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/652300864.jpg?k=a30c9578655499745ebc89e1d7c1e99599a2c28ee70fcd3e9ea9128d1043c94b&o=&a=1538557,,0.55,medium,0.429,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment|missing_source_link,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00171,Perfect villa with city view for family gateaway,villa,villa,-6.8485,107.4721,cimahi_baros_pasteur,,,562806.0,Rp 562.806,0,,Belum tersedia,missing_review_confidence,Balkon; Cocok untuk anak; Dapur; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/28717297/0/3b97de7821055041abe38d3ac194f6a3.jpg?ce=2,https://www.agoda.com/unnamed-property-h28717297/hotel/bandung-id.html,0.8,high,0.714,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_or_verify_place_rating|scrape_google_maps_reviews_for_sentiment,scrape_place_profile,True,False,Rating/review kosong; perlu profile tempat dulu.,2,True
LODGE-00172,Perfect villa with city view for family gateaway,villa,villa,-6.8486,107.4719,cimahi_baros_pasteur,,,563065.0,Rp 563.065,0,,Belum tersedia,missing_review_confidence,Ber-AC; Papan setrika; Dapur; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/28717297/0/1662bf3536f282e8643ca481c3bd8ade.jpg?ca=23&ce=0&s=312x,https://www.bluepillow.com/search/62de8879de4e4eebed122074?dest=ago&cat=Vacation+rental+(other)&lat=-6.84859&lng=107.47193&language=en,0.8,high,0.714,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_or_verify_place_rating|scrape_google_maps_reviews_for_sentiment,scrape_place_profile,True,False,Rating/review kosong; perlu profile tempat dulu.,2,True
LODGE-00541,Regan Luxcamp by Digihub Hospitality,vacation_rental,vacation_rental,-7.1844,107.5469,kbb_tengah_barat,4.2,7.0,1263138.0,Rp 1.263.138,0,,Belum tersedia,missing_review_confidence,Bebas asap rokok,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZkrWAtgsism4FBDqmYYFoxg_7jFvmAZXzgDHkI5_jnoukNlNh_pvWVE3cfjF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGo49Qn31qiMVOoIxofR_2o8VcZA3AAhCPReYBoJ8vY2Gq2593GaA4u4OccDb2nQda_hO30Az3JXlq4tHLkiv-8O4z7SdYXZut_xpmOyYfAdwFy1_ETW2YLg9RfF4UA9f4BFfUhdKUhe6blhdvk_2497wQhMp5mFZOWNAggg51pj3TnML0g,,0.85,high,0.714,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_reviews_for_sentiment,True,True,"Rating/harga cukup, tetapi sentiment review belum tersedia.",2,True
LODGE-00799,Regan Luxcamp by Digihub Hospitality,vacation_rental,vacation_rental,-7.1844,107.5469,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,,https://media.staticontent.com/media/pictures/f2a9eb86-561d-4a8d-9c07-7b096ebb017f,https://www.us.despegar.com/hotels/h-6501848,0.55,medium,0.429,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment|missing_amenities,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-01178,Rehat at Villa Golf Island Dago Resort II,villa,villa,-6.8656,107.6479,kota_bandung,3.0,1.0,1224327.0,Rp 1.224.327,0,,Belum tersedia,missing_review_confidence,Ber-AC; Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxQm_VDcTfW1wpS9NLIE-_e09qsxULSmnwx_eRb5JfrSdxlb0cJmICNTBGGsTFk7OHt65bbHlo_AkvwjnqhSbwyRIx6pkDAhqT2a7OjoA7A==.jpg,https://www.booking.com/hotel/id/rehat-at-villa-golf-island-dago-resort-ii.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15100039&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15100039_grp-3_gendate-20260524,0.95,high,0.857,P2_sentiment_missing,missing_sentiment,scrape_google_maps_reviews_for_sentiment,scrape_reviews_for_sentiment,True,False,"Rating/harga cukup, tetapi sentiment review belum tersedia.",2,True
LODGE-01311,Rehat at Villa Golf Island Dago Resort II,villa,villa,-6.8656,107.6479,kota_bandung,4.85,5.0,3993788.0,Rp 3.993.788,0,,Belum tersedia,missing_review_confidence,Ber-AC; Balkon; Bebas asap rokok; Parkir gratis; Wi-Fi gratis,https://static.cupid.travel/hotels/ex_6bec1315_z.jpg,,0.9,high,0.714,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_reviews_for_sentiment,True,True,"Rating/harga cukup, tetapi sentiment review belum tersedia.",2,True
LODGE-00011,Rice Field View,vacation_rental,vacation_rental,-6.837,107.085,bandung_raya_other,,,1339800.0,Rp 1.339.800,0,,Belum tersedia,missing_review_confidence,Balkon; Dapur; Kompor; Boleh bawa hewan peliharaan; Mesin cuci; Parkir gratis,https://images.trvl-media.com/lodging/65000000/64740000/64738200/64738112/a0e85469_z.jpg,,0.75,high,0.571,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment|missing_source_link,scrape_or_verify_place_rating|scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_place_profile,True,True,Rating/review kosong; perlu profile tempat dulu.,2,True
LODGE-00024,Rice Field View,vacation_rental,vacation_rental,-6.8374,107.0847,bandung_raya_other,,,,,0,,Belum tersedia,missing_review_confidence,,https://media.staticontent.com/media/pictures/d10b5eb4-32bb-44e2-a2f2-241f9f02a50a,https://www.us.despegar.com/hotels/h-6753697,0.55,medium,0.429,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment|missing_amenities,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00579,Rima Villa Ciwidey living,villa,villa,-7.0871,107.4658,kbb_tengah_barat,,,2632704.0,Rp 2.632.704,0,,Belum tersedia,missing_review_confidence,Ber-AC; Cocok untuk anak; Dapur; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/60146192/0/a6f634dc5e08b186b1785b4b40124f57.jpg?ce=0&s=312x,https://www.bluepillow.com/search/67a23fa7905c444f2d092943?dest=ago&cat=Vacation+rental+(other)&lat=-7.08711&lng=107.46575&language=en,0.8,high,0.714,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_or_verify_place_rating|scrape_google_maps_reviews_for_sentiment,scrape_place_profile,True,False,Rating/review kosong; perlu profile tempat dulu.,2,True
LODGE-00712,Rima Villa Ciwidey living,villa,villa,-7.0872,107.4662,kbb_tengah_barat,,,,,27,0.7182969358712651,Positif,high_review_confidence,Balkon; Dapur; Microwave; Pemanggang luar ruang; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/60146192/0/a6f634dc5e08b186b1785b4b40124f57.jpg?ce=0,https://www.agoda.com/rima-villa-ciwidey-living/hotel/bandung-id.html,0.65,medium,0.714,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00314,Riyadhi 1 Glamping,vacation_rental,vacation_rental,-6.8033,107.548,cimahi_baros_pasteur,,,,,0,,Belum tersedia,missing_review_confidence,Ber-AC; TV Kabel; Parkir gratis,https://pix8.agoda.net/hotelImages/62547869/0/7673f2436c36fd24fbc889a884a02ea9.jpg?ce=0&s=312x,https://www.bluepillow.com/search/67a241cc905c444f2d0b4c32?dest=ago&cat=Vacation+rental+(other)&lat=-6.8033&lng=107.54795&language=en,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00315,Riyadhi 1 Glamping,vacation_rental,vacation_rental,-6.8036,107.5482,cimahi_baros_pasteur,,,,,0,,Belum tersedia,missing_review_confidence,Balkon; Bak air panas; Pemanggang luar ruang; Parkir gratis,https://q-xx.bstatic.com/xdata/images/hotel/max500/629966550.jpg?k=8e050ddea5ff66e82261e217473aeb9d32920c1fac95f42d1f0c51be64c0132a&o=,https://www.agoda.com/riyadhi-1-glamping/hotel/pasirlangu-id.html,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-01482,Saung Arjuna Syandana Resort Ciwidey,vacation_rental,vacation_rental,-6.9437,107.5863,kota_bandung,,,363396.0,Rp 363.396,0,,Belum tersedia,missing_review_confidence,Ber-AC; Parkir gratis,https://pix8.agoda.net/hotelImages/36830788/0/03c9e8e7de17a8358d8f7a414f6cf1c6.jpg?ce=0&s=312x,https://www.bluepillow.com/search/65e20e0993553be8f554f88f?dest=ago&cat=Vacation+rental+(other)&lat=-6.94367&lng=107.58632&language=en,0.8,high,0.714,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_or_verify_place_rating|scrape_google_maps_reviews_for_sentiment,scrape_place_profile,True,False,Rating/review kosong; perlu profile tempat dulu.,3,True
LODGE-00624,Saung Arjuna Syandana Resort Ciwidey,vacation_rental,vacation_rental,-7.109,107.4847,kbb_tengah_barat,3.925,118.0,,,0,,Belum tersedia,missing_review_confidence,Parkir gratis,https://pix8.agoda.net/hotelImages/36834827/0/2e4f00fb436f93afad268f4c025a8494.jpg?ce=0,,0.75,high,0.571,P1_price_missing,missing_price|missing_sentiment|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,3,True
LODGE-00716,Saung Arjuna Syandana Resort Ciwidey,vacation_rental,vacation_rental,-7.1053,107.4852,kbb_tengah_barat,,,,,28,0.5456006107948898,Positif,high_review_confidence,Parkir gratis,https://pix8.agoda.net/hotelImages/45877896/0/2b30ccb5f82c5cedc3dedf809cb7d69e.jpg?ce=0,https://www.agoda.com/saung-arjuna-syandana-resort/hotel/bandung-id.html,0.65,medium,0.714,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,3,True
LODGE-00586,Shakilla House 2 Syariah Rancagoong Cianjur,vacation_rental,vacation_rental,-6.8453,107.1136,kbb_tengah_barat,,,730102.0,Rp 730.102,0,,Belum tersedia,missing_review_confidence,Ber-AC; Dapur; TV Kabel; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/agoda-homes/11769744/c06d33f8d2d8f50184f19c0f29301d2b.jpg?ca=9&ce=1&s=312x,https://www.bluepillow.com/search/6182884a9e3163a56a24c617?dest=ago&cat=House&lat=-6.84533&lng=107.11362&language=en,0.8,high,0.714,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_or_verify_place_rating|scrape_google_maps_reviews_for_sentiment,scrape_place_profile,True,False,Rating/review kosong; perlu profile tempat dulu.,2,True
LODGE-00785,Shakilla House 2 Syariah Rancagoong Cianjur,vacation_rental,vacation_rental,-6.8454,107.1133,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Balkon; Gym; Dapur; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/11769744/0/606f1964d054a1a67335c86db43e0219.jpg?ce=2,https://www.agoda.com/guest-house-shakilla-2-rancagoong-cianjur/hotel/puncak-id.html,0.6,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00717,Shakilla House 6A Syariah Cigalumpit Cianjur,vacation_rental,vacation_rental,-6.8162,107.1715,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Ber-AC; Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxYOu4dRS7oyZLd1jcNcf5qKcplnHeklxr4vbrsCNN_ol0hFYpyDsgWb6BeM0e4-F-MwjiD_quyccTXbqzmkpqYby9q9awadyS7fxZk9c0Q==.jpg,https://www.booking.com/hotel/id/shakilla-house-6a-syariah-cigalumpit-cianjur.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14794726&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14794726_grp-2_gendate-20260524,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00718,Shakilla House 6A Syariah Cigalumpit Cianjur,vacation_rental,vacation_rental,-6.8162,107.1715,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/46046831/0/62dedf76096a79213a24cbc3e45b6785.jpeg?ce=0,https://www.agoda.com/shakilla-house-6a-syariah-cigalumpit-cianjur-h46046831/hotel/cianjur-id.html,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,2,True
LODGE-00588,Shakilla House 6B Syariah Cigalumpit Cianjur,vacation_rental,vacation_rental,-6.8162,107.1714,kbb_tengah_barat,4.85,1.0,,,0,,Belum tersedia,missing_review_confidence,TV Kabel; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZqJuH4SkSs1cNNji0QsAS9jv7uSnLApqNmwj3FtX6iZWeFRVBr5TXFU-zITF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csYWt6dZQ5HrU9YH_Mi1sOBJIp-_VR0o0tdfMtAxxDIiyYD4BSyNiZqAt1xXDKjOEhYqjEzXNlZvlZrgId34L5h5tMD1-SisC4h7-DTktP9tNbouiPaQZ4OCFwEhjRY-A8ePJ9Uldy4T87SVhJaCmoaWk-_3XmyoPAZE8kPHeod_SAAmf4E-CeBPDhsV0zjwUDu5-t5UVY5R_5RRfFEiFjkRkZ1hssNTJxnW7seAgVi1HoxF9swxf8tZZAOpBP0ZZxutmwgVQyfnK-5vqF50fYyTm-kTS-6tXONgSChd9L92SK_3XgYkO1t8RuMpKRG_D_ID4oEkvkaw_XbdLV0xmuwUCs_UALfbQuzG6yfARD,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D117457385%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.8,high,0.714,P1_price_missing,missing_price|missing_sentiment,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,4,True
LODGE-00587,Shakilla House 6B Syariah Cigalumpit Cianjur,vacation_rental,vacation_rental,-6.816,107.1715,kbb_tengah_barat,,,526274.0,Rp 526.274,0,,Belum tersedia,missing_review_confidence,Ber-AC; TV Kabel; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/46046860/0/e5ad0851bc4816bb7e4121846a75cfdc.jpg?ce=0&s=312x,https://www.bluepillow.com/search/67a22bb6905c444f2d03d59d?dest=ago&cat=House&lat=-6.81598&lng=107.17149&language=en,0.8,high,0.714,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_or_verify_place_rating|scrape_google_maps_reviews_for_sentiment,scrape_place_profile,True,False,Rating/review kosong; perlu profile tempat dulu.,4,True
LODGE-00719,Shakilla House 6B Syariah Cigalumpit Cianjur,vacation_rental,vacation_rental,-6.8162,107.1715,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Ber-AC; Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzEtWlHCP7dVqOwHK2vsRsNroG0hAiNwyEsgtERYYZLrsULVyRC7N2cCwT5ULLwn8VaRRzwEtZgmW1RUWmFqKB0uHqVQweRudlcImCdUJQg==.jpg,https://www.booking.com/hotel/id/shakilla-house-6b-syariah-cigalumpit-cianjur.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14794750&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14794750_grp-2_gendate-20260524,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,4,True
LODGE-00720,Shakilla House 6B Syariah Cigalumpit Cianjur,vacation_rental,vacation_rental,-6.8162,107.1714,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,Dapur; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/51755112/0/c58b885315e014a404358a9824095ca6.jpg?ce=0,https://www.agoda.com/shakilla-house-6b-syariah-cigalumpit-cianjur/hotel/cianjur-id.html,0.65,medium,0.571,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,4,True
LODGE-00626,Shine River Ciwidey,vacation_rental,vacation_rental,-7.098,107.4822,kbb_tengah_barat,,,729209.0,Rp 729.209,0,,Belum tersedia,missing_review_confidence,Dapur; Pemanggang luar ruang; Kolam renang luar; Parkir gratis; Wi-Fi gratis,https://media.vrbo.com/lodging/97000000/96140000/96137500/96137413/b8c06f03.jpg,,0.75,high,0.571,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment|missing_source_link,scrape_or_verify_place_rating|scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_place_profile,True,True,Rating/review kosong; perlu profile tempat dulu.,3,True
LODGE-00786,Shine River Ciwidey,hotel,hotel,-7.0981,107.4823,kbb_tengah_barat,4.5,328.0,,Rp 518.592,16,0.6401558224883569,Positif,high_review_confidence,Pool; Free parking; Parking; Free Wi-Fi; Wi-Fi; Outdoor pool; Free breakfast,,https://www.google.com/aclk?sa=l&ai=DChsSEwia_J6B3-eUAxWPMwgFHQf5EHAYACICCAEQAxoCbWQ&co=1&gclid=EAIaIQobChMImvyegd_nlAMVjzMIBR0H-RBwEA0YAiABEgK-xfD_BwE&cid=CAASugHkaPA6wNkLCGFS_aY-fcjEWRS4-njKqT6i5bn8HzSsPhGkJBYoaNQbwAIUvOy9qnmLUYJuOvtpM1KWIcc-l1ck_aixWptMSIiZ1FdOtpAtNyvRo5uHTnyZza8rr7ruI3eKNq93awmmsLdxTWB2_rSSxU3rWZ3UGyP04T8d6vmICijx2RIyHzb8CBHp3TTi_KrX1vWUCKU4auY7NtQLywYeYKe2BzSPW8i_G1i3vSqzShD459iU39Jj_5Q&sig=AOD64_3CxRcmpi3veGFTiQUwPLi1ALaakQ&adurl=,0.6,medium,0.714,P1_price_missing,missing_price|missing_image,scrape_google_hotels_or_manual_price|complete_primary_image,scrape_price_or_manual_price,True,False,Harga kosong; filter budget belum kuat.,3,True
LODGE-00801,Shine River Ciwidey,vacation_rental,vacation_rental,-7.098,107.4822,kbb_tengah_barat,,,,,0,,Belum tersedia,missing_review_confidence,,https://media.staticontent.com/media/pictures/a69279ff-9321-496d-b4fe-22fe4fae8373,https://www.us.despegar.com/hotels/h-5117973,0.55,medium,0.429,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment|missing_amenities,scrape_or_verify_place_rating|scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities,scrape_rating_price_first,True,True,Rating/review dan harga sama-sama kosong; ini prioritas completion utama.,3,True
LODGE-01186,Skara by Kozystay - Bandung,vacation_rental,vacation_rental,-6.9093,107.6101,kota_bandung,3.8,9.0,697555.0,Rp 697.555,0,,Belum tersedia,missing_review_confidence,Ber-AC; Elevator; Gym; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzBPDqenYMO-hlvmld_HWujYLzCz2-oR-jO3x1pk0-c8AjIYqa5hTTS1q04JCTIkdvXA6VNDEG5Xyn0soQunEKveOi8DAzDpnV-a-AJ477g==.jpg,https://www.booking.com/hotel/id/skara-by-kozystay-bandung.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13903311&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13903311_grp-3_gendate-20260524,0.95,high,0.857,P2_sentiment_missing,missing_sentiment,scrape_google_maps_reviews_for_sentiment,scrape_reviews_for_sentiment,True,False,"Rating/harga cukup, tetapi sentiment review belum tersedia.",2,True
LODGE-01315,Skara by Kozystay - Bandung,vacation_rental,vacation_rental,-6.9093,107.6102,kota_bandung,4.94,17.0,951106.0,Rp 951.106,0,,Belum tersedia,missing_review_confidence,Ber-AC; Papan setrika; Kolam renang luar; Bebas asap rokok; Wi-Fi gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/images.trvl-media.com/lodging/115000000/114930000/114924800/114924769/8919e868.jpg?impolicy=ccrop&w=1000&h=666&q=medium&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,,0.9,high,0.714,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_reviews_for_sentiment,True,True,"Rating/harga cukup, tetapi sentiment review belum tersedia.",2,True
