penginapan_id,name,property_type_final_after_p3,latitude,longitude,region_validation_label,price_lowest,price_display,overall_rating,reviews,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_sentiment_label,amenities,primary_image_url,link,data_quality_score,primary_dedupe_status,primary_dedupe_merged_from_ids,data_focus_manual_decision,data_focus_manual_note,data_focus_merge_target_id,completion_priority_order,completion_priority_data_focus,completion_flags_data_focus,completion_route_data_focus,completion_score_data_focus,review_completion_rating_reviews_filled,review_completion_sentiment_filled,review_completion_price_candidate_available,review_completion_note,google_hotels_price_apply_status,google_hotels_price_apply_note,google_hotels_price_source_query,google_hotels_price_source_file,google_hotels_price_property_token
LODGE-01110,Bandung Scenic View W Pool,vacation_rental,-6.8833,107.5812,bandung_raya_valid,286364.0,Rp 286.364,4.85,3.0,0,,Belum tersedia,Ber-AC; Penghangat; Dapur; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxZuAoMU_tH64dKIskUfOw14CCL_ovngMhOib5ROmqgzdr6rwafuMS4_R6PeeOaxYxZ3sZxgGtu0HDIpbXyI85J_9Ms2yNqbyFZPwMtXRow==.jpg,https://www.booking.com/hotel/id/bandung-scenic-view-w-pool.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13421004&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13421004_grp-0_gendate-20260524,0.95,keep_primary_deduped,LODGE-01424,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-01168,Rarasa by Kozystay - Bandung,vacation_rental,-6.8697,107.6408,bandung_raya_valid,1823830.0,Rp 1.823.830,4.0,3.0,0,,Belum tersedia,Ber-AC; Elevator; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzHzQRAc-wbeJRhj2pLke8t_jsuM_AsLbiDBUuHhZL5t1aUPjYYmimB-FFycUOHSA_8I11w2wGq9pUuJdVLJx3tBiiqW6wHAWXcCUEWGddw==.jpg,https://www.booking.com/hotel/id/rarasa-by-kozystay-bandung.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15757543&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15757543_grp-3_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-01125,Delio by Kozystay - Bandung,vacation_rental,-6.9178,107.5813,bandung_raya_valid,1040946.0,Rp 1.040.946,3.5,2.0,0,,Belum tersedia,Ber-AC; Elevator; Gym; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxVEw2bylEIkmz-jbZ0WNSzqVYrDOrUoikNcWRfcxTrB8gf2fJSexF3et7daca7LLBRAKIilISlfAxBnGYVYUbKo9Uy_i1UjhnEsmrvyhUg==.jpg,https://www.booking.com/hotel/id/delio-by-kozystay-bandung.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15259516&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15259516_grp-0_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-01189,Tabgha by Kozystay - Dago,vacation_rental,-6.8548,107.6492,bandung_raya_valid,4936704.0,Rp 4.936.704,4.5,2.0,0,,Belum tersedia,Ber-AC; Papan setrika; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxYl9jiSO9GNWgBXcMqq7rZDhtESRao21ihJCV45lb0ws620sxRYwez63ClRs08g8BN6TaKWKWm7EDRRTHjawQfR1omPik9LMTxbXTCAuhQ==.jpg,https://www.booking.com/hotel/id/suarga-by-kozystay-3br-private-pool-bandung.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-11822899&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-11822899_grp-3_gendate-20260524,0.95,keep_primary_deduped,LODGE-01401,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-01116,Cairora by Kozystay - Bandung,vacation_rental,-6.9093,107.6102,bandung_raya_valid,1033091.0,Rp 1.033.091,4.5,1.0,0,,Belum tersedia,Ber-AC; Gym; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzFhLFLdCa6-geqRCIqkeS6MbYoRxCmx-9Jg7lHJwXD8_Omz1RvUIE407Y59SWB5NKRPPqqC4DhRPmUfwnzT7kMuNaJMvyz36aC7w9M4ikg==.jpg,https://www.booking.com/hotel/id/cairora-by-kozystay-bandung.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15784203&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15784203_grp-3_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-01146,Lee Simple House - Summarecon Bandung,vacation_rental,-6.9619,107.6969,bandung_raya_valid,611280.0,Rp 611.280,3.0,1.0,0,,Belum tersedia,Ber-AC; Dapur; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzIYyrocKj7FY1b33tWy_5NBhmYtj02kF2DYUvuXVA_kB7hKwpzCwe9ZIADXR1v9OTM90ynCErNwHeYGnNACeJyYMY50gWsdT7TqV_MSA7Q==.jpg,https://www.booking.com/hotel/id/lee-simple-house-summarecon-bandung.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15976611&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15976611_grp-3_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00069,"Manna Tatami House KBP Bandung near Wahoo, Whoosh & Parahyangan Golf",vacation_rental,-6.8689,107.4568,bandung_raya_valid,1363636.0,Rp 1.363.636,5.0,1.0,0,,Belum tersedia,Ber-AC; Microwave; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzPItXyJ26GPlNB3V9p2Kot8edcHpaBY-iTSSoOt_mpoSQRttwJoMXeM1d4tvWr7vXojxtAh-dzP9owrc6eSdlCLcv_vy_UkfqOAwOhqO_Q==.jpg,https://www.booking.com/hotel/id/manna-tatami-house-kota-baru-parahyangan-bandung.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14833406&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14833406_grp-2_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-01190,Tanea by Kozystay - Braga,vacation_rental,-6.9167,107.6078,bandung_raya_valid,966327.0,Rp 966.327,4.5,1.0,0,,Belum tersedia,Ber-AC; Elevator; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzHoX_54coJHQKKivYLcRVZdD4n8HHlYTXUSXx43UmYCxq-Ofx9luRRvN5FF_6fFulEi78oycdiTrpEi6GimBdTGQ-R5y6JtlDdVjFiJGDg==.jpg,https://www.booking.com/hotel/id/tanea-by-kozystay-braga.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15757115&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15757115_grp-3_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00077,"Wasabi House, Kota Baru Parahyangan",vacation_rental,-6.8667,107.4572,bandung_raya_valid,1530000.0,Rp 1.530.000,5.0,1.0,0,,Belum tersedia,Ber-AC; Dapur; Microwave; Kompor; Bebas asap rokok; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzO9biy-lmMLHtiwkDgR9J6oTVcSQ4qPIQxZKndOq3gJf-RuBIqMg1sVy6lzNHSTv_WD3Zas_76Fdb42b1fEMe1g2tJmsieAu2R1u_dko6g==.jpg,https://www.booking.com/hotel/id/wasabi-house-kota-baru-parahyangan.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14927688&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14927688_grp-0_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-01283,La Grande by Djitu Hospitality,vacation_rental,-6.9094,107.6104,bandung_raya_valid,850360.0,Rp 850.360,3.1417,136.0,0,,Belum tersedia,Kolam renang luar; Bebas asap rokok; Parkir gratis; Wi-Fi gratis,https://media.vrbo.com/lodging/112000000/111570000/111561000/111560937/689db1b6.jpg,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01316,Sorte by Kozystay -Dago,vacation_rental,-6.8558,107.6476,bandung_raya_valid,6185939.0,Rp 6.185.939,4.8342,32.0,0,,Belum tersedia,Ber-AC; Bak air panas; Papan setrika; Microwave; Pemanggang luar ruang; Kolam renang luar; Kompor; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZrrO3jQEj7HgzNRjTaJRp7iXDj1KUBuCNukjpFqDp_-iDMyQU-brgK3bnfjF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGo49Qn31qiMVOoIxofR_2o8VcZA3AAhCPReYBoJ8vY2Gq2593GaA4u4Ocfbb2nQda_hO30Az3JWsq7VTLkiv-8O4z7SdYnZAsv9XtuyYfAdwFy1RWDSmfPs-a894Rx9TowVlVl5fURe6blhdvk_2497wQhMpbW0ABurjdoiE2iXgZxes4w,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-00519,Kuleum Camp And Cabin By ARBA,vacation_rental,-7.1416,107.396,bandung_raya_valid,569862.0,Rp 569.862,4.125,30.0,0,0.6467452757303084,Belum tersedia,Bebas asap rokok; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Zx4WplnYo12QgGg6BRKx80BP-plrTKLOhgAD3E63_g7KcFFJvq5zXBQzuPTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sHrY9VmP2oVtSPacx5dpRpY0tdfs0O2klORT9A5pSgPGUvBhQ3nG9m-EOZqnU2mQ3KPhw30EzzJHpqJtDbEqv84C64bCSYHZm-v1XlOKae248FxAKWSCmaLk9UuJnRTMzoRBldxpfcmu2e1QPuiuZOJEprgIcZVZmpwwHzA,https://www.expedia.com/Hotel.h119828482.Hotel-Information?mdpcid=META.HPA.WEB-ORGANIC.VR,0.9,keep_primary_deduped,LODGE-00537|LODGE-00796,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-01217,Anori by Kozystay - Bandung,vacation_rental,-6.8693,107.6408,bandung_raya_valid,1419348.0,Rp 1.419.348,4.78,23.0,0,,Belum tersedia,Ber-AC; Papan setrika; Dapur; Kolam renang luar; Bebas asap rokok; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/ex_8016f150_z.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01240,"Cozy Haven with Jacuzzi, Rooftop",vacation_rental,-6.8444,107.6051,bandung_raya_valid,1010217.0,Rp 1.010.217,4.0,19.0,0,,Belum tersedia,Balkon; Ranjang bayi; Bak air panas; Kolam renang di dalam ruangan; Dapur; Microwave; Pemanggang luar ruang; Kompor; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/44466075/0/f4f923ae71f15fb43e7d962aa6be9e4c.jpg?ce=0,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-00093,Imah Seuri,vacation_rental,-6.8179,107.5743,bandung_raya_valid,116495.0,Rp 116.495,4.3,12.0,0,,Belum tersedia,Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Zobft7icNtF82MFKmXNtZsTmepH-AD6ieoiD9LJfG_LvgSiForajfAX3LBzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGqAEVmr2qjQMPI095Pdv3pEtFPIxOxxOPC-YWoFEg4yVvAhU3nG9m-EOYdDa2mQZa_hey0EzzJHoqbVDIUiv_4S54bySYU8b-v9XsuObe3pxFT1VHTW2a-EpReU8Uw9I8ThxMhxmQibyYUENqJNlaCRARm9nEv8M9xr2sCs,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-00097,Pasteur Beautiful Luxury Home - Vacation Home,vacation_rental,-6.8929,107.5749,bandung_raya_valid,2519326.0,Rp 2.519.326,4.4,10.0,0,,Belum tersedia,Ber-AC; Cocok untuk anak; Ranjang bayi; Elevator; Gym; Kolam renang di dalam ruangan; Papan setrika; Dapur; Microwave; Kompor; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/q-xx.bstatic.com/xdata/images/hotel/max1024x683/657229743.jpg?k=e8fb407c2d5b40875e28fc5a2c57aa309201a7d095996f50f9057e9222fc3afb&o=&a=2344045&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01319,Sukha by Kozystay - Dago,vacation_rental,-6.8558,107.6476,bandung_raya_valid,8309069.0,Rp 8.309.069,4.56,9.0,0,,Belum tersedia,Ber-AC; Balkon; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/49680632/0/3dc4230a32faa7a0eb890c632332a581.jpg?ce=0,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01280,Karaton by Kozystay - Paskal,vacation_rental,-6.913,107.5929,bandung_raya_valid,3259807.0,Rp 3.259.807,3.85,7.0,0,,Belum tersedia,Ber-AC; Elevator; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/578188649.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-00541,Regan Luxcamp by Digihub Hospitality,vacation_rental,-7.1844,107.5469,bandung_raya_valid,1263138.0,Rp 1.263.138,4.2,7.0,0,,Belum tersedia,Bebas asap rokok,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZkrWAtgsism4FBDqmYYFoxg_7jFvmAZXzgDHkI5_jnoukNlNh_pvWVE3cfjF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGo49Qn31qiMVOoIxofR_2o8VcZA3AAhCPReYBoJ8vY2Gq2593GaA4u4OccDb2nQda_hO30Az3JXlq4tHLkiv-8O4z7SdYXZut_xpmOyYfAdwFy1_ETW2YLg9RfF4UA9f4BFfUhdKUhe6blhdvk_2497wQhMp5mFZOWNAggg51pj3TnML0g,https://www.us.despegar.com/hotels/h-6501848,0.85,keep_primary_deduped,LODGE-00799,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00584,Seribu Pulau Pangalengan,vacation_rental,-7.1902,107.5504,bandung_raya_valid,719218.0,Rp 719.218,4.2,165.0,0,,Belum tersedia,Ber-AC; Boleh bawa hewan peliharaan; Parkir gratis,https://pix8.agoda.net/hotelImages/61368613/0/1a9fcf4677c480a573c70202f8cfc16f.jpg?ce=0&s=312x,https://www.bluepillow.com/search/67a240c8905c444f2d0a3c76?dest=ago&cat=Vacation+rental+(other)&lat=-7.19025&lng=107.55041&language=en,0.8,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,applied_rating_reviews,overall_rating diisi dari Google Hotels safe candidate; reviews diisi dari Google Hotels safe candidate,"penginapan in Kabupaten Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-51-18-035.json,ChkI2buX0ZHVn84rGg0vZy8xMXZ4M2p0NnR6EAE
LODGE-00588,Shakilla House 6B Syariah Cigalumpit Cianjur,vacation_rental,-6.8162,107.1714,bandung_raya_valid,526274.0,Rp 526.274,4.85,1.0,0,,Belum tersedia,TV Kabel; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZqJuH4SkSs1cNNji0QsAS9jv7uSnLApqNmwj3FtX6iZWeFRVBr5TXFU-zITF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csYWt6dZQ5HrU9YH_Mi1sOBJIp-_VR0o0tdfMtAxxDIiyYD4BSyNiZqAt1xXDKjOEhYqjEzXNlZvlZrgId34L5h5tMD1-SisC4h7-DTktP9tNbouiPaQZ4OCFwEhjRY-A8ePJ9Uldy4T87SVhJaCmoaWk-_3XmyoPAZE8kPHeod_SAAmf4E-CeBPDhsV0zjwUDu5-t5UVY5R_5RRfFEiFjkRkZ1hssNTJxnW7seAgVi1HoxF9swxf8tZZAOpBP0ZZxutmwgVQyfnK-5vqF50fYyTm-kTS-6tXONgSChd9L92SK_3XgYkO1t8RuMpKRG_D_ID4oEkvkaw_XbdLV0xmuwUCs_UALfbQuzG6yfARD,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D117457385%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.8,keep_primary_deduped,LODGE-00587|LODGE-00719|LODGE-00720,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00624,Saung Arjuna Syandana Resort Ciwidey,vacation_rental,-7.109,107.4847,bandung_raya_valid,363396.0,Rp 363.396,3.925,118.0,0,,Belum tersedia,Parkir gratis,https://pix8.agoda.net/hotelImages/36834827/0/2e4f00fb436f93afad268f4c025a8494.jpg?ce=0,https://www.bluepillow.com/search/65e20e0993553be8f554f88f?dest=ago&cat=Vacation+rental+(other)&lat=-6.94367&lng=107.58632&language=en,0.75,manual_resolved_keep_with_merge,LODGE-01482,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00054,Villa Tibra,villa,-6.8251,107.5545,bandung_raya_valid,258646.0,Rp 258.646,4.7,1602.0,0,,Belum tersedia,Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Pet-friendly; Restaurant; Room service,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUR6QBBU-2crkHFP4NkY6sbkTtvexQGbg2ZcHKByXdDNU9qMQSjjy6X_ZZ3hRANfntlstl2nyg5wF0swLj9g_tUdO9FUi0s0-VpjGnHbzPHtZuMqZm0_7l3bR-ZepWMVQ9YQw8=s10000,https://hotels.cloudbeds.com/reservation/uV9L5S,1.0,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-01022,Roemah Asri Villa - Resor Dago Pakar,villa,-6.8677,107.6465,bandung_raya_valid,1563244.0,Rp 1.563.244,4.585,35.0,0,,Belum tersedia,Bak air panas; Kolam renang luar; Bebas asap rokok; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Z0oKsliUGxXMIARKlTJduzD7gqifqQIGbvC2bHLXHrI2FDjJeqafaEXjiPTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sWYhZZ2bLtSQWP41C4PdruZMqfo8yAGlOIznTD4R8rfKDqwRbxV_L46cgSN_A210aZtZC-Wkf3-HxtZpcMGaA3uWi_buUSFh17v4zm8GxZ3FcPzF8ES23DMQVVtx3QVdY_w46P1lON3CWRHYxtmCB6Lf-SBocARGBauCXHmb0W9qaK9nb-2RGoWUxr9Pi8i87pgjsa3bTPwwhjw96qQMCEHtonVOqZyYCzHywqj1T-yrWiLtXJolm4INyhfzorQxCAl2_0Lev4zvU3ge5-TqR06XRAxOCi6hI42q3_Gr0cxWmtaJES52uR9DlPDEoKUvkIgylFYjG4hrO-W6snCgALmQd2QOhFIPqtM5GHcX0GxTl9Oy5qHEpUv0YAZsZfMUxsszkLyhRbQIEBjTZWXWHRUVVFwHqhljzv0UNSP3nojGDegJ_zA,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D3167631%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,1.0,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00042,Naomi Home Villa Bandung near Wahoo & Whoosh,villa,-6.8695,107.4571,bandung_raya_valid,1390000.0,Rp 1.390.000,4.6,6.0,0,,Belum tersedia,Ber-AC; Dapur; Microwave; Bebas asap rokok; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzOrjExaSrN8T5a4dm7tjSASCYQPBhB6a6hrgq79XfWPxMsN3ok31JnjeUnlo3NNAp2gnUVPUoQ9M0MIwEXbXX--xgR3rzyZcKEyRnm6yXA==.jpg,https://www.booking.com/hotel/id/naomi-home-near-wahoo-amp-whoosh.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-11214317&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-11214317_grp-1_gendate-20260524,1.0,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00977,Platinum Yellow Bandung Villa 24 Pax Private Pool,villa,-6.8578,107.654,bandung_raya_valid,4544546.0,Rp 4.544.546,4.0,6.0,0,,Belum tersedia,Ber-AC; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Kompor; Teras; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzC4BG4sLjuvhXTL29gpQKotg4W1cNAL3TPwYqx8Z0oFbYefBc3h3Yg8qnFWXT6MFJa1OHgBGotJ7pFcPp0OWJJ_YUwu87BjWBqqwcg1y4w==.jpg,https://www.booking.com/hotel/id/platinum-yellow-bandung-villa-24-pax-private-pool.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-9239968&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-9239968_grp-0_gendate-20260524,1.0,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-01194,The Joglo Villa,villa,-6.8542,107.6443,bandung_raya_valid,2636364.0,Rp 2.636.364,4.35,9.0,0,,Belum tersedia,Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Kompor; Teras; Boleh bawa hewan peliharaan; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzNXiri2szpSzsRePNizoOOVx5MpKQXnkDQq0k1mpEdgEMqwf9IG2t57whzeCnivE2_2K93I8PKBwcvbLQ4KX2NtpIog-WXwKuqnlotJHZg==.jpg,https://www.booking.com/hotel/id/the-joglo-villa.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-1886965&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-1886965_grp-1_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00066,Josh House KBP Villa,villa,-6.8694,107.4546,bandung_raya_valid,1431808.0,Rp 1.431.808,4.45,8.0,0,,Belum tersedia,Ber-AC; Dapur; Microwave; Teras; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzDEa7icJ0LABBjviqPLvyCptGrZqA97QS5_iHWP_ds96IX74fu_F1e4VPV6hLTT1d3tIeJQbhb9sGuatXJw0rpyjDezzPbB8FDrb9cZqsQ==.jpg,https://www.booking.com/hotel/id/josh-house-kbp-villa.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14089039&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14089039_grp-3_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
