penginapan_id,name,property_type,property_type_final_after_p3,latitude,longitude,region_bucket,overall_rating,reviews,price_lowest,price_display,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_adjusted_sentiment_label,hotel_review_confidence_label,amenities,primary_image_url,link,data_quality_score,data_quality_label,completion_score,completion_priority,completion_flags,recommended_completion_actions,completion_route,scrape_ready,manual_check_needed,completion_note,primary_exact_name_duplicate_count,primary_exact_name_duplicate_flag
LODGE-01580,RedDoorz near Asia Afrika 2,hotel,hotel,-6.9316,107.6193,kota_bandung,4.6,5.0,,,2,0.6031819588121837,Positif,low_review_confidence,Kid-friendly,https://lh5.googleusercontent.com/p/Aqe9Ne8tbct3kDPC0J_7eQ=s10000,,0.7,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01562,Airy Sudirman Ence Aziz 32 Bandung,hotel,hotel,-6.9187,107.5999,kota_bandung,3.0,2.0,,,1,0.5600209206703078,Positif,low_review_confidence,Free Wi-Fi; Air conditioning; Smoke-free property,https://cdn.worldota.net/t/1024x768/content/f2/05/f205874bcde4c719974d6aaa65d679339104bafb.JPEG,,0.7,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00255,Hotel Candra,hotel,hotel,-6.8775542,107.5482844,cimahi_baros_pasteur,3.9,425.0,,,16,0.649474924551758,Positif,high_review_confidence,"Breakfast, Free Wi-Fi, Free parking, Full-service laundry",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9gWBb3oLujyhFgRCG5VKlTPd-Ld6QVfCWtmbtSu4gSaMeq8lnZ8zXere_duuLAJoe6EA6qZBM1wRFn6Is2WJziimO8S2BjK5PePVNiXQ-O7s-AcMdaAXCzeaOqikxvy9_jQHTpr767duB=s10000,,0.68,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00252,Bantal Guling Pasteur Bandung,hotel,hotel,-6.8808067,107.5792086,cimahi_baros_pasteur,3.8,36.0,,,12,0.5405162799779615,Positif,medium_review_confidence,"Breakfast, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIjI1IHpl6ofYy4zi-R3XmVufefudKsvKqil3KJQJ6nadg3mCjHAYGjywerK2Xh3WYFI7nG-uB_reywxkhH8wx2o4bPTknQj01iImzruQtBo5eCDlSTRGSM3zrmxZ552TRu62jBg=s10000,,0.68,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00263,Hotel Tjimahi,hotel,hotel,-6.877839,107.5485273,cimahi_baros_pasteur,3.9,761.0,,,18,0.5225017085686687,Positif,high_review_confidence,"Breakfast, Free Wi-Fi, Outdoor pool, Restaurant, Room service, Full-service laundry, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHofubmEvkCZXg3tJDH1cAW35C1qemdR9juOpSBSaMuR9xzDgnezXQobivfwG6rweyG-qKO9WNFZi_ZuvsPsUfdXTwUcRuULnMm7rZetHi5Lz1VZMYWWRDwE0rjVANoBy5A8cZj=s10000,,0.66,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00264,KARIZMA RESIDENCE,hotel,hotel,-6.8896251,107.5791915,cimahi_baros_pasteur,4.3,270.0,,,19,0.6656779060048701,Positif,high_review_confidence,"Free Wi-Fi, Free parking, Pool, Air conditioning, Full-service laundry, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFs8hOvXSmXpWq050gyY2TtlV177NJRQiTXq0Zn-CSGhJfCP6VtD8ncaCjcrg6Lv1DTedZNmazSnO6G4oTqn7WOc-6IkEO0ZQnImhIK-kFOk8QzNOm0dIq3K1VZ7XZ_yrvUCC0yrZbzNPI=s10000,,0.66,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00342,The Brick House,hotel,hotel,-6.8801513,107.5619077,cimahi_baros_pasteur,4.4,57.0,,,133,0.5477895367410681,Positif,high_review_confidence,"Free Wi-Fi, Free parking, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEETfsHQ534OTDkIjUiM4xm2OR-GXtrCXh9FG_B6s4wZVCrMzXpHZn4XaCL9oQQBxvB8j2vz1HosItEj4ocqQBJRY796UrSJSn7YWd0SqAPiEmwAfpgwnjLoiuZpPf2TzO1GrWQIg=s10000,,0.64,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00345,Cibogo 55,hotel,hotel,-6.8872943,107.5791675,cimahi_baros_pasteur,4.1,77.0,,,0,,Belum tersedia,missing_review_confidence,"Free Wi-Fi, Free parking, Full-service laundry",https://lh5.googleusercontent.com/proxy/pn8AuQePpXJn6Un-J75XLH5-5maycDLmxKGHWgRmbV9w0uOuiLleWWMANxwO3M8MLcQC1QcLxtBSSFGgOmLXCPzZNLo00VxDgpNeJTj71A_1m5XTtU6BNZplk0eChkcLrHfWhUpkMMyP8hSUVtlqm-PM9bg5JylBkeb0OlUF_Q=s10000,,0.62,medium,0.571,P1_price_missing,missing_price|missing_sentiment|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00403,Rumah Bagus Bandung,hotel,hotel,-6.8808909,107.5727895,cimahi_baros_pasteur,4.7,76.0,,,22,0.6841702938192203,Positif,high_review_confidence,"Free Wi-Fi, Free parking, Smoke-free property",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEL-cG7HpChPvDVweRRIHFFPAlM1lX6KJmGPLMoi2sMkiohI99LI_wAfCpMZTivZ58brMgRi2te6cMcj6AzeBEO3qj92g0a5OkzMhl74MGx4Mz7or0fGktVjNhd0i5Xb0SxXzUtDg=s10000,,0.58,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00399,OYO 2759 - Jend. Sudirman Cibeureum,hotel,hotel,-6.9104534,107.5688898,cimahi_baros_pasteur,3.9,69.0,,,11,0.5308906763063674,Positif,medium_review_confidence,"Free Wi-Fi, Free parking",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDpO3K1BtbGoqgh06Iv5N4utPMe8YjZLU9UYKkmlsmIFx_wAR8DEYiq7cVoMI1P5IikLSd41bYYJRn_Q_kkfFeh5QJ9Gk5kcGoeFD4J21hYtfX3D1osi3A0JMGz14NCUSGRovL6Q=s10000,,0.58,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00405,evano house,hotel,hotel,-6.8575216,107.5730259,cimahi_baros_pasteur,4.7,35.0,,,0,,Belum tersedia,missing_review_confidence,"Free Wi-Fi, Free parking, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-NznvA2LJ-CUzt7mN2CuqHNizk7wuzDD6yirIVFoEoL8rsL0BP3pcqfvIgGgIzB78DyStxhHIAzDqAhfZxGM3CQi2oaOkK9q7uvb4vMOFUreWm56DgAsCfSM_CUyJqpex9tQMnA=s10000,,0.58,medium,0.571,P1_price_missing,missing_price|missing_sentiment|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00398,Nida Rooms Sukajadi Bandung Railway Cass,hotel,hotel,-6.8897002,107.5783523,cimahi_baros_pasteur,3.0,1.0,,,1,0.5782903753040013,Positif,low_review_confidence,Kid-friendly,https://lh5.googleusercontent.com/p/rwWNfKTvS4S3ThipQPUfHw=s10000,,0.58,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01637,Rumah The Priangan,hotel,hotel,-6.926,107.6097,kota_bandung,4.7,35.0,,,9,0.6288021753196575,Positif,medium_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHX1RunQZOnbeWfarVLmXGjSTfQ2qnCTn_vvUiPpRJb-hIlfnAjk8eieeuB6WOz5nwKRymGf9Eyw_GBGckxAmo96VnJYjpuaUxNOwTAuGDSF5uDWAzKOvM6d_gcT7hMwwLTwyXCYA=s10000,,0.55,medium,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01638,The Wastoekentjana,hotel,hotel,-6.9088,107.6083,kota_bandung,4.9,34.0,,,24,0.6841836045574765,Positif,high_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpAa2MKk6tecf3nDlXeutn_Whk0PVni4C5GmVK-aSbuO3cZVAuMapKaDXC7-pG2axP4a2HQBd1CEPAvTtzJhvVkMhCiZr7Z7oJOHr2hf_OdhDEVLxVaWHZSwVv0TtMIzmXKa8X=s10000,,0.55,medium,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01636,RedDoorz near Tegalega Park,hotel,hotel,-6.9395,107.6049,kota_bandung,4.5,16.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvl3YyUZ0Jia0VORctEEdM_gYgfEU56fmOzsoHZHTBBqh-2xgivr70UAqnr8vNSTkQSar7m8etTH-5-ORcFjZT11Ez1EvPfe2YW5BJm7ZHEvLnfTRsglReagpMgd_3FID6tE2CsQ=s10000,,0.55,medium,0.429,P1_price_missing,missing_price|missing_sentiment|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00454,WISMA KOMANDO2,hotel,hotel,-6.8738017,107.5612968,cimahi_baros_pasteur,4.7,83.0,,,16,0.6669705464441422,Positif,high_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGyAVTp2UzrKzUXkXYJVXBpQZ7eMdYri-d9MmC7JiKdR-xIetInQDY3avL2lMnKSDu1p2qLShyrPSDCZIp5--l2sBam4UwBrjldlweoRgE-v4i441yVeb1NHj_DLWpZ9N3NMTYO=s10000,,0.44,low,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00440,Imah Incu Inn,hotel,hotel,-6.8565362,107.5689391,cimahi_baros_pasteur,4.4,64.0,,,6,0.5939956340191701,Positif,medium_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3HRzNTDRQJiWQO0EnxahrPzfmP4JqVNE17LI9V00CIF8s3aLKmsAaNIX3YYFEL7-GH9hOlsM_RuqS9z6SPhwvaadu3BzrkkeK6cm4uWoEf4BgKElPFtsC0ySh4CNbzrPby8Xa=s10000,,0.44,low,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00441,JK House Bandung,hotel,hotel,-6.8604893,107.5701401,cimahi_baros_pasteur,4.7,23.0,,,12,0.6316495659938545,Positif,medium_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEyNm3lIUWIL7hSrVpoyKO1CJS5emS7_N5pIcz-lPo_SbcZYzCVEH1_A68iet4dY6Kz1H_JkIpvmQUn6KiY4rggE14GDfZwrkKsfqb2OddjPvxSfKK_YnqthNlB4hBJZnAhhrYx=s10000,,0.44,low,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00450,Tepas Paviliun,hotel,hotel,-6.8679485,107.5796872,cimahi_baros_pasteur,5.0,16.0,,,11,0.6495826227148892,Positif,medium_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFiK7MWI9yRDu9cgaa2BU0sb8y5JVS3NRNMPd0zcENz5PTkCs-4ercw9oJtvTRou2WxjX2rjI1g2IULClcEAxnc-7w8ROYuI_AEeQZx_qnMGpkITXwOib0z0bUrENe-wTBzOLat=s10000,,0.44,low,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00445,Oyo,hotel,hotel,-6.8982107,107.561465,cimahi_baros_pasteur,2.3,3.0,,,50,0.181168485021713,Netral,high_review_confidence,,https://lh5.googleusercontent.com/p/AzHpBjkMYU9PZomd-UL9NA=s10000,,0.44,low,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00448,Sentra Duta,hotel,hotel,-6.8794165,107.5714681,cimahi_baros_pasteur,5.0,3.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh5.googleusercontent.com/p/9Kr8vFNyvq1yH3sB9JsNcQ=s10000,,0.44,low,0.429,P1_price_missing,missing_price|missing_sentiment|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00436,Collection O By Boboin Baros Near Stasiun Cimahi,hotel,hotel,-6.8974705,107.5369262,cimahi_baros_pasteur,4.0,2.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh5.googleusercontent.com/p/Sw6sbnryuH7XP-Paifllcg=s10000,,0.44,low,0.429,P1_price_missing,missing_price|missing_sentiment|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00443,Mega raya,hotel,hotel,-6.8937041,107.5701445,cimahi_baros_pasteur,5.0,2.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh5.googleusercontent.com/p/1FM12lAF5V0adPikeOehXg=s10000,,0.44,low,0.429,P1_price_missing,missing_price|missing_sentiment|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00455,hotel tirtasari,hotel,hotel,-6.8753955,107.5749747,cimahi_baros_pasteur,4.0,2.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh5.googleusercontent.com/p/LahSPP1kCNTm8xHIFTRmRQ=s10000,,0.44,low,0.429,P1_price_missing,missing_price|missing_sentiment|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00435,Bobo inn Baros,hotel,hotel,-6.8986029,107.5368741,cimahi_baros_pasteur,4.0,1.0,,,0,,Belum tersedia,missing_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdUTThndecbj_0rUD20fT1ybnD6DrQxZvAHiVUdLcMRMeuiyxon5JXGS0K4IMuFXngKcoYRO7t0gA1iNE-F8uOTIU_1CDUnvjriWEA5Hjozh2kJeH7Bi7nJsM8EbY2lH2wUSt8=s10000,,0.44,low,0.429,P1_price_missing,missing_price|missing_sentiment|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00624,Saung Arjuna Syandana Resort Ciwidey,vacation_rental,vacation_rental,-7.109,107.4847,kbb_tengah_barat,3.925,118.0,,,0,,Belum tersedia,missing_review_confidence,Parkir gratis,https://pix8.agoda.net/hotelImages/36834827/0/2e4f00fb436f93afad268f4c025a8494.jpg?ce=0,,0.75,high,0.571,P1_price_missing,missing_price|missing_sentiment|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,3,True
LODGE-00627,Vila Kopi Ciwidey,vacation_rental,vacation_rental,-7.1202,107.4415,kbb_tengah_barat,4.5317,41.0,,,0,,Belum tersedia,missing_review_confidence,Cocok untuk anak; Ranjang bayi; Kolam renang di dalam ruangan; Dapur; Microwave; Bebas asap rokok; TV Kabel; Parkir gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/630965170.jpg?k=e4bdb29a9011a3b7a98d9431f541615af0a173f38db2a2ed092bd590b5ddc10b&o=&a=1538557,,0.75,high,0.571,P1_price_missing,missing_price|missing_sentiment|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00619,Glamping Gunung Bangku Ciwidey,vacation_rental,vacation_rental,-7.1415,107.3797,kbb_tengah_barat,3.75,26.0,,,0,,Belum tersedia,missing_review_confidence,Balkon; Cocok untuk anak; Bebas asap rokok; Dapat diakses pengguna kursi roda; Parkir gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/q-xx.bstatic.com/xdata/images/hotel/max1024x683/402603273.jpg?k=e8aaf9fa512605604ffbd5b54e05fcc1ba7527eed7b52ffbc3f7c23cbe135083&o=&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,,0.75,high,0.571,P1_price_missing,missing_price|missing_sentiment|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00625,Shakilla house Syariah,vacation_rental,vacation_rental,-6.8283,107.132,kbb_tengah_barat,4.4,21.0,,,0,,Belum tersedia,missing_review_confidence,Dapur; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/7447030/0/85bade03eeaa051d63ebc91de4e065f4.jpg?ce=2,,0.75,high,0.571,P1_price_missing,missing_price|missing_sentiment|missing_source_link,scrape_google_hotels_or_manual_price|scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00617,Bumi Saddam Palayangan Cottage 1,vacation_rental,vacation_rental,-7.1893,107.5485,kbb_tengah_barat,4.5,2.0,,,23,0.7011652619172793,Positif,high_review_confidence,Cocok untuk anak; Ranjang bayi; Dapur; Pemanggang luar ruang; Teras; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Z3JWwvShs8yMfOU-1d5Bt9jHxikjzGuua9yicd4-jiaWmEQJuyqq3NV7ICzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csYWt6dZQ5HrU9YH_Mi1sOBJIp-_VR0o0tdfMtAxxDIiyYD4BSyNiZqAt1xXDKjOEhYqjEzXNlZvlZr3oz3ZbTsf9MKFO4isC4h7-DTktP9tNbouiPaQZ4OCFwEhjRY-A8ePJ9Uldy4T87SVhJaCmoaWk-_3XmyoPAZE8kPHeod_SAAmf4E-CeBPDhsV0zjwUDu5-t5UVY5R_5RRfFEiFjkRkZ1hssD3pynWaqeCYVhlHoxBR46jX9o4ZLJ5BP0stmhNLpgHkufGW9-viF5FfaySmykiOAwJ7MHADOkqlT93C3wmfgYkClt8RuMpKRG_D_ID4oEkvkaw_XbdLV0xlO_30rg_X0_Fyxhu1U-cLu,,0.75,high,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00347,Villa Ouma Bandung,villa,villa,-6.8908826,107.573884,cimahi_baros_pasteur,4.7,35.0,,,25,0.6862234907729238,Positif,high_review_confidence,"Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGyAgd9VcDepL2a22RL4Oq291PSQChrYnt28QUl1QisTaf0K4jDHmZRX8iy8Rln5IJkxWihnnNUgz8cDMapAJeVsSVL_GBhXUbGeLVnnsUctVJrmv3L3xjTGO7uuTFxnKxcjOR_=s10000,,0.62,medium,0.714,P1_price_missing,missing_price|missing_source_link,scrape_google_hotels_or_manual_price|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-01635,Nuansa Villa S-09A,villa,villa,-6.8214,107.5888,kota_bandung,3.7,16.0,,,10,0.5910816681934354,Positif,medium_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGE3_XRKnLoj6g227OhzQ_pHU1xoHaUFVkKhK2vTKg7aUXeJSKaQy0nF4_iWI0fojuzMIqTNMt0ddIA0dedaWnbUB4kSa9Lj0KX4W1Sttv0ZptpGD4YHJIEwLPKwbVIJ8LanwLq=s10000,,0.55,medium,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00451,Villa Roemi,villa,villa,-6.8464644,107.5759225,cimahi_baros_pasteur,4.2,12.0,,,8,0.6228838460789203,Positif,medium_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHnePPU95ZEO8X-E1-ewIQoWseFlaTeWFpjVkQQOQz9RCrHTJ2kv3VV9Y3D6GjlEwRmlZgPeTKT1t7q0MRK2PjIeRR4IMJjwPutAy3tk0LV_6iJfmim9HH0j4-7DGqvVC-cm92eQ=s10000,,0.44,low,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00452,Villa Rumah Hijau Syariah,villa,villa,-6.8461427,107.578137,cimahi_baros_pasteur,4.8,12.0,,,10,0.6500017631844239,Positif,medium_review_confidence,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEkQWQkU9g_1bVZ98I1hDEUg2WdCnR3xk9EtH1PJNp97ehW6ZycUXD3XhcVkHejEhzHNRHgp12RRqzdqwU_NP-Xn3OC4AzmPiFrq8brSoR2wxThzPkWSC6aEovxF1MSOLOB2w4=s10000,,0.44,low,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00453,Villa hegar by Kavastay,villa,villa,-6.8693961,107.5700901,cimahi_baros_pasteur,5.0,2.0,,,1,0.5962829481744077,Positif,low_review_confidence,,https://lh5.googleusercontent.com/p/ZFtPvzmKVJhQH949A8LTgg=s10000,,0.44,low,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00446,Paras Yogya With Private Pool Villa,villa,villa,-6.8770069,107.5676807,cimahi_baros_pasteur,4.0,1.0,,,1,0.5805292265126879,Positif,low_review_confidence,,https://lh5.googleusercontent.com/p/VWtl8ZM-3GxPURiFhIKStg=s10000,,0.44,low,0.571,P1_price_missing,missing_price|missing_amenities|missing_source_link,scrape_google_hotels_or_manual_price|complete_amenities|add_source_link,scrape_price_or_manual_price,True,True,Harga kosong; filter budget belum kuat.,1,False
LODGE-00081,LN9 Bandung Guest House,guest_house,guest_house,-6.8823948,107.5793923,cimahi_baros_pasteur,4.3,585.0,154062.0,Rp 154.062,0,,Belum tersedia,missing_review_confidence,"Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Full-service laundry, Kid-friendly, Smoke-free property",https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0ukW0sahK6TzBAfk_nvMU7rKBk5Q6hqJzfVy7U75FRc7UyEB8tDQel8Fu_R3CGlgg1QNNG6qbDljDFdHHfoN8rXwCp4V3uQBEeSsYam_xJ4Vrt8yxpXTRadKUpQ9ko58tREDq=s10000,,0.94,high,0.714,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_reviews_for_sentiment,True,True,"Rating/harga cukup, tetapi sentiment review belum tersedia.",1,False
LODGE-00098,Saloka Guest House dan Residence,guest_house,guest_house,-6.8673691,107.560356,cimahi_baros_pasteur,4.3,407.0,187032.0,Rp 187.032,0,,Belum tersedia,missing_review_confidence,"Free Wi-Fi, Free parking, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFtJ6JiIVA6yXtgUWii9L5Wfern0-kXBoKuOF8b08NPWzoEEhfEDgsWEzDRaWIMFGyooqjtsVPF_w8ydE5-KCmrhWF1WLlSZkDmZfbIWaaPtznAw827MMHaIk0U1GXkCef6J8LEqQ=s10000,,0.9,high,0.714,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_reviews_for_sentiment,True,True,"Rating/harga cukup, tetapi sentiment review belum tersedia.",1,False
LODGE-01295,Pension Guesthouse,guest_house,guest_house,-6.9092,107.6235,kota_bandung,4.6,223.0,455359.0,Rp 455.359,0,,Belum tersedia,missing_review_confidence,Free Wi-Fi; Free parking; Air conditioning; Room service; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEjXlzMM1PJl5JuPS25715yUBuh42ELfAIaQBmIAgjZgEXcs0iW9makITmUIImhfcbnrBhyCSEYMB94HdWsixHBKAU6YHU-gctTbhBM0IHDGHjeW849UYAXaT7YIFz-I1mAkjTt=s10000,,0.9,high,0.714,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_google_maps_reviews_for_sentiment|add_source_link,scrape_reviews_for_sentiment,True,True,"Rating/harga cukup, tetapi sentiment review belum tersedia.",1,False
