hotel_training_id,property_token,duplicate_occurrence_count,source_pages,source_file,source_page_number,search_timestamp,query,gl,hl,currency,check_in_date,check_out_date,adults,children,vacation_rentals_search,search_total_results,search_properties_count,search_pages_processed,raw_type,property_segment,name,latitude,longitude,coordinate_available,link,check_in_time,check_out_time,price_lowest,price_before_taxes_fees,total_price_lowest,total_price_before_taxes_fees,price_source_count,price_sources,overall_rating,reviews,location_rating,rating_sentiment_score,adjusted_rating_sentiment_score,rating_sentiment_label,adjusted_rating_sentiment_label,review_confidence_label,review_count_p95,rating_sentiment_source,rating_sentiment_model_version,rating_sentiment_prior_score,rating_sentiment_shrinkage_strength,amenities,amenities_count,excluded_amenities,excluded_amenities_count,essential_info,essential_info_count,nearby_place_names,nearby_places_count,primary_image_url,image_count,coordinate_available_flag,rating_available,price_available,amenities_available,image_available,source_link_available,checkin_checkout_available,nearby_places_available,data_quality_score,prices_json,nearby_places_json,health_and_safety_json,generated_at
HTRAIN-0418,ChkQh-nq59Sc-sEQGg0vZy8xMXo1Y2gxbmx4EAI,1,27,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,27,2026-06-01T15:03:10.468499,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,apartment,Jarrdin Apartemen Cihampelas By Micky Studio2 WIFI,-6.8917,107.6053,True,https://www.booking.com/hotel/id/jarrdin-apartemen-bandung-by-micky-studio-2.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15776684&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15776684_grp-0_gendate-20260524,14.00,12.00,204546,184091,204546,184091,1,Booking.com,3.15,3,,0.075,0.4487,Netral,Positif,low_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Dapur,2,Tidak ada ranjang bayi; Tidak ada lift; Tidak memiliki gym; Tidak ada penghangat; Tidak ada papan setrika; Tidak ada microwave; Tidak ada alat panggang luar ruangan; Tidak ada kompor; Tidak ada teras; Tidak boleh membawa hewan; Tidak bebas asap rokok; Tidak ada TV kabel; Tidak ada mesin cuci; Tidak dapat diakses pengguna kursi roda,14,Apartemen lengkap; 2 orang; 1 kamar tidur; 1 kamar mandi; 1 tempat tidur,5,,0,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzONC_YhfwnmDzgRbQbYsMmRlHkpR4UJ-aVl0qa2Aq562Ny0elcuysAsBCP3yvH7Zv9qCKwbNf-swOfWgia0q5uJBAw_zq-FIyGvIlt6ORg==.jpg,8,True,True,True,True,True,True,True,False,0.95,"[{""source"":""Booking.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/61aadbe1-e141-4d2e-a831-b6a18727e130.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 204.546"",""extracted_lowest"":204546,""before_taxes_fees"":""Rp 184.091"",""extracted_before_taxes_fees"":184091}}]",,,2026-06-02T03:19:26.009893Z
HTRAIN-0419,ChoQ29P1-NTS783CARoNL2cvMTF6MzlzMTNsZhAC,1,27,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,27,2026-06-01T15:03:10.468499,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,apartment,Luxurious & Cozy 2BR Gateway Pasteur Apartment near Exit Toll By Travelio,-6.8903,107.5657,True,https://www.booking.com/hotel/id/luxurious-cozy-2br-gateway-pasteur-apartment-near-exit-toll-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12244554&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12244554_grp-2_gendate-20260524,14.00,12.00,823569,638569,823569,638569,1,Booking.com,2.75,2,,-0.125,0.4482,Netral,Positif,low_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Elevator; Gym; Dapur; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,7,Tidak ada ranjang bayi; Tidak ada penghangat; Tidak ada papan setrika; Tidak ada microwave; Tidak ada alat panggang luar ruangan; Tidak ada kompor; Tidak ada teras; Tidak ada mesin cuci; Tidak dapat diakses pengguna kursi roda,9,Apartemen lengkap; 2 orang; 2 kamar tidur; 1 kamar mandi; 4 tempat tidur; 50 m²,6,,0,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzFILeIhjgGxJKS6recdQ_pyIDuagBQVCKxvb204hJyRlLhOkGxKmIqGW35hGSfJhXUy9921aEVDRW1OS9jFBg8a0dQLj09RucK58naNQbg==.jpg,9,True,True,True,True,True,True,True,False,0.95,"[{""source"":""Booking.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/61aadbe1-e141-4d2e-a831-b6a18727e130.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 823.569"",""extracted_lowest"":823569,""before_taxes_fees"":""Rp 638.569"",""extracted_before_taxes_fees"":638569}}]",,,2026-06-02T03:19:26.009893Z
HTRAIN-0420,ChkQu9KK6MS1oKltGg0vZy8xMXprdmRoazZwEAI,1,27,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,27,2026-06-01T15:03:10.468499,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,apartment,Modern Designed 2BR at Suites @Metro Apartment By Travelio,-6.9379,107.6592,True,https://www.booking.com/hotel/id/modern-designed-2br-at-suites-metro-apartment-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12256381&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12256381_grp-1_gendate-20260524,14.00,12.00,483799,298799,483799,298799,1,Booking.com,,,,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Dapur; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,6,Tidak ada ranjang bayi; Tidak ada lift; Tidak memiliki gym; Tidak ada penghangat; Tidak ada papan setrika; Tidak ada microwave; Tidak ada alat panggang luar ruangan; Tidak ada teras; Tidak ada mesin cuci; Tidak dapat diakses pengguna kursi roda,10,Apartemen lengkap; 2 orang; 2 kamar tidur; 1 kamar mandi; 2 tempat tidur; 28 m²,6,,0,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzDMhmppqfKnhkRZbqgQReGOLTv30WChHlI2n8B-T_ezks7blFKJx7qzP_JQAJ-JH41bxwPS3weST1L7kj_jQvaBN42ylGHiBiSmX31BT6A==.jpg,9,True,False,True,True,True,True,True,False,0.8,"[{""source"":""Booking.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/61aadbe1-e141-4d2e-a831-b6a18727e130.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 483.799"",""extracted_lowest"":483799,""before_taxes_fees"":""Rp 298.799"",""extracted_before_taxes_fees"":298799}}]",,,2026-06-02T03:19:26.009893Z
HTRAIN-0421,ChkQ87rxuNix3ZcMGg0vZy8xMXg1ajhjcXJ5EAI,1,27,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,27,2026-06-01T15:03:10.468499,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,room_level_listing,Over Easy Glamping Site - Family Room,-6.8527,107.6272,True,https://www.bluepillow.com/search/65c9fad6671b07d23c697a01?dest=bkng&cat=House&lat=-6.85268&lng=107.62724&language=en,15.00,12.00,583787,583787,583787,583787,1,Bluepillow.com,4.15,7,4,0.575,0.4838,Positif,Positif,low_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Cocok untuk anak; Ranjang bayi; Gym; Kolam renang di dalam ruangan; Pemanggang luar ruang; Boleh bawa hewan peliharaan; Parkir gratis; Wi-Fi gratis,8,Tidak menyediakan jemputan bandara; Tidak ada kolam renang di luar ruangan,2,Rumah lengkap; 4 orang; 1 kamar tidur; 1 kamar mandi; 2 tempat tidur,5,Bandar Udara Internasional Jawa Barat Kertajati; Nara Park Bandung,2,https://static.cupid.travel/hotels/500972091.jpg,9,True,True,True,True,True,True,True,True,1.0,"[{""source"":""Bluepillow.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 583.787"",""extracted_lowest"":583787}}]","[{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""1 j 57 mnt""},{""type"":""Public transport"",""duration"":""3 j 26 mnt""}]},{""name"":""Nara Park Bandung""}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0422,ChkQ6oDl792v9PtSGg0vZy8xMXpiMl9kZnlqEAI,1,27,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,27,2026-06-01T15:03:10.468499,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,apartment,Relaxing 1BR at Apartment at Newton Residence Bandung By Travelio,-6.9502,107.6363,True,https://www.booking.com/hotel/id/relaxing-1br-at-apartment-at-newton-residence-bandung-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12256344&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12256344_grp-0_gendate-20260524,14.00,12.00,494303,349303,494303,349303,1,Booking.com,,,,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Dapur; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,6,Tidak ada ranjang bayi; Tidak ada lift; Tidak memiliki gym; Tidak ada penghangat; Tidak ada papan setrika; Tidak ada microwave; Tidak ada alat panggang luar ruangan; Tidak ada teras; Tidak ada mesin cuci; Tidak dapat diakses pengguna kursi roda,10,Apartemen lengkap; 2 orang; 1 kamar tidur; 1 kamar mandi; 1 tempat tidur; 36 m²,6,,0,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzK1YUaSNOpLIJvQljc59DhykwVpnxoes96Bt6ui8pmwORSvWUEJjA3Hg8Czt98dazm5zYlO453_MMKm5shmoT7WxVFDHU4H6XH8fvQNZLQ==.jpg,9,True,False,True,True,True,True,True,False,0.8,"[{""source"":""Booking.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/61aadbe1-e141-4d2e-a831-b6a18727e130.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 494.303"",""extracted_lowest"":494303,""before_taxes_fees"":""Rp 349.303"",""extracted_before_taxes_fees"":349303}}]",,,2026-06-02T03:19:26.009893Z
HTRAIN-0423,ChoQ3pCA3-KM6PmMARoNL2cvMTF6MjFiOWY2MBAC,1,27,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,27,2026-06-01T15:03:10.468499,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,villa,Ronia Mountain Villa Lembang - Family Room with Garden View,-6.8218,107.6265,True,https://www.bluepillow.com/search/59438d997c00cb0e64369b74/197709702?dest=bkng&cat=House&lat=-6.82176&lng=107.62654&language=en,13.00,12.00,731606,731606,731606,731606,1,Bluepillow.com,4,6,4.3,0.5,0.4742,Positif,Positif,low_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Jemputan bandara; Cocok untuk anak; Ranjang bayi; Kolam renang di dalam ruangan; Pemanggang luar ruang; Bebas asap rokok; Parkir gratis; Wi-Fi gratis,9,Tidak ada kolam renang di luar ruangan,1,Rumah lengkap; 5 orang; 1 kamar tidur; 1 kamar mandi; 5 tempat tidur,5,Terminal Lembang; Bandar Udara Internasional Jawa Barat Kertajati; Darmaga Sunda Lembang,3,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/233432170.jpg?k=0d714e7fdd54797ffecc6c85c70e393323c0ce0154ac118dfab04956dfa81f18&o=&a=1538557,9,True,True,True,True,True,True,True,True,1.0,"[{""source"":""Bluepillow.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 731.606"",""extracted_lowest"":731606}}]","[{""name"":""Terminal Lembang"",""transportations"":[{""type"":""Walking"",""duration"":""10 mnt""}]},{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""2 j 9 mnt""},{""type"":""Public transport"",""duration"":""9 j 1 mnt""}]},{""name"":""Darmaga Sunda Lembang""}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0424,ChkQ36n4o7nfgttQGg0vZy8xMXo2YmNnZGhuEAI,1,27,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,27,2026-06-01T15:03:10.468499,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,apartment,Spacious Studio Room at Mekarwangi Square Cibaduyut Apartment By Travelio,-6.956,107.593,True,,14.00,12.00,437765,292765,437765,292765,1,Booking.com,,,,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Elevator; Gym; Dapur; Kolam renang luar; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Parkir berbayar; Wi-Fi gratis,10,Tidak ada ranjang bayi; Tidak ada penghangat; Tidak ada kolam renang di dalam ruangan; Tidak ada papan setrika; Tidak ada microwave; Tidak ada alat panggang luar ruangan; Tidak ada kompor; Tidak ada teras; Tidak ada mesin cuci; Tidak dapat diakses pengguna kursi roda,10,Apartemen lengkap; 2 orang; 1 kamar tidur; 1 kamar mandi; 1 tempat tidur; 23 m²,6,,0,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0Dxar1gN7V4dC9RSg1lBE3wn8z_0e05py5wkCU6UHRY2I44AtTF8litUY8gHvhwbFaRM3ehNeFeFcTZhUhxL6CNvY4pWJCPDQHlbehAy-2IA==.jpg,9,True,False,True,True,True,False,True,False,0.7,"[{""source"":""Booking.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/61aadbe1-e141-4d2e-a831-b6a18727e130.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 437.765"",""extracted_lowest"":437765,""before_taxes_fees"":""Rp 292.765"",""extracted_before_taxes_fees"":292765}}]",,,2026-06-02T03:19:26.009893Z
HTRAIN-0425,ChkQ7ImAmdWPl6EkGg0vZy8xMXdiY3gyNmhjEAI,1,27,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,27,2026-06-01T15:03:10.468499,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,apartment,Strategic and Comfy Studio at Skyland City Jatinangor Apartment By Travelio,-6.9327,107.7797,True,https://www.booking.com/hotel/id/strategic-and-comfy-studio-at-skyland-city-jatinangor-apartment-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12256528&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12256528_grp-0_gendate-20260524,14.00,12.00,435411,275411,435411,275411,1,Booking.com,3.5,2,3.6,0.25,0.4626,Positif,Positif,low_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Elevator; Dapur; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,6,Tidak ada ranjang bayi; Tidak memiliki gym; Tidak ada penghangat; Tidak ada papan setrika; Tidak ada microwave; Tidak ada alat panggang luar ruangan; Tidak ada kompor; Tidak ada teras; Tidak ada mesin cuci; Tidak dapat diakses pengguna kursi roda,10,Apartemen lengkap; 2 orang; 1 kamar tidur; 1 kamar mandi; 2 tempat tidur; 21 m²,6,Jatinangor (Apartment Skyland); Bandar Udara Internasional Jawa Barat Kertajati; Maow Makan Jatinangor,3,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxWusrnFRuIXt5Fv9SDoaTyZWEDIa5UXWhbGqlE1D6P1go0JXDcBf_e7ecvZFpYQtrfOP5-EDXlyr3FzEv5wyH8ZzUQe5CdZAL26xZGWq0A==.jpg,9,True,True,True,True,True,True,True,True,1.0,"[{""source"":""Booking.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/61aadbe1-e141-4d2e-a831-b6a18727e130.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 435.411"",""extracted_lowest"":435411,""before_taxes_fees"":""Rp 275.411"",""extracted_before_taxes_fees"":275411}}]","[{""name"":""Jatinangor (Apartment Skyland)"",""transportations"":[{""type"":""Walking"",""duration"":""5 mnt""}]},{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""1 j 20 mnt""},{""type"":""Public transport"",""duration"":""6 j 35 mnt""}]},{""name"":""Maow Makan Jatinangor"",""transportations"":[{""type"":""Walking"",""duration"":""10 mnt""}]}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0426,ChoQj4O5zMnzhc6-ARoNL2cvMTF4MXYwMjA0dhAC,1,27,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,27,2026-06-01T15:03:10.468499,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,apartment,Strategic and Nice Studio Apartment at Suites @Metro By Travelio,-6.9379,107.6592,True,https://www.booking.com/hotel/id/strategic-and-nice-studio-apartment-at-suites-metro-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12257181&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12257181_grp-1_gendate-20260524,14.00,12.00,477058,317058,477058,317058,1,Booking.com,,,3.7,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Dapur; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,5,Tidak ada ranjang bayi; Tidak ada lift; Tidak memiliki gym; Tidak ada penghangat; Tidak ada papan setrika; Tidak ada microwave; Tidak ada alat panggang luar ruangan; Tidak ada kompor; Tidak ada teras; Tidak ada mesin cuci; Tidak dapat diakses pengguna kursi roda,11,Apartemen lengkap; 2 orang; 1 kamar tidur; 1 kamar mandi; 2 tempat tidur; 17 m²,6,Seberang SMKN 7 Kota Bandung; Bandar Udara Internasional Jawa Barat Kertajati; Rumah Makan Curug Sampireun,3,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxdKKabxLKvVsu0o1ILH0mruuWMO7WfjREtQfeVg4hdRwik1zmquFSgBy7X5H90-dU9NYqx9hKqOWO9vXlaP1qw6hChdz6dJSPKoGCqYhQQ==.jpg,9,True,False,True,True,True,True,True,True,0.85,"[{""source"":""Booking.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/61aadbe1-e141-4d2e-a831-b6a18727e130.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 477.058"",""extracted_lowest"":477058,""before_taxes_fees"":""Rp 317.058"",""extracted_before_taxes_fees"":317058}}]","[{""name"":""Seberang SMKN 7 Kota Bandung"",""transportations"":[{""type"":""Walking"",""duration"":""10 mnt""}]},{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""1 j 35 mnt""},{""type"":""Public transport"",""duration"":""4 j 15 mnt""}]},{""name"":""Rumah Makan Curug Sampireun"",""transportations"":[{""type"":""Taxi"",""duration"":""10 mnt""}]}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0427,ChoQ3e6l5P-48aT6ARoNL2cvMTF6NHNqOTg2bhAC,1,28,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,28,2026-06-01T15:03:10.606737,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,apartment,Apartemen Tera Residence - Apartment with Balcony,-6.9159,107.6127,True,,14.00,12.00,503900,503900,503900,503900,1,Bluepillow.com,4.5,8,,0.75,0.5096,Sangat Positif,Positif,low_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Cocok untuk anak; Ranjang bayi; Elevator; Kolam renang di dalam ruangan; Papan setrika; Dapur; Teras; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,13,Tidak menyediakan jemputan bandara; Tidak memiliki akses ke pantai; Tidak memiliki perapian; Tidak memiliki gym; Tak ada bak air panas; Tidak ada microwave; Tidak ada kolam renang di luar ruangan; Tidak boleh membawa hewan; Tidak dapat diakses pengguna kursi roda,9,Apartemen lengkap; 2 orang; 1 kamar tidur; 1 kamar mandi; 2 tempat tidur,5,,0,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Z28GV5CYO6CYlbiaMer567G3ujUmLQ4yGihWaLYzG_7KUKiUV6O_gC1bldjF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGo49Qn31oV8KBI1P5sx7h5AWfpA-AAMtOxfpA558yISbvDUo416unPgZdqnU2WQ_L_tg9U8y8p3oqptDbEiB74G6hMnQfVhtxf9Gvdmae1RwCxNaLCi2eLg8Uth5UBIk_SxtYK53lGRbW-q1ztIDTVCR3AQ,9,True,True,True,True,True,False,True,False,0.85,"[{""source"":""Bluepillow.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 503.900"",""extracted_lowest"":503900}}]",,"{""groups"":[{""title"":""Minimized contact"",""list"":[{""title"":""No-contact check-in and check-out"",""available"":true}]}]}",2026-06-02T03:19:26.009893Z
HTRAIN-0428,ChoQl7a88Iju8rb-ARoNL2cvMTF6NGNweXJ5NRAC,1,28,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,28,2026-06-01T15:03:10.606737,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,apartment,Appropriate Studio Apartment at Easton Park Residence Jatinangor near IPDN By Travelio,-6.9365,107.7652,True,https://www.booking.com/hotel/id/appropriate-studio-apartment-at-easton-park-residence-jatinangor-near-ipdn-by-tr.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12245122&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12245122_grp-2_gendate-20260524,14.00,12.00,495856,335856,495856,335856,1,Booking.com,,,,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Gym; Dapur; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,7,Tidak ada ranjang bayi; Tidak ada lift; Tidak ada penghangat; Tidak ada papan setrika; Tidak ada microwave; Tidak ada alat panggang luar ruangan; Tidak ada teras; Tidak ada mesin cuci; Tidak dapat diakses pengguna kursi roda,9,Apartemen lengkap; 2 orang; 1 kamar tidur; 1 kamar mandi; 2 tempat tidur; 24 m²,6,,0,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzBfTPGkjdKX2uC7N0JhpsraLtBGQy6ZpGIzm_vsXirc24on1S5cf-tQhyPyUSpnbACAgdhuqoHpxvKRTnleZqckr3_lunS6VLu4rI1N-Dw==.jpg,7,True,False,True,True,True,True,True,False,0.8,"[{""source"":""Booking.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/61aadbe1-e141-4d2e-a831-b6a18727e130.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 495.856"",""extracted_lowest"":495856,""before_taxes_fees"":""Rp 335.856"",""extracted_before_taxes_fees"":335856}}]",,,2026-06-02T03:19:26.009893Z
HTRAIN-0429,ChkQ6fDr283PkMBCGg0vZy8xMXo2YmN0bjBtEAI,1,28,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,28,2026-06-01T15:03:10.606737,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,apartment,Comfy 2BR Apartment at Mekarwangi Square Cibaduyut By Travelio,-6.956,107.593,True,https://www.booking.com/hotel/id/comfy-2br-apartment-at-mekarwangi-square-cibaduyut-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12241293&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12241293_grp-1_gendate-20260524,14.00,12.00,664608,479616,664608,479616,1,Booking.com,,,,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Elevator; Gym; Dapur; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,7,Tidak ada ranjang bayi; Tidak ada penghangat; Tidak ada papan setrika; Tidak ada microwave; Tidak ada alat panggang luar ruangan; Tidak ada kompor; Tidak ada teras; Tidak ada mesin cuci; Tidak dapat diakses pengguna kursi roda,9,Apartemen lengkap; 2 orang; 2 kamar tidur; 1 kamar mandi; 4 tempat tidur; 38 m²,6,,0,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzEm7L4wGZgyJGDYQCfRyCir9brlYS0eHac7YhBFFh8J_4Yal-8_Wlw5pE-6Slc14jKHSYuF_nKvUcO-X2E58UvnMwtFV5jqUoWpcx0RY5w==.jpg,9,True,False,True,True,True,True,True,False,0.8,"[{""source"":""Booking.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/61aadbe1-e141-4d2e-a831-b6a18727e130.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 664.608"",""extracted_lowest"":664608,""before_taxes_fees"":""Rp 479.616"",""extracted_before_taxes_fees"":479616}}]",,,2026-06-02T03:19:26.009893Z
