source_file,query,vacation_rentals_query,page_number,raw_type,name,name_norm,description,property_token,latitude,longitude,price_lowest,price_display,price_before_taxes_fees,total_price_lowest,total_price_display,overall_rating,reviews,hotel_class,extracted_hotel_class,check_in_time,check_out_time,link,price_source_count,price_sources,amenities,amenities_count,primary_image_url,images_count
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,19,hotel,Dzawani Hotel,dzawani hotel,,ChkIu4PZp-O0-uIQGg0vZy8xMWs0ejV3eTYyEAE,-6.913933999999999,107.61515089999999,331373.0,Rp 331.373,301249.0,662746.0,Rp 662.746,4.6,198.0,,,,11.00,,0,,,0,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,19,hotel,RedDoorz near Trans Studio Bandung 3,reddoorz near trans studio bandung 3,,ChoI2Kn6k6Haz-fpARoNL2cvMTF0cnhjeTJxNBAB,-6.930314399999999,107.6394376,188869.0,Rp 188.869,156089.0,377737.0,Rp 377.737,3.1,12.0,,,14.00,12.00,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/gatot-subroto/reddoorz-near-trans-studio-bandung-3?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0,,Free Wi-Fi; Free parking; Air conditioning,3,,4
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,19,hotel,RedDoorz Plus @ Buah Batu,reddoorz plus buah batu,"Hotel bujet simpel yang menawarkan sarapan & tempat parkir, serta lounge di lobi.",ChkIsNqhwOevkIh3Gg0vZy8xMWdmY21rbmt5EAE,-6.947461199999999,107.6313642,254030.0,Rp 254.030,208050.0,508059.0,Rp 508.059,4.4,350.0,Hotel bintang 2,2.0,14.00,12.00,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/cijagra/buahbatum/reddoorz-buah-batu?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0,,Wi-Fi; Free parking; Air conditioning,3,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,19,hotel,Hotel Rinjani Bandung,hotel rinjani bandung,,ChcI5cnd_O-E-I04GgsvZy8xdGxyMmJ3dBAB,-6.9348633,107.624487,,,,,,4.0,312.0,Hotel bintang 2,2.0,12.00,12.00,,0,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Full-service laundry; Kid-friendly,6,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,19,hotel,Rumah Cimandiri,rumah cimandiri,,ChkI9aWBveeS2-1wGg0vZy8xMXA1eDVuMnkzEAE,-6.9039923,107.619112,496755.0,Rp 496.755,406843.0,993510.0,Rp 993.510,4.6,80.0,,,,,,0,,,0,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,19,hotel,Palais Dago Hotel,palais dago hotel,Kamar dan suite elegan di hotel mewah yang menyajikan sarapan gratis dan restoran internasional.,ChgIx9-X76WJ-fizARoLL2cvMXRkOGcyeGYQAQ,-6.896286099999999,107.6131094,390600.0,Rp 390.600,322810.0,781200.0,Rp 781.200,4.5,1006.0,Hotel bintang 2,2.0,14.00,12.00,,0,,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Accessible; Kid-friendly; Smoke-free property,9,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,19,hotel,RedDoorz near Metro Bandung,reddoorz near metro bandung,,ChkIyuTD18PfhuFIGg0vZy8xMXhneWpicTJoEAE,-6.9409174,107.65489430000001,197562.0,Rp 197.562,163275.0,395123.0,Rp 395.123,2.0,21.0,,,14.00,12.00,https://www.reddoorz.com/en-id/hotel/indonesia/bandung/buahbatu/jatisari/reddoorz-near-metro-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0,,Free Wi-Fi; Free parking; Air conditioning,3,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,19,hotel,Reddoorz Near Trans Studio Mall 2,reddoorz near trans studio mall 2,,ChoIm_mYxYKp9db1ARoNL2cvMTFkeGIxN2hrdxAB,-6.9313633999999995,107.6243222,254820.0,Rp 254.820,210595.0,509640.0,Rp 509.640,4.2,403.0,Hotel bintang 2,2.0,14.00,12.00,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/lengkong/lingkar-selatan/reddoorz-near-trans-studio-mall-2?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0,,Free Wi-Fi; Free parking; Air conditioning; Kid-friendly,4,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,19,vacation rental,Cozy Studio Apartment at The Jarrdin By Travelio,cozy studio apartment at the jarrdin by travelio,,ChoQ_efgifnBjcHfARoNL2cvMTF4ZDMzNTBfehAC,-6.892489910125732,107.60504150390625,328739.0,Rp 328.739,328739.0,657479.0,Rp 657.479,,,,,,,https://www.bluepillow.com/search/639a01a72146662d4c019811?dest=ago&cat=Vacation+rental+(other)&lat=-6.89249&lng=107.60504&language=en,1,Bluepillow.com,Ber-AC; Dapur; Bebas asap rokok; TV Kabel; Dapat diakses pengguna kursi roda; Parkir gratis,6,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,19,hotel,Teuku Angkasa 14 Guest House,teuku angkasa 14 guest house,Kamar berkelas cerah di guesthouse kontemporer bernuansa hangat dengan kolam renang outdoor dan parkir gratis.,ChoIwPuN56r90u7nARoNL2cvMTFjczVrZDNiZhAB,-6.8933636,107.61623739999999,,,,,,4.6,217.0,Hotel bintang 3,3.0,14.00,11.00,http://www.nginapdibandung.com/,0,,Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Kid-friendly,5,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,19,vacation rental,bumimakhraja syariah 4 - Deluxe Double Room,bumimakhraja syariah 4 deluxe double room,,ChkQ_6GcsPm1zL0vGg0vZy8xMXo1cV84aHZoEAI,-6.889999866485596,107.63020324707031,173082.0,Rp 173.082,173082.0,346163.0,Rp 346.163,2.5,2.0,,,14.00,11.00,https://www.bluepillow.com/search/5f73637ae24da41bb0de69c7?dest=bkng&cat=apartment&lat=-6.89&lng=107.6302&language=en,1,Bluepillow.com,Ber-AC; Ranjang bayi; Elevator; TV Kabel; Parkir gratis,5,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,19,hotel,RedDoorz @ Pasir Luyu Buahbatu,reddoorz pasir luyu buahbatu,,ChoIh42zm-aGtcK7ARoNL2cvMTFkX2R5ZHBtZxAB,-6.943725499999999,107.621179,,,,,,4.4,45.0,Hotel bintang 3,3.0,,,,0,,,0,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,19,vacation rental,Blessing House - SS 447,blessing house ss 447,,ChkQ77mXzZGX9YlJGg0vZy8xMXo5bjBxZnJkEAI,-6.8829851150512695,107.58349609375,330341.0,Rp 330.341,297307.0,660682.0,Rp 660.682,4.5,1.0,,,14.00,12.00,https://www.booking.com/hotel/id/blessing-house-surya-sumantri.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14299447&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14299447_grp-3_gendate-20260531,1,Booking.com,Ber-AC; Bebas asap rokok; Mesin cuci,3,,8
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,19,hotel,Airy Asia Afrika Pangarang 24 Bandung,airy asia afrika pangarang 24 bandung,,ChoI0L3ns6b12feoARoNL2cvMTFkeW1iOTVtZxAB,-6.924152599999999,107.61004319999999,,,,,,4.4,58.0,Hotel bintang 3,3.0,14.00,12.00,,0,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Accessible; Kid-friendly; Smoke-free property,10,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,19,hotel,RedDoorz Syariah @ Sultana Guest House,reddoorz syariah sultana guest house,,ChoI6ofrycvslrmDARoNL2cvMTF4dl84NmpieBAB,-6.8579604,107.6089307,210299.0,Rp 210.299,191181.0,420598.0,Rp 420.598,5.0,4.0,,,,,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/cidadap/cidadap/reddoorz-syariah-sultana-guest-house?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0,,,0,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,19,vacation rental,Simply Studio at Grand Asia Afrika Apt By Travelio,simply studio at grand asia afrika apt by travelio,,ChkQh731tq2XrKUkGg0vZy8xMXhmdDJkczJsEAI,-6.923810005187988,107.6184310913086,329806.0,Rp 329.806,329806.0,659612.0,Rp 659.612,,,,,,,https://www.bluepillow.com/search/62de73dede4e4eebed0985cb?dest=ago&cat=Vacation+rental+(other)&lat=-6.92381&lng=107.61843&language=en,1,Bluepillow.com,Ber-AC; Dapur; Bebas asap rokok; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,8,,6
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,19,hotel,Tulip Guest House,tulip guest house,"Kamar simpel di hotel murah dan simpel yang dilengkapi kafe, lounge, dan teras di atap.",ChkIzNb-0KebkuBsGg0vZy8xMWMzbXA5ejlzEAE,-6.904682299999999,107.5906747,364287.0,Rp 364.287,298352.0,728574.0,Rp 728.574,4.5,1008.0,Hotel bintang 2,2.0,14.00,12.00,http://www.tulip-guesthouse.com/,0,,Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Restaurant; Full-service laundry; Accessible; Kid-friendly; Smoke-free property,9,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,vacation rental,Sans Stay Skyland Pasteur Bandung - Standard Double Room,sans stay skyland pasteur bandung standard double room,,ChoQy-rps626tO2RARoNL2cvMTFuOWM5amRfdBAC,-6.882850170135498,107.57942962646484,221086.0,Rp 221.086,,442171.0,Rp 442.171,,,,,14.00,13.00,https://www.bluepillow.com/search/6949716c5c042e01bacc4f88/1205983103?dest=bkng&cat=House&lat=-6.88285&lng=107.57943&language=en,1,br.Bluepillow.com,Ber-AC; Ranjang bayi; Kolam renang di dalam ruangan; TV Kabel; Parkir gratis,5,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,vacation rental,Jarrdin Apartment by D'Carpenter 33 studio,jarrdin apartment by d carpenter 33 studio,,ChkQztuA7q7C94ZcGg0vZy8xMXo2d3I5MnRmEAI,-6.891005516052246,107.6043472290039,368182.0,Rp 368.182,,736364.0,Rp 736.364,,,,,14.00,12.00,https://www.booking.com/hotel/id/jarrdin-apartment-by-d-carpenter.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14864184&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14864184_grp-0_gendate-20260531,1,Booking.com,Ber-AC,1,,4
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,hotel,RedLiving Apartemen Tamansari Panoramic - Santuy Agency,redliving apartemen tamansari panoramic santuy agency,,ChoIt7Lnl7XbmsbBARoNL2cvMTFyem42ZGxqOBAB,-6.9372403,107.6815192,180854.0,Rp 180.854,,361707.0,Rp 361.707,3.1,14.0,,,14.00,12.00,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/arcamanik/apartment-tamansari-panoramic-lobby-p1-9-santuy-agency-redpartner?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0,,Free Wi-Fi; Free parking; Pool; Air conditioning,4,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,hotel,Amaris Hotel Setiabudhi Bandung,amaris hotel setiabudhi bandung,Kamar dengan ukuran pas di hotel simpel terjangkau yang dilengkapi sarapan prasmanan gratis.,ChkI8qbVpcmxlfoFGg0vZy8xMWNqajB0OHQ2EAE,-6.873511,107.5958698,419749.0,Rp 419.749,,839497.0,Rp 839.497,4.4,2855.0,Hotel bintang 2,2.0,14.00,12.00,https://mysantika.com/indonesia/bandung/amaris-hotel-setiabudhi-bandung,0,,Free breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Accessible; Kid-friendly,8,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,hotel,KoolKost @ Candrawulan 4 Buah Batu,koolkost candrawulan 4 buah batu,,ChoIwd7OuL7EnIneARoNL2cvMTFuOGwzNHliYhAB,-6.9445479,107.6344915,203817.0,Rp 203.817,,407634.0,Rp 407.634,3.9,39.0,,,14.00,12.00,https://www.reddoorz.com/id-id/hotel/indonesia/buahbatu/buah-batu/bandung/koolkost-candrawulan-4-buah-batu-minimum-stay-30-nights?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0,,Free Wi-Fi; Free parking; Air conditioning,3,,5
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,hotel,RedDoorz near Trans Studio Bandung 3,reddoorz near trans studio bandung 3,,ChoI2Kn6k6Haz-fpARoNL2cvMTF0cnhjeTJxNBAB,-6.930314399999999,107.6394376,180576.0,Rp 180.576,,361152.0,Rp 361.152,3.1,12.0,,,14.00,12.00,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/gatot-subroto/reddoorz-near-trans-studio-bandung-3?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0,,Free Wi-Fi; Free parking; Air conditioning,3,,4
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,vacation rental,The Jarrdin Apartemen 2BR Pool View A16 by NEMUI,the jarrdin apartemen 2br pool view a16 by nemui,,ChoQ69PAwK2Ntt_zARoNL2cvMTFuaGxoNjE2ZhAC,-6.892033100128174,107.60519409179688,363637.0,Rp 363.637,,727273.0,Rp 727.273,5.0,1.0,,,15.00,12.00,https://www.booking.com/hotel/id/the-jarrdin-apartemen-2br-pool-view-a16-by-nemui.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14906089&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14906089_grp-1_gendate-20260531,1,Booking.com,Ber-AC; Dapur,2,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,hotel,Urbanview Hotel Utari,urbanview hotel utari,,ChkIk9Kz-b7JytwKGg0vZy8xMXc0NnA2NWZjEAE,-6.900797100000001,107.6125836,243627.0,Rp 243.627,,487253.0,Rp 487.253,2.6,5.0,,,14.00,12.00,https://www.reddoorz.com/vi-vn/hotel/indonesia/bandung/bandung-wetan/bandung-wetan/urbanview-hotel-utari/?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0,,Free Wi-Fi; Free parking; Air conditioning,3,,7
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,hotel,Hotel Victory,hotel victory,"Kamar dan suite simpel, serta restoran Indonesia/Cina yang kasual dan pusat kebugaran.",ChkIpYOEgp-P9urEARoML2cvMTFoMTY1OXNmEAE,-6.9067833,107.5957924,349808.0,Rp 349.808,,699616.0,Rp 699.616,4.1,389.0,Hotel bintang 3,3.0,12.00,12.00,,0,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly,9,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,hotel,Airy Asia Afrika Pangarang 24 Bandung,airy asia afrika pangarang 24 bandung,,ChoI0L3ns6b12feoARoNL2cvMTFkeW1iOTVtZxAB,-6.924152599999999,107.61004319999999,,,,,,4.4,58.0,Hotel bintang 3,3.0,14.00,12.00,,0,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Accessible; Kid-friendly; Smoke-free property,10,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,hotel,Hyper Inn Hotel Paskal Bandung,hyper inn hotel paskal bandung,,ChoIqqfRvqyR9NOXARoNL2cvMTFnNXp3Zm5ibRAB,-6.914458499999999,107.59401779999999,308382.0,Rp 308.382,,616764.0,Rp 616.764,4.0,744.0,Hotel bintang 3,3.0,00.00,00.00,,0,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly,8,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,hotel,Apartement The Suites Metro By Metro Suite Property,apartement the suites metro by metro suite property,,ChkI6_vduJrJiuF_Gg0vZy8xMXA0YmpfYnFrEAE,-6.938136399999999,107.6593506,332000.0,Rp 332.000,,664000.0,Rp 664.000,3.7,96.0,Hotel bintang 3,3.0,,,https://thesuitesmetro.sewascale.com/,0,,Free Wi-Fi; Free parking; Pool; Air conditioning; Kitchen,5,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,vacation rental,The Suites Metro Apartment - King Property,the suites metro apartment king property,,ChkQqc7LsIblrNV7Gg0vZy8xMXlxXzNucWo0EAI,-6.937963962554932,107.65921020507812,324472.0,Rp 324.472,,648945.0,Rp 648.945,3.0,4.0,,,14.00,11.00,,1,Expedia.dk,Ber-AC; Elevator; Dapur; Kompor; TV Kabel; Wi-Fi gratis,6,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,hotel,Hotel Sukahaji Street Bandung Redpartner,hotel sukahaji street bandung redpartner,,ChoI_s-El7PVsrHwARoNL2cvMTFqZmw0Mnd3ORAB,-6.870379,107.58492199999999,266479.0,Rp 266.479,,532958.0,Rp 532.958,4.4,46.0,,,14.00,12.00,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/sukasari/reddoorz-sukahaji-street-bandung?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0,,Free Wi-Fi; Free parking; Air conditioning,3,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,vacation rental,Cozy Studio Apartment at The Jarrdin By Travelio,cozy studio apartment at the jarrdin by travelio,,ChoQ_efgifnBjcHfARoNL2cvMTF4ZDMzNTBfehAC,-6.892489910125732,107.60504150390625,328739.0,Rp 328.739,,657479.0,Rp 657.479,,,,,,,https://www.bluepillow.com/search/639a01a72146662d4c019811?dest=ago&cat=Vacation+rental+(other)&lat=-6.89249&lng=107.60504&language=en,1,br.Bluepillow.com,Ber-AC; Dapur; Bebas asap rokok; TV Kabel; Dapat diakses pengguna kursi roda; Parkir gratis,6,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,hotel,Collection O 1452 Hotel Utari,collection o 1452 hotel utari,Kamar berfurnitur minimalis di hotel bujet simpel yang menawarkan lounge dan teras.,ChoI3Y3bwb7apIeWARoNL2cvMTFoX2xoXzV6cxAB,-6.9008204,107.61258459999999,409635.0,Rp 409.635,,819270.0,Rp 819.270,3.9,552.0,Hotel bintang 3,3.0,14.00,,https://www.oyorooms.com/79398/,0,,Free Wi-Fi; Free parking; Air conditioning; Full-service laundry,4,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,hotel,Hotel Augusta Surapati Bandung,hotel augusta surapati bandung,"Hotel simpel yang menawarkan kamar bergaya minimalis, serta sarapan gratis dan restoran kasual.",ChgI28O9oMbblY2eARoLL2cvMXRjdGh4ODcQAQ,-6.8975672,107.6337204,296738.0,Rp 296.738,,593475.0,Rp 593.475,4.2,910.0,Hotel bintang 3,3.0,14.00,,https://augustahotels-id.com/,0,,Breakfast; Free Wi-Fi; Free parking; Restaurant; Room service; Full-service laundry; Kid-friendly,7,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,hotel,Rumah Ebo Guesthouse,rumah ebo guesthouse,,ChgI9aumwfeqmZSaARoLL2cvMXg2bjRsZmoQAQ,-6.8923251,107.61518129999999,378883.0,Rp 378.883,,757766.0,Rp 757.766,4.3,167.0,Hotel bintang 1,1.0,13.00,11.00,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/coblong/lebakgede/urbanview-rumah-ebo-dago-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Room service,5,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,hotel,Sekararum Butik Syariah Guesthouse,sekararum butik syariah guesthouse,,ChoIy9qeoeurr9D4ARoNL2cvMTFnaDF2Z244axAB,-6.8873599,107.5797552,292647.0,Rp 292.647,,585295.0,Rp 585.295,4.9,93.0,Hotel bintang 3,3.0,,,,0,,Free Wi-Fi; Free parking; Air conditioning; Pet-friendly; Restaurant; Kid-friendly,6,,9
dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,"penginapan murah in Bandung, Jawa Barat",False,20,hotel,SunMoon,sunmoon,,ChoIy4zVrozf2vOeARoNL2cvMTFwdjk3ZHFxchAB,-6.9116952,107.6025971,238243.0,Rp 238.243,,476485.0,Rp 476.485,4.7,78.0,Hotel bintang 3,3.0,14.00,12.00,,0,,Free Wi-Fi; Free parking; Air conditioning,3,,9
dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,"hotel in Cimahi, Jawa Barat",False,1,hotel,Valore Hotel Cimahi,valore hotel cimahi,"Hotel santai yang menawarkan restoran kasual, kolam renang outdoor, dan gym, plus sarapan gratis.",ChkIhpbLk4319qOQARoML2cvMTJobXA2NnZiEAE,-6.897466800000001,107.5371558,383460.0,Rp 383.460,314054.0,766920.0,Rp 766.920,4.0,2434.0,Hotel bintang 3,3.0,14.00,12.00,http://valorebaros.com/,0,,Breakfast; Free Wi-Fi; Parking; Outdoor pool; Air conditioning; Fitness center; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly,11,,9
dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,"hotel in Cimahi, Jawa Barat",False,1,hotel,The Cluster Harris,the cluster harris,,ChoI_r-itfLm_86iARoNL2cvMTF2ZGgxczByaBAB,-6.894824100000001,107.53971260000002,325902.0,Rp 325.902,266914.0,651804.0,Rp 651.804,4.5,62.0,,,14.00,12.00,http://bit.ly/TheClusterHarris,0,,Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Smoke-free property,8,,9
dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,"hotel in Cimahi, Jawa Barat",False,1,hotel,C Family Hotel,c family hotel,,ChkI8LXMlrq7jfE2Gg0vZy8xMXpod241aDBxEAE,-6.877606,107.548351,397035.0,Rp 397.035,328127.0,794069.0,Rp 794.069,4.9,95.0,,,14.00,12.00,,0,,,0,,9
dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,"hotel in Cimahi, Jawa Barat",False,1,hotel,High Livin Apartment Baros,high livin apartment baros,,ChkIl6fOk6C-p_wKGg0vZy8xMWpseXpxazk4EAE,-6.8974765,107.5369822,223014.0,Rp 223.014,202740.0,446027.0,Rp 446.027,3.2,123.0,Hotel bintang 3,3.0,14.00,12.00,,0,,Wi-Fi ($); Parking; Outdoor pool; Air conditioning; Fitness center; Restaurant; Full-service laundry; Accessible,8,,9
dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,"hotel in Cimahi, Jawa Barat",False,1,hotel,Andalucia Lodge & Brunch Bandung,andalucia lodge brunch bandung,"Hotel sederhana yang menawarkan restoran cepat saji & teras atap, ditambah Wi-Fi & tempat parkir.",ChoIlomK3OPc-9PSARoNL2cvMTFzZ3Z2c2RsZBAB,-6.8925826,107.5744608,291751.0,Rp 291.751,238945.0,583502.0,Rp 583.502,4.7,238.0,,,,12.00,https://bookingku.bookandlink.com/booking-page.php?id=andalucia-lodge-brunch,0,,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service,5,,9
dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,"hotel in Cimahi, Jawa Barat",False,1,hotel,Luxury Living At The Edge,luxury living at the edge,,ChoIi5rStqy47cCvARoNL2cvMTFmcjZzdGNkbRAB,-6.8974027,107.5368896,324273.0,Rp 324.273,294794.0,648546.0,Rp 648.546,4.6,5.0,Hotel bintang 3,3.0,13.00,12.00,https://luxurylivingattheedge-bke.zoombookdirect.com/web/en/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=google_my_business,0,,Free Wi-Fi; Free parking; Outdoor pool; Restaurant; Kid-friendly,5,,9
dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,"hotel in Cimahi, Jawa Barat",False,1,hotel,Hotel Cassadua,hotel cassadua,Hotel simpel berkamar minimalis yang dilengkapi kamar mandi dalam dan kedai kopi di hotel.,ChcIk5y2hbyt6NoiGgsvZy8xdGZod3EweBAB,-6.889758199999999,107.5782557,192000.0,Rp 192.000,192000.0,384000.0,Rp 384.000,3.8,941.0,Hotel bintang 3,3.0,14.00,12.00,https://www.oyorooms.com/h/103521?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BDG204&latitude=-6.88979&longitude=107.5782&locale=id,0,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Full-service laundry; Kid-friendly,6,,9
dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,"hotel in Cimahi, Jawa Barat",False,1,hotel,Asthaloka,asthaloka,,ChkI4ODEh_6yjekpGg0vZy8xMW1kcGdkYnA4EAE,-6.8938505999999995,107.57352870000001,271990.0,Rp 271.990,224785.0,543980.0,Rp 543.980,4.9,377.0,,,14.00,12.00,,0,,Free Wi-Fi; Free parking; Air conditioning; Accessible,4,,9
dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,"hotel in Cimahi, Jawa Barat",False,1,hotel,HOTEL PARAHYANGAN,hotel parahyangan,,ChoIsey75unY18asARoNL2cvMTFzYzdscWNxNBAB,-6.9112319,107.57849379999999,,,,,,3.9,382.0,,,,12.00,https://instagram.com/hotelparahyanganbandung?igshid=YmMyMTA2M2Y=,0,,Breakfast; Free Wi-Fi; Free parking; Pool; Full-service laundry,5,,9
