review_target_id,penginapan_id,name,property_type,latitude,longitude,overall_rating,reviews_existing,review_confidence_label,review_scrape_priority,data_quality_score,has_final_child_listing,final_child_count,name_looks_detail_listing,target_review_note,google_maps_search_query,google_maps_search_url,source_dataset,flag_group,flag_reason,suggested_action,split_status,split_reason,manual_decision,manual_note,final_target_status,final_ready_source,final_ready_reason,review_group_for_claude,audit_recommendation,parent_candidate_id,parent_candidate_name,parent_candidate_property_type,parent_candidate_distance_km,parent_candidate_name_ratio,parent_candidate_token_score,parent_candidate_score,decision_group,decision_status,decision_reason,claude_decision,claude_evidence_url,claude_reason,final_decision,final_group,final_reason,final_decision_source,scraped_rows,text_review_rows,unique_review_ids,unique_place_titles,sample_place_title,review_batch_status
PHREV-20260605-0942,LODGE-01417,Apartemen Jarrdin Cihampelas B 2223 By PROELIA INDONESIA,apartment,-6.9193,107.6082,,,missing_review_confidence,missing_rating_or_review,0.8,False,0.0,False,parent_target,"Apartemen Jarrdin Cihampelas B 2223 By PROELIA INDONESIA -6.9193,107.6082",https://www.google.com/maps/search/?api=1&query=Apartemen%20Jarrdin%20Cihampelas%20B%202223%20By%20PROELIA%20INDONESIA%20-6.9193%2C107.6082,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0945,LODGE-01419,Apartemen Mungil Ilalang - Grand Asia Afrika,apartment,-6.9238,107.6184,,,missing_review_confidence,missing_rating_or_review,0.8,False,0.0,False,parent_target,"Apartemen Mungil Ilalang - Grand Asia Afrika -6.9238,107.6184",https://www.google.com/maps/search/?api=1&query=Apartemen%20Mungil%20Ilalang%20-%20Grand%20Asia%20Afrika%20-6.9238%2C107.6184,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0947,LODGE-00277,Apartemen The Edge Baros by SKY,apartment,-6.8977,107.537,,,missing_review_confidence,missing_rating_or_review,0.65,False,0.0,False,parent_target,"Apartemen The Edge Baros by SKY -6.8977,107.537",https://www.google.com/maps/search/?api=1&query=Apartemen%20The%20Edge%20Baros%20by%20SKY%20-6.8977%2C107.537,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0949,LODGE-00278,Apartement the edge by Keys properti,apartment,-6.8978,107.5372,,,missing_review_confidence,missing_rating_or_review,0.65,False,0.0,False,parent_target,"Apartement the edge by Keys properti -6.8978,107.5372",https://www.google.com/maps/search/?api=1&query=Apartement%20the%20edge%20by%20Keys%20properti%20-6.8978%2C107.5372,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0954,LODGE-00258,Apartment 2Bedroom Gateway Pasteur By Kevin,apartment,-6.8900185,107.5661774,,,missing_review_confidence,missing_rating_or_review,0.66,False,0.0,False,parent_target,"Apartment 2Bedroom Gateway Pasteur By Kevin -6.890018463,107.5661774",https://www.google.com/maps/search/?api=1&query=Apartment%202Bedroom%20Gateway%20Pasteur%20By%20Kevin%20-6.890018463%2C107.5661774,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0955,LODGE-00279,Apartment Bandung Cimahi by Maulina,apartment,-6.8973,107.5365,,,missing_review_confidence,missing_rating_or_review,0.65,False,0.0,False,parent_target,"Apartment Bandung Cimahi by Maulina -6.8973,107.5365",https://www.google.com/maps/search/?api=1&query=Apartment%20Bandung%20Cimahi%20by%20Maulina%20-6.8973%2C107.5365,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0957,LODGE-00280,Apartment The Edge Baros Sewa per jam/Harian,apartment,-6.8916,107.5384,,,missing_review_confidence,missing_rating_or_review,0.65,False,0.0,False,parent_target,"Apartment The Edge Baros Sewa per jam/Harian -6.8916,107.5384",https://www.google.com/maps/search/?api=1&query=Apartment%20The%20Edge%20Baros%20Sewa%20per%20jam/Harian%20-6.8916%2C107.5384,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0958,LODGE-01423,Appropriate Studio Apartment at Easton Park Residence Jatinangor near IPDN By Travelio,apartment,-6.9365,107.7652,,,missing_review_confidence,missing_rating_or_review,0.8,False,0.0,False,parent_target,"Appropriate Studio Apartment at Easton Park Residence Jatinangor near IPDN By Travelio -6.9365,107.7652",https://www.google.com/maps/search/?api=1&query=Appropriate%20Studio%20Apartment%20at%20Easton%20Park%20Residence%20Jatinangor%20near%20IPDN%20By%20Travelio%20-6.9365%2C107.7652,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0987,LODGE-00221,Bobo inn Baros The Edge,apartment,-6.8974,107.5371,,,missing_review_confidence,missing_rating_or_review,0.7,False,0.0,False,parent_target,"Bobo inn Baros The Edge -6.8974,107.5371",https://www.google.com/maps/search/?api=1&query=Bobo%20inn%20Baros%20The%20Edge%20-6.8974%2C107.5371,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1006,LODGE-01525,Capital O 92557 Apartemen Mekarwangi Square By Agus,apartment,-6.956,107.593,,,missing_review_confidence,missing_rating_or_review,0.75,False,0.0,False,parent_target,"Capital O 92557 Apartemen Mekarwangi Square By Agus -6.956,107.593",https://www.google.com/maps/search/?api=1&query=Capital%20O%2092557%20Apartemen%20Mekarwangi%20Square%20By%20Agus%20-6.956%2C107.593,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1016,LODGE-00683,Ciwidey Homestay 2 Bedroom,apartment,-7.1229,107.424,,,missing_review_confidence,missing_rating_or_review,0.65,False,0.0,False,parent_target,"Ciwidey Homestay 2 Bedroom -7.1229,107.424",https://www.google.com/maps/search/?api=1&query=Ciwidey%20Homestay%202%20Bedroom%20-7.1229%2C107.424,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1023,LODGE-01652,Collection O 91614 Jarrdin Apartment,apartment,-6.9175,107.6192,,,missing_review_confidence,missing_rating_or_review,0.4,False,0.0,False,parent_target,"Collection O 91614 Jarrdin Apartment -6.9175,107.6192",https://www.google.com/maps/search/?api=1&query=Collection%20O%2091614%20Jarrdin%20Apartment%20-6.9175%2C107.6192,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1025,LODGE-01431,Comfort Studio Room Mekarwangi Square By Travelio,apartment,-6.9551,107.5933,,,missing_review_confidence,missing_rating_or_review,0.8,False,0.0,False,parent_target,"Comfort Studio Room Mekarwangi Square By Travelio -6.9551,107.5933",https://www.google.com/maps/search/?api=1&query=Comfort%20Studio%20Room%20Mekarwangi%20Square%20By%20Travelio%20-6.9551%2C107.5933,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1028,LODGE-01647,Comfortable Studio Room Apartment at Stanford Jatinangor,apartment,-6.9366,107.7649,,,missing_review_confidence,missing_rating_or_review,0.45,False,0.0,False,parent_target,"Comfortable Studio Room Apartment at Stanford Jatinangor -6.9366,107.7649",https://www.google.com/maps/search/?api=1&query=Comfortable%20Studio%20Room%20Apartment%20at%20Stanford%20Jatinangor%20-6.9366%2C107.7649,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1031,LODGE-01528,Comfy Studio Apartment At Jarrdin Cihampelas,apartment,-6.9063,107.6046,,,missing_review_confidence,missing_rating_or_review,0.75,False,0.0,False,parent_target,"Comfy Studio Apartment At Jarrdin Cihampelas -6.9063,107.6046",https://www.google.com/maps/search/?api=1&query=Comfy%20Studio%20Apartment%20At%20Jarrdin%20Cihampelas%20-6.9063%2C107.6046,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1033,LODGE-00260,Cozy & Trendy Studio at Gateway Pasteur Apartment By Travelio,apartment,-6.8895321,107.5662918,,,missing_review_confidence,missing_rating_or_review,0.66,False,0.0,False,parent_target,"Cozy & Trendy Studio at Gateway Pasteur Apartment By Travelio -6.889532089,107.5662918",https://www.google.com/maps/search/?api=1&query=Cozy%20%26%20Trendy%20Studio%20at%20Gateway%20Pasteur%20Apartment%20By%20Travelio%20-6.889532089%2C107.5662918,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1034,LODGE-01529,Cozy And Nice Studio Apartment At Mekarwangi Square Cibaduyut,apartment,-6.956,107.5929,,,missing_review_confidence,missing_rating_or_review,0.75,False,0.0,False,parent_target,"Cozy And Nice Studio Apartment At Mekarwangi Square Cibaduyut -6.956,107.5929",https://www.google.com/maps/search/?api=1&query=Cozy%20And%20Nice%20Studio%20Apartment%20At%20Mekarwangi%20Square%20Cibaduyut%20-6.956%2C107.5929,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1035,LODGE-00261,Cozy Living Studio at Gateway Pasteur Apartment By Travelio,apartment,-6.8903308,107.5656509,,,missing_review_confidence,missing_rating_or_review,0.66,False,0.0,False,parent_target,"Cozy Living Studio at Gateway Pasteur Apartment By Travelio -6.890330791,107.5656509",https://www.google.com/maps/search/?api=1&query=Cozy%20Living%20Studio%20at%20Gateway%20Pasteur%20Apartment%20By%20Travelio%20-6.890330791%2C107.5656509,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1039,LODGE-01530,Cozy Studio Apartment At The Jarrdin Near Cihampelas Walk,apartment,-6.8925,107.604,,,missing_review_confidence,missing_rating_or_review,0.75,False,0.0,False,parent_target,"Cozy Studio Apartment At The Jarrdin Near Cihampelas Walk -6.8925,107.604",https://www.google.com/maps/search/?api=1&query=Cozy%20Studio%20Apartment%20At%20The%20Jarrdin%20Near%20Cihampelas%20Walk%20-6.8925%2C107.604,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1040,LODGE-01434,Cozy Studio Apartment at Mekarwangi Square Cibaduyut By Travelio,apartment,-6.956,107.593,,,missing_review_confidence,missing_rating_or_review,0.8,False,0.0,False,parent_target,"Cozy Studio Apartment at Mekarwangi Square Cibaduyut By Travelio -6.956,107.593",https://www.google.com/maps/search/?api=1&query=Cozy%20Studio%20Apartment%20at%20Mekarwangi%20Square%20Cibaduyut%20By%20Travelio%20-6.956%2C107.593,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1041,LODGE-00355,Cozy Studio Gateway Pasteur Bandung By Travelio,apartment,-6.88939,107.567482,,,missing_review_confidence,missing_rating_or_review,0.6,False,0.0,False,parent_target,"Cozy Studio Gateway Pasteur Bandung By Travelio -6.889389992,107.567482",https://www.google.com/maps/search/?api=1&query=Cozy%20Studio%20Gateway%20Pasteur%20Bandung%20By%20Travelio%20-6.889389992%2C107.567482,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1042,LODGE-01435,Cozy Studio Jarrdin Apartemen by Kaka,apartment,-6.8925,107.6054,,,missing_review_confidence,missing_rating_or_review,0.8,False,0.0,False,parent_target,"Cozy Studio Jarrdin Apartemen by Kaka -6.8925,107.6054",https://www.google.com/maps/search/?api=1&query=Cozy%20Studio%20Jarrdin%20Apartemen%20by%20Kaka%20-6.8925%2C107.6054,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1043,LODGE-01436,Cozy Studio Room at Grand Asia Afrika Apartment By Travelio,apartment,-6.9238,107.6184,,,missing_review_confidence,missing_rating_or_review,0.8,False,0.0,False,parent_target,"Cozy Studio Room at Grand Asia Afrika Apartment By Travelio -6.9238,107.6184",https://www.google.com/maps/search/?api=1&query=Cozy%20Studio%20Room%20at%20Grand%20Asia%20Afrika%20Apartment%20By%20Travelio%20-6.9238%2C107.6184,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1044,LODGE-01437,Cozy Studio at Apt Mekarwangi Square By Travelio,apartment,-6.9561,107.593,,,missing_review_confidence,missing_rating_or_review,0.8,False,0.0,False,parent_target,"Cozy Studio at Apt Mekarwangi Square By Travelio -6.9561,107.593",https://www.google.com/maps/search/?api=1&query=Cozy%20Studio%20at%20Apt%20Mekarwangi%20Square%20By%20Travelio%20-6.9561%2C107.593,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1045,LODGE-01439,Cozy Style Studio Room at Jarrdin Cihampelas Apartment By Travelio,apartment,-6.8899,107.5998,,,missing_review_confidence,missing_rating_or_review,0.8,False,0.0,False,parent_target,"Cozy Style Studio Room at Jarrdin Cihampelas Apartment By Travelio -6.8899,107.5998",https://www.google.com/maps/search/?api=1&query=Cozy%20Style%20Studio%20Room%20at%20Jarrdin%20Cihampelas%20Apartment%20By%20Travelio%20-6.8899%2C107.5998,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1072,LODGE-00357,Elegant & Stylish Studio At Gateway Pasteur Apartment,apartment,-6.8892679,107.5678482,,,missing_review_confidence,missing_rating_or_review,0.6,False,0.0,False,parent_target,"Elegant & Stylish Studio At Gateway Pasteur Apartment -6.889267921,107.5678482",https://www.google.com/maps/search/?api=1&query=Elegant%20%26%20Stylish%20Studio%20At%20Gateway%20Pasteur%20Apartment%20-6.889267921%2C107.5678482,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1090,LODGE-00155,Good Choice Studio at Gateway Pasteur Apartment By Travelio,apartment,-6.8911,107.5656,,,missing_review_confidence,missing_rating_or_review,0.8,False,0.0,False,parent_target,"Good Choice Studio at Gateway Pasteur Apartment By Travelio -6.8911,107.5656",https://www.google.com/maps/search/?api=1&query=Good%20Choice%20Studio%20at%20Gateway%20Pasteur%20Apartment%20By%20Travelio%20-6.8911%2C107.5656,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1091,LODGE-01447,Good Deal Studio at Easton Park Apt By Travelio,apartment,-6.9365,107.7652,,,missing_review_confidence,missing_rating_or_review,0.8,False,0.0,False,parent_target,"Good Deal Studio at Easton Park Apt By Travelio -6.9365,107.7652",https://www.google.com/maps/search/?api=1&query=Good%20Deal%20Studio%20at%20Easton%20Park%20Apt%20By%20Travelio%20-6.9365%2C107.7652,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1099,LODGE-00157,Great Escape Apartment Baros,apartment,-6.8975,107.5369,,,missing_review_confidence,missing_rating_or_review,0.8,False,0.0,False,parent_target,"Great Escape Apartment Baros -6.8975,107.5369",https://www.google.com/maps/search/?api=1&query=Great%20Escape%20Apartment%20Baros%20-6.8975%2C107.5369,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1110,LODGE-01641,Happy Stay at Jarrdin Apartment,apartment,-6.9063,107.6047,,,missing_review_confidence,missing_rating_or_review,0.5,False,0.0,False,parent_target,"Happy Stay at Jarrdin Apartment -6.9063,107.6047",https://www.google.com/maps/search/?api=1&query=Happy%20Stay%20at%20Jarrdin%20Apartment%20-6.9063%2C107.6047,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1125,LODGE-01452,Homey Studio Furnished at Grand Asia Afrika Apartment By Travelio,apartment,-6.9238,107.6184,,,missing_review_confidence,missing_rating_or_review,0.8,False,0.0,False,parent_target,"Homey Studio Furnished at Grand Asia Afrika Apartment By Travelio -6.9238,107.6184",https://www.google.com/maps/search/?api=1&query=Homey%20Studio%20Furnished%20at%20Grand%20Asia%20Afrika%20Apartment%20By%20Travelio%20-6.9238%2C107.6184,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1127,LODGE-01365,Homey and Cozy Studio Room at Suites @Metro Apartment By Travelio,apartment,-6.9392,107.6591,,,missing_review_confidence,missing_rating_or_review,0.85,False,0.0,False,parent_target,"Homey and Cozy Studio Room at Suites @Metro Apartment By Travelio -6.9392,107.6591",https://www.google.com/maps/search/?api=1&query=Homey%20and%20Cozy%20Studio%20Room%20at%20Suites%20%40Metro%20Apartment%20By%20Travelio%20-6.9392%2C107.6591,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1128,LODGE-01453,Homey and Cozy Studio at Suites Metro By Travelio,apartment,-6.9392,107.6591,,,missing_review_confidence,missing_rating_or_review,0.8,False,0.0,False,parent_target,"Homey and Cozy Studio at Suites Metro By Travelio -6.9392,107.6591",https://www.google.com/maps/search/?api=1&query=Homey%20and%20Cozy%20Studio%20at%20Suites%20Metro%20By%20Travelio%20-6.9392%2C107.6591,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1129,LODGE-01454,"Hommayoz Resort, 2 Bedrooms, Buah Batu, Bandung",apartment,-6.9785,107.6453,,,missing_review_confidence,missing_rating_or_review,0.8,False,0.0,False,parent_target,"Hommayoz Resort, 2 Bedrooms, Buah Batu, Bandung -6.9785,107.6453",https://www.google.com/maps/search/?api=1&query=Hommayoz%20Resort%2C%202%20Bedrooms%2C%20Buah%20Batu%2C%20Bandung%20-6.9785%2C107.6453,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-1136,LODGE-01457,Jarrdin Apartemen Cihampelas By Micky Studio WIFI,apartment,-6.8922,107.6056,,,missing_review_confidence,missing_rating_or_review,0.8,False,0.0,False,parent_target,"Jarrdin Apartemen Cihampelas By Micky Studio WIFI -6.8922,107.6056",https://www.google.com/maps/search/?api=1&query=Jarrdin%20Apartemen%20Cihampelas%20By%20Micky%20Studio%20WIFI%20-6.8922%2C107.6056,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
