hotel_id,source_property_token,source_page_number,name,raw_type,property_segment,is_room_level_listing,is_apartment_listing,is_budget_chain_listing,latitude,longitude,coordinate_available,description,source_link,check_in_time,check_out_time,price_lowest,price_before_taxes_fees,price_display,hotel_class,hotel_class_label,overall_rating,reviews,location_rating,star_5_count,star_4_count,star_3_count,star_2_count,star_1_count,rating_distribution_total,positive_rating_ratio,neutral_rating_ratio,negative_rating_ratio,rating_sentiment_score,adjusted_rating_sentiment_score,rating_sentiment_label,review_confidence_label,review_count_p95,rating_sentiment_source,rating_sentiment_model_version,amenities,primary_image_url,image_count,nearby_places_count,review_breakdown_aspect_count,review_breakdown_positive,review_breakdown_negative,review_breakdown_neutral,review_breakdown_top_aspects,image_available,rating_available,price_available,amenities_available,description_available,source_link_available,checkin_checkout_available,hotel_class_available,reviews_breakdown_available,has_wifi,has_parking,has_pool,has_air_conditioning,has_restaurant,has_room_service,has_laundry,wheelchair_accessible,kid_friendly,pet_friendly,smoke_free,kitchen_available,data_quality_score,canonical_source,generated_at,rating_sentiment_prior_score,rating_sentiment_shrinkage_strength,adjusted_rating_sentiment_label
HOTEL-050,ChkI2LGzvI_uxd5oGg0vZy8xMWdtejF6eDUwEAE,3,Tirtasari Nice 2 Guest House,hotel,guest_house,False,False,False,-6.8758703,107.5744375,True,,,14,12,139676,114394,Rp 139.676,,,4.0,173,3.3,86,40,25,9,13,173,0.7283236994219653,0.14450867052023122,0.12716763005780346,0.6011560693641618,0.6093,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFT0cCnhqDY7UjMZWbE4Hmjed-KzUUttDahpA50XfS0Y92aGViHU-XIbzaKRn9nmiJL0MCRhrCP_0gotCHLkTMPimxnVxEhH7lX9NSHQXkx8BxClmGPyKiMG5FkEfLVncynSwJF=s10000,9,3,1,3,2,0,Properti,True,True,True,True,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,0.82,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.495584Z,0.6377,50.0,Sangat Positif
HOTEL-051,ChoI48O-_76Cg_PdARoNL2cvMTFsNjhsenJyNxAB,3,Villa Rumah Hijau Syariah,hotel,villa,False,False,False,-6.8461427,107.578137,True,,,,,,,,,,4.8,12,2.9,10,2,0,0,0,12,1.0,0.0,0.0,1.0,0.7078,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEkQWQkU9g_1bVZ98I1hDEUg2WdCnR3xk9EtH1PJNp97ehW6ZycUXD3XhcVkHejEhzHNRHgp12RRqzdqwU_NP-Xn3OC4AzmPiFrq8brSoR2wxThzPkWSC6aEovxF1MSOLOB2w4=s10000,9,2,0,0,0,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.495803Z,0.6377,50.0,Sangat Positif
HOTEL-052,ChoI_rDV84Ox2ffoARoNL2cvMTFmc2xyeGtzbBAB,3,Wakeqi Villa,hotel,villa,False,False,False,-6.8712092,107.5417894,True,,,,,,,,,,,,3.1,0,0,0,0,0,,,,,,,Tidak Tersedia,missing_review_confidence,582.2,unavailable,hotel_rating_sentiment_v1,,https://lh5.googleusercontent.com/p/s9-hvI9RQvdBvPfukFwohA=s10000,1,3,0,0,0,0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.495991Z,0.6377,50.0,Tidak Tersedia
HOTEL-053,ChkI9cy0l4C6xYlaGg0vZy8xMWxnd3AzeDl0EAE,3,hotel tirtasari,hotel,hotel,False,False,False,-6.8753955,107.5749747,True,,,,,,,,,,4.0,2,3.4,1,0,1,0,0,2,0.5,0.5,0.0,0.5,0.6324,Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://lh5.googleusercontent.com/p/LahSPP1kCNTm8xHIFTRmRQ=s10000,1,4,0,0,0,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.496201Z,0.6377,50.0,Sangat Positif
HOTEL-054,ChoI8qCkxM_w7oKVARoNL2cvMTFoMW05MGJudxAB,3,RedDoorz @ Amellia Pasteur Bandung,hotel,hotel,False,False,True,-6.8857202,107.5785125,True,"Kamar minimalis dengan TV dan AC di hotel simpel yang menawarkan tempat parkir, Wi-Fi, dan restoran kasual.",https://www.reddoorz.com/id-id/hotel/indonesia/bandung/sukajadi/sukawarna/reddoorz-near-setrasari-mall-2?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,14,12,158669,144159,Rp 158.669,,,4.6,260,4.0,186,49,16,7,2,260,0.9038461538461539,0.06153846153846154,0.03461538461538462,0.8692307692307693,0.8319,Sangat Positif,high_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Air conditioning, Restaurant, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4VRJ536e8YmnuN6rXMWyK5yPOQba8NsUlNfk7gIEnlUAwlm4pgFrZFO0f2YGE88WrdCLH70x1VvixdAN9Siy_sEGuG-Sg3suxkwN0BqPxqJBkWvMkDQkjXM_e_aLdQcTTP1EZ=s10000,9,3,0,0,0,0,,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,False,True,False,False,False,0.92,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.496428Z,0.6377,50.0,Sangat Positif
HOTEL-055,ChkImv_R9IefwcRHGg0vZy8xMWI1enpwZGgxEAE,3,Amellia Hotel Pasteur,hotel,hotel,False,False,False,-6.885664,107.578552,True,,,14,12,163645,134026,Rp 163.645,2,Hotel bintang 2,4.2,271,3.8,151,61,41,10,8,271,0.7822878228782287,0.15129151291512916,0.06642066420664207,0.7158671586715867,0.7037,Sangat Positif,high_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_593JWLfrZ188_PNlfXFt2knS9K_qRDjhMjuR3XlVZCuwrYamJSbwwtQ_2BuRXy0msCKWspeDvV6lbe3LjmLOLUSSWa6EVfB-FMRFdmuadCpithxH0Z9uuITnglTOqQq6Low=s10000,9,3,1,5,1,1,Properti,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,0.86,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.496673Z,0.6377,50.0,Sangat Positif
HOTEL-056,ChoI2ZLkxP2Dx5zuARoNL2cvMTFqNGRicnRqdxAB,3,The Edge By Orin,hotel,apartment,False,True,False,-6.897546,107.5372759,True,,https://theedgebyorin.zoombookdirect.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=google_my_business,13,12,,,,,,4.2,11,3.7,5,3,3,0,0,11,0.7272727272727273,0.2727272727272727,0.0,0.7272727272727273,0.6538,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Parking ($), Outdoor pool, Air conditioning, Restaurant, Kitchen",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHRXbT_6jMh0E9bgdXnBp5QdhF7PyZTLxCdeAnK80nYNmxakT9O10n2zxQO1SxVWiHGLzT4_KPvHgUO-Gw7erNa7nhHB4V08ok0jtlgJgli7TSXIoO3pXy1ozX5i2ag_wSFdReazg=s10000,9,3,0,0,0,0,,True,True,False,True,False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,0.7,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.496902Z,0.6377,50.0,Sangat Positif
HOTEL-057,ChoQsPGCiu_F_t7SARoNL2cvMTFtc3RuczFqcRAC,3,Studio Gateway Pasteur By Kevin Property Topaz A,vacation rental,apartment,False,True,False,-6.889317036,107.5663528,True,,https://www.agoda.com/gateway-pasteur-apartment-by-kevin-h9522952/hotel/bandung-id.html,14,12,292204,265640,Rp 292.204,,,,,3.1,0,0,0,0,0,,,,,,,Tidak Tersedia,missing_review_confidence,582.2,unavailable,hotel_rating_sentiment_v1,"Balkon, Elevator, Dapur, Kolam renang luar, Mesin cuci, Parkir berbayar, Wi-Fi gratis",https://pix8.agoda.net/hotelImages/9522952/0/dd49757ae139d1091e11146d0c0a5770.jpg?ce=0,9,2,0,0,0,0,,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,0.66,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.497100Z,0.6377,50.0,Tidak Tersedia
HOTEL-058,ChkQpeC3-bC6m4BNGg0vZy8xMXo2YjNjOTB3EAI,3,Mountain View at The Edge,vacation rental,apartment,False,True,False,-6.897422314,107.5370865,True,,https://www.booking.com/hotel/id/mountain-view-at-the-edge.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13359387&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13359387_grp-3_gendate-20260503,15,13,250364,225328,Rp 250.364,,,3.5,2,,0,0,0,0,0,,,,,0.25,0.6228,Positif,low_review_confidence,582.2,overall_rating_fallback,hotel_rating_sentiment_v1,"Ber-AC, Elevator, Gym, Dapur, Kompor, Boleh bawa hewan peliharaan, Bebas asap rokok, TV Kabel, Dapat diakses pengguna kursi roda",https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzKyEqwKRQWdT8CmRoqfGMh9po2LkFcO8PAJ5drD6yZz0uS1zEdVB2ugLu6w2EabkGRoElCnxhmmZAwgeV1I8QQRpZul5167kP3Vq6k0Vog==.jpg,9,0,0,0,0,0,,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,0.84,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.497296Z,0.6377,50.0,Sangat Positif
HOTEL-059,ChoIsuOYwK3Z3teKARoNL2cvMTFsZjJwcDVmdxAB,4,OYO 94155 Gateway Pasteur Apartment By Goodtime,hotel,apartment,False,True,True,-6.8911577,107.5665668,True,,https://www.oyorooms.com/246895/,,,,,,,,,,3.1,0,0,0,0,0,,,,,,,Tidak Tersedia,missing_review_confidence,582.2,unavailable,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtwe_mbvk0-knsa2UfInVSd-wW1LQkZCfsvd6lZ6aRIh1C8GtwWwI1wyEUp63bgPZ6qUCFkT1-_MzfLyjooCfTKlAeMf_bHe1fqU9Wy5DwxiXa5oMufbO5BwLxvv3WRspA6RzS=s10000,9,3,0,0,0,0,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.497485Z,0.6377,50.0,Tidak Tersedia
HOTEL-060,ChkI1e3BnPf8v4teGg0vZy8xMWYyYjV4dmQwEAE,4,Stay at Rozelle,hotel,hotel,False,False,False,-6.8811637,107.569519,True,,http://www.rozellehotel.com/,14,12,428472,389520,Rp 428.472,3,Hotel bintang 3,4.5,206,3.2,159,27,5,3,12,206,0.9029126213592233,0.024271844660194174,0.07281553398058252,0.8300970873786409,0.7925,Sangat Positif,high_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Air conditioning, Kitchen in some rooms, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhg6A77zZrh5LsOYvpc1YH-4PS24SEtpVlONTh1ngEVOKr811DmI_2sfrILT79Q9sWY1BdzyMti--DNmMNnyXLwsCWpdMNlWvgy_cLxAHqYnqVxVtoCzuX0o3tjb_uEX_b4WB0XA=s10000,9,3,1,11,2,3,Properti,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False,True,0.92,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.497710Z,0.6377,50.0,Sangat Positif
HOTEL-061,ChoI37v12NGA5vKhARoNL2cvMTFmNmRxaDY3bRAB,4,Rumah Bagus Bandung,hotel,hotel,False,False,False,-6.8808909,107.5727895,True,,,,,,,,,,4.7,76,3.3,61,11,2,0,2,76,0.9473684210526315,0.02631578947368421,0.02631578947368421,0.9210526315789473,0.8086,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Smoke-free property",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEL-cG7HpChPvDVweRRIHFFPAlM1lX6KJmGPLMoi2sMkiohI99LI_wAfCpMZTivZ58brMgRi2te6cMcj6AzeBEO3qj92g0a5OkzMhl74MGx4Mz7or0fGktVjNhd0i5Xb0SxXzUtDg=s10000,9,3,0,0,0,0,,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0.58,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.497913Z,0.6377,50.0,Sangat Positif
HOTEL-062,ChoIgbXC3_it2MuFARoNL2cvMTFzNTdrenlxORAB,4,Great Escape Apartment Baros,hotel,apartment,False,True,False,-6.8974859,107.5373958,True,,,,,189066,154845,Rp 189.066,,,4.8,4,3.7,3,1,0,0,0,4,1.0,0.0,0.0,1.0,0.6645,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://cdn.worldota.net/t/1024x768/content/d7/64/d764279e9f663dedcf43f70c037493c419f56df9.jpeg,9,3,0,0,0,0,,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.58,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.498105Z,0.6377,50.0,Sangat Positif
HOTEL-063,ChoIy9qeoeurr9D4ARoNL2cvMTFnaDF2Z244axAB,4,Sekararum Butik Syariah Guesthouse,hotel,guest_house,False,False,False,-6.8873599,107.5797552,True,,,,,342326,280365,Rp 342.326,3,Hotel bintang 3,4.9,92,4.2,81,10,1,0,0,92,0.9891304347826086,0.010869565217391304,0.0,0.9891304347826086,0.8654,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Restaurant, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEepfWpTuZLtW1rHq_8ezgEZvPG9cjy5CD2CxKzJI_JHshzjTsQhr3kvVePAaAtZnFwN26UjlexfT_pVftdEwfULtrMi-_bsCAyorhxH4OP2TxIQwxHjMvwfz6IBlB0La_Nfog=s10000,9,3,5,28,1,2,Kebersihan; Properti; Sarapan; Suasana; Lokasi,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,False,True,True,False,False,0.8,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.498423Z,0.6377,50.0,Sangat Positif
HOTEL-064,ChkIlebM65qshrJEGg0vZy8xMWJ4OWJfZGZ5EAE,4,ZEN Rooms Cibogo Pasteur,hotel,room_level_listing,True,False,False,-6.889233,107.579627,True,,https://www.zenrooms.com/id/hotel/8/zen-rooms-cibogo-pasteur-bandung-938?utm_source=local&utm_medium=organic&utm_campaign=gmb,,,,,,3,Hotel bintang 3,4.1,21,4.2,10,5,5,0,1,21,0.7142857142857143,0.23809523809523808,0.047619047619047616,0.6666666666666667,0.6463,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,Pet-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1NnD7lmi_hSJEJZe6As7SFDnfDs3Nt2lmufV2N-VcTNN1z7eC7UVlQbGtm-jCg526nn2vUWpt3j6Jm8R4MLCov0luL0DgW7DfLmN2qgW1LyQ_OdGk18O3n6r7FAPjLJ22R5ml=s10000,9,3,0,0,0,0,,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.68,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.498640Z,0.6377,50.0,Sangat Positif
HOTEL-065,ChoI4dyc857b0P-4ARoNL2cvMTFsNnJjczAxehAB,4,Sewa Apartemen Bandung,hotel,apartment,False,True,False,-6.8911488,107.5665687,True,,,,,,,,,,,,3.1,0,0,0,0,0,,,,,,,Tidak Tersedia,missing_review_confidence,582.2,unavailable,hotel_rating_sentiment_v1,,https://lh5.googleusercontent.com/p/qE2h2B6quRkovGK9HlnpjA=s10000,1,3,0,0,0,0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.498806Z,0.6377,50.0,Tidak Tersedia
HOTEL-066,ChkIhrC2ntvloqZPGg0vZy8xMWh5ZnR0OHBwEAE,4,Collection O 818 Micasa Residence,hotel,hotel,False,False,True,-6.889249,107.5793864,True,Kamar nyaman berdekorasi simpel di hotel minimalis yang dilengkapi pusat kebugaran & kolam renang outdoor.,https://www.oyorooms.com/ID/56529/?utm_source=GMB_ID&utm_medium=Organic&utm_campaign=ID_BDG055&latitude=-6.8892579&longitude=107.5794187&locale=id,13.3,12.3,,,,2,Hotel bintang 2,3.5,751,4.1,313,134,96,59,149,751,0.5952063914780293,0.1278295605858855,0.2769640479360852,0.31824234354194414,0.3435,Positif,high_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAkZNwYuBRVEurq_8OuOlmMEVAcs3YXwnQsHBk-_c6rLRxGguR4vB3gUgn1VxdWyG56M0X1H3xZ054XU0HgeHeizTWbfqcAq4j_DHIiMYXmSK2j6yAzQUWipZHHDLgZDBH0MixbA=s10000,9,4,1,3,1,2,Properti,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,0.86,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.499035Z,0.6377,50.0,Positif
HOTEL-067,ChoI7rf9wdaOvabiARoNL2cvMTFoMDd2Nno1bBAB,4,RedDoorz Plus near Exit Toll Pasteur 2,hotel,hotel,False,False,True,-6.8873261,107.5798858,True,,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/reddoorz-plus-near-exit-toll-pasteur-2?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,14,0,,,,,,4.8,13,4.2,12,0,1,0,0,13,0.9230769230769231,0.07692307692307693,0.0,0.9230769230769231,0.6966,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcnAAEMAhG10Y3LM9NHZjP2qxtKTXFo6x44mxY_0TVa5hk5DpS5PcdWrbe2u6pk5PFRRHOoj5CHP22Fy1ZXI8u-gxlwih6ImEtBcWPNb9IKTJ-Io1KA1TdTFUkN9DGlqFJMEE=s10000,9,4,0,0,0,0,,True,True,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,0.7,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.499242Z,0.6377,50.0,Sangat Positif
HOTEL-068,ChoIxqyHoKv7hP-gARoNL2cvMTFzaGpyZzVoNBAB,4,Guest House TERAS WARUGA SYARIAH,hotel,guest_house,False,False,False,-6.8614987,107.5765378,True,,,,,,,,,,4.8,5,3.1,4,1,0,0,0,5,1.0,0.0,0.0,1.0,0.6706,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://cdn.worldota.net/t/1024x768/content/6b/ba/6bba7801dfed8b1ee9be0f91dde199ff84312b3e.JPEG,5,1,0,0,0,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.499429Z,0.6377,50.0,Sangat Positif
HOTEL-069,ChoIlY692KzC8fqmARoNL2cvMTFmNzY2MF9mcBAB,4,RedDoorz near Setrasari mall 4,hotel,hotel,False,False,True,-6.8807689,107.579175,True,,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/surya-sumantri/ji.-sutami/reddoorz-near-setrasari-mall-4?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,14,12,130091,106545,Rp 130.091,3,Hotel bintang 3,3.6,157,4.4,62,33,28,5,29,157,0.6050955414012739,0.17834394904458598,0.21656050955414013,0.3885350318471337,0.4487,Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Breakfast, Wi-Fi, Free parking, Air conditioning, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4W86O9GkMNMGFmKHIp0mHbIa7WSlFyghaZRdyQoFufLlBm8I3vIrIngJp9igslkZyIytIWt5lbuFjVWTd84NQtEW0vfTusTLdfTfW9ddu9HKYzJ0_Y62tkG2GlFwXTA3oLXKn=s10000,9,4,0,0,0,0,,True,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False,0.88,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.499628Z,0.6377,50.0,Positif
HOTEL-070,ChoI8oqFnvu22tP5ARoNL2cvMTF2Y24wZmtyZxAB,4,Tepas Paviliun,hotel,hotel,False,False,False,-6.8679485,107.5796872,True,,,,,,,,,,5.0,16,3.4,16,0,0,0,0,16,1.0,0.0,0.0,1.0,0.7255,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFiK7MWI9yRDu9cgaa2BU0sb8y5JVS3NRNMPd0zcENz5PTkCs-4ercw9oJtvTRou2WxjX2rjI1g2IULClcEAxnc-7w8ROYuI_AEeQZx_qnMGpkITXwOib0z0bUrENe-wTBzOLat=s10000,9,3,0,0,0,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.499813Z,0.6377,50.0,Sangat Positif
HOTEL-071,ChkI9YaYrurugthcGg0vZy8xMWY3MTViYl9wEAE,4,Bantal Guling Pasteur Bandung,hotel,hotel,False,False,False,-6.8808067,107.5792086,True,,,14,12,,,,1,Hotel bintang 1,3.8,36,4.4,17,7,5,1,6,36,0.6666666666666666,0.1388888888888889,0.19444444444444445,0.4722222222222222,0.5684,Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Breakfast, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIjI1IHpl6ofYy4zi-R3XmVufefudKsvKqil3KJQJ6nadg3mCjHAYGjywerK2Xh3WYFI7nG-uB_reywxkhH8wx2o4bPTknQj01iImzruQtBo5eCDlSTRGSM3zrmxZ552TRu62jBg=s10000,9,4,0,0,0,0,,True,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.68,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.500002Z,0.6377,50.0,Positif
HOTEL-072,ChoIs4-zwJ3V6JG6ARoNL2cvMTFwenBjcTlibhAB,4,Redliving Apartement gateway Pasteur-TN Hospitality Tower Topaz C Bs 01,hotel,apartment,False,True,False,-6.8904796,107.5661623,True,,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/pasteur/pasteur/reddoorz-apartment-gateway-pasteur-2?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,14,12,329110,299191,Rp 329.110,,,4.7,20,3.1,17,2,0,0,1,20,0.95,0.0,0.05,0.8999999999999999,0.7126,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,Air conditioning,https://cdn.worldota.net/t/1024x768/content/81/fb/81fbff0c188d083a20b76a08deb084dcb02aaf75.JPEG,9,3,0,0,0,0,,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.84,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.500188Z,0.6377,50.0,Sangat Positif
HOTEL-073,ChkImufS0ubB6740Gg0vZy8xMWg5enRtYl8xEAE,4,Airy Eco Budi Cimahi,hotel,hotel,False,False,False,-6.8905806,107.5587424,True,"Kamar sederhana di hotel murah yang menawarkan Wi-Fi gratis, sarapan, dan musala.",,,12,,,,3,Hotel bintang 3,4.0,200,3.2,94,49,35,9,13,200,0.715,0.175,0.11,0.605,0.6115,Sangat Positif,high_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Air conditioning, Smoke-free property",https://cdn.worldota.net/t/1024x768/content/a3/97/a397297e2e2fcecdec15dc1b60867d27a8468082.jpeg,9,3,1,5,1,1,Properti,True,True,False,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,0.74,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.500388Z,0.6377,50.0,Sangat Positif
HOTEL-074,ChkIsaTLn52kudFxGg0vZy8xMWR6NTZmY2pnEAE,4,butternut tree townhomes,hotel,hotel,False,False,False,-6.8685237,107.5709015,True,,,,11,,,,3,Hotel bintang 3,4.4,158,3.0,102,30,17,3,6,158,0.8354430379746836,0.10759493670886076,0.056962025316455694,0.7784810126582279,0.7446,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Air conditioning, Kitchen in some rooms, Kid-friendly",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8d/2f/6d/butternut-tree-townhomes.jpg?w=2100&h=1400&s=1,9,2,1,9,0,2,Properti,True,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True,0.66,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.500601Z,0.6377,50.0,Sangat Positif
HOTEL-075,ChoI69nms4SOofPPARoNL2cvMTFzNHJ3XzE5bRAB,4,Villa Normandie Bandung,hotel,villa,False,False,False,-6.8815903,107.5686987,True,,,15,11,2768916,2288360,Rp 2.768.916,,,5.0,67,3.1,65,2,0,0,0,67,1.0,0.0,0.0,1.0,0.8452,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-IpHyVMU5_lXqFYMGo8ZG3fgs5EWhl5IFGnoE_llWF4efr64vADDI5MEPInH6-8fGYRDVShzlnzRxZl2E21r_GI7GmoH29YF2jo6HkzLa0SB997laf1DyQzuHfRPAOEAV42s=s10000,9,2,0,0,0,0,,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.64,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.500779Z,0.6377,50.0,Sangat Positif
