penginapan_id,primary_name,scrape_name,match_method,match_confidence,distance_km,primary_property_type,scrape_type,primary_priority_before,primary_price_before,scrape_price_lowest,scrape_price_display,primary_rating_before,primary_reviews_before,scrape_overall_rating,scrape_reviews,fillable_price,fillable_rating_reviews,query,source_file,page_number,property_token,link,price_sources,hotel_class,check_in_time,check_out_time,primary_image_url,amenities
LODGE-00986,RedDoorz Plus @ Bagusrangin Street,RedDoorz Plus @ Bagusrangin Street,exact_normalized_name,safe_apply_candidate,0.002717,hotel,hotel,OK_complete_enough,178353.0,191712.0,Rp 191.712,4.0,304.0,4.0,304.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,6,ChoI5rCpqYrU8rOPARoNL2cvMTFtX18wOTRtORAB,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/coblong/coblong/reddoorz-plus-bagusrangin-street?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,Hotel bintang 3,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-01371,Jaksa Guest House Bandung,Jaksa Guest House Bandung,exact_normalized_name,safe_apply_candidate,0.004767,guest_house,hotel,P3_source_link_missing,211775.0,211768.0,Rp 211.768,4.6,108.0,4.5,108.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,7,ChoI7_jM19vX8ojAARoNL2cvMTFjc3Bza2YwMhAB,,,,,,,Free Wi-Fi; Parking; Air conditioning; Kid-friendly
LODGE-01085,Zest Sukajadi Bandung by Swiss-Belhotel International,Zest Sukajadi Bandung by Swiss-Belhotel International,exact_normalized_name,safe_apply_candidate,0.010368,hotel,hotel,OK_complete_enough,419979.0,379408.0,Rp 379.408,4.5,5561.0,4.5,5579.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,7,ChoIhqrKlsqoh8qlARoNL2cvMTFid204bWRkaxAB,https://www.zesthotel.com/en-gb/zest-hotel-sukajadi-bandung?utm_source=Google&utm_medium=GMB&utm_campaign=Website,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly
LODGE-01480,SHARON Co-Living,SHARON Co-Living,exact_normalized_name,safe_apply_candidate,0.004229,hotel,hotel,P3_content_missing,195408.0,210400.0,Rp 210.400,4.2,78.0,4.2,78.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,7,ChkI8fPGvfbKibVZGg0vZy8xMWw5ZGIwenpsEAE,http://sharon.id/,,Hotel bintang 2,,,,
LODGE-00955,Malaka Hotel,Malaka Hotel,exact_normalized_name,safe_apply_candidate,0.004357,hotel,hotel,OK_complete_enough,432613.0,479776.0,Rp 479.776,4.4,4127.0,4.4,4131.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,7,ChcIqfDm--TJm8IZGgsvZy8xdmI2N3R6dxAB,https://www.malakahotel.com/en/reservation,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Bar; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly; Smoke-free property
LODGE-00909,Golden Flower Hotel,Golden Flower Hotel,exact_normalized_name,safe_apply_candidate,0.003385,hotel,hotel,P2_sentiment_missing,371176.0,376109.0,Rp 376.109,4.3,7134.0,4.3,7170.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,7,ChcIirnQ-Y2vqtxZGgsvZy8xdGZoMXMwXxAB,https://booking.kagumhotels.com/offers?hotel=GFLW,,Hotel bintang 4,15.00,12.00,,Breakfast; Free Wi-Fi; Parking; Outdoor pool; Air conditioning; Fitness center; Spa; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly
LODGE-01195,The Naripan Hotel,The Naripan Hotel,exact_normalized_name,safe_apply_candidate,0.006672,hotel,hotel,OK_complete_enough,289196.0,260022.0,Rp 260.022,3.9,2260.0,3.9,2275.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,7,ChcIlKf_gL7N4pYrGgsvZy8xdGdnbDFuYhAB,https://thenaripanhotel.com/,,Hotel bintang 3,15.00,,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly
LODGE-01245,De Batara Hotel,De Batara Hotel,exact_normalized_name,safe_apply_candidate,0.004085,hotel,hotel,P3_source_link_missing,223576.0,244639.0,Rp 244.639,4.1,3106.0,4.1,3107.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,7,ChgIvsap4-L087taGgwvZy8xMnZzc2dzeGQQAQ,,,Hotel bintang 3,14.00,12.00,,Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Accessible; Kid-friendly
LODGE-01252,Grand Sovia Hotel,Grand Sovia Hotel,exact_normalized_name,safe_apply_candidate,0.002995,hotel,hotel,OK_complete_enough,332000.0,315583.0,Rp 315.583,4.2,4356.0,4.2,4360.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,7,ChoI8frDxOi5nN7HARoNL2cvMTFiNzN3dnc0NhAB,,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Kid-friendly
LODGE-01013,RedDoorz near Telkom Corporate University,RedDoorz near Telkom Corporate University,exact_normalized_name,safe_apply_candidate,0.001557,hotel,hotel,P2_sentiment_missing,108694.0,120874.0,Rp 120.874,2.9,385.0,2.9,386.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,8,ChoIp-vmnujdlsvSARoNL2cvMTFqMTI4cHJiahAB,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/geger-kalong/sukasari/reddoorz-plus-near-telkom-corporate-university?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,Hotel bintang 2,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-00085,Asthaloka,Asthaloka,exact_normalized_name,safe_apply_candidate,0.006341,hotel,hotel,P2_sentiment_missing,302208.0,271990.0,Rp 271.990,4.9,364.0,4.9,377.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,8,ChkI4ODEh_6yjekpGg0vZy8xMW1kcGdkYnA4EAE,,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Accessible
LODGE-00997,RedDoorz Syariah near BTC Fashion Mall,RedDoorz Syariah near BTC Fashion Mall,exact_normalized_name,safe_apply_candidate,0.00441,hotel,hotel,OK_complete_enough,121527.0,149566.0,Rp 149.566,3.2,325.0,3.2,324.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,8,ChkI_Oiq9YDGh50nGg0vZy8xMWRkeDdiZDI2EAE,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/sukagalih/reddoorz-near-btc-fashion-mall?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,Hotel bintang 2,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Restaurant
LODGE-00994,RedDoorz Plus near Universitas Maranatha Bandung 2,RedDoorz Plus near Universitas Maranatha Bandung 2,exact_normalized_name,safe_apply_candidate,0.003621,hotel,hotel,OK_complete_enough,187230.0,185135.0,Rp 185.135,4.3,62.0,4.3,62.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,9,ChoImdi77Zmpj5mUARoNL2cvMTF0cl9rMmxodhAB,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/sukajadi/sukawarna/urbanview-hotel-my-honai-setrasari?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,Hotel bintang 2,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-00973,POP! Hotel Festival Citylink Bandung,POP! Hotel Festival Citylink Bandung,exact_normalized_name,safe_apply_candidate,0.004509,hotel,hotel,P2_sentiment_missing,350000.0,370000.0,Rp 370.000,4.3,5170.0,4.3,5176.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,9,ChkIl-3S8Kbukqj8ARoML2cvMWhjMm1wNGtuEAE,https://www.discoverasr.com/en/booking/property-listing/booking-journey?hotel=34576,,Hotel bintang 2,14.00,12.00,,Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Fitness center; Spa; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly; Smoke-free property
LODGE-01124,De Sofia Dago,De Sofia Dago,exact_normalized_name,safe_apply_candidate,0.002311,hotel,hotel,OK_complete_enough,288971.0,350880.0,Rp 350.880,4.3,1964.0,4.3,1966.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,10,ChkI6d7n6dzo7qJbGg0vZy8xMWJ4NDN0ZHQ5EAE,http://desofiadagohotel.com/,,Hotel bintang 3,14.00,,,Breakfast ($); Free Wi-Fi; Free parking; Pools; Air conditioning; Bar; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Kid-friendly
LODGE-01501,Urbanview Daily Guest House Pasteur Bandung,Urbanview Daily Guest House Pasteur Bandung,exact_normalized_name,safe_apply_candidate,0.004392,guest_house,hotel,P3_content_missing,179985.0,253520.0,Rp 253.520,4.2,22.0,4.2,22.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,10,ChkIjry4oIjQlsd7Gg0vZy8xMW1zMDhsa3dqEAE,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/sukajadi/pasteur/urbanview-daily-guest-house-pasteur-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,,,,
LODGE-01137,Jabrix Hotel And Coffee Bar,Jabrix Hotel And Coffee Bar,exact_normalized_name,safe_apply_candidate,0.004323,hotel,hotel,OK_complete_enough,166187.0,200672.0,Rp 200.672,4.3,472.0,4.4,475.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,10,ChkIn6yevfiE5udrGg0vZy8xMWpybGp5NXdtEAE,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/batununggal/jabrix-hotel/?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,Hotel bintang 2,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Bar; Restaurant; Room service; Full-service laundry
LODGE-01545,Populair Hostel Braga,Populair Hostel Braga,exact_normalized_name,safe_apply_candidate,0.003145,hotel,hotel,P3_content_missing,146418.0,189032.0,Rp 189.032,4.3,181.0,4.3,182.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,10,ChkIrLnW6IHbjLEwGg0vZy8xMWg0X2RjbndwEAE,,,Hotel bintang 2,,11.00,,
LODGE-01133,Hotel Doorman Guest House,Hotel Doorman Guest House,exact_normalized_name,safe_apply_candidate,0.003337,guest_house,hotel,P2_sentiment_missing,203064.0,255808.0,Rp 255.808,4.6,337.0,4.6,336.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,10,ChoIwabVh9jGmd7vARoNL2cvMTFoNDJwOHgzMRAB,https://www.oyorooms.com/h/59016?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BDG061&latitude=-6.91797&longitude=107.5996&locale=id,,,,12.00,,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Kid-friendly
LODGE-01350,De Halimun Guest House,De Halimun Guest House,exact_normalized_name,safe_apply_candidate,0.004328,guest_house,hotel,P3_source_link_missing,403920.0,326960.0,Rp 326.960,4.4,983.0,4.4,983.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,10,ChgIquewybWS85xQGgwvZy8xcHpyZmpreXYQAQ,,,Hotel bintang 3,14.00,,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Kid-friendly
LODGE-00878,Bobobox Pods Cipaganti,Bobobox Pods Cipaganti,exact_normalized_name,safe_apply_candidate,0.006715,hotel,hotel,OK_complete_enough,150039.0,212584.0,Rp 212.584,4.6,444.0,4.6,445.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,10,ChoIpcmCrZ-qwP6IARoNL2cvMTFoMWZ3a3FwZhAB,https://bobobox.com/bobobox/jawa-barat/bobobox-cipaganti-1002/,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Kid-friendly
LODGE-01011,RedDoorz near Simpang Dago 2,RedDoorz near Simpang Dago 2,exact_normalized_name,safe_apply_candidate,0.002952,hotel,hotel,OK_complete_enough,226879.0,296960.0,Rp 296.960,4.6,366.0,4.6,368.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,10,ChoI8-6Ikry34amAARoNL2cvMTFoMWhuZGZwdBAB,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/dago/tubagus-ismail/reddoorz-near-simpang-dago-2?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,Hotel bintang 2,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Pet-friendly
LODGE-01088,Zodiak Asia Afrika Hotel Bandung,Zodiak Asia Afrika Hotel Bandung,exact_normalized_name,safe_apply_candidate,0.003403,hotel,hotel,OK_complete_enough,251709.0,308048.0,Rp 308.048,4.1,2513.0,4.1,2540.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,10,ChkI_In4nLC4kNt-Gg0vZy8xMWI1ejJtOXZtEAE,https://booking.kagumhotels.com/offers?hotel=ZKBK,,Hotel bintang 2,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Kid-friendly
LODGE-01086,Zodiak,Zodiak,exact_normalized_name,safe_apply_candidate,0.0028,hotel,hotel,P2_sentiment_missing,267908.0,267908.0,Rp 267.908,3.7,2708.0,3.7,2710.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,11,ChoImaPnsdSPxb76ARoNL2cvMTFiNjN3MXB5bBAB,https://booking.kagumhotels.com/offers?hotel=ZKBK,,Hotel bintang 2,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly
LODGE-01408,YOKOTEL CITY,YOKOTEL CITY,exact_normalized_name,safe_apply_candidate,0.006187,hotel,hotel,P3_source_link_missing,302432.0,361718.0,Rp 361.718,4.6,519.0,4.6,525.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,11,ChkIsbL8uqfE5MdTGg0vZy8xMWZxcGwzeTNyEAE,,,Hotel bintang 3,,,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant
LODGE-01262,Hotel Astria Graha,Hotel Astria Graha,exact_normalized_name,safe_apply_candidate,0.004635,hotel,hotel,P3_source_link_missing,134763.0,187314.0,Rp 187.314,3.9,1119.0,3.9,1120.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,12,ChcIyIvj-9Hqou1fGgsvZy8xdjlua2YwaxAB,,,Hotel bintang 2,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Full-service laundry; Kid-friendly
LODGE-01001,RedDoorz near Farm House 4,RedDoorz near Farm House 4,exact_normalized_name,safe_apply_candidate,0.002224,hotel,hotel,OK_complete_enough,116799.0,154619.0,Rp 154.619,4.0,107.0,4.0,108.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,12,ChoIppO209Og34HfARoNL2cvMTFmazE1NWQyNBAB,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/setiabudhi/lembang/reddoorz-jalan-raya-lembang?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,Hotel bintang 2,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Pet-friendly; Kitchen in some rooms; Kid-friendly
LODGE-00986,RedDoorz Plus @ Bagusrangin Street,RedDoorz Plus @ Bagusrangin Street,exact_normalized_name,safe_apply_candidate,0.002717,hotel,hotel,OK_complete_enough,178353.0,248441.0,Rp 248.441,4.0,304.0,4.0,304.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,12,ChoI5rCpqYrU8rOPARoNL2cvMTFtX18wOTRtORAB,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/coblong/coblong/reddoorz-plus-bagusrangin-street?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,Hotel bintang 3,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-01234,Chara Hotel,Chara Hotel,exact_normalized_name,safe_apply_candidate,0.002485,hotel,hotel,P2_sentiment_missing,460736.0,452047.0,Rp 452.047,4.0,1386.0,4.0,1387.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,13,ChgI66D2lcaw17kUGgwvZy8xMXhjNjVyazYQAQ,,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Spa; Restaurant; Room service; Full-service laundry; Kid-friendly
LODGE-01162,Peony Guest House,Peony Guest House,exact_normalized_name,safe_apply_candidate,0.015918,guest_house,hotel,OK_complete_enough,137200.0,145435.0,Rp 145.435,4.3,78.0,4.3,80.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,13,ChoIoNCXhYOTu4vPARoNL2cvMTFmNHd2Mzh2bhAB,https://peony.my.id/peonysalonbdg.guesthouse.digital_AI,,Hotel bintang 1,14.00,12.00,,Free Wi-Fi; Parking; Restaurant
LODGE-00948,Kedaton Hotel Bandung,Kedaton Hotel Bandung,exact_normalized_name,safe_apply_candidate,0.005577,hotel,hotel,OK_complete_enough,390240.0,450809.0,Rp 450.809,4.3,3269.0,4.3,3269.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,13,ChoIgY3X05LAjdi9ARoNL2cvMTFiNmQyMzZqZBAB,https://kedatonhotel.com/,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Business center; Kid-friendly
LODGE-01069,Urbanview Hotel Pondok Kurnia Cijagra Bandung,Urbanview Hotel Pondok Kurnia Cijagra Bandung,exact_normalized_name,safe_apply_candidate,0.005491,hotel,hotel,OK_complete_enough,176987.0,232375.0,Rp 232.375,4.0,365.0,4.0,364.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,13,ChgIg4v4nuvwgfCtARoLL2cvMXZ5OWpjY3MQAQ,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/lengkong/urbanview-hotel-pondok-kurnia-cijagra-bandung?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,Hotel bintang 2,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Accessible; Kid-friendly; Smoke-free property
LODGE-01073,V Hotel & Residence,V Hotel & Residence,exact_normalized_name,safe_apply_candidate,0.002717,hotel,hotel,OK_complete_enough,304144.0,413091.0,Rp 413.091,4.6,7748.0,4.6,7774.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,14,ChgIo5_Hg6au1sZCGgwvZy8xaGhoaDlibTIQAQ,http://www.vhotelresidence.com/,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Business center; Kid-friendly
LODGE-00857,Amaris Hotel Cimanuk,Amaris Hotel Cimanuk,exact_normalized_name,safe_apply_candidate,0.005413,hotel,hotel,OK_complete_enough,391600.0,437395.0,Rp 437.395,4.3,1945.0,4.3,1949.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,14,ChcIpMXN5oSs_IxsGgsvZy8xdHI2cHBucRAB,https://mysantika.com/indonesia/bandung/amaris-hotel-cimanuk-bandung,,Hotel bintang 2,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Pools; Air conditioning; Restaurant; Full-service laundry; Accessible; Kid-friendly
LODGE-00989,RedDoorz Plus @ D'San Residence Buah Batu,RedDoorz Plus @ D'San Residence Buah Batu,exact_normalized_name,safe_apply_candidate,0.005152,hotel,hotel,OK_complete_enough,176792.0,190325.0,Rp 190.325,4.1,27.0,4.1,27.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,15,ChkIieeVmei0p-VIGg0vZy8xMXczOWpuNzkyEAE,https://www.reddoorz.com/en-id/hotel/indonesia/bandung/regol/ancol/reddoorz-dsan-residence,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-01565,FAJAR GUESTHOUSE,FAJAR GUESTHOUSE,exact_normalized_name,safe_apply_candidate,0.003461,guest_house,hotel,P3_content_missing,254773.0,237500.0,Rp 237.500,4.5,8.0,4.3,8.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,15,ChkI3ryBx4bmiPIHGg0vZy8xMXZxN2xwcmwxEAE,,,,,,,
LODGE-01619,Namin Hotel - Bandung,Namin Hotel - Bandung,exact_normalized_name,safe_apply_candidate,0.011546,hotel,hotel,P1_price_missing,,432393.0,Rp 432.393,4.2,1352.0,4.2,1351.0,True,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,16,ChoI4oCK3ZvYh7HTARoNL2cvMTFidjN2cHBwchAB,http://www.hotelnamin.com/,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly
LODGE-00915,Grand Pacific Hotel,Grand Pacific Hotel,exact_normalized_name,safe_apply_candidate,0.001069,hotel,hotel,P2_sentiment_missing,334688.0,398434.0,Rp 398.434,4.4,2978.0,4.4,2985.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,16,ChcIwMCmgOGJ0uE6GgsvZy8xdG44bno4OBAB,http://www.grandpacifichotel.co.id/,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Business center; Kid-friendly
LODGE-01267,Hotel Kurnia,Hotel Kurnia,exact_normalized_name,safe_apply_candidate,0.005506,hotel,hotel,P2_sentiment_missing,122727.0,163455.0,Rp 163.455,3.6,312.0,3.6,312.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,16,ChoIlt_blM3X65X3ARoNL2cvMTFiNXdtbjN0NBAB,,,Hotel bintang 2,12.00,13.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-01271,Hotel Sakura Bandung,Hotel Sakura Bandung,exact_normalized_name,safe_apply_candidate,0.001934,hotel,hotel,P3_source_link_missing,208103.0,253661.0,Rp 253.661,4.2,677.0,4.2,678.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,16,ChkI84DT5Z2m4bXDARoML2cvMTFyOGM4NjFiEAE,,,Hotel bintang 2,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Kid-friendly
LODGE-01010,RedDoorz near Riau Junction Mall 2,RedDoorz near Riau Junction Mall 2,exact_normalized_name,safe_apply_candidate,0.007131,hotel,hotel,OK_complete_enough,156948.0,191712.0,Rp 191.712,3.8,146.0,3.9,147.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,16,ChkI3rHd3o2mm_AEGg0vZy8xMWs2d3Q2MnpmEAE,https://www.reddoorz.com/id-id/hotel/indonesia/citarum/citarum/bandung/reddoorz-near-riau-junction-mall-2?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-00983,RedDoorz @ Kiaracondong,RedDoorz @ Kiaracondong,exact_normalized_name,safe_apply_candidate,0.005151,hotel,hotel,OK_complete_enough,156786.0,226874.0,Rp 226.874,4.2,337.0,4.2,337.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,17,ChkIsIbTmsnY0awwGg0vZy8xMWhfd3Nyejh5EAE,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/kiaracondong/batununggal/reddoorz-kiaracondong?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Restaurant
LODGE-00992,RedDoorz Plus near Kampus UPI Setiabudhi,RedDoorz Plus near Kampus UPI Setiabudhi,exact_normalized_name,safe_apply_candidate,0.005522,hotel,hotel,OK_complete_enough,118695.0,182774.0,Rp 182.774,3.4,217.0,3.4,218.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,17,ChkIubPwr8SY4tR3Gg0vZy8xMWZsOTgwOGt0EAE,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/sersan-bajuri/ledeng/reddoorz-plus-near-kampung-gajah-3?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,Hotel bintang 3,14.00,12.00,,Free Wi-Fi; Free parking; Indoor pool; Air conditioning; Restaurant; Kid-friendly
LODGE-01020,Rehat at Hotel 10 Buah Batu,Rehat at Hotel 10 Buah Batu,exact_normalized_name,safe_apply_candidate,0.001193,hotel,hotel,OK_complete_enough,169476.0,229206.0,Rp 229.206,4.2,275.0,4.2,277.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,17,ChkIofOBirq24pF5Gg0vZy8xMW5zeXRkMXp0EAE,http://www.rehat.co.id/,,Hotel bintang 2,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Smoke-free property
