penginapan_id,name,property_type_final_after_p3,latitude,longitude,region_validation_label,price_lowest,price_display,overall_rating,reviews,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_sentiment_label,amenities,primary_image_url,link,data_quality_score,primary_dedupe_status,primary_dedupe_merged_from_ids,data_focus_manual_decision,data_focus_manual_note,data_focus_merge_target_id,completion_priority_order,completion_priority_data_focus,completion_flags_data_focus,completion_route_data_focus,completion_score_data_focus,review_completion_rating_reviews_filled,review_completion_sentiment_filled,review_completion_price_candidate_available,review_completion_note,google_hotels_price_apply_status,google_hotels_price_apply_note,google_hotels_price_source_query,google_hotels_price_source_file,google_hotels_price_property_token
LODGE-00837,pnd property,vacation_rental,-6.8133,107.6571,bandung_raya_valid,403201.0,Rp 403.201,,,0,,Belum tersedia,Ber-AC; Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxZTXDfKNlouKXtxNs1-KNe8aTnXh3XF8tIsw4nJEXjtyB0eJ5lRKccNFmEi7ebPWNtd5CqVIf3rVNad9QjsrOMdZ-VPZpRIrRzUL8VwCFA==.jpg,https://www.booking.com/hotel/id/pnd-property.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13911665&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13911665_grp-1_gendate-20260524,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00616,Bobocabin Kawah Ciwidey Bandung,vacation_rental,-7.1775,107.3946,bandung_raya_valid,2974535.0,Rp 2.974.535,,,22,0.5796628635174912,Positif,Dapur,https://media.vrbo.com/lodging/113000000/112380000/112370500/112370482/ef4a635e.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://www.bluepillow.com/search/6811558ea74f8eb5bd285adf?dest=bpex&cat=Cabin&lat=-7.17745&lng=107.39457&language=en,0.75,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews,scrape_place_rating_reviews,5,False,False,False,,,,,,
LODGE-01533,Easton Park Naffi Rooms by Mustika,vacation_rental,-6.936,107.7651,bandung_raya_valid,238044.0,Rp 238.044,,,259,0.6642383551320543,Positif,Ber-AC; Kolam renang di dalam ruangan; Mesin cuci; Wi-Fi gratis,https://images.trvl-media.com/lodging/126000000/125170000/125161800/125161763/d8b45dfa_z.jpg,,0.75,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_source_link,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00618,Giri Home & Travel,vacation_rental,-7.0921,107.4742,bandung_raya_valid,612000.0,Rp 612.000,,,3,0.6085876439005449,Positif,Jemputan bandara; Balkon; Cocok untuk anak; Ranjang bayi; Kolam renang di dalam ruangan; Papan setrika; Dapur; Bebas asap rokok; TV Kabel; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZqJWdtioy1WAqJyvQSsRPwBnzpyLpJ4H6-yyRI7fEnK2zLSp1qpqiIFK_KTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csYWt6dZQ5HrU9YH_Mi1sOBJIp-_VR0o0tdfMtAxxDIiyYD4BSyNiZqAt1xXDKjOEhYqjEzXNlZvlZr3EwuOHUh4hANmGSisC4h7-DTktP9tNbouiPaQZ4OCFwEhjRY-A8ePJ9Uldy4T87SVhJaCmoaWk-_3XmyoPAZE8kPHeod_SAAmf4E-CeBPDhsV0zjwUDu5-t5UVY5R_5RRfFEiFjkRkZ1hssNTJxnW7sewgFzFLSxQV5-jW3o4VUOpFfwspylPTolWohIHKQ2--S9EjJyBStyyKD0NLZHz3fkbpX8WS37C3jBHX4t8RuMpKRG_D_ID4oEkvkaw_XbdLV0xlmQ6n49De6lX2jmoeDpF9R,,0.75,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_source_link,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00621,OZ Cabin by Farmstay Managel,vacation_rental,-6.7861,107.1329,bandung_raya_valid,450173.0,Rp 450.173,,,0,,Belum tersedia,Jemputan bandara; Sarapan gratis; Pemanggang luar ruang; Kolam renang luar; Boleh bawa hewan peliharaan; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://images.trvl-media.com/lodging/124000000/123820000/123814000/123813940/255afb68_z.jpg,https://www.us.despegar.com/hotels/h-6932280,0.75,keep_primary_deduped,LODGE-00797,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-01549,Rehat at Paskal Pelangi,vacation_rental,-6.9099,107.598,bandung_raya_valid,161727.0,Rp 161.727,,,22,0.667176788060932,Positif,Ber-AC,https://images.trvl-media.com/lodging/115000000/114180000/114176000/114175986/f5e75070.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://www.bluepillow.com/search/68115fd3a74f8eb5bd2a63f1?dest=bpex&cat=&lat=-6.90988&lng=107.59799&language=en,0.75,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews,scrape_place_rating_reviews,5,False,False,False,,,,,,
LODGE-00011,Rice Field View,vacation_rental,-6.837,107.085,bandung_raya_valid,1339800.0,Rp 1.339.800,,,0,,Belum tersedia,Balkon; Dapur; Kompor; Boleh bawa hewan peliharaan; Mesin cuci; Parkir gratis,https://images.trvl-media.com/lodging/65000000/64740000/64738200/64738112/a0e85469_z.jpg,https://www.us.despegar.com/hotels/h-6753697,0.75,keep_primary_deduped,LODGE-00024,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00632,Baladewa,vacation_rental,-7.1114,107.4969,bandung_raya_valid,591120.0,Rp 591.120,,,0,,Belum tersedia,Balkon; Dapur; Pemanggang luar ruang; Kolam renang luar; TV Kabel; Parkir gratis,https://pix8.agoda.net/hotelImages/55769750/0/7f9f3a594b578fc1549d4500e84c8bb4.jpg?ce=0,,0.7,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment|missing_source_link,scrape_place_rating_reviews,3,False,False,False,,,,,,
LODGE-00648,Subali,vacation_rental,-7.1113,107.4965,bandung_raya_valid,317622.0,Rp 317.622,,,18,0.6186049006018969,Positif,Balkon; Pemanggang luar ruang; Kolam renang luar; TV Kabel; Parkir gratis,https://pix8.agoda.net/hotelImages/55648897/0/221aa01068ffe83c0a0eeebd10c72778.jpg?ce=0&s=312x,,0.7,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_source_link,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00265,Pasteur House,vacation_rental,-6.891029358,107.5734711,bandung_raya_valid,720000.0,Rp 720.000,,,0,,Belum tersedia,"Ber-AC, Penghangat, Dapur",https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzP_odXAmzGHfnxockjUfrW7Zlcg-hcVKdEosmhpZQpvHw2e4RooQFFRVlLRpbjYJVq7WmuyXh0WaDZg8511bpOaCBaoEWvw_nzifsZZGlQ==.jpg,https://www.booking.com/hotel/id/pasteur-house.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15165930&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15165930_grp-2_gendate-20260503,0.66,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00525,Aubrey Villa Ciwidey - Chalet,villa,-7.124,107.5054,bandung_raya_valid,254919.0,Rp 254.919,,,0,,Belum tersedia,Ber-AC; Cocok untuk anak; Ranjang bayi; Kolam renang di dalam ruangan; Pemanggang luar ruang; Boleh bawa hewan peliharaan; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/789463785.jpg?k=7a1d914d7d5a867faf3b526ec73139c0bfdf73be83429c04baf4e69489a66365&o=&a=1538557,https://www.bluepillow.com/search/59439a957c00cb0e643d6dea?dest=bkng&cat=Villa&lat=-7.12395&lng=107.50541&language=en,0.85,keep_primary_deduped,LODGE-00558|LODGE-00559,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00556,Arreneuz Villa Syariah Ciwidey,villa,-7.1062,107.4262,bandung_raya_valid,932112.0,Rp 932.112,,,17,0.6683681120927129,Positif,Balkon; Dapur; Microwave; Pemanggang luar ruang; Parkir gratis,https://pix8.agoda.net/hotelImages/65694354/0/45b3c8d7d1ef56c613e4674a08981e06.jpg?ce=0,https://www.agoda.com/arrhenius-villa/hotel/bandung-id.html,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews,scrape_place_rating_reviews,5,False,False,False,,,,,,
LODGE-00153,Casamora Villa Parahyangan Bandung,villa,-6.8229,107.5416,bandung_raya_valid,4976055.0,Rp 4.976.055,,,19,0.6900762139738328,Positif,Balkon; Bak air panas; Dapur; Microwave; Pemanggang luar ruang; Kompor; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/78305801/0/69c2396147cf9c3858941b70eaf0cb05.jpg?ce=2,https://www.agoda.com/spacious-family-villa-with-skyline-view/hotel/bandung-id.html,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews,scrape_place_rating_reviews,5,False,False,False,,,,,,
LODGE-00154,Clamitan Villas 2,villa,-6.8492,107.473,bandung_raya_valid,604399.0,Rp 604.399,,,0,,Belum tersedia,Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/75225798/0/c3842d01d6723f536871418aac55240e.jpg?ce=2,https://www.agoda.com/clamitan-villas-2/hotel/bandung-id.html,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00159,Gyuzel villa di lembang,villa,-6.8457,107.5482,bandung_raya_valid,1800000.0,Rp 1.800.000,,,0,,Belum tersedia,Dapur; Bebas asap rokok; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzKJC3u6CjK41OpeEUZMnnfrIKF77mJnFGTerOUp6bonY9ZRv3QBE8JVLYuR-dhQTdpyJLLSW2RnF_iS8T5L6vfCZKZZdi3C2PpA8fWJC9Q==.jpg,https://www.booking.com/hotel/id/gyuzel-villa.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-16046781&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-16046781_grp-1_gendate-20260524,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00169,Oemaja Villa Spacious Living Room KBP Bandung,villa,-6.8702,107.4531,bandung_raya_valid,2223000.0,Rp 2.223.000,,,0,,Belum tersedia,Ber-AC; Ranjang bayi; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzOVeGLJsj2BZ_sIIEl6_9Mk3gNEXwCAlrgeEo9_H3qveCdkHfY3kyUK-vNFinpb78KTQ9Q1kN9UBkz0PRGbzYe4IZ4-N5q66A0FhO4KVCA==.jpg,https://www.booking.com/hotel/id/oemaja-villa-spacious-living-room-4-bedrooms.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15796977&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15796977_grp-1_gendate-20260524,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00171,Perfect villa with city view for family gateaway,villa,-6.8485,107.4721,bandung_raya_valid,562806.0,Rp 562.806,,,0,,Belum tersedia,Balkon; Cocok untuk anak; Dapur; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/28717297/0/3b97de7821055041abe38d3ac194f6a3.jpg?ce=2,https://www.agoda.com/unnamed-property-h28717297/hotel/bandung-id.html,0.8,keep_primary_deduped,LODGE-00172,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00574,Pierdi Villa,villa,-7.1219,107.4299,bandung_raya_valid,2310000.0,Rp 2.310.000,,,0,,Belum tersedia,Dapur; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxetJCFxLZQirFUEqz5A2ETTsYEgsGoqMYvs9raPnPWJARfbohfhMFGC5qcx_jOY5Ru_aQsE9HHahV50acap8tsgyrTyTd-0HOxPSO3-p-A==.jpg,https://www.booking.com/hotel/id/pierdi-villa.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15835172&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15835172_grp-0_gendate-20260524,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00579,Rima Villa Ciwidey living,villa,-7.0871,107.4658,bandung_raya_valid,2632704.0,Rp 2.632.704,,,0,0.7182969358712651,Belum tersedia,Ber-AC; Cocok untuk anak; Dapur; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/60146192/0/a6f634dc5e08b186b1785b4b40124f57.jpg?ce=0&s=312x,https://www.bluepillow.com/search/67a23fa7905c444f2d092943?dest=ago&cat=Vacation+rental+(other)&lat=-7.08711&lng=107.46575&language=en,0.8,keep_primary_deduped,LODGE-00712,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00585,Sewa Villa Nadiviya Ciwidey,villa,-7.1326,107.4181,bandung_raya_valid,1004281.0,Rp 1.004.281,,,0,,Belum tersedia,Balkon; Dapur; Pemanggang luar ruang; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/33882508/0/61e13023d1c3d5d9d73bd1002812e41e.jpg?ce=0,https://www.agoda.com/sewa-villa-ciwidey/hotel/bandung-id.html,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00594,VILLA NADIVIYA,villa,-7.1326,107.4181,bandung_raya_valid,1151651.0,Rp 1.151.651,,,22,0.7046029664158867,Positif,Balkon; Dapur; Pemanggang luar ruang; Parkir gratis; Wi-Fi gratis,https://q-xx.bstatic.com/xdata/images/hotel/max500/581600024.jpg?k=44fe17d5c24155e172f6782b71a5c74bbc068bb1578f90ac6eb0fbbe055cb649&o=,https://www.agoda.com/homestay-nadiviya/hotel/bandung-id.html,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews,scrape_place_rating_reviews,5,False,False,False,,,,,,
LODGE-00599,Villa CHW Family,villa,-7.1217,107.4217,bandung_raya_valid,960726.0,Rp 960.726,,,0,,Belum tersedia,Dapur; TV Kabel; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/62272916/0/75b821967548a7ba16d119cdea23db66.jpg?ce=0&s=312x,https://www.bluepillow.com/search/67a24176905c444f2d0aeebc?dest=ago&cat=Vacation+rental+(other)&lat=-7.12168&lng=107.4217&language=en,0.8,keep_primary_deduped,LODGE-00736,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00480,Villa Cempaka Pangalengan,villa,-7.1878,107.6087,bandung_raya_valid,5554546.0,Rp 5.554.546,,,18,0.6212938020027307,Positif,Dapur; Kompor; Boleh bawa hewan peliharaan,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzKVzDE6TBkg6BHxnrG5gpWZBYTUarOGczFsRYhP1H1AHohBsbtpZ4zm9xCdQkN-RBwg60mWfAohf0LuPbt0RUiYlh5WmKwsgBO07Jw6gaw==.jpg,https://www.booking.com/hotel/id/villa-cempaka-pangalengan.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-4525586&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-4525586_grp-2_gendate-20260524,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews,scrape_place_rating_reviews,5,False,False,False,,,,,,
LODGE-00600,Villa Daffa Ciwidey - for family events leisures,villa,-7.0849,107.4461,bandung_raya_valid,908384.0,Rp 908.384,,,17,0.6588338737538905,Positif,Cocok untuk anak; Papan setrika; Dapur; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/201996575.jpg?k=275dd5e2715fcfc922012f487437788e9e6c4390d4b79a262a8c045f0907d607&o=&s=312x,https://www.bluepillow.com/search/618288b59e3163a56a25511b?dest=ago&cat=Vacation+rental+(other)&lat=-7.08492&lng=107.44614&language=en,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews,scrape_place_rating_reviews,5,False,False,False,,,,,,
LODGE-00183,Villa Family House Cimahi,villa,-6.8448,107.5453,bandung_raya_valid,585000.0,Rp 585.000,,,0,,Belum tersedia,Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzF-KzmU-BiANu5najsYOOavOMQnHaQ4Qifqv36xUzPc5k3H980DWaeU3i3rk7DwxPIhMt4outrWqXcMLUF61htHCwu7SrIRfgyy4uQ6dYg==.jpg,https://www.booking.com/hotel/id/villa-family-house-cimahi.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15854078&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15854078_grp-2_gendate-20260524,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00601,Villa Haposan,villa,-7.1229,107.4329,bandung_raya_valid,6368000.0,Rp 6.368.000,,,25,0.7001453632811221,Positif,Balkon; Dapur; Microwave; Pemanggang luar ruang; Kolam renang luar; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/55493230/0/ed4ad49c76c7ac6d691a57bb66fad7bb.jpg?ce=2,https://www.agoda.com/villa-haposan/hotel/bandung-id.html,0.8,manual_resolved_keep_separate,,,,,3,P1_rating_reviews_missing,missing_rating_reviews,scrape_place_rating_reviews,5,False,False,False,,,,,,
LODGE-00184,Villa Kahuripan Triangle,villa,-6.8036,107.5482,bandung_raya_valid,1718182.0,Rp 1.718.182,,,0,,Belum tersedia,Ber-AC,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzP93TFngGp2bYvKu1yc6mN5NQ_vSzLbsf_lPsWRFRyaza8nlejrX_LYDUAABWRvk52SI4C1aTBLJP3T5ng45XrcA-K3wfsTT4VF9ElqkDA==.jpg,https://www.booking.com/hotel/id/villa-kahuripan-triangle.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15668299&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15668299_grp-3_gendate-20260524,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00187,Villa Murah-Unik-Bersih di Lembang Cimahi Bandung,villa,-6.9012,107.5152,bandung_raya_valid,485852.0,Rp 485.852,,,0,,Belum tersedia,Dapur; TV Kabel; Mesin cuci; Parkir gratis,https://pix8.agoda.net/hotelImages/34408218/0/ae266dac0f381f32aad4d860da0953da.jpg?ce=0&s=312x,https://www.bluepillow.com/search/639a19d2df5d94a879fd5877?dest=ago&cat=Vacation+rental+(other)&lat=-6.90118&lng=107.51516&language=en,0.8,keep_primary_deduped,LODGE-00331,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00604,Villa Nesa,villa,-6.812,107.1456,bandung_raya_valid,1995052.0,Rp 1.995.052,,,22,0.6534995102569101,Positif,Papan setrika; Dapur; TV Kabel; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/59025693/0/4af800507ed7c5109f3c525d8d46befd.jpg?ce=0&s=312x,https://www.bluepillow.com/search/67a23e38905c444f2d080367?dest=ago&cat=Vacation+rental+(other)&lat=-6.81204&lng=107.14564&language=en,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews,scrape_place_rating_reviews,5,False,False,False,,,,,,
LODGE-00481,Villa Pangalengan,villa,-7.2038,107.542,bandung_raya_valid,2860200.0,Rp 2.860.200,,,0,,Belum tersedia,Penghangat; Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzDoHTm8jzTKIBNxp1aH1ai2TaoCD0mqJtqN2DTWX4hPcWtp9hDdFqtwDTHO0bOHmYaYw2JslAye4NJy5Vg-n_yzPKKJHpLrR_VTaufrUFQ==.jpg,https://www.booking.com/hotel/id/villa-pangalengan.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15326852&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15326852_grp-0_gendate-20260524,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00188,Villa Roseanne,villa,-6.8167,107.5578,bandung_raya_valid,1975394.0,Rp 1.975.394,,,0,,Belum tersedia,Ber-AC; TV Kabel; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/50621932/0/d9e93f71dc40bf7b3d8c8b893cda1b89.jpg?ce=0&s=312x,https://www.bluepillow.com/search/65e2335493553be8f557f03f?dest=ago&cat=Vacation+rental+(other)&lat=-6.81672&lng=107.55779&language=en,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00605,Villa Sakinah Ciwidey,villa,-7.1143,107.4458,bandung_raya_valid,1670636.0,Rp 1.670.636,,,21,0.700481833534601,Positif,Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxQjUtjAS7dV1Aziwis6ZvAEtcFMVdoiQkuNpBM1ZYmrV1CHuBQXwvJhyJlABHOvX7JbtGv0MotPxAIURpRxp6HPmYpxbHhlvndyciAkLnQ==.jpg,https://www.booking.com/hotel/id/villa-sakinah-ciwidey.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14882888&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14882888_grp-0_gendate-20260524,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews,scrape_place_rating_reviews,5,False,False,False,,,,,,
LODGE-00607,Villa Situ Patenggang Bandung Selatan,villa,-7.1637,107.3577,bandung_raya_valid,1986890.0,Rp 1.986.890,,,0,,Belum tersedia,Balkon; Akses ke pantai; Dapur; Pemanggang luar ruang; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/35958178/0/545ad13a9e36d49fbc7892a47948924c.jpg?ce=0,https://www.agoda.com/villa-situ-patenggang/hotel/bandung-id.html,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00007,Villa Soli Deo Gloria,villa,-6.6295,107.5543,bandung_raya_valid,1017687.0,Rp 1.017.687,,,24,0.6565298605342457,Positif,Dapur; Kolam renang luar; Teras; TV Kabel; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,https://images.trvl-media.com/lodging/84000000/83350000/83348000/83347926/w720h960x0y320-8adc460c_z.jpg,https://www.expedia.com/Hotel.h83347926.Hotel-Information?mdpcid=META.HPA.WEB-ORGANIC.VR,0.8,keep_primary_deduped,LODGE-00027,,,,3,P1_rating_reviews_missing,missing_rating_reviews,scrape_place_rating_reviews,5,False,False,False,,,,,,
LODGE-00189,Villa Suarga Loka,villa,-6.8304,107.5526,bandung_raya_valid,2045455.0,Rp 2.045.455,,,0,,Belum tersedia,Ber-AC,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzKZwjkgNSXit0nbEHEkfIQ-eG_qUdmNQXqc6cNncSPZEwHN2PVxHWmjg5DMxHnkADRRekmDLRtGuqEZ2IiQolVz4aCRmn8c__mLsnvs2aQ==.jpg,https://www.booking.com/hotel/id/villa-suarga-loka.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14647975&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14647975_grp-3_gendate-20260524,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00609,Villa Tagar Hidayah Ciwidey,villa,-7.0858,107.4482,bandung_raya_valid,3239936.0,Rp 3.239.936,,,0,,Belum tersedia,Balkon; Cocok untuk anak; Bak air panas; Kolam renang di dalam ruangan; Dapur; Pemanggang luar ruang; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/61388179/0/87a503621b470b89289ff9a116fb6f66.jpg?ce=0,https://www.agoda.com/villa-tagar-hidayah-ciwidey-h61388179/hotel/bandung-id.html,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,,,,,,
LODGE-00008,Villa Tepi Bukit,villa,-6.7639,107.0594,bandung_raya_valid,2417535.0,Rp 2.417.535,,,4,0.6133597110326948,Positif,Dapur; TV Kabel; Parkir gratis,https://pix8.agoda.net/hotelImages/40905795/0/f0d8e0cdaf3ab9ec88193904e1f94608.jpg?ce=0&s=312x,https://www.bluepillow.com/search/655205031811a9820ec31084?dest=ago&cat=House&lat=-6.76392&lng=107.05941&language=en,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews,scrape_place_rating_reviews,5,False,False,False,,,,,,
