"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Aktivitas di sekitar","reviewContext/Area piknik","reviewContext/Area untuk berjalan kaki","reviewContext/Detail penting","reviewContext/Grup perjalanan","reviewContext/Jenis perjalanan","reviewContext/Kamar","reviewContext/Keamanan","reviewContext/Kesesuaian untuk anjing","reviewContext/Makanan & minuman","reviewContext/Sebaiknya buat reservasi","reviewContext/Sorotan hotel","reviewContext/Taman Bermain","reviewContext/Toilet","reviewContext/Waktu antrean","reviewContext/Waktu kunjungan","reviewDetailedRating/Kamar","reviewDetailedRating/Layanan","reviewDetailedRating/Lokasi","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"VCVG+HGR, Lebakmuncang, Kec. Ciwidey, Kabupaten Bandung, Jawa Barat 40973, Indonesia","Hotel",,,,,,,,,,"Hotel","9419684784637279646","Kabupaten Bandung","ID","0x2e688d003a376837:0x82b971676c74fd9e","Hotel","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2ptmEgzd4G7fxsNEtQFfsx_rBCqCp_0STVo6QIhijzw0kycCbepsULRWkSYzv3XlTWNCdNlHfLVn9EZDSVSfDxnldj3qGUGiqaTOBnggApEwdgRVkWhuV6-W0aEwzvwvzl7tpAQ=w426-h240-k-no","false","true","/g/11x2gxgbdp","id","0","-7.1062425","107.4261805","abi gus","Lebakmuncang, Kecamatan Ciwidey","id","false","ChIJN2g3OgCNaC4Rnv10bGdxuYI","40973",,"setahun lalu","2025-02-14T01:21:53.071Z",,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTUNndU42cWxBRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn1cRBpjJNmKQ153YttyDyuvPS-K-fYToxYEJ10kmdyjLHJyA9nRjmanKgVciwpx7CdxG2-IIFzOxafYxYI60jbApverpOxuBk4rYY3wQnQ_8oBk6tRGYQBeSHNULrj2LcjFuPqn=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNndU42cWxBRRAB!2m1!1s0x0:0x82b971676c74fd9e!3m1!1s2@1:CIHM0ogKEICAgMCguN6qlAE%7C%7C?hl=id","115235003258871157082","4","https://lh3.googleusercontent.com/a-/ALV-UjX0fMjA4PJjP9YgSYDLi_BUo6SgZDse1trNacRBD96v95B1hnY=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/115235003258871157082?hl=id","20","2026-06-06T06:46:43.966Z","Arreneuz Villa Syariah Ciwidey -7.1062,107.4262","5","Jawa Barat","VCVG+HGR","false","Sedikit bercerita tentang villa ini, dlu sekitar tahun 2020 jamannya covid. masyaAllah kagum dengan bangunannya yang berdiri di antara bebukitan dengan hamparan pekebukan luas.udaranya yang segar dan view pemandangan alam yang menakjubkan, subhanallah.
Skrg diawal tahun 2025 ini alhamdulillah Allah kasih kesempatan lagi untuk berkunjung ke villa ini,alhamdulillah masyaAllah tabarakallah tempatnya sekarang jadi lebih bagus. Jadi buat kalian yang baca ulasan ini,villa ini jadi rekomendasi tempat yang wajib di coba apabila kalian lagi berlibur dan kemalaman di ciwidey.jangan lupa persiapkan selimut yg tebal karena di sini di ciwidey suhu udaranya dingin banget.oia bagi kalian yg mau pesan makan jangan khawatit di villa ini menyediakan paket nasi liwet, aneka gorengan, dan ada juga nasi goreng yang semua harganya sangat terjangkau.",,"Arreneuz Villa Syariah Ciwidey","4.7",,"https://www.google.com/maps/search/?api=1&query=Arreneuz%20Villa%20Syariah%20Ciwidey&query_place_id=ChIJN2g3OgCNaC4Rnv10bGdxuYI",
"VCVG+HGR, Lebakmuncang, Kec. Ciwidey, Kabupaten Bandung, Jawa Barat 40973, Indonesia","Hotel",,,,,,,,,,"Hotel","9419684784637279646","Kabupaten Bandung","ID","0x2e688d003a376837:0x82b971676c74fd9e","Hotel","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2ptmEgzd4G7fxsNEtQFfsx_rBCqCp_0STVo6QIhijzw0kycCbepsULRWkSYzv3XlTWNCdNlHfLVn9EZDSVSfDxnldj3qGUGiqaTOBnggApEwdgRVkWhuV6-W0aEwzvwvzl7tpAQ=w426-h240-k-no","false","false","/g/11x2gxgbdp","id","0","-7.1062425","107.4261805","An Nissa Ayu","Lebakmuncang, Kecamatan Ciwidey","en","false","ChIJN2g3OgCNaC4Rnv10bGdxuYI","40973",,"setahun lalu","2025-02-11T12:26:12.922Z",,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTURBd19LNW1RRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBd19LNW1RRRAB!2m1!1s0x0:0x82b971676c74fd9e!3m1!1s2@1:CIHM0ogKEICAgMDAw_K5mQE%7C%7C?hl=id","100879859782452641577","4","https://lh3.googleusercontent.com/a/ACg8ocLR91-y2K35fduzLCdGOID8_MRRKzzYCdLSzreKYng3BGPm-g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100879859782452641577?hl=id","20","2026-06-06T06:46:43.966Z","Arreneuz Villa Syariah Ciwidey -7.1062,107.4262","5","Jawa Barat","VCVG+HGR","false","Our stay here was absolutely breathtaking! Nestled in the mountains, the villa offered stunning panoramic views that took our breath away. We loved waking up to the crisp mountain air and enjoying our morning coffee on the terrace while soaking in the incredible scenery. The villa itself was cozy and comfortable. We highly recommend this villa for anyone seeking a peaceful and picturesque mountain getaway","Pengalaman menginap kami di sini benar-benar menakjubkan! Terletak di pegunungan, vila ini menawarkan pemandangan panorama yang memukau dan membuat kami takjub. Kami senang bangun pagi dengan udara pegunungan yang segar dan menikmati kopi pagi di teras sambil menikmati pemandangan yang luar biasa. Vila itu sendiri nyaman dan menyenangkan. Kami sangat merekomendasikan vila ini bagi siapa pun yang mencari liburan pegunungan yang damai dan indah.","Arreneuz Villa Syariah Ciwidey","4.7","id","https://www.google.com/maps/search/?api=1&query=Arreneuz%20Villa%20Syariah%20Ciwidey&query_place_id=ChIJN2g3OgCNaC4Rnv10bGdxuYI",
"VCVG+HGR, Lebakmuncang, Kec. Ciwidey, Kabupaten Bandung, Jawa Barat 40973, Indonesia","Hotel",,,,,,,,,,"Hotel","9419684784637279646","Kabupaten Bandung","ID","0x2e688d003a376837:0x82b971676c74fd9e","Hotel","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2ptmEgzd4G7fxsNEtQFfsx_rBCqCp_0STVo6QIhijzw0kycCbepsULRWkSYzv3XlTWNCdNlHfLVn9EZDSVSfDxnldj3qGUGiqaTOBnggApEwdgRVkWhuV6-W0aEwzvwvzl7tpAQ=w426-h240-k-no","false","false","/g/11x2gxgbdp","id","0","-7.1062425","107.4261805","lilis mulyani","Lebakmuncang, Kecamatan Ciwidey","id","false","ChIJN2g3OgCNaC4Rnv10bGdxuYI","40973",,"setahun lalu","2025-02-11T12:13:28.482Z",,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnTURBdzVpVGFnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBdzVpVGFnEAE!2m1!1s0x0:0x82b971676c74fd9e!3m1!1s2@1:CIHM0ogKEICAgMDAw5iTag%7C%7C?hl=id","111299583807697581133","1","https://lh3.googleusercontent.com/a/ACg8ocKlklGDIHPvOfTG1peyuDfK8dCegi3SUPL-046iFJuNrNwAKQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111299583807697581133?hl=id","20","2026-06-06T06:46:43.966Z","Arreneuz Villa Syariah Ciwidey -7.1062,107.4262","5","Jawa Barat","VCVG+HGR","false","Suasananya enak ..udara sejuk..bikin damai dan tenang ..pemandangan indah ..pengen nginap lagi",,"Arreneuz Villa Syariah Ciwidey","4.7",,"https://www.google.com/maps/search/?api=1&query=Arreneuz%20Villa%20Syariah%20Ciwidey&query_place_id=ChIJN2g3OgCNaC4Rnv10bGdxuYI",
"VCVG+HGR, Lebakmuncang, Kec. Ciwidey, Kabupaten Bandung, Jawa Barat 40973, Indonesia","Hotel",,,,,,,,,,"Hotel","9419684784637279646","Kabupaten Bandung","ID","0x2e688d003a376837:0x82b971676c74fd9e","Hotel","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2ptmEgzd4G7fxsNEtQFfsx_rBCqCp_0STVo6QIhijzw0kycCbepsULRWkSYzv3XlTWNCdNlHfLVn9EZDSVSfDxnldj3qGUGiqaTOBnggApEwdgRVkWhuV6-W0aEwzvwvzl7tpAQ=w426-h240-k-no","false","false","/g/11x2gxgbdp","id","0","-7.1062425","107.4261805","Ana Susan","Lebakmuncang, Kecamatan Ciwidey","id","false","ChIJN2g3OgCNaC4Rnv10bGdxuYI","40973",,"setahun lalu","2025-02-11T12:07:17.206Z",,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnTURBdzREM1FnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBdzREM1FnEAE!2m1!1s0x0:0x82b971676c74fd9e!3m1!1s2@1:CIHM0ogKEICAgMDAw4D3Qg%7C%7C?hl=id","110955445277731929649","3","https://lh3.googleusercontent.com/a/ACg8ocKz2XmH3AXFtQ_T5kenPb6c0m5A-wlhejJ-6qrssazE3KAPxg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110955445277731929649?hl=id","20","2026-06-06T06:46:43.966Z","Arreneuz Villa Syariah Ciwidey -7.1062,107.4262","5","Jawa Barat","VCVG+HGR","false","Sepertinya harus balik lagi ke vila ini... bikin kangen....pinggir jalan besar pemandangannya langsung ke gunung bagus sekali...recomanded pokoknya",,"Arreneuz Villa Syariah Ciwidey","4.7",,"https://www.google.com/maps/search/?api=1&query=Arreneuz%20Villa%20Syariah%20Ciwidey&query_place_id=ChIJN2g3OgCNaC4Rnv10bGdxuYI",
"VCVG+HGR, Lebakmuncang, Kec. Ciwidey, Kabupaten Bandung, Jawa Barat 40973, Indonesia","Hotel",,,,,,,,,,"Hotel","9419684784637279646","Kabupaten Bandung","ID","0x2e688d003a376837:0x82b971676c74fd9e","Hotel","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2ptmEgzd4G7fxsNEtQFfsx_rBCqCp_0STVo6QIhijzw0kycCbepsULRWkSYzv3XlTWNCdNlHfLVn9EZDSVSfDxnldj3qGUGiqaTOBnggApEwdgRVkWhuV6-W0aEwzvwvzl7tpAQ=w426-h240-k-no","false","false","/g/11x2gxgbdp","id","0","-7.1062425","107.4261805","rita hakam","Lebakmuncang, Kecamatan Ciwidey","id","false","ChIJN2g3OgCNaC4Rnv10bGdxuYI","40973",,"setahun lalu","2025-02-11T07:26:22.738Z",,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTURBbmRQbDJ3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBbmRQbDJ3RRAB!2m1!1s0x0:0x82b971676c74fd9e!3m1!1s2@1:CIHM0ogKEICAgMDAndPl2wE%7C%7C?hl=id","110686251971899871442","1","https://lh3.googleusercontent.com/a-/ALV-UjWQm1NGhDj9RTOCcvd_dnmbjY-N8GBCKuuZLFI_OQa-h9Dniait=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110686251971899871442?hl=id","20","2026-06-06T06:46:43.966Z","Arreneuz Villa Syariah Ciwidey -7.1062,107.4262","5","Jawa Barat","VCVG+HGR","false","Testimoni:
Posisi villa alhamdulilah di daerah yg sejuk, nyaman, pemandangan indah, di tengah tengah kebun strawberry dan dekat dengan tempat wisata lainnya.
Tempatnya bersih, penataannya rapi, bangunannya unik dan peralatan rumah tangga yang disediakan juga kumplit.
Asisten yang membantu segala keperluan tamu pun sigap & ramah.
Villa Arrehenius memang ngangenin 🤗",,"Arreneuz Villa Syariah Ciwidey","4.7",,"https://www.google.com/maps/search/?api=1&query=Arreneuz%20Villa%20Syariah%20Ciwidey&query_place_id=ChIJN2g3OgCNaC4Rnv10bGdxuYI",
"VCVG+HGR, Lebakmuncang, Kec. Ciwidey, Kabupaten Bandung, Jawa Barat 40973, Indonesia","Hotel",,,,,,,,,,"Hotel","9419684784637279646","Kabupaten Bandung","ID","0x2e688d003a376837:0x82b971676c74fd9e","Hotel","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2ptmEgzd4G7fxsNEtQFfsx_rBCqCp_0STVo6QIhijzw0kycCbepsULRWkSYzv3XlTWNCdNlHfLVn9EZDSVSfDxnldj3qGUGiqaTOBnggApEwdgRVkWhuV6-W0aEwzvwvzl7tpAQ=w426-h240-k-no","false","true","/g/11x2gxgbdp","id","0","-7.1062425","107.4261805","detti dharmayanti","Lebakmuncang, Kecamatan Ciwidey","id","false","ChIJN2g3OgCNaC4Rnv10bGdxuYI","40973",,"setahun lalu","2025-02-11T06:03:37.551Z",,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnTURBN2J1OFNREAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn1LlxEgC05RmRov1kBHRV5sM8vm7hTIEft3z6ce8RVo9w188-t0SicPP7Q_RM9zJ54hbjfggrKLnQDBEDJhPl2l2oykLZ8D7kIWnC0gTd3UGJvSxck0Awps2a0pnze6rOAJEzx_hg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1ZvP1vrOTQvJgVK6TMjCXXBXbzNXLFfN9imaIUC6jj_YwcyAeuXZEsq3lEfoi1jch7r0THAs2aTU9-oLrk9kTHlCcZ-Wc7l1WesNloHjsoubwEDCXZc_R8i55KgXNMVSCg_Drh=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2gZybLKsIw-U-oHkQkwTcAw328TkQnc1wPdXlWQ2r9Fk-5cB-yAM2uwadVybnxvD8PZ2nClOKsmFCm89P00wlEr0cHzovoZ5B_am-9mHRl2vCiQQLl0bN8f9zfHvijgZLdLAk2CA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3ujmht5juborK6dzFEwIUo6h3FVCEZW-akQQQxwoJhmcu1QqdF8yq84XcNBa8p70wwL-BtnCiqbx5oQRWsFjDXPANr4sNRM3ZMIKLAexaAh7Hk7bXEPed32UvJRXylvcGKogLu=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBN2J1OFNREAE!2m1!1s0x0:0x82b971676c74fd9e!3m1!1s2@1:CIHM0ogKEICAgMDA7bu8SQ%7C%7C?hl=id","106370112313801991710","23","https://lh3.googleusercontent.com/a/ACg8ocJRxX3HYtgRJClXuV4J7_7YV99c1ziodCVFP72RCQOp87SQCQ=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/106370112313801991710?hl=id","20","2026-06-06T06:46:43.966Z","Arreneuz Villa Syariah Ciwidey -7.1062,107.4262","5","Jawa Barat","VCVG+HGR","false","Tempatnya enak banget, adem, sejuk, jauh dr keramaian, pemandangannya bagus, cocok buat tempat istirahat keluarga, ok banget lah buat healing 😍🤩",,"Arreneuz Villa Syariah Ciwidey","4.7",,"https://www.google.com/maps/search/?api=1&query=Arreneuz%20Villa%20Syariah%20Ciwidey&query_place_id=ChIJN2g3OgCNaC4Rnv10bGdxuYI",
"VCVG+HGR, Lebakmuncang, Kec. Ciwidey, Kabupaten Bandung, Jawa Barat 40973, Indonesia","Hotel",,,,,,,,,,"Hotel","9419684784637279646","Kabupaten Bandung","ID","0x2e688d003a376837:0x82b971676c74fd9e","Hotel","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2ptmEgzd4G7fxsNEtQFfsx_rBCqCp_0STVo6QIhijzw0kycCbepsULRWkSYzv3XlTWNCdNlHfLVn9EZDSVSfDxnldj3qGUGiqaTOBnggApEwdgRVkWhuV6-W0aEwzvwvzl7tpAQ=w426-h240-k-no","false","false","/g/11x2gxgbdp","id","0","-7.1062425","107.4261805","Alrick Freya","Lebakmuncang, Kecamatan Ciwidey","id","false","ChIJN2g3OgCNaC4Rnv10bGdxuYI","40973",,"setahun lalu","2025-02-11T03:22:04.206Z",,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnTURBcmNUQkpREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBcmNUQkpREAE!2m1!1s0x0:0x82b971676c74fd9e!3m1!1s2@1:CIHM0ogKEICAgMDArcTBJQ%7C%7C?hl=id","108787877462796555136","3","https://lh3.googleusercontent.com/a/ACg8ocKIN30fz_NqOZIE8y0MWHr6DV_KiUyLXDlBTLSO17UlymyNJA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108787877462796555136?hl=id","20","2026-06-06T06:46:43.966Z","Arreneuz Villa Syariah Ciwidey -7.1062,107.4262","5","Jawa Barat","VCVG+HGR","false","Sudah beberapa kali menginap disini, tempatnya bagus, tidak terlalu jauh dengan tempat wisata. Cocok buat yang senang berpetualang, karena dari situ bisa bermain main main ke bukit, bisa berinteraksi langsung dengan masyarakat sekitar, bisa membeli strawberry langsung dari petaninya, dekat dengan pengepul sayuran yang harganya murah. Si Ibu pemiliknya juga baik dibolehin minta jeruk peres langsung petik dari pohonnya.",,"Arreneuz Villa Syariah Ciwidey","4.7",,"https://www.google.com/maps/search/?api=1&query=Arreneuz%20Villa%20Syariah%20Ciwidey&query_place_id=ChIJN2g3OgCNaC4Rnv10bGdxuYI",
"VCVG+HGR, Lebakmuncang, Kec. Ciwidey, Kabupaten Bandung, Jawa Barat 40973, Indonesia","Hotel",,,,,,,,,,"Hotel","9419684784637279646","Kabupaten Bandung","ID","0x2e688d003a376837:0x82b971676c74fd9e","Hotel","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2ptmEgzd4G7fxsNEtQFfsx_rBCqCp_0STVo6QIhijzw0kycCbepsULRWkSYzv3XlTWNCdNlHfLVn9EZDSVSfDxnldj3qGUGiqaTOBnggApEwdgRVkWhuV6-W0aEwzvwvzl7tpAQ=w426-h240-k-no","false","false","/g/11x2gxgbdp","id","0","-7.1062425","107.4261805","Fitri Nailufar","Lebakmuncang, Kecamatan Ciwidey","id","false","ChIJN2g3OgCNaC4Rnv10bGdxuYI","40973",,"setahun lalu","2025-02-11T01:30:27.336Z",,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnTURBemFTWmVBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBemFTWmVBEAE!2m1!1s0x0:0x82b971676c74fd9e!3m1!1s2@1:CIHM0ogKEICAgMDAzaSZeA%7C%7C?hl=id","108735512177443386633","3","https://lh3.googleusercontent.com/a/ACg8ocKoq-Lbz-X4j5pefTUe-T_CTs8M83bCBuSqmY5jJrGIPKkCgw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108735512177443386633?hl=id","20","2026-06-06T06:46:43.966Z","Arreneuz Villa Syariah Ciwidey -7.1062,107.4262","5","Jawa Barat","VCVG+HGR","false","Penginapan nya nyaman dengan udara sejuk khas ciwidey😍
Tempatnya juga bersih,seru kalo liburan ajak keluarga nginep disini....next bakal nginep lagi disini . ..",,"Arreneuz Villa Syariah Ciwidey","4.7",,"https://www.google.com/maps/search/?api=1&query=Arreneuz%20Villa%20Syariah%20Ciwidey&query_place_id=ChIJN2g3OgCNaC4Rnv10bGdxuYI",
"VCVG+HGR, Lebakmuncang, Kec. Ciwidey, Kabupaten Bandung, Jawa Barat 40973, Indonesia","Hotel",,,,,,,,,,"Hotel","9419684784637279646","Kabupaten Bandung","ID","0x2e688d003a376837:0x82b971676c74fd9e","Hotel","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2ptmEgzd4G7fxsNEtQFfsx_rBCqCp_0STVo6QIhijzw0kycCbepsULRWkSYzv3XlTWNCdNlHfLVn9EZDSVSfDxnldj3qGUGiqaTOBnggApEwdgRVkWhuV6-W0aEwzvwvzl7tpAQ=w426-h240-k-no","false","false","/g/11x2gxgbdp","id","0","-7.1062425","107.4261805","Tiktik Regina","Lebakmuncang, Kecamatan Ciwidey","id","false","ChIJN2g3OgCNaC4Rnv10bGdxuYI","40973",,"setahun lalu","2025-02-11T01:29:50.803Z",,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTURBemNTOThnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBemNTOThnRRAB!2m1!1s0x0:0x82b971676c74fd9e!3m1!1s2@1:CIHM0ogKEICAgMDAzcS98gE%7C%7C?hl=id","103471098158878284184","3","https://lh3.googleusercontent.com/a/ACg8ocKGQwnnHGwz5y8PxPab0jDC7u7OqFvWhdTiLZNuohhKtrs3qw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103471098158878284184?hl=id","20","2026-06-06T06:46:43.966Z","Arreneuz Villa Syariah Ciwidey -7.1062,107.4262","5","Jawa Barat","VCVG+HGR","false","Tempatnya enak, sejuk banget, cocok untuk berliburr🤩🤩",,"Arreneuz Villa Syariah Ciwidey","4.7",,"https://www.google.com/maps/search/?api=1&query=Arreneuz%20Villa%20Syariah%20Ciwidey&query_place_id=ChIJN2g3OgCNaC4Rnv10bGdxuYI",
"VCVG+HGR, Lebakmuncang, Kec. Ciwidey, Kabupaten Bandung, Jawa Barat 40973, Indonesia","Hotel",,,,,,,,,,"Hotel","9419684784637279646","Kabupaten Bandung","ID","0x2e688d003a376837:0x82b971676c74fd9e","Hotel","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2ptmEgzd4G7fxsNEtQFfsx_rBCqCp_0STVo6QIhijzw0kycCbepsULRWkSYzv3XlTWNCdNlHfLVn9EZDSVSfDxnldj3qGUGiqaTOBnggApEwdgRVkWhuV6-W0aEwzvwvzl7tpAQ=w426-h240-k-no","false","false","/g/11x2gxgbdp","id","0","-7.1062425","107.4261805","Winda Nurmala Sari","Lebakmuncang, Kecamatan Ciwidey","en","false","ChIJN2g3OgCNaC4Rnv10bGdxuYI","40973",,"setahun lalu","2025-02-11T00:17:05.897Z",,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTURBalo3RTNRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBalo3RTNRRRAB!2m1!1s0x0:0x82b971676c74fd9e!3m1!1s2@1:CIHM0ogKEICAgMDAjZ7E3QE%7C%7C?hl=id","116762860757887432140","1","https://lh3.googleusercontent.com/a-/ALV-UjU_vrPTHBjfoT9mE_J4NWXYv0wgA0z1cSv93ugmkHObGr7-knL4=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116762860757887432140?hl=id","20","2026-06-06T06:46:43.966Z","Arreneuz Villa Syariah Ciwidey -7.1062,107.4262","5","Jawa Barat","VCVG+HGR","false","A true hidden paradise in Bandung 🤩🤩🤩","Surga tersembunyi sejati di Bandung 🤩🤩🤩","Arreneuz Villa Syariah Ciwidey","4.7","id","https://www.google.com/maps/search/?api=1&query=Arreneuz%20Villa%20Syariah%20Ciwidey&query_place_id=ChIJN2g3OgCNaC4Rnv10bGdxuYI",
