"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Aktivitas di sekitar","reviewContext/Area untuk berjalan kaki","reviewContext/Detail penting","reviewContext/Gaya yang diminta","reviewContext/Grup perjalanan","reviewContext/Harga","reviewContext/Jenis perjalanan","reviewContext/Kamar","reviewContext/Keamanan","reviewContext/Layanan","reviewContext/Makanan & minuman","reviewContext/Positif","reviewContext/Sorotan hotel","reviewContext/Tarif per orang","reviewContext/Tingkat kebisingan","reviewContext/Ukuran grup","reviewContext/Waktu tunggu","reviewDetailedRating/Kamar","reviewDetailedRating/Layanan","reviewDetailedRating/Lokasi","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jl. Soekarno-Hatta No.689, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","5064755335284402740","Kota Bandung","ID","0x2e68e9462408c6c1:0x4649a024a9e42a34",,"http://pix8.agoda.net/property/28673611/0/2d5404c1c61eb43f6833c7e691bbcf5a.jpeg?ce=3","false","false","/g/11ht5nf1zd","id","0","-6.9394393","107.6583886","Fibrie Siregar","Jatisari, Kecamatan Buahbatu",,"false","ChIJwcYIJEbpaC4RNCrkqSSgSUY","40286",,"3 bulan lalu","2026-02-13T04:59:57.240Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xoeVdEZEZTM0ZqV1drd1pIYzFiR2xtUjB3Mk9IYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xoeVdEZEZTM0ZqV1drd1pIYzFiR2xtUjB3Mk9IYxAB!2m1!1s0x0:0x4649a024a9e42a34!3m1!1s2@1:CAIQACodChtycF9oOlhyWDdFS3FjWWkwZHc1bGlmR0w2OHc%7C%7C?hl=id","112759545987471013743","2","https://lh3.googleusercontent.com/a/ACg8ocI0QVPAKT4gwtgvOvGpuJTI-d_P3dmiW03DH2D3vceDOeEggg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112759545987471013743?hl=id","74","2026-06-06T05:25:27.711Z","Strategic and Nice Studio Apartment at Suites @Metro By Travelio -6.9379,107.6592","5","Jawa Barat","Jl. Soekarno-Hatta No.689","false",,,"The Suites @Metro.","3.4",,"https://www.google.com/maps/search/?api=1&query=The%20Suites%20%40Metro.&query_place_id=ChIJwcYIJEbpaC4RNCrkqSSgSUY",
"Jl. Soekarno-Hatta No.689, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","5064755335284402740","Kota Bandung","ID","0x2e68e9462408c6c1:0x4649a024a9e42a34",,"http://pix8.agoda.net/property/28673611/0/2d5404c1c61eb43f6833c7e691bbcf5a.jpeg?ce=3","false","false","/g/11ht5nf1zd","id","0","-6.9394393","107.6583886","asep Setiawan","Jatisari, Kecamatan Buahbatu","id","false","ChIJwcYIJEbpaC4RNCrkqSSgSUY","40286",,"3 bulan lalu","2026-02-08T18:08:18.591Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tOUlZIbG9OazV6ZGtoWFZuSlJhVlo2VUc1UE1uYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOUlZIbG9OazV6ZGtoWFZuSlJhVlo2VUc1UE1uYxAB!2m1!1s0x0:0x4649a024a9e42a34!3m1!1s2@1:CAIQACodChtycF9oOkNRVHloNk5zdkhXVnJRaVZ6UG5PMnc%7C%7C?hl=id","117582580951444771701","1","https://lh3.googleusercontent.com/a-/ALV-UjWMXD7kE_3p4QhIuht5fxefm3CpiLW5SKIwDU2uGAD4iyX_wUW8=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117582580951444771701?hl=id","74","2026-06-06T05:25:27.711Z","Strategic and Nice Studio Apartment at Suites @Metro By Travelio -6.9379,107.6592","1","Jawa Barat","Jl. Soekarno-Hatta No.689","false","Tempat parkir nya tidak aman helm hilang 4, alesan ga ada cctv jadi ga bisa tanggung jawab",,"The Suites @Metro.","3.4",,"https://www.google.com/maps/search/?api=1&query=The%20Suites%20%40Metro.&query_place_id=ChIJwcYIJEbpaC4RNCrkqSSgSUY",
"Jl. Soekarno-Hatta No.689, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","5064755335284402740","Kota Bandung","ID","0x2e68e9462408c6c1:0x4649a024a9e42a34",,"http://pix8.agoda.net/property/28673611/0/2d5404c1c61eb43f6833c7e691bbcf5a.jpeg?ce=3","false","false","/g/11ht5nf1zd","id","0","-6.9394393","107.6583886","Sahrul Aziz","Jatisari, Kecamatan Buahbatu","id","false","ChIJwcYIJEbpaC4RNCrkqSSgSUY","40286",,"3 bulan lalu","2026-02-08T18:07:00.279Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21WSGJsaDZUME5oVldRMlR6ZDFYMms1Tm1selFtYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21WSGJsaDZUME5oVldRMlR6ZDFYMms1Tm1selFtYxAB!2m1!1s0x0:0x4649a024a9e42a34!3m1!1s2@1:CAIQACodChtycF9oOmVHblh6T0NhVWQ2Tzd1X2k5NmlzQmc%7C%7C?hl=id","101625379524700502932","1","https://lh3.googleusercontent.com/a-/ALV-UjWDe9PmP8WQM0A6Qk6e_D4GWhqlaujld-9gJBbZecfJWCYB8BEj1g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101625379524700502932?hl=id","74","2026-06-06T05:25:27.711Z","Strategic and Nice Studio Apartment at Suites @Metro By Travelio -6.9379,107.6592","1","Jawa Barat","Jl. Soekarno-Hatta No.689","false","Janggal banget hilang helm di parkiran 4, mentang mentang plat nomor luar kota, tapi yang plat nomor bandung Aman semua",,"The Suites @Metro.","3.4",,"https://www.google.com/maps/search/?api=1&query=The%20Suites%20%40Metro.&query_place_id=ChIJwcYIJEbpaC4RNCrkqSSgSUY",
"Jl. Soekarno-Hatta No.689, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","5064755335284402740","Kota Bandung","ID","0x2e68e9462408c6c1:0x4649a024a9e42a34",,"http://pix8.agoda.net/property/28673611/0/2d5404c1c61eb43f6833c7e691bbcf5a.jpeg?ce=3","false","true","/g/11ht5nf1zd","id","0","-6.9394393","107.6583886","Yogurt Cimahi","Jatisari, Kecamatan Buahbatu",,"false","ChIJwcYIJEbpaC4RNCrkqSSgSUY","40286",,"4 bulan lalu","2026-01-28T04:29:38.712Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21WNFJsbFpWMTgwTFd0WVFVbGpZMGx3TTBSNVprRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21WNFJsbFpWMTgwTFd0WVFVbGpZMGx3TTBSNVprRRAB!2m1!1s0x0:0x4649a024a9e42a34!3m1!1s2@1:CAIQACodChtycF9oOmV4RllZV180LWtYQUljY0lwM0R5ZkE%7C%7C?hl=id","109606400962325166567","4","https://lh3.googleusercontent.com/a-/ALV-UjXcdZmFwWB5NVCsBqIusKT5Q_yChueHHP9dybMHnx6xiG8VJ-A8=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/109606400962325166567?hl=id","74","2026-06-06T05:25:27.711Z","Strategic and Nice Studio Apartment at Suites @Metro By Travelio -6.9379,107.6592","5","Jawa Barat","Jl. Soekarno-Hatta No.689","false",,,"The Suites @Metro.","3.4",,"https://www.google.com/maps/search/?api=1&query=The%20Suites%20%40Metro.&query_place_id=ChIJwcYIJEbpaC4RNCrkqSSgSUY",
"Jl. Soekarno-Hatta No.689, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","5064755335284402740","Kota Bandung","ID","0x2e68e9462408c6c1:0x4649a024a9e42a34",,"http://pix8.agoda.net/property/28673611/0/2d5404c1c61eb43f6833c7e691bbcf5a.jpeg?ce=3","false","false","/g/11ht5nf1zd","id","0","-6.9394393","107.6583886","bambang hartawan","Jatisari, Kecamatan Buahbatu","id","false","ChIJwcYIJEbpaC4RNCrkqSSgSUY","40286",,"4 bulan lalu","2026-01-17T07:22:37.219Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xnNWFYaFBTRkZCYkVGcVJtdHllblZwVEZkVVMxRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xnNWFYaFBTRkZCYkVGcVJtdHllblZwVEZkVVMxRRAB!2m1!1s0x0:0x4649a024a9e42a34!3m1!1s2@1:CAIQACodChtycF9oOlg5aXhPSFFBbEFqRmtyenVpTFdUS1E%7C%7C?hl=id","104457591540837731321","2","https://lh3.googleusercontent.com/a-/ALV-UjUZXVd7ZnWUhJwCN9dsnr6E5DosWFMljxKFMvbNjwSr0LH42bA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104457591540837731321?hl=id","74","2026-06-06T05:25:27.711Z","Strategic and Nice Studio Apartment at Suites @Metro By Travelio -6.9379,107.6592","5","Jawa Barat","Jl. Soekarno-Hatta No.689","false","Mantap",,"The Suites @Metro.","3.4",,"https://www.google.com/maps/search/?api=1&query=The%20Suites%20%40Metro.&query_place_id=ChIJwcYIJEbpaC4RNCrkqSSgSUY",
"Jl. Soekarno-Hatta No.689, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","5064755335284402740","Kota Bandung","ID","0x2e68e9462408c6c1:0x4649a024a9e42a34",,"http://pix8.agoda.net/property/28673611/0/2d5404c1c61eb43f6833c7e691bbcf5a.jpeg?ce=3","false","false","/g/11ht5nf1zd","id","1","-6.9394393","107.6583886","Adijoko Pratama","Jatisari, Kecamatan Buahbatu","id","false","ChIJwcYIJEbpaC4RNCrkqSSgSUY","40286",,"4 bulan lalu","2026-01-07T22:57:59.709Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2twdWRqUnVabGN4TVVGZlZ6bGxSbGxyWjFwWk5sRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twdWRqUnVabGN4TVVGZlZ6bGxSbGxyWjFwWk5sRRAB!2m1!1s0x0:0x4649a024a9e42a34!3m1!1s2@1:CAIQACodChtycF9oOkpudjRuZlcxMUFfVzllRllrZ1pZNlE%7C%7C?hl=id","105897416598513132126","3","https://lh3.googleusercontent.com/a/ACg8ocLpbj4fmSfnCH0Cd0gP7fGtla0PvKGb1hmRSsGjbRvyBH5z9Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105897416598513132126?hl=id","74","2026-06-06T05:25:27.711Z","Strategic and Nice Studio Apartment at Suites @Metro By Travelio -6.9379,107.6592","1","Jawa Barat","Jl. Soekarno-Hatta No.689","false","Kotor parah gak memanusiakan orang. Perlajanan jaug buat istrht ini malah udh kaya gak dimanusiakan.",,"The Suites @Metro.","3.4",,"https://www.google.com/maps/search/?api=1&query=The%20Suites%20%40Metro.&query_place_id=ChIJwcYIJEbpaC4RNCrkqSSgSUY",
"Jl. Soekarno-Hatta No.689, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","5064755335284402740","Kota Bandung","ID","0x2e68e9462408c6c1:0x4649a024a9e42a34",,"http://pix8.agoda.net/property/28673611/0/2d5404c1c61eb43f6833c7e691bbcf5a.jpeg?ce=3","false","true","/g/11ht5nf1zd","id","0","-6.9394393","107.6583886","Luciel Sivan","Jatisari, Kecamatan Buahbatu","en","false","ChIJwcYIJEbpaC4RNCrkqSSgSUY","40286",,"5 bulan lalu","2026-01-05T13:24:37.871Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xKT2JrcFJVR2hDVTNWZmFHTXhXV1ZFVkU5Q1gzYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xKT2JrcFJVR2hDVTNWZmFHTXhXV1ZFVkU5Q1gzYxAB!2m1!1s0x0:0x4649a024a9e42a34!3m1!1s2@1:CAIQACodChtycF9oOlJObkpRUGhCU3VfaGMxWWVEVE9CX3c%7C%7C?hl=id","114082491413234504777","29","https://lh3.googleusercontent.com/a/ACg8ocLV4gP6zCUjAxADsFI2JEbJ1si32OPupWZeRTUa5qyFcQu5xA=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/114082491413234504777?hl=id","74","2026-06-06T05:25:27.711Z","Strategic and Nice Studio Apartment at Suites @Metro By Travelio -6.9379,107.6592","1","Jawa Barat","Jl. Soekarno-Hatta No.689","false","Rent the room at the airbnb apps and i can say that it's the most disappointing place i've ever stayed. The room are dirty, pricey, and smells awful.","Sewa kamar di aplikasi Airbnb dan saya bisa katakan itu adalah tempat paling mengecewakan yang pernah saya tinggali. Kamarnya kotor, mahal, dan baunya tidak sedap.","The Suites @Metro.","3.4","id","https://www.google.com/maps/search/?api=1&query=The%20Suites%20%40Metro.&query_place_id=ChIJwcYIJEbpaC4RNCrkqSSgSUY",
"Jl. Soekarno-Hatta No.689, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","5064755335284402740","Kota Bandung","ID","0x2e68e9462408c6c1:0x4649a024a9e42a34",,"http://pix8.agoda.net/property/28673611/0/2d5404c1c61eb43f6833c7e691bbcf5a.jpeg?ce=3","false","false","/g/11ht5nf1zd","id","0","-6.9394393","107.6583886","Meyla Arlita","Jatisari, Kecamatan Buahbatu","id","false","ChIJwcYIJEbpaC4RNCrkqSSgSUY","40286",,"5 bulan lalu","2026-01-04T05:17:17.226Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xkaGFUZzROMHBXWlRZdFptUlNORkJhYVZndFkwRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xkaGFUZzROMHBXWlRZdFptUlNORkJhYVZndFkwRRAB!2m1!1s0x0:0x4649a024a9e42a34!3m1!1s2@1:CAIQACodChtycF9oOldhaTg4N0pWZTYtZmRSNFBaaVgtY0E%7C%7C?hl=id","100246887248799150942","3","https://lh3.googleusercontent.com/a-/ALV-UjVvB325OCid26ech3fDM8jROJd-9FaDPvsE5euIJ_XD5mrx8lCwkA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100246887248799150942?hl=id","74","2026-06-06T05:25:27.711Z","Strategic and Nice Studio Apartment at Suites @Metro By Travelio -6.9379,107.6592","1","Jawa Barat","Jl. Soekarno-Hatta No.689","false","lift kurang memadai",,"The Suites @Metro.","3.4",,"https://www.google.com/maps/search/?api=1&query=The%20Suites%20%40Metro.&query_place_id=ChIJwcYIJEbpaC4RNCrkqSSgSUY",
"Jl. Soekarno-Hatta No.689, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","5064755335284402740","Kota Bandung","ID","0x2e68e9462408c6c1:0x4649a024a9e42a34",,"http://pix8.agoda.net/property/28673611/0/2d5404c1c61eb43f6833c7e691bbcf5a.jpeg?ce=3","false","false","/g/11ht5nf1zd","id","0","-6.9394393","107.6583886","Fitra Eka Aditya","Jatisari, Kecamatan Buahbatu",,"false","ChIJwcYIJEbpaC4RNCrkqSSgSUY","40286",,"5 bulan lalu","2026-01-03T06:17:55.901Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2twemJHSk9XbDlzWTE4ME4wWTBXRXhvYTFSWVFVRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twemJHSk9XbDlzWTE4ME4wWTBXRXhvYTFSWVFVRRAB!2m1!1s0x0:0x4649a024a9e42a34!3m1!1s2@1:CAIQACodChtycF9oOkpzbGJOWl9sY180N0Y0WExoa1RYQUE%7C%7C?hl=id","113174385903402258397","0","https://lh3.googleusercontent.com/a/ACg8ocI61v0eAE-g2KqVI99ihURJ5B4qScpyF19WYyl2UIK0XWLGew=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113174385903402258397?hl=id","74","2026-06-06T05:25:27.711Z","Strategic and Nice Studio Apartment at Suites @Metro By Travelio -6.9379,107.6592","5","Jawa Barat","Jl. Soekarno-Hatta No.689","false",,,"The Suites @Metro.","3.4",,"https://www.google.com/maps/search/?api=1&query=The%20Suites%20%40Metro.&query_place_id=ChIJwcYIJEbpaC4RNCrkqSSgSUY",
"Jl. Soekarno-Hatta No.689, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","5064755335284402740","Kota Bandung","ID","0x2e68e9462408c6c1:0x4649a024a9e42a34",,"http://pix8.agoda.net/property/28673611/0/2d5404c1c61eb43f6833c7e691bbcf5a.jpeg?ce=3","false","true","/g/11ht5nf1zd","id","0","-6.9394393","107.6583886","dea sofa","Jatisari, Kecamatan Buahbatu","en","false","ChIJwcYIJEbpaC4RNCrkqSSgSUY","40286",,"5 bulan lalu","2025-12-07T08:25:26.592Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21keFpqbHJNVzl0VVVwb05HMVRPR2xrWkZSNFVWRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21keFpqbHJNVzl0VVVwb05HMVRPR2xrWkZSNFVWRRAB!2m1!1s0x0:0x4649a024a9e42a34!3m1!1s2@1:CAIQACodChtycF9oOmdxZjlrMW9tUUpoNG1TOGlkZFR4UVE%7C%7C?hl=id","100636463845981325474","10","https://lh3.googleusercontent.com/a-/ALV-UjUh3z_kbjIe4pbv7ZgN72Df6A9TYAz81qDX4D0mwCVlpAT9ycY=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/100636463845981325474?hl=id","74","2026-06-06T05:25:27.711Z","Strategic and Nice Studio Apartment at Suites @Metro By Travelio -6.9379,107.6592","5","Jawa Barat","Jl. Soekarno-Hatta No.689","false","Mamtap",,"The Suites @Metro.","3.4",,"https://www.google.com/maps/search/?api=1&query=The%20Suites%20%40Metro.&query_place_id=ChIJwcYIJEbpaC4RNCrkqSSgSUY",
"Jl. Soekarno-Hatta No.689, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","5064755335284402740","Kota Bandung","ID","0x2e68e9462408c6c1:0x4649a024a9e42a34",,"http://pix8.agoda.net/property/28673611/0/2d5404c1c61eb43f6833c7e691bbcf5a.jpeg?ce=3","false","false","/g/11ht5nf1zd","id","0","-6.9394393","107.6583886","Yasmine Mutiara Qolbi","Jatisari, Kecamatan Buahbatu",,"false","ChIJwcYIJEbpaC4RNCrkqSSgSUY","40286",,"6 bulan lalu","2025-12-05T21:15:57.972Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT214RlVYTlRjV0kzTm5sblUyTkNha2xUT0d0dmJIYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214RlVYTlRjV0kzTm5sblUyTkNha2xUT0d0dmJIYxAB!2m1!1s0x0:0x4649a024a9e42a34!3m1!1s2@1:CAIQACodChtycF9oOmxFUXNTcWI3NnlnU2NCaklTOGtvbHc%7C%7C?hl=id","108194917873031026296","1","https://lh3.googleusercontent.com/a-/ALV-UjXqqVkMVF69SYODXiNumwdkB3Vzgu9Bm6yD1k82ih-mxnsbvpr_=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108194917873031026296?hl=id","74","2026-06-06T05:25:27.711Z","Strategic and Nice Studio Apartment at Suites @Metro By Travelio -6.9379,107.6592","5","Jawa Barat","Jl. Soekarno-Hatta No.689","false",,,"The Suites @Metro.","3.4",,"https://www.google.com/maps/search/?api=1&query=The%20Suites%20%40Metro.&query_place_id=ChIJwcYIJEbpaC4RNCrkqSSgSUY",
"Jl. Soekarno-Hatta No.689, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","5064755335284402740","Kota Bandung","ID","0x2e68e9462408c6c1:0x4649a024a9e42a34",,"http://pix8.agoda.net/property/28673611/0/2d5404c1c61eb43f6833c7e691bbcf5a.jpeg?ce=3","false","false","/g/11ht5nf1zd","id","0","-6.9394393","107.6583886","Icha Aulia","Jatisari, Kecamatan Buahbatu",,"false","ChIJwcYIJEbpaC4RNCrkqSSgSUY","40286",,"7 bulan lalu","2025-10-14T13:05:43.798Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tOc1JqVlhNREpxWjJOclpUazRWV3BQV0hoNU5sRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOc1JqVlhNREpxWjJOclpUazRWV3BQV0hoNU5sRRAB!2m1!1s0x0:0x4649a024a9e42a34!3m1!1s2@1:CAIQACodChtycF9oOkNsRjVXMDJqZ2NrZTk4VWpPWHh5NlE%7C%7C?hl=id","102090999654150878403","3","https://lh3.googleusercontent.com/a-/ALV-UjXvZYNTStg66qWnT209uURkpgBFmH7LiZb_OyWmzLr5jQvJZunc=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102090999654150878403?hl=id","74","2026-06-06T05:25:27.711Z","Strategic and Nice Studio Apartment at Suites @Metro By Travelio -6.9379,107.6592","5","Jawa Barat","Jl. Soekarno-Hatta No.689","false",,,"The Suites @Metro.","3.4",,"https://www.google.com/maps/search/?api=1&query=The%20Suites%20%40Metro.&query_place_id=ChIJwcYIJEbpaC4RNCrkqSSgSUY",
"Jl. Soekarno-Hatta No.689, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia","Apartemen sewa liburan",,,,,,,"Apartemen sewa liburan","5064755335284402740","Kota Bandung","ID","0x2e68e9462408c6c1:0x4649a024a9e42a34",,"http://pix8.agoda.net/property/28673611/0/2d5404c1c61eb43f6833c7e691bbcf5a.jpeg?ce=3","false","false","/g/11ht5nf1zd","id","0","-6.9394393","107.6583886","HARY SULISTIO H","Jatisari, Kecamatan Buahbatu",,"false","ChIJwcYIJEbpaC4RNCrkqSSgSUY","40286",,"7 bulan lalu","2025-10-06T08:27:19.579Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pZeFQwbFpNV1pXZWtwWlNXMXFkM0I0YlVaTWNuYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pZeFQwbFpNV1pXZWtwWlNXMXFkM0I0YlVaTWNuYxAB!2m1!1s0x0:0x4649a024a9e42a34!3m1!1s2@1:CAIQACodChtycF9oOjYxT0lZMWZWekpZSW1qd3B4bUZMcnc%7C%7C?hl=id","117977816514052181236","10","https://lh3.googleusercontent.com/a/ACg8ocJWI1zS4JpKtj3hjodz-U6bl32ybhGEcVb1WCSAotgVdSiXS1f6=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117977816514052181236?hl=id","74","2026-06-06T05:25:27.711Z","Strategic and Nice Studio Apartment at Suites @Metro By Travelio -6.9379,107.6592","5","Jawa Barat","Jl. Soekarno-Hatta No.689","false",,,"The Suites @Metro.","3.4",,"https://www.google.com/maps/search/?api=1&query=The%20Suites%20%40Metro.&query_place_id=ChIJwcYIJEbpaC4RNCrkqSSgSUY",
