"imageUrl","title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categoryName","url"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHVIvyx28IAYDFiA-yoeZGWMKT_FIKhYhNdpyoCtam5s3FCtnRxK-XuYEwkrvwg6pBhoFmPQkedt_wCiScbZ75M_wWOtlmwJ85OxgvwKP19SZutn9xEV7wrpZoOAl0pRuS98OwCGg=w408-h306-k-no","Taman Alun-Alun Kota Cimahi","4.4","9901","Jl. Alun-Alun Tim. No.57","Kota Cimahi","Jawa Barat","ID",,"","Taman Kota","https://www.google.com/maps/search/?api=1&query=Taman%20Alun-Alun%20Kota%20Cimahi&query_place_id=ChIJpcO0o0PkaC4RlDN0zejOQ3Y"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAG5KYacwBC9rin-HrnsQyh_t5SW-T0ybTTILvbgXbsQ4bZVHY5j0ZdhGlsv7Q3vNN5pKncJnKv6GmCk2HzS-KAgTS3Ezo4xO_shWTsPT5EtkfNN1Ddt-67wtPtOilrP2KBd5iI=w408-h305-k-no","Taman Kartini","4.3","4763","Jl. Taman Taman Kartini","Kota Cimahi","Jawa Barat","ID",,"+62 822-1148-5443","Taman Kota","https://www.google.com/maps/search/?api=1&query=Taman%20Kartini&query_place_id=ChIJKw_b6VLkaC4Rto93Y25YDb0"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBrMicRHUkAXlOXFyNXDBl86lAORZ3nHvThumjea5abx1w2rPGFLtX3g1m0xqmxuDXQBldZCXNtAW0edYZvPWbZUR3tGP25XNgOQQczkwoQe2_WuNQQJHa0MiCbBGGUsJMckVq=w426-h240-k-no","Taman Jomblo","4.1","2785","Jl. Tamansari No.66","Kota Bandung","Jawa Barat","ID",,"","Taman Kota","https://www.google.com/maps/search/?api=1&query=Taman%20Jomblo&query_place_id=ChIJf3DcWEXmaC4RnE62shqn-mg"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGS67c8muouqgDuQcBickuHnsza6C67gCQGmQQPEUnNZqdH6DvseDrr88MWxU17GWgjaEjGdHuN0EJ5-Fvz0i0NSd4OkF7Feuq0OHRcqeIcjNwmXnZvxWRePml4p9uNJ2jeHezM=w408-h272-k-no","Taman Foto Bandung","4.4","3682","Jl. Taman Cemp. No.4","Kota Bandung","Jawa Barat","ID",,"","Taman Kota","https://www.google.com/maps/search/?api=1&query=Taman%20Foto%20Bandung&query_place_id=ChIJZ3K4JsznaC4RaLxhKq_Cnp8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdeDMEgBHTqd2_m8XhmZC2rX_3y4kH2fFMDuDVB0TaduklsrUhehk4vA_iB7atGwYGoPYp6OkiMZwp31dr_PsHNbJvrlhQN_jDKU_jb-ox3XtxDQhkdVoll7tVKrUm6yPQ8APM=w408-h408-k-no","Taman Hutan Raya Ir. H. Djuanda","4.6","21839","Jl. Pakar Bar. Jl. Ir. H. Juanda No.99","Kabupaten Bandung","Jawa Barat","ID",,"+62 813-2427-9019","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Taman%20Hutan%20Raya%20Ir.%20H.%20Djuanda&query_place_id=ChIJhz3JLbjgaC4RsVhSF1nAZPY"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGr8eNgipb4VqdY0gQNNhOoF8KGFmeX-mPz_LSmUheWyG7O38Ig5YvqWRW44GLpi74xzf5vDZIliD56XXuD7iZYOzgJtvXEJd7cf_js2cc25Efk4J9VbJkiD5vjMtjhrnvQCqxfmA=w408-h307-k-no","Taman Lansia","4.5","11803","3JXC+49W, Jl. Cisangkuy","Kota Bandung","Jawa Barat","ID",,"","Taman Kota","https://www.google.com/maps/search/?api=1&query=Taman%20Lansia&query_place_id=ChIJoQd1OLDnaC4RcsJIJXr8ytY"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEflS4H3QMZVtSYPqkoC_fo85mv-2TRdhOhlMTIYc2pY5iIBgeOpyGLqIdcsT6wscOsrxRkcVMIBTSSLL30Il2vvhwJbhXMIpZ9SzXBz55L-UiXxQkavfqaUy5hb5Or2-ULYV6J=w408-h306-k-no","Taman Lembah DEWATA","4.4","3512","Jl. Raya Tangkuban Parahu No.3","Kabupaten Bandung Barat","Jawa Barat","ID",,"+62 812-2253-6000","Pusat Rekreasi","https://www.google.com/maps/search/?api=1&query=Taman%20Lembah%20DEWATA&query_place_id=ChIJn8abk-LgaC4RMKBFBngt5Jo"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtkvD3yetTErifPvnt7o3_nN5BYLX2m5Z0IHkr36QzhGgpSFD395FER7Ri5VshEpyMYyBd8s9aUvsprW2Bos5PDn1OrGGWcIsTPsrlArJlNZi4DOu3nnjWnk8wqeU4VbL211b4=w408-h407-k-no","Taman Lalu Lintas Ade Irma Suryani Nasution","4.4","13247","Jl. Belitung No.1","Kota Bandung","Jawa Barat","ID","https://linktr.ee/tamanlalulintasbdg","+62 22 4201667","Taman Hiburan","https://www.google.com/maps/search/?api=1&query=Taman%20Lalu%20Lintas%20Ade%20Irma%20Suryani%20Nasution&query_place_id=ChIJm4jH6DbmaC4Rn67rnw95h9o"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuj6SKRvwIoWnQvLVRTr9G57GC7Oju7N23UvoJbgQcrRcH2IUxoNOkelZa65vcAzmA7iH-a5e8cVZS53U_7QfocilKCM0fC1SQWTIM2NZoQQ7SiEUc9fscB6_WhOUuJNoO3lbh=w408-h306-k-no","Taman musik","4.6","94","Jl. Sumbawa No.20","Kota Bandung","Jawa Barat","ID",,"","Taman bermain","https://www.google.com/maps/search/?api=1&query=Taman%20musik&query_place_id=ChIJW8s5UeTnaC4RLbN8TK31LKE"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGekjeOX0s1eDQxep5y3kGlp6C_MdP9x3V7Kx6waxi4-zwZWM82zyYokYy13fWRKbzKS0w3iK_juwg2LsWb3bE5X79sosCwIL7YOHCeigr9EbRCOpG0_YKHxtillYKUdLknDsKJ=w408-h257-k-no","Taman Film","4.4","4492","Jl. Layang Pasupati","Kota Bandung","Jawa Barat","ID","http://twitter.com/Taman_filmbdg","","Taman Kota","https://www.google.com/maps/search/?api=1&query=Taman%20Film&query_place_id=ChIJqycGPUXmaC4RMexo0NkWNEA"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHRimMWnN12HfVknB00KBD05JgArk-G6p1qBqaNKqqZVB3Z65cgTjPi6ZlzylBiSEYdeDnpRkaCDjErmsh4tbVBjqN72Ma8M5ix8SvH1pXF3JD6umEKtnptr3c2Br2M6ladGh47fQ=w408-h306-k-no","Taman Superhero","4.4","5147","Jl. Anggrek No.51-61","Kota Bandung","Jawa Barat","ID",,"","Taman Kota","https://www.google.com/maps/search/?api=1&query=Taman%20Superhero&query_place_id=ChIJ7RAw2cjnaC4Rj-fHswBWb6Y"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmOm3EEJx0t8BgHxRjNqYRHij9uHF1whGZIEI1ed8ZyAQqKx2rewGBnz0S7B8O564cpDvQ13uT2EHVmr-G-HMPfBPGs4f8HxtQXciJ_PRi_ztIcyanl64lBd5vJivWd3-dpwVypA=w408-h272-k-no","The Lodge Maribaya","4.3","22394","Jalan Maribaya No. 149/252 RT. 03 / RW. 15 Babakan, Jl. Kp. Buah Batu","Kabupaten Bandung Barat","Jawa Barat","ID","https://thelodgegroup.id/","+62 811-2264-808","Taman Hiburan","https://www.google.com/maps/search/?api=1&query=The%20Lodge%20Maribaya&query_place_id=ChIJI9FcZuXnaC4Rypqqskb250I"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNN4lelvuzPZex5qHGR1O601ISJL9OPHPFNMJg9se7fYIb2EH4iYCQX4N_sckr65VAqCIgipzfU-8GnfAiGydX_hw-NrjEJsPwJwu8DeBvRCvUcn51knsUQ9AFL-1HySA8vpk=w533-h240-k-no","Taman Langit Pangalengan (Sunrise Point & Camping Ground)","4.7","5106","Kp. Puncak Mulya, Jl. Cukul","Kabupaten Bandung","Jawa Barat","ID","http://www.tamanlangitpangalengan.com/","+62 811-2131-220","Bumi perkemahan","https://www.google.com/maps/search/?api=1&query=Taman%20Langit%20Pangalengan%20(Sunrise%20Point%20%26%20Camping%20Ground)&query_place_id=ChIJbxmzaUSRaC4RJIT7nkdLC34"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGIoCwqhODW3hznOnbAjArPF9deIkdrJ42dh3OpgTEOB0K1qErPQ__1zEjzopMYDMehPTbfbe3Qnq0eRqDNrac7NVOR4VJ3Ps4qiHaS42Ukx95ltFh8kngxXSoXfMHXfvl8CWyFGg=w426-h240-k-no","Teras Cikapundung BBWS","4.3","8858","4J84+6QR, Jl. Siliwangi","Kota Bandung","Jawa Barat","ID","http://bandung.go.id/","","Taman Kota","https://www.google.com/maps/search/?api=1&query=Teras%20Cikapundung%20BBWS&query_place_id=ChIJUarm0BfmaC4R4__2xnl8Nq8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnMBQ1oKwYt_NPxCY-fSfYBex98a3JsPQQqz7lRy_6A_iSZf93mzTjKQukmQb3Q3r1nFi4QLTIA3w7Re4_O1foibDhqKZm8WVYkEub3xhP47OKNlT5HB6-qN9C5__r72F-s-uv6N0Ugtn7=w408-h544-k-no","The Nice Park Bandung","4.9","7246","Jl. Kolonel Masturi No.30","Kabupaten Bandung Barat","Jawa Barat","ID","https://www.instagram.com/theniceparkbandung/","+62 822-2100-0080","Taman bermain","https://www.google.com/maps/search/?api=1&query=The%20Nice%20Park%20Bandung&query_place_id=ChIJN6smqPPjaC4RyqIV1nm3fK8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGabHzw4x7t14cPkgw6vxfMjRUdowkAJrExoVtSYOfnbSwyzySprBehN8JPMoXoJXfTDFNF3dVTi_Bh29dOsUuB2xBtewi396wOf9v0-cnZzUQfUa5oR2pg-vSghspCTroKyUzXgg=w653-h240-k-no","TOGA HILL","4.5","897",,"Kabupaten Sumedang","Jawa Barat","ID",,"+62 896-7611-4200","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=TOGA%20HILL&query_place_id=ChIJhRnMbkzRaC4RjZ1hLvVkAfU"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFAvvP66-gXVqfxjsu3VX_kyJJ6OKy9duqKIuZIG-b3ecC91TxOsiVcumg3w4kp5jSn9evXGUnpk4OaI0xU45DA9_goT4NU4bPnNODV4A9UCOY_EpV73Bhm9aGEcsHEf1v2CLBV=w408-h272-k-no","Trans Studio Bandung","4.6","82838","Trans Studio Mall, Kecamatan Batununggal, Jl. Gatot Subroto No.289A","Kota Bandung","Jawa Barat","ID","https://www.transentertainment.com/transstudio/bandung","+62 811-8118-244","Taman Hiburan","https://www.google.com/maps/search/?api=1&query=Trans%20Studio%20Bandung&query_place_id=ChIJm1ErfNjnaC4R7c1ap-_FYE0"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8AT9WK0XQErHRMpsBYGNzG-iQVEdAJIcy4r1nSghNhNO9006pbKuUOM-WzggGhxncFp4x1i8CzQZJ4T00wh-HGubsWIQZtxNL6qq3uIsp5G3oqCAQ-LQbThx5b59N3za3cNKN=w408-h306-k-no","Upside Down World Bandung","4","2066","Jl. H. Wasid No.31","Kota Bandung","Jawa Barat","ID",,"","Pusat Hiburan","https://www.google.com/maps/search/?api=1&query=Upside%20Down%20World%20Bandung&query_place_id=ChIJQXCoElLmaC4RVl-QRwYTbs0"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwk6grpk--7LZSgBobUKvKla9bTbhmMOoiqISzxttPob5saq4Bd1k9nEYj7q3vcZUDi1EXZqOg2RPIH1bC_qhYF7fKCNm2F0ASzYzc1pD-ZFB7JfG_vlV_g_GgQqlMyFwdEaijAXoZYAQ=w408-h544-k-no","The Kings Shopping Centre","4.6","15598","Jl. Kepatihan No.11-17","Kota Bandung","Jawa Barat","ID",,"+62 22 4240129","Pusat Perbelanjaan","https://www.google.com/maps/search/?api=1&query=The%20Kings%20Shopping%20Centre&query_place_id=ChIJcf6HGyTmaC4RtgZpmv7cCM8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3tH7jcWO4gIZvtsox9EBjdi4pqvwbcd8riUyNce4LXlQLGJ55O55PRmM1w3J932ScmL57d5qsQlnKKt4QPoTYxyPAdtMjiZhiNRwzfcK2-zfKxTHgvn0WmbJETP-OmKreq6k=w408-h544-k-no","The Great Asia Africa","4.5","22584","Jl. Raya Lembang - Bandung No.71","Kabupaten Bandung Barat","Jawa Barat","ID",,"","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=The%20Great%20Asia%20Africa&query_place_id=ChIJrZMq_VrhaC4RjvaH06iyNa0"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5e6BQJ0tO40Wt2DjKUvPIhQEjrtcgsGbGWQLGI_jcPdpuAwLgnDUShroQjZ6HPcPXwGvfIA0sTxBvltVE45By4Lfy5GE5qBr4bvdTHk1R4YN0SytEghi8RQQ1daKcwBoLCGbM=w680-h240-k-no","Terminal Wisata Grafika Cikole","4.5","18704","Jl. Raya Tangkuban Parahu No.8","Kabupaten Bandung Barat","Jawa Barat","ID","http://grafikacikole.com/","+62 22 82782441","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Terminal%20Wisata%20Grafika%20Cikole&query_place_id=ChIJb_4hpRTgaC4RhHELJZTCoMY"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHr6nIkX67zthc9bex5AC4AzR45PPcHhTngmQrSEs9ERducRb7yBeoqeCkdWfUNangcJrOMpww2xEVdF0Oil-_PffdYkJm7crp6jG4efZtLEPVjC0hTS6p3IMZF5TIlE7OdzUUgmw=w408-h306-k-no","Vihara Satya Budhi","4.8","154","Jl. Kelenteng No.10 23A","Kota Bandung","Jawa Barat","ID","https://wihara.org/listings/satya-budhi-hiap-thian-kong/308","+62 22 6015847","Vihara","https://www.google.com/maps/search/?api=1&query=Vihara%20Satya%20Budhi&query_place_id=ChIJ_____3bmaC4RoPzZUq5D9Z8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVE9FoLim0DVEgdqpy65lgPRBurzuEVswf6_VxTPVnBiUFa5ry9paYQ4uxUg3b-06-ZnWkTFej7Smj4eprdqyU6Bh4iu_oWtz4hssPySMksvtt0XCWWm04QeCRT1kvTvJVf591=w408-h306-k-no","Venus Cimahi","4.6","1157","Jl. Gandawijaya No.114","Kota Cimahi","Jawa Barat","ID","https://wa.link/8gq9rd","+62 22 6611784","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Venus%20Cimahi&query_place_id=ChIJi8JzIkXkaC4RGtNlmH1NRl4"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGu2FY_M2PRZt9S8Vs8b_f7d7yxjy-J7ZNF0DlFOaEknAOZxgTnUJOA4gGHwS0HJ_x1e9Cn_LfhiHStirjfzPV1TXmz3Wjaox8W3ZbttFjH4GjLBRuYHtR5U-oCdcVjWXWCBOjip85AUzM=w426-h240-k-no","Trans Studio Mall Bandung","4.6","6396","Jl. Gatot Subroto No.289","Kota Bandung","Jawa Barat","ID","https://transshoppingmall.com/","+62 22 86012000","Pusat Perbelanjaan","https://www.google.com/maps/search/?api=1&query=Trans%20Studio%20Mall%20Bandung&query_place_id=ChIJ96NodcTpaC4ReIfHD9YfSto"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGu8rJvEPJK0gRE0l-b_cDccNED2L_VR3CIDRgRIcnTfxom9KD4w-EbErw0rgdGxnFtQHXuKOYz6Xqw_54TLsu5cQsQXqp9T2wZvUCR64HnO_B_pm64nLih8BbkDqe_coRuvBw=w408-h272-k-no","Wisata Air GAJAH DEPA","4.3","1174","Jl. Raya Serang No.90","Kabupaten Sumedang","Jawa Barat","ID","http://wisataairgajahdepa.com/","","Taman Rekreasi Air","https://www.google.com/maps/search/?api=1&query=Wisata%20Air%20GAJAH%20DEPA&query_place_id=ChIJiexkW6TWaC4RvJa5EtBGhQc"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHetZapSP_KXLrA9wiCr2fq-LA8257FK7k09CYUBV0vqVlmVP4FZfAWkzZU53mPWbJL_q9X6Y0LkF1KSI052fVuCixuz4c--2laMwjqbqIeyfjDdP9aya-KLTgb90nwxvtJhKZ5=w408-h306-k-no","Wisata Kampoeng Ciherang","4.3","3453","Astana Panjang","Kabupaten Sumedang","Jawa Barat","ID",,"","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Wisata%20Kampoeng%20Ciherang&query_place_id=ChIJAe9_C2TZaC4RAkWfB0B7TLU"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMfA758m2zsbZ5xDqEJGh1LsMgGHikLSEq36AmQFF4FQcSzRteN_GJcmVZzoUy0O223uO3vg1MX001dEw6mbJcn0V-_OUGee_NqIdTd-q-zqoZeh5FLdq1CY-X21coCe1TqQ6M=w408-h306-k-no","Wayang Windu Pangalengan","4.6","404","Jl. Raya Pangalengan No.42","Kabupaten Bandung","Jawa Barat","ID",,"","Pembangkit Listrik","https://www.google.com/maps/search/?api=1&query=Wayang%20Windu%20Pangalengan&query_place_id=ChIJX7HN_1WRaC4R3if7hyFTnU8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAG472A5JNdhpnVscquS377tFsziErRvWpWvDuvmjHOzSfY56v045FD3RFY-9fzooIeBHSAxdEymLPi2FrogxK2stqMCv3zXQXbf6hQQfALCZ7xHxMlpzJaapxNop4pcLKKPFx3e=w408-h306-k-no","Hutan Kota Babakan Siliwangi Bandung","4.6","5803","Jl. Tamansari No.90","Kota Bandung","Jawa Barat","ID",,"","Hutan Nasional","https://www.google.com/maps/search/?api=1&query=Hutan%20Kota%20Babakan%20Siliwangi%20Bandung&query_place_id=ChIJ4zOrQPjmaC4R-hC2awabT3M"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEMmBOt-mscAF8S0d3izkYx1hjqPCa1PuTif2ued44ZqzYvM58mAgh-QWkL1Qug4GeVYtN9cpsBQjccRC7gjRjLZc3PWNTQtsG-nTctJ_yhn0Z4tERC6hazIhB1LUOhwAGbeWx1GQ=w408-h306-k-no","Nu Art Studio","4.9","1531","Setra Duta Raya No.L6","Kabupaten Bandung Barat","Jawa Barat","ID","http://www.nuarta.com/","+62 22 2017812","Museum","https://www.google.com/maps/search/?api=1&query=Nu%20Art%20Studio&query_place_id=ChIJ9QHX-SfkaC4RCC0ZG0KM0Pg"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcmY-L3fiCWVxbbPSa8fTALkd4oq5LjTvrntxFikv0rJjIUcmOqwjNKKfbWPxbeO1hCFCSUvky-aNqrNg-tQR6nwXuqi90rZMxZxw9MiofU-2yAcBbbR_5T6ttD-UpAxJwutqe=w408-h306-k-no","Tebing Karaton","4.5","10185","Puncak Kordon, Cihargem Puncak, RT.2/RW.10","Bandung Barat","Jawa Barat","ID",,"+62 22 2515895","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Tebing%20Karaton&query_place_id=ChIJwX3fcSHnaC4RRwqIfgJdkC8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHL1GUCAYjFjwU36PEiBcyK2RVNVMF2HOKxWenmYYydtPPPPeGtEGy4Kim8NmyH9F0HhBJCQsJucKv-C5OnbaiFtb-FnY38vJDRh_Rp5yfmdcv-LY6Xj6ApIhG6WYwUKpO9fYro=w408-h544-k-no","wisata hutan pinus pal 16 cikole lembang","4.5","5567","Jl. Raya Tangkuban Parahu","Kabupaten Bandung Barat","Jawa Barat","ID","https://wisatahutanpinus.blogspot.com/","+62 818-0217-1766","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=wisata%20hutan%20pinus%20pal%2016%20cikole%20lembang&query_place_id=ChIJq6qqqkbgaC4RwfR8FyQyfuo"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFk1tN8oYQ4hU8guT5l0LWqLFB-lLtBu7Oqa7R25pRO7ngoZug_tBjFpmCtJw3F6c1BdVH_vMSUkeRrDw0It35ZdWX-pMF-JdbZ9L5Yha4bRp0xA6fjSMWGgReheguYILLeGnI=w408-h306-k-no","Museum Pendidikan Nasional Universitas Pendidikan Indonesia","4.7","1208","Jl. Dr. Setiabudi No.229","Kota Bandung","Jawa Barat","ID",,"+62 813-2151-2052","Museum Sejarah","https://www.google.com/maps/search/?api=1&query=Museum%20Pendidikan%20Nasional%20Universitas%20Pendidikan%20Indonesia&query_place_id=ChIJq9MNBbnmaC4R2_v1rPo1CbY"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGzewEZJuIPhpfDdOUIM38eAbW3mUJRb-Ow6W0DArWHPGEx__BZGyiY1AO79Rd2JGEECGpNdl9W2hU6rFMyIAobWRsQH1kxfwFQzIuLxqyRGIAVqzc0kPQAmRAlmzFLrG2zItgb=w408-h306-k-no","Taman Dewi Sartika","4.6","630","Jl. Wastukencana No.2","Kota Bandung","Jawa Barat","ID",,"","Taman Kota","https://www.google.com/maps/search/?api=1&query=Taman%20Dewi%20Sartika&query_place_id=ChIJFViNADrmaC4RlxbBEqA5yHA"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHNJ9wb_FcY9E2yPh2heklbR2TvwrBOujs8lmwg89KEXKWpVPH_1NGUW6tJFnRhHDitOhfK469XNUskNDh3lJl6wp3QsuZ2_gFjS74_2dYFI9Fm8F72qPOURR6ZdsA8Q5mOS0IPLFovLzTh=w408-h544-k-no","Rumah Guguk Petshop","4.4","6994","Jl. Pada Lestari No.23","Kota Bandung","Jawa Barat","ID",,"+62 22 2009921","Toko Hewan Peliharaan","https://www.google.com/maps/search/?api=1&query=Rumah%20Guguk%20Petshop&query_place_id=ChIJhQ5yLrXmaC4RPtMtgHtoUS0"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkUU153tfh5KHLdUB1GDf_bC4iWI7T0NdJZEMF3M5Yr_wDaJ3DOU1gdORl_1_WLLzCQUq7fQZRHaQPWfFVdM1RvyBbEOq0sfrejTMJEGmEdKwntAvq8zYKYbB-PXJWJzzcvErBLQ=w408-h261-k-no","Sarae Hills","4.5","2679","Jl. Pagermaneuh, RT.05/RW./07","Kabupaten Bandung Barat","Jawa Barat","ID","http://saraehills.com/","+62 831-1394-5120","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Sarae%20Hills&query_place_id=ChIJcV52mNXgaC4RS4T6WU1owQ8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAG7k8m50T0OtClXkWewzzpsK6ZLIDlVU5wUOSeiZ6uhb4SQ1uCUvOt1e9A-mG1T6kFlqVHRON6CNhlbftSetOEJQqunpJ0r0j19xbBQm6WcPbYkO873Qq391u2kM6ESbDzd63WsMA=w408-h272-k-no","Kiara Artha Park","4.6","16194","Jl. Banten","Kota Bandung","Jawa Barat","ID",,"","Taman Kota","https://www.google.com/maps/search/?api=1&query=Kiara%20Artha%20Park&query_place_id=ChIJde52IsPnaC4RmwBzvxIu9Mg"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEi1HTaDUedO5oMxhh2Wa25ijAWr_Kzw5sEQvG--mPRRJs8tvS_pKGPaa9Rx-Tw09KKCygVYSIqIuMsEZQhWTZ9HHmCBMWXNagawi2VVM8BpYsGg7xBHZkRKXrUWb73dD0cQEGR=w426-h240-k-no","Wot Batu","4.7","1294","Jl. Bukit Pakar Timur No.98","Kabupaten Bandung","Jawa Barat","ID","http://www.wotbatu.id/","+62 22 82524480","Galeri Seni","https://www.google.com/maps/search/?api=1&query=Wot%20Batu&query_place_id=ChIJfUpUnjvnaC4RvuXJAgevtS8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4KqZNhTlGTX4ej1upGlR2TIG03kHEqF9jmleMXo9nFJmOF3XRAqzt_5JwqiJsdwSilAj8Y0iITh8BPWaD2jmluGcszeFOa1VHdew4c9SU2OdWX02retzKdNPrBhDHAD7fR0kz=w408-h272-k-no","Museum Barli","4.5","382","Jl. Prof. Dr. Sutami No.91","Kota Bandung","Jawa Barat","ID",,"+62 22 2011898","Museum","https://www.google.com/maps/search/?api=1&query=Museum%20Barli&query_place_id=ChIJu3wt5o_maC4RcGMgJN_0k00"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZhbf3kBCMV8UOINkrMaxUKIeX9S3AwNEmnmYq0NGeM_VJKc4Smvw3t2gJUL14NrEranz2EVqGJNRToxpJE0K5uE2JcFLeZBR-en7LL9pRj8FSqSplsUH3cRDw0LNthdoo5XbLtg=w408-h271-k-no","Lawangwangi Creative Space","4.5","4463","Jl. Dago Giri No.99","Kabupaten Bandung Barat","Jawa Barat","ID","https://www.artsociates.com/","+62 815-6016-660","Galeri Seni","https://www.google.com/maps/search/?api=1&query=Lawangwangi%20Creative%20Space&query_place_id=ChIJQ6CsgSznaC4RN_gMkXSo6Gw"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXIflD0W0WbIP0arYoP0zXbgHsY9AyuQ5cpv3ZAKwX1PFob9RzThYkk4lCxQykgyzc3zVPJqgPFOuB_8Y7YyfuVtn0Yl4pjRJxBu2PgdPz0j-hCQZN_za9P-AaJ6Ew43v4ReRskg=w408-h544-k-no","Bosscha","4.6","2645","Jl. Peneropongan Bintang No.45","Kabupaten Bandung Barat","Jawa Barat","ID","https://bosscha.itb.ac.id/","+62 22 2786027","Institut riset","https://www.google.com/maps/search/?api=1&query=Bosscha&query_place_id=ChIJg9uwkhLhaC4R_T9eA-4-98A"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEiRfnrOuppJYUFyF3sBtnVLE66ygtp_OnzwEKA-8KRAmbkL-vWXICN9UAABo1vtsll4bYnPVC1eaB0sIKissAShDAq9KIYn3C1vYtkVMrxwLqY4xykZDv5qlLKAaZHMVcA3GDYhg=w408-h272-k-no","Ecopark Curugtilu","4.5","2812","Jl. Raya Ciwidey - Rancabali No.KM.01","Kabupaten Bandung","Jawa Barat","ID","https://www.instagram.com/p/CjiQYaayBtJR/?utm_source=ig_web_copy_link","+62 812-1986-6651","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Ecopark%20Curugtilu&query_place_id=ChIJs5uqeFGLaC4RjUXgBUqBwIY"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHniOxij52SxT1w8UolwA6vqKjgZyqFuFJC3Xw7XgD4f2MCFCTAWUX6dTYUHvvQI-s3_UwVBeFeMEUsTEiHaI0p-zjkB73q62yFw9UeB93rhohYuGQwUymgqbd539FxL0dIZBdg=w408-h302-k-no","Peta Park","4.4","5475","Jl. Peta No.229","Kota Bandung","Jawa Barat","ID",,"+62 821-4208-4258","Taman Kota","https://www.google.com/maps/search/?api=1&query=Peta%20Park&query_place_id=ChIJcd4jrKfoaC4RpokEfBFEQM0"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5yIZXbOHYIHUNu4v7pCI7epj0WEqvwY6pPIZOc-fIuW9kRKmEc720tiVkMYYJHAZUfX5XFWKu6HGhtI5WnX-9LUgowtw_hcWjRQzoALpzBYkyeBgKkKCaIF0B2X4-Mjv9wdAskA=w426-h240-k-no","Fairy Garden Edutainment Park by The Lodge","4.3","8506","Jalan Maribaya Timur. 1, RT.01/RW.10","Kabupaten Bandung Barat","Jawa Barat","ID","https://thelodgegroup.id/fairygarden/","+62 811-1112-0861","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Fairy%20Garden%20Edutainment%20Park%20by%20The%20Lodge&query_place_id=ChIJWck1uRXeaC4R5ynQbBfGAPk"
